Pallet: "pallet-identity", Extrinsic: "set_identity", Steps: 10, Repeat: 100
R,X,time
33,50,520000
33,50,515000
33,50,526000
33,50,525000
33,50,514000
33,50,517000
33,50,513000
33,50,523000
33,50,504000
33,50,515000
33,50,512000
33,50,509000
33,50,509000
33,50,678000
33,50,509000
33,50,512000
33,50,499000
33,50,507000
33,50,512000
33,50,536000
33,50,522000
33,50,525000
33,50,514000
33,50,515000
33,50,527000
33,50,512000
33,50,508000
33,50,507000
33,50,510000
33,50,661000
33,50,557000
33,50,513000
33,50,510000
33,50,508000
33,50,527000
33,50,509000
33,50,495000
33,50,525000
33,50,511000
33,50,518000
33,50,524000
33,50,505000
33,50,511000
33,50,513000
33,50,515000
33,50,520000
33,50,515000
33,50,514000
33,50,532000
33,50,518000
33,50,516000
33,50,512000
33,50,515000
33,50,525000
33,50,512000
33,50,509000
33,50,508000
33,50,515000
33,50,525000
33,50,500000
33,50,511000
33,50,522000
33,50,523000
33,50,507000
33,50,515000
33,50,519000
33,50,515000
33,50,502000
33,50,513000
33,50,495000
33,50,573000
33,50,511000
33,50,527000
33,50,516000
33,50,507000
33,50,511000
33,50,552000
33,50,476000
33,50,527000
33,50,523000
33,50,512000
33,50,518000
33,50,506000
33,50,518000
33,50,524000
33,50,657000
33,50,512000
33,50,521000
33,50,542000
33,50,509000
33,50,727000
33,50,520000
33,50,501000
33,50,500000
33,50,535000
33,50,526000
33,50,503000
33,50,516000
33,50,508000
33,50,510000
37,50,516000
37,50,508000
37,50,531000
37,50,552000
37,50,516000
37,50,521000
37,50,511000
37,50,518000
37,50,512000
37,50,541000
37,50,529000
37,50,522000
37,50,497000
37,50,509000
37,50,521000
37,50,521000
37,50,502000
37,50,513000
37,50,522000
37,50,523000
37,50,518000
37,50,513000
37,50,516000
37,50,531000
37,50,516000
37,50,526000
37,50,543000
37,50,537000
37,50,517000
37,50,520000
37,50,520000
37,50,531000
37,50,516000
37,50,529000
37,50,521000
37,50,516000
37,50,511000
37,50,506000
37,50,548000
37,50,531000
37,50,674000
37,50,521000
37,50,516000
37,50,531000
37,50,540000
37,50,539000
37,50,528000
37,50,518000
37,50,515000
37,50,525000
37,50,526000
37,50,529000
37,50,518000
37,50,514000
37,50,521000
37,50,514000
37,50,516000
37,50,514000
37,50,851000
37,50,525000
37,50,502000
37,50,518000
37,50,535000
37,50,529000
37,50,547000
37,50,522000
37,50,517000
37,50,572000
37,50,523000
37,50,524000
37,50,534000
37,50,543000
37,50,512000
37,50,524000
37,50,526000
37,50,530000
37,50,508000
37,50,523000
37,50,514000
37,50,550000
37,50,526000
37,50,567000
37,50,511000
37,50,522000
37,50,525000
37,50,514000
37,50,518000
37,50,524000
37,50,527000
37,50,522000
37,50,513000
37,50,528000
37,50,518000
37,50,529000
37,50,533000
37,50,544000
37,50,514000
37,50,522000
37,50,513000
37,50,522000
41,50,516000
41,50,541000
41,50,535000
41,50,523000
41,50,573000
41,50,517000
41,50,537000
41,50,527000
41,50,504000
41,50,520000
41,50,522000
41,50,515000
41,50,512000
41,50,502000
41,50,519000
41,50,520000
41,50,514000
41,50,541000
41,50,514000
41,50,512000
41,50,513000
41,50,515000
41,50,513000
41,50,524000
41,50,530000
41,50,528000
41,50,518000
41,50,524000
41,50,506000
41,50,516000
41,50,513000
41,50,526000
41,50,529000
41,50,515000
41,50,509000
41,50,531000
41,50,515000
41,50,519000
41,50,508000
41,50,509000
41,50,520000
41,50,521000
41,50,520000
41,50,524000
41,50,506000
41,50,530000
41,50,510000
41,50,536000
41,50,519000
41,50,520000
41,50,510000
41,50,530000
41,50,513000
41,50,525000
41,50,507000
41,50,542000
41,50,518000
41,50,536000
41,50,535000
41,50,520000
41,50,568000
41,50,520000
41,50,540000
41,50,510000
41,50,509000
41,50,516000
41,50,517000
41,50,529000
41,50,527000
41,50,522000
41,50,515000
41,50,533000
41,50,522000
41,50,527000
41,50,518000
41,50,515000
41,50,530000
41,50,507000
41,50,517000
41,50,519000
41,50,569000
41,50,522000
41,50,522000
41,50,522000
41,50,530000
41,50,527000
41,50,530000
41,50,512000
41,50,510000
41,50,517000
41,50,519000
41,50,515000
41,50,677000
41,50,537000
41,50,635000
41,50,529000
41,50,527000
41,50,538000
41,50,516000
41,50,532000
45,50,548000
45,50,547000
45,50,533000
45,50,533000
45,50,540000
45,50,534000
45,50,532000
45,50,552000
45,50,565000
45,50,537000
45,50,541000
45,50,531000
45,50,522000
45,50,536000
45,50,529000
45,50,537000
45,50,531000
45,50,536000
45,50,528000
45,50,532000
45,50,522000
45,50,526000
45,50,541000
45,50,521000
45,50,692000
45,50,596000
45,50,536000
45,50,698000
45,50,513000
45,50,524000
45,50,548000
45,50,535000
45,50,553000
45,50,535000
45,50,531000
45,50,536000
45,50,531000
45,50,524000
45,50,520000
45,50,537000
45,50,527000
45,50,505000
45,50,520000
45,50,539000
45,50,518000
45,50,529000
45,50,517000
45,50,525000
45,50,531000
45,50,544000
45,50,514000
45,50,514000
45,50,514000
45,50,547000
45,50,530000
45,50,537000
45,50,545000
45,50,541000
45,50,525000
45,50,531000
45,50,527000
45,50,535000
45,50,554000
45,50,540000
45,50,517000
45,50,532000
45,50,532000
45,50,536000
45,50,532000
45,50,531000
45,50,536000
45,50,545000
45,50,529000
45,50,539000
45,50,543000
45,50,579000
45,50,526000
45,50,537000
45,50,524000
45,50,538000
45,50,534000
45,50,538000
45,50,521000
45,50,528000
45,50,542000
45,50,543000
45,50,524000
45,50,535000
45,50,542000
45,50,533000
45,50,526000
45,50,533000
45,50,529000
45,50,544000
45,50,528000
45,50,545000
45,50,548000
45,50,539000
45,50,525000
45,50,541000
25,1,366000
25,1,372000
25,1,425000
25,1,363000
25,1,408000
25,1,379000
25,1,375000
25,1,378000
25,1,375000
25,1,381000
25,1,378000
25,1,374000
25,1,383000
25,1,375000
25,1,400000
25,1,375000
25,1,411000
25,1,379000
25,1,374000
25,1,371000
25,1,359000
25,1,375000
25,1,376000
25,1,365000
25,1,374000
25,1,367000
25,1,365000
25,1,392000
25,1,372000
25,1,383000
25,1,382000
25,1,378000
25,1,370000
25,1,377000
25,1,370000
25,1,356000
25,1,370000
25,1,378000
25,1,369000
25,1,375000
25,1,387000
25,1,360000
25,1,386000
25,1,385000
25,1,376000
25,1,379000
25,1,388000
25,1,380000
25,1,380000
25,1,373000
25,1,371000
25,1,381000
25,1,371000
25,1,378000
25,1,376000
25,1,383000
25,1,482000
25,1,369000
25,1,373000
25,1,370000
25,1,375000
25,1,364000
25,1,362000
25,1,376000
25,1,385000
25,1,369000
25,1,374000
25,1,380000
25,1,373000
25,1,380000
25,1,393000
25,1,383000
25,1,373000
25,1,377000
25,1,392000
25,1,371000
25,1,377000
25,1,394000
25,1,400000
25,1,378000
25,1,387000
25,1,384000
25,1,368000
25,1,375000
25,1,386000
25,1,363000
25,1,382000
25,1,373000
25,1,409000
25,1,387000
25,1,368000
25,1,378000
25,1,400000
25,1,372000
25,1,376000
25,1,376000
25,1,381000
25,1,380000
25,1,388000
25,1,515000
25,10,443000
25,10,449000
25,10,456000
25,10,581000
25,10,445000
25,10,427000
25,10,443000
25,10,443000
25,10,443000
25,10,434000
25,10,448000
25,10,439000
25,10,459000
25,10,442000
25,10,456000
25,10,447000
25,10,436000
25,10,451000
25,10,450000
25,10,445000
25,10,435000
25,10,429000
25,10,425000
25,10,412000
25,10,465000
25,10,450000
25,10,443000
25,10,434000
25,10,441000
25,10,435000
25,10,439000
25,10,445000
25,10,435000
25,10,432000
25,10,435000
25,10,442000
25,10,434000
25,10,444000
25,10,432000
25,10,433000
25,10,435000
25,10,445000
25,10,437000
25,10,424000
25,10,433000
25,10,430000
25,10,412000
25,10,437000
25,10,427000
25,10,447000
25,10,442000
25,10,430000
25,10,429000
25,10,426000
25,10,398000
25,10,417000
25,10,452000
25,10,431000
25,10,444000
25,10,434000
25,10,440000
25,10,448000
25,10,503000
25,10,444000
25,10,449000
25,10,436000
25,10,446000
25,10,450000
25,10,433000
25,10,436000
25,10,434000
25,10,460000
25,10,439000
25,10,436000
25,10,437000
25,10,435000
25,10,463000
25,10,447000
25,10,444000
25,10,444000
25,10,442000
25,10,458000
25,10,437000
25,10,438000
25,10,437000
25,10,436000
25,10,431000
25,10,465000
25,10,580000
25,10,452000
25,10,442000
25,10,435000
25,10,468000
25,10,435000
25,10,464000
25,10,434000
25,10,433000
25,10,433000
25,10,443000
25,10,442000
25,19,450000
25,19,440000
25,19,442000
25,19,457000
25,19,458000
25,19,450000
25,19,456000
25,19,456000
25,19,888000
25,19,425000
25,19,511000
25,19,449000
25,19,449000
25,19,456000
25,19,451000
25,19,454000
25,19,446000
25,19,461000
25,19,456000
25,19,442000
25,19,459000
25,19,453000
25,19,487000
25,19,454000
25,19,445000
25,19,587000
25,19,452000
25,19,450000
25,19,447000
25,19,446000
25,19,456000
25,19,456000
25,19,454000
25,19,450000
25,19,456000
25,19,451000
25,19,448000
25,19,450000
25,19,456000
25,19,446000
25,19,442000
25,19,458000
25,19,471000
25,19,449000
25,19,457000
25,19,441000
25,19,456000
25,19,451000
25,19,455000
25,19,450000
25,19,463000
25,19,455000
25,19,459000
25,19,450000
25,19,445000
25,19,463000
25,19,447000
25,19,461000
25,19,451000
25,19,451000
25,19,449000
25,19,452000
25,19,451000
25,19,454000
25,19,463000
25,19,450000
25,19,454000
25,19,457000
25,19,447000
25,19,450000
25,19,434000
25,19,456000
25,19,450000
25,19,444000
25,19,446000
25,19,455000
25,19,461000
25,19,440000
25,19,464000
25,19,435000
25,19,494000
25,19,455000
25,19,453000
25,19,451000
25,19,452000
25,19,474000
25,19,480000
25,19,449000
25,19,448000
25,19,456000
25,19,457000
25,19,465000
25,19,472000
25,19,460000
25,19,462000
25,19,510000
25,19,454000
25,19,457000
25,19,456000
25,19,453000
25,28,464000
25,28,505000
25,28,461000
25,28,462000
25,28,514000
25,28,473000
25,28,465000
25,28,488000
25,28,527000
25,28,462000
25,28,492000
25,28,458000
25,28,472000
25,28,467000
25,28,474000
25,28,461000
25,28,476000
25,28,473000
25,28,481000
25,28,457000
25,28,465000
25,28,475000
25,28,473000
25,28,483000
25,28,452000
25,28,477000
25,28,477000
25,28,484000
25,28,470000
25,28,465000
25,28,467000
25,28,478000
25,28,471000
25,28,489000
25,28,530000
25,28,464000
25,28,499000
25,28,475000
25,28,447000
25,28,465000
25,28,454000
25,28,493000
25,28,482000
25,28,495000
25,28,451000
25,28,498000
25,28,470000
25,28,484000
25,28,463000
25,28,469000
25,28,478000
25,28,482000
25,28,470000
25,28,472000
25,28,467000
25,28,514000
25,28,467000
25,28,467000
25,28,600000
25,28,486000
25,28,489000
25,28,474000
25,28,470000
25,28,458000
25,28,455000
25,28,476000
25,28,488000
25,28,467000
25,28,459000
25,28,462000
25,28,471000
25,28,492000
25,28,470000
25,28,476000
25,28,473000
25,28,486000
25,28,465000
25,28,462000
25,28,466000
25,28,472000
25,28,458000
25,28,485000
25,28,474000
25,28,483000
25,28,425000
25,28,466000
25,28,471000
25,28,463000
25,28,475000
25,28,484000
25,28,470000
25,28,472000
25,28,465000
25,28,478000
25,28,455000
25,28,462000
25,28,471000
25,28,465000
25,28,469000
25,28,460000
25,37,499000
25,37,489000
25,37,538000
25,37,487000
25,37,475000
25,37,486000
25,37,504000
25,37,505000
25,37,479000
25,37,481000
25,37,479000
25,37,488000
25,37,488000
25,37,483000
25,37,479000
25,37,490000
25,37,514000
25,37,487000
25,37,490000
25,37,499000
25,37,480000
25,37,490000
25,37,482000
25,37,491000
25,37,500000
25,37,525000
25,37,473000
25,37,478000
25,37,483000
25,37,495000
25,37,479000
25,37,484000
25,37,481000
25,37,479000
25,37,485000
25,37,482000
25,37,495000
25,37,483000
25,37,488000
25,37,485000
25,37,481000
25,37,474000
25,37,512000
25,37,486000
25,37,490000
25,37,494000
25,37,492000
25,37,482000
25,37,499000
25,37,500000
25,37,481000
25,37,487000
25,37,488000
25,37,513000
25,37,481000
25,37,481000
25,37,505000
25,37,477000
25,37,481000
25,37,484000
25,37,494000
25,37,482000
25,37,473000
25,37,488000
25,37,494000
25,37,490000
25,37,502000
25,37,537000
25,37,476000
25,37,484000
25,37,481000
25,37,494000
25,37,474000
25,37,496000
25,37,483000
25,37,487000
25,37,486000
25,37,502000
25,37,490000
25,37,483000
25,37,478000
25,37,532000
25,37,506000
25,37,480000
25,37,486000
25,37,469000
25,37,525000
25,37,496000
25,37,484000
25,37,484000
25,37,485000
25,37,483000
25,37,502000
25,37,485000
25,37,514000
25,37,500000
25,37,479000
25,37,489000
25,37,541000
25,37,520000
25,46,508000
25,46,503000
25,46,512000
25,46,527000
25,46,520000
25,46,492000
25,46,500000
25,46,526000
25,46,488000
25,46,503000
25,46,502000
25,46,501000
25,46,504000
25,46,510000
25,46,502000
25,46,494000
25,46,504000
25,46,505000
25,46,504000
25,46,493000
25,46,486000
25,46,498000
25,46,497000
25,46,496000
25,46,505000
25,46,500000
25,46,495000
25,46,508000
25,46,499000
25,46,488000
25,46,495000
25,46,499000
25,46,496000
25,46,489000
25,46,493000
25,46,498000
25,46,492000
25,46,506000
25,46,495000
25,46,495000
25,46,493000
25,46,498000
25,46,495000
25,46,498000
25,46,489000
25,46,527000
25,46,490000
25,46,521000
25,46,509000
25,46,510000
25,46,499000
25,46,497000
25,46,509000
25,46,507000
25,46,483000
25,46,500000
25,46,492000
25,46,546000
25,46,498000
25,46,499000
25,46,489000
25,46,633000
25,46,516000
25,46,499000
25,46,493000
25,46,521000
25,46,500000
25,46,500000
25,46,498000
25,46,492000
25,46,496000
25,46,512000
25,46,500000
25,46,501000
25,46,500000
25,46,502000
25,46,491000
25,46,517000
25,46,470000
25,46,513000
25,46,611000
25,46,482000
25,46,500000
25,46,744000
25,46,514000
25,46,504000
25,46,508000
25,46,493000
25,46,491000
25,46,494000
25,46,498000
25,46,495000
25,46,503000
25,46,495000
25,46,506000
25,46,497000
25,46,493000
25,46,501000
25,46,487000
25,46,484000
25,55,550000
25,55,505000
25,55,507000
25,55,500000
25,55,495000
25,55,518000
25,55,504000
25,55,520000
25,55,506000
25,55,516000
25,55,531000
25,55,506000
25,55,502000
25,55,508000
25,55,503000
25,55,519000
25,55,556000
25,55,508000
25,55,548000
25,55,509000
25,55,517000
25,55,504000
25,55,523000
25,55,505000
25,55,525000
25,55,505000
25,55,502000
25,55,507000
25,55,538000
25,55,513000
25,55,663000
25,55,509000
25,55,511000
25,55,507000
25,55,522000
25,55,507000
25,55,505000
25,55,495000
25,55,538000
25,55,507000
25,55,520000
25,55,508000
25,55,475000
25,55,514000
25,55,513000
25,55,527000
25,55,514000
25,55,519000
25,55,498000
25,55,510000
25,55,511000
25,55,558000
25,55,515000
25,55,511000
25,55,502000
25,55,512000
25,55,506000
25,55,525000
25,55,514000
25,55,532000
25,55,503000
25,55,542000
25,55,523000
25,55,506000
25,55,566000
25,55,515000
25,55,506000
25,55,525000
25,55,514000
25,55,507000
25,55,509000
25,55,516000
25,55,514000
25,55,556000
25,55,560000
25,55,497000
25,55,508000
25,55,657000
25,55,705000
25,55,502000
25,55,512000
25,55,489000
25,55,536000
25,55,519000
25,55,516000
25,55,500000
25,55,558000
25,55,515000
25,55,503000
25,55,518000
25,55,510000
25,55,510000
25,55,504000
25,55,507000
25,55,547000
25,55,656000
25,55,504000
25,55,528000
25,55,513000
25,55,504000
25,64,673000
25,64,543000
25,64,530000
25,64,540000
25,64,537000
25,64,512000
25,64,580000
25,64,549000
25,64,534000
25,64,533000
25,64,553000
25,64,537000
25,64,538000
25,64,533000
25,64,536000
25,64,539000
25,64,697000
25,64,537000
25,64,527000
25,64,538000
25,64,682000
25,64,546000
25,64,534000
25,64,527000
25,64,543000
25,64,519000
25,64,539000
25,64,541000
25,64,529000
25,64,531000
25,64,539000
25,64,525000
25,64,527000
25,64,531000
25,64,536000
25,64,555000
25,64,524000
25,64,541000
25,64,531000
25,64,542000
25,64,546000
25,64,540000
25,64,605000
25,64,531000
25,64,531000
25,64,544000
25,64,535000
25,64,524000
25,64,543000
25,64,521000
25,64,571000
25,64,533000
25,64,533000
25,64,532000
25,64,547000
25,64,530000
25,64,522000
25,64,536000
25,64,537000
25,64,559000
25,64,540000
25,64,533000
25,64,533000
25,64,535000
25,64,534000
25,64,556000
25,64,554000
25,64,548000
25,64,551000
25,64,533000
25,64,543000
25,64,544000
25,64,534000
25,64,529000
25,64,637000
25,64,541000
25,64,538000
25,64,531000
25,64,572000
25,64,551000
25,64,582000
25,64,531000
25,64,535000
25,64,585000
25,64,533000
25,64,529000
