Pallet: "balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: [100], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,217277,43524
1,1000,217277,44430
1,1000,316369,60288
1,1000,213926,42581
1,1000,215000,44050
1,1000,217923,43051
1,1000,216245,62290
1,1000,361979,51190
1,1000,341796,81681
1,1000,216626,42122
10,1000,387839,40327
10,1000,345252,40853
10,1000,224325,40242
10,1000,373064,39490
10,1000,347476,57522
10,1000,330928,55421
10,1000,219203,40063
10,1000,224398,41527
10,1000,222856,39856
10,1000,259971,39290
19,1000,445301,61928
19,1000,223566,43063
19,1000,423279,43849
19,1000,226659,41715
19,1000,223637,41984
19,1000,218687,42017
19,1000,353661,42817
19,1000,399179,43900
19,1000,216593,43146
19,1000,249245,44035
28,1000,399822,45080
28,1000,314521,43929
28,1000,219743,42976
28,1000,480958,63067
28,1000,221358,41927
28,1000,347565,60987
28,1000,224284,43661
28,1000,237793,43864
28,1000,439858,61375
28,1000,373443,42661
37,1000,370446,41531
37,1000,221576,41377
37,1000,321884,39794
37,1000,220963,41460
37,1000,457713,59486
37,1000,412314,45025
37,1000,224935,40840
37,1000,217242,41059
37,1000,322941,39584
37,1000,217660,40497
46,1000,224821,41087
46,1000,367359,41494
46,1000,218249,39320
46,1000,216741,39772
46,1000,220587,40093
46,1000,427380,51846
46,1000,395368,40860
46,1000,263167,62123
46,1000,343536,72510
46,1000,223904,40230
55,1000,453786,62466
55,1000,222411,44008
55,1000,221205,43643
55,1000,375800,42417
55,1000,220794,42853
55,1000,217572,42907
55,1000,314112,43103
55,1000,221480,43378
55,1000,224533,42501
55,1000,221589,42432
64,1000,386971,40622
64,1000,403886,41769
64,1000,485728,40013
64,1000,370114,40349
64,1000,223280,40831
64,1000,218770,40912
64,1000,218914,40183
64,1000,220829,41524
64,1000,217990,40281
64,1000,240700,40829
73,1000,355629,41861
73,1000,552118,42138
73,1000,220069,42844
73,1000,222530,42814
73,1000,218512,42498
73,1000,220942,43828
73,1000,259270,58765
73,1000,223048,43214
73,1000,219035,42379
73,1000,353107,43340
82,1000,358876,48420
82,1000,309704,45306
82,1000,355241,62485
82,1000,316717,45450
82,1000,216084,42205
82,1000,341172,63705
82,1000,230699,56024
82,1000,214275,41798
82,1000,362006,43535
82,1000,305595,43816
