Pallet: "pallet-balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,7070242,1713501
1,1000,7585454,1915428
1,1000,7771625,1926374
1,1000,7103536,1743610
1,1000,7649583,1859628
1,1000,11960708,2963890
1,1000,7494660,3682331
1,1000,7545085,3706037
1,1000,7542574,3749601
1,1000,7182156,3511270
100,1000,7500954,5028093
100,1000,7354973,5250212
100,1000,7433877,5153678
100,1000,7376639,5303863
100,1000,7383046,5349848
100,1000,7408029,5364041
100,1000,7371183,5365016
100,1000,7350536,5349587
100,1000,7301596,5377345
100,1000,7337478,5355313
199,1000,7310507,5353498
199,1000,7578007,5398486
199,1000,7451563,5314988
199,1000,7365925,5387351
199,1000,7537208,5412271
199,1000,7462890,5400288
199,1000,7029741,5023851
199,1000,7059720,5119629
199,1000,7053987,5134093
199,1000,7052680,5469913
298,1000,7713503,3699202
298,1000,7580760,3653163
298,1000,7452586,3677317
298,1000,7439907,3688056
298,1000,7245549,3397264
298,1000,7329460,3614844
298,1000,7427416,3604753
298,1000,11590504,3886728
298,1000,11788152,3862625
298,1000,8191041,3750142
397,1000,7748181,3666229
397,1000,8032115,3691422
397,1000,7442692,3614013
397,1000,11762397,14386455
397,1000,7251782,3533568
397,1000,10897426,13217846
397,1000,7005571,3413906
397,1000,7005772,3419719
397,1000,7111964,3396222
397,1000,7149010,3390455
496,1000,5401917,80653
496,1000,8176605,124195
496,1000,5313710,79164
496,1000,5524403,79506
496,1000,5598670,80498
496,1000,5463647,81229
496,1000,5692863,83712
496,1000,5468677,79970
496,1000,5464724,80265
496,1000,5433081,80037
595,1000,7176805,1752773
595,1000,7186314,1741556
595,1000,7348971,1819603
595,1000,7342706,1834466
595,1000,7227691,1777327
595,1000,7374841,1802630
595,1000,17361958,14225926
595,1000,12014345,2079328
595,1000,11966701,14549345
595,1000,7598216,1895116
694,1000,5731298,94151
694,1000,5796829,85904
694,1000,8950013,119986
694,1000,9194576,143138
694,1000,5356119,77927
694,1000,5367115,74517
694,1000,5462943,75599
694,1000,5433038,74424
694,1000,5551659,75139
694,1000,5346077,74405
793,1000,5372993,74836
793,1000,5372081,76746
793,1000,5656070,104122
793,1000,5540453,77048
793,1000,5594382,78108
793,1000,5651892,80808
793,1000,5497108,102059
793,1000,5625020,78831
793,1000,5489232,76855
793,1000,5517491,75721
892,1000,7660322,5443598
892,1000,7562031,5379151
892,1000,7388463,5379181
892,1000,7432225,5474812
892,1000,7412416,5468236
892,1000,7348151,5738747
892,1000,7250357,5223938
892,1000,7504980,5398382
892,1000,7397264,5414088
892,1000,6990149,5020312
991,1000,7095601,5007213
991,1000,6937045,5014400
991,1000,7069067,5011383
991,1000,7343813,5244542
991,1000,7446127,5377551
991,1000,7417987,5364101
991,1000,7528304,5366014
991,1000,7538255,5456123
991,1000,11688750,5396399
991,1000,7286839,5295915
1000,2,7588013,5364828
1000,2,7205363,5200701
1000,2,7675737,5376269
1000,2,7456022,5431989
1000,2,7513576,5446677
1000,2,7413464,5153245
1000,2,10874597,5190629
1000,2,7152968,5072804
1000,2,7298846,5025329
1000,2,7089726,5004465
1000,101,7455519,5336437
1000,101,7554217,5197721
1000,101,7145640,5009883
1000,101,7540088,5469902
1000,101,7734598,5412614
1000,101,7607522,5433210
1000,101,7518286,5370946
1000,101,7394977,5348579
1000,101,7962785,5491531
1000,101,7620546,5523874
1000,200,7125383,5091003
1000,200,7308401,5319451
1000,200,11276130,5294716
1000,200,7281985,5269288
1000,200,7306301,5350376
1000,200,7334145,5421931
1000,200,7543565,5412237
1000,200,7400011,5465185
1000,200,7241158,5305025
1000,200,7063783,5004172
1000,299,7214496,5240953
1000,299,7412977,5340790
1000,299,7314958,5360459
1000,299,7467636,5365404
1000,299,7303805,5320385
1000,299,7336253,5424779
1000,299,7044754,5101907
1000,299,7415222,5237313
1000,299,17036000,15754611
1000,299,17363703,16117773
1000,398,7389827,5219067
1000,398,7378991,5294519
1000,398,7355800,5344677
1000,398,7323542,5452608
1000,398,7091425,5039245
1000,398,7163382,5268819
1000,398,7353154,5381583
1000,398,11712075,5520716
1000,398,7331023,5319016
1000,398,7704615,5384774
1000,497,7548279,5450531
1000,497,7509614,5468608
1000,497,11809475,5659973
1000,497,7343355,5424802
1000,497,7654177,5567616
1000,497,7084406,5002701
1000,497,7060182,5100420
1000,497,7333447,5250290
1000,497,7433558,5326788
1000,497,7328108,5344032
1000,596,7379254,5354293
1000,596,7462793,5370666
1000,596,7394352,5559832
1000,596,7311696,5452869
1000,596,7295369,5461710
1000,596,7345417,5353795
1000,596,11832524,16015510
1000,596,7553804,5415552
1000,596,7533875,5469509
1000,596,7404549,5481327
1000,695,7447675,5527473
1000,695,7214142,5012388
1000,695,7250803,5232099
1000,695,7382925,5322324
1000,695,7324037,5456101
1000,695,7268994,5366521
1000,695,7386856,5360128
1000,695,7438344,5290044
1000,695,7182402,5112801
1000,695,7301302,5279100
1000,794,11495167,5477506
1000,794,11452715,5512011
1000,794,7418830,5362612
1000,794,10998419,5288042
1000,794,7232241,5209870
1000,794,7451202,5346350
1000,794,7374108,5365529
1000,794,7283620,5418934
1000,794,7425607,5435920
1000,794,7460054,5397244
1000,893,7227279,5074214
1000,893,10761809,5113360
1000,893,7258681,5013037
1000,893,7070976,5088789
1000,893,7329237,5364710
1000,893,7371762,5353265
1000,893,7254912,5089825
1000,893,7233403,5232464
1000,893,7509568,5298534
1000,893,7335539,5284866
1000,992,7409452,1850085
1000,992,7432855,5321499
1000,992,7211755,5174890
1000,992,7225116,5250174
1000,992,7149981,5214961
1000,992,7275098,5293137
1000,992,7554661,5353101
1000,992,7455391,5326481
1000,992,7498094,5373162
1000,992,7613507,5423725
