Pallet: "pallet-identity", Extrinsic: "add_registrar", Lowest values: [], Highest values: [], Steps: [10], Repeat: 100
r,extrinsic_time,storage_root_time
1,204814,34380
1,77986,34469
1,207270,35911
1,231377,50811
1,88818,34969
1,76900,35483
1,79205,36173
1,85459,36933
1,250545,36644
1,246025,49543
1,173620,35720
1,80431,44104
1,81212,36506
1,79878,35735
1,177714,36480
1,236279,35857
1,177892,35886
1,82068,36049
1,81933,36821
1,80501,34761
1,82298,37007
1,79389,37234
1,81263,56929
1,79759,36844
1,82139,38869
1,248514,46053
1,180758,102310
1,219780,35044
1,182508,34899
1,80593,37033
1,251079,33819
1,79508,36491
1,242831,37410
1,225951,36572
1,178491,33732
1,78693,37447
1,79127,35924
1,128413,58641
1,82527,37556
1,177585,37653
1,221829,36141
1,177212,35931
1,81763,36661
1,114971,48440
1,80173,37953
1,119785,52084
1,177954,36055
1,82213,36002
1,83361,37602
1,124321,37664
1,82272,82594
1,254470,47698
1,80711,57472
1,80383,36640
1,176285,34739
1,83461,36370
1,81242,36432
1,233110,35411
1,81040,37562
1,77641,34240
1,252596,35079
1,81606,37230
1,126995,39163
1,198514,36275
1,314162,33248
1,177075,36833
1,78581,38346
1,128715,54762
1,246261,34853
1,78331,35734
1,79730,36495
1,80767,37719
1,78677,38582
1,124815,53424
1,133914,38718
1,82061,37842
1,80883,36734
1,240148,37615
1,79706,37710
1,77871,36482
1,211192,49063
1,118631,53879
1,82040,37217
1,217479,34421
1,181247,39115
1,246757,39279
1,80926,37255
1,78133,34854
1,125729,51976
1,79060,36805
1,262680,62959
1,81866,38247
1,274749,38875
1,81856,37241
1,248492,45650
1,123393,53519
1,84321,37213
1,78401,33800
1,179996,37030
1,83288,37090
5,244310,36978
5,251682,49906
5,90464,37881
5,251915,36657
5,87057,38805
5,297451,36523
5,84752,37306
5,202766,35939
5,255306,38155
5,241989,38057
5,89275,38148
5,88820,38198
5,88786,38017
5,237550,36665
5,135560,53149
5,87196,37800
5,186373,38056
5,87774,37235
5,136138,38138
5,252337,50967
5,109038,54264
5,189148,38560
5,86200,37741
5,84936,36540
5,86085,37722
5,229566,40035
5,87984,53087
5,228325,37166
5,188473,39439
5,88099,37820
5,88110,37855
5,87669,37565
5,86943,36494
5,86272,37514
5,273605,39017
5,87396,37291
5,85269,37743
5,184507,37254
5,197918,36050
5,96040,40871
5,88159,38436
5,245047,37141
5,94265,83815
5,87626,54036
5,185659,38468
5,89131,39745
5,193023,40642
5,236526,37261
5,139048,54785
5,93656,38741
5,145253,56346
5,98302,54044
5,261380,36222
5,86025,37749
5,83189,35098
5,88491,37937
5,196124,36827
5,89725,38119
5,86223,38658
5,183787,38897
5,181520,36904
5,91701,58834
5,206641,40075
5,87967,37471
5,277248,36987
5,93690,49960
5,93638,38559
5,89002,36718
5,93356,38338
5,86413,37769
5,93040,39947
5,89391,37637
5,91569,38627
5,87835,51903
5,86871,39139
5,88659,38146
5,87646,38835
5,86993,38894
5,183578,39581
5,87567,39512
5,133994,54869
5,86008,38016
5,88533,39338
5,87620,37473
5,88214,39101
5,88588,39066
5,198205,38552
5,84891,38136
5,184081,36752
5,250208,51497
5,137230,53719
5,259789,36566
5,89718,39978
5,91728,36985
5,85641,36318
5,88774,40097
5,245689,50187
5,88138,38911
5,88829,37934
5,87076,38399
9,93300,40739
9,191296,37944
9,254730,42597
9,93156,39233
9,92931,40608
9,94539,60224
9,260259,37031
9,265910,37648
9,110663,38783
9,185592,39782
9,198627,36782
9,194329,40009
9,184702,39027
9,92243,40590
9,186176,39226
9,239626,62794
9,184375,39467
9,93948,41474
9,249717,38069
9,250017,37901
9,327562,61838
9,92395,46020
9,192458,39369
9,192970,40323
9,264342,66184
9,95180,57194
9,96970,40831
9,210873,41751
9,91326,88342
9,300411,37438
9,264791,38821
9,91878,40626
9,91410,39066
9,215309,39794
9,94667,40616
9,259516,37914
9,93913,39658
9,93089,41447
9,93850,41215
9,217565,38440
9,204409,39293
9,96884,39636
9,201430,37537
9,90430,40498
9,89330,36854
9,92551,53812
9,264703,37659
9,91167,40167
9,90465,38685
9,94713,40965
9,90503,39169
9,97950,40659
9,188055,39558
9,91625,56930
9,89262,67558
9,96577,40440
9,94034,40830
9,278030,37223
9,141828,55425
9,322959,40832
9,140449,55910
9,91361,40681
9,242440,38909
9,259607,37573
9,111166,40008
9,108795,40430
9,94736,41486
9,225501,38381
9,201991,58421
9,92994,38506
9,104802,70503
9,213235,39407
9,94157,39773
9,259667,37510
9,98396,41315
9,92815,38943
9,186579,38902
9,225347,38859
9,93706,54887
9,156841,75793
9,196624,39973
9,269548,37838
9,92510,39431
9,92612,40190
9,91572,41624
9,204544,39381
9,187034,40942
9,91799,40942
9,92172,39072
9,225369,58361
9,95627,39325
9,91287,39606
9,209171,38010
9,92644,41147
9,200142,38285
9,92138,39372
9,173983,56891
9,90238,39923
9,94019,42048
9,186649,39474
