Pallet: "balances", Extrinsic: "transfer", Steps: 100, Repeat: 10
E,U,time
740,500,1547000
740,500,1491000
740,500,1494000
749,500,1526000
749,500,1498000
749,500,1508000
749,500,1492000
749,500,1608000
749,500,1708000
749,500,1493000
749,500,1614000
749,500,1482000
749,500,1495000
758,500,1492000
758,500,1503000
758,500,1488000
758,500,1504000
758,500,1497000
758,500,1499000
758,500,1631000
758,500,1526000
758,500,1567000
758,500,1512000
767,500,1444000
767,500,1556000
767,500,1505000
767,500,1679000
767,500,2056000
767,500,1531000
767,500,1659000
767,500,1507000
767,500,1542000
767,500,1491000
776,500,1636000
776,500,2008000
776,500,1493000
776,500,1521000
776,500,1578000
776,500,1471000
776,500,1487000
776,500,1535000
776,500,1502000
776,500,1508000
785,500,1513000
785,500,1507000
785,500,1476000
785,500,1540000
785,500,1522000
785,500,1483000
785,500,1487000
785,500,1510000
785,500,1485000
785,500,1515000
794,500,1489000
794,500,1505000
794,500,1438000
794,500,1540000
794,500,1508000
794,500,1517000
794,500,1515000
794,500,1487000
794,500,1901000
794,500,1488000
803,500,1508000
803,500,1496000
803,500,1491000
803,500,1480000
803,500,2508000
803,500,1933000
803,500,1525000
803,500,1490000
803,500,1486000
803,500,1517000
812,500,1670000
812,500,1502000
812,500,1492000
812,500,1544000
812,500,1501000
812,500,1504000
812,500,1500000
812,500,1491000
812,500,1518000
812,500,1503000
821,500,1453000
821,500,1512000
821,500,1486000
821,500,1591000
821,500,1485000
821,500,1502000
821,500,1492000
821,500,1577000
821,500,1492000
821,500,1655000
830,500,1664000
830,500,1484000
830,500,1515000
830,500,1481000
830,500,1485000
830,500,1477000
830,500,1514000
830,500,1602000
830,500,1479000
830,500,1623000
839,500,1495000
839,500,1675000
839,500,1634000
839,500,1491000
839,500,1494000
839,500,1522000
839,500,1403000
839,500,1537000
839,500,1490000
839,500,1486000
848,500,1626000
848,500,1493000
848,500,1486000
848,500,1506000
848,500,1498000
848,500,1607000
848,500,1548000
848,500,1512000
848,500,1527000
848,500,1510000
857,500,1497000
857,500,1521000
857,500,1503000
857,500,1601000
857,500,1511000
857,500,1495000
857,500,1494000
857,500,1486000
857,500,1509000
857,500,1482000
866,500,1502000
866,500,1564000
866,500,1509000
866,500,1511000
866,500,1537000
866,500,1482000
866,500,1511000
866,500,1509000
866,500,1517000
866,500,1507000
875,500,2012000
875,500,1528000
875,500,1495000
875,500,1494000
875,500,1513000
875,500,1519000
875,500,1500000
875,500,1522000
875,500,1499000
875,500,1502000
884,500,1491000
884,500,1480000
884,500,1464000
884,500,1576000
884,500,1481000
884,500,1632000
884,500,1560000
884,500,1510000
884,500,1526000
884,500,1556000
893,500,1520000
893,500,1518000
893,500,1504000
893,500,1496000
893,500,1508000
893,500,1544000
893,500,1497000
893,500,1530000
893,500,1501000
893,500,1531000
902,500,1509000
902,500,1547000
902,500,1505000
902,500,1520000
902,500,1488000
902,500,1487000
902,500,1493000
902,500,1509000
902,500,1479000
902,500,1485000
911,500,1497000
