Pallet: "balances", Extrinsic: "transfer", Steps: 100, Repeat: 10
E,U,time
501,28,671000
501,28,716000
501,28,643000
501,28,639000
501,28,651000
501,28,643000
501,28,656000
501,37,660000
501,37,671000
501,37,647000
501,37,650000
501,37,657000
501,37,761000
501,37,662000
501,37,718000
501,37,677000
501,37,688000
501,46,659000
501,46,665000
501,46,668000
501,46,652000
501,46,687000
501,46,928000
501,46,672000
501,46,776000
501,46,742000
501,46,792000
501,55,618000
501,55,646000
501,55,705000
501,55,671000
501,55,668000
501,55,632000
501,55,634000
501,55,655000
501,55,652000
501,55,666000
501,64,669000
501,64,631000
501,64,655000
501,64,670000
501,64,668000
501,64,717000
501,64,655000
501,64,756000
501,64,634000
501,64,670000
501,73,656000
501,73,717000
501,73,664000
501,73,703000
501,73,629000
501,73,675000
501,73,635000
501,73,647000
501,73,656000
501,73,712000
501,82,707000
501,82,902000
501,82,650000
501,82,687000
501,82,644000
501,82,677000
501,82,694000
501,82,681000
501,82,694000
501,82,660000
501,91,649000
501,91,672000
501,91,657000
501,91,681000
501,91,667000
501,91,649000
501,91,632000
501,91,665000
501,91,672000
501,91,638000
501,100,645000
501,100,620000
501,100,685000
501,100,697000
501,100,707000
501,100,792000
501,100,645000
501,100,890000
501,100,740000
501,100,653000
501,109,665000
501,109,1338000
501,109,652000
501,109,673000
501,109,640000
501,109,645000
501,109,652000
501,109,627000
501,109,704000
501,109,657000
501,118,644000
501,118,650000
501,118,718000
501,118,683000
501,118,666000
501,118,714000
501,118,602000
501,118,707000
501,118,664000
501,118,816000
501,127,633000
501,127,660000
501,127,678000
501,127,676000
501,127,818000
501,127,668000
501,127,717000
501,127,690000
501,127,649000
501,127,740000
501,136,689000
501,136,727000
501,136,676000
501,136,786000
501,136,841000
501,136,639000
501,136,786000
501,136,694000
501,136,679000
501,136,839000
501,145,716000
501,145,664000
501,145,666000
501,145,668000
501,145,660000
501,145,645000
501,145,687000
501,145,658000
501,145,701000
501,145,681000
501,154,695000
501,154,701000
501,154,772000
501,154,704000
501,154,648000
501,154,807000
501,154,813000
501,154,706000
501,154,662000
501,154,675000
501,163,651000
501,163,652000
501,163,682000
501,163,660000
501,163,707000
501,163,713000
501,163,710000
501,163,621000
501,163,948000
501,163,800000
501,172,718000
501,172,865000
501,172,836000
501,172,658000
501,172,640000
501,172,689000
501,172,653000
501,172,635000
501,172,733000
501,172,662000
501,181,633000
501,181,727000
501,181,763000
501,181,624000
501,181,645000
501,181,706000
501,181,668000
501,181,683000
501,181,684000
501,181,635000
501,190,660000
501,190,624000
501,190,656000
501,190,635000
501,190,644000
501,190,644000
501,190,747000
501,190,631000
501,190,620000
501,190,639000
501,199,627000
501,199,634000
501,199,683000
501,199,792000
501,199,638000
501,199,788000
501,199,694000
501,199,665000
501,199,653000
501,199,896000
501,208,898000
501,208,681000
501,208,690000
501,208,715000
501,208,708000
501,208,633000
501,208,682000
501,208,691000
501,208,637000
501,208,674000
501,217,1023000
501,217,686000
501,217,639000
501,217,637000
501,217,672000
501,217,685000
501,217,638000
501,217,664000
501,217,719000
501,217,658000
501,226,658000
501,226,1170000
501,226,960000
501,226,830000
501,226,712000
501,226,486000
501,226,619000
501,226,615000
501,226,648000
501,226,679000
501,235,634000
501,235,682000
501,235,634000
501,235,708000
501,235,630000
501,235,643000
501,235,629000
501,235,650000
501,235,638000
501,235,641000
501,244,635000
501,244,624000
501,244,649000
501,244,664000
501,244,818000
501,244,814000
501,244,885000
501,244,683000
501,244,634000
501,244,635000
501,253,660000
501,253,700000
501,253,645000
501,253,641000
501,253,635000
501,253,640000
501,253,625000
501,253,633000
501,253,840000
501,253,646000
501,262,641000
501,262,707000
501,262,656000
501,262,861000
501,262,645000
501,262,639000
501,262,643000
501,262,634000
501,262,646000
501,262,659000
501,271,643000
501,271,623000
501,271,816000
501,271,703000
501,271,655000
501,271,590000
501,271,685000
501,271,625000
501,271,721000
501,271,688000
501,280,820000
501,280,668000
501,280,686000
501,280,673000
501,280,761000
501,280,622000
501,280,665000
501,280,751000
501,280,742000
501,280,823000
501,289,681000
501,289,667000
501,289,696000
501,289,638000
501,289,652000
501,289,651000
501,289,664000
501,289,648000
501,289,642000
501,289,644000
501,298,651000
501,298,736000
501,298,800000
501,298,1092000
501,298,859000
501,298,900000
501,298,699000
501,298,775000
501,298,612000
501,298,625000
501,307,646000
501,307,1082000
501,307,748000
501,307,2086000
501,307,860000
501,307,765000
501,307,997000
501,307,1093000
501,307,767000
501,307,666000
501,316,728000
501,316,647000
501,316,655000
501,316,735000
501,316,629000
501,316,618000
501,316,608000
501,316,918000
501,316,641000
501,316,717000
501,325,648000
501,325,721000
501,325,632000
501,325,715000
501,325,674000
501,325,648000
501,325,724000
501,325,619000
501,325,808000
501,325,665000
501,334,686000
501,334,1127000
501,334,659000
501,334,636000
501,334,706000
501,334,650000
501,334,661000
501,334,622000
501,334,693000
501,334,625000
501,343,666000
501,343,665000
501,343,634000
501,343,644000
501,343,642000
501,343,657000
501,343,652000
501,343,660000
501,343,669000
501,343,672000
501,352,705000
501,352,667000
501,352,645000
501,352,641000
501,352,664000
501,352,634000
501,352,640000
501,352,690000
501,352,648000
501,352,640000
501,361,688000
501,361,697000
501,361,846000
501,361,668000
501,361,665000
501,361,665000
501,361,675000
501,361,661000
501,361,651000
501,361,637000
501,370,670000
501,370,668000
501,370,665000
501,370,660000
501,370,720000
501,370,709000
501,370,667000
501,370,730000
501,370,736000
501,370,639000
501,379,712000
501,379,715000
501,379,704000
501,379,650000
501,379,670000
501,379,823000
501,379,708000
501,379,643000
501,379,676000
501,379,659000
501,388,642000
501,388,644000
501,388,758000
501,388,711000
501,388,665000
501,388,666000
501,388,603000
501,388,629000
501,388,750000
501,388,638000
501,397,629000
501,397,665000
501,397,634000
501,397,655000
501,397,633000
501,397,646000
501,397,622000
501,397,608000
501,397,649000
501,397,640000
501,406,682000
501,406,637000
501,406,658000
501,406,657000
501,406,659000
501,406,645000
501,406,642000
501,406,640000
501,406,629000
501,406,662000
501,415,702000
501,415,634000
501,415,629000
501,415,712000
501,415,684000
501,415,678000
501,415,660000
501,415,681000
501,415,645000
501,415,639000
501,424,667000
501,424,662000
501,424,658000
501,424,728000
501,424,686000
501,424,621000
501,424,717000
501,424,717000
501,424,631000
501,424,635000
501,433,643000
501,433,647000
501,433,689000
501,433,652000
501,433,647000
501,433,644000
501,433,638000
501,433,648000
501,433,638000
501,433,604000
501,442,624000
501,442,642000
501,442,630000
501,442,643000
501,442,622000
501,442,648000
501,442,662000
501,442,638000
501,442,655000
501,442,608000
501,451,747000
501,451,660000
501,451,613000
501,451,744000
501,451,648000
501,451,669000
501,451,609000
501,451,611000
501,451,604000
501,451,665000
501,460,676000
501,460,675000
501,460,614000
501,460,640000
501,460,655000
501,460,817000
501,460,663000
501,460,636000
501,460,618000
501,460,626000
501,469,616000
501,469,632000
501,469,621000
501,469,620000
501,469,656000
501,469,677000
501,469,658000
501,469,621000
501,469,619000
501,469,962000
501,478,683000
501,478,679000
501,478,662000
501,478,664000
501,478,716000
501,478,616000
501,478,674000
501,478,639000
501,478,1265000
501,478,662000
501,487,680000
501,487,682000
501,487,627000
501,487,641000
501,487,670000
501,487,1392000
501,487,603000
501,487,641000
501,487,644000
501,487,890000
501,496,719000
501,496,809000
501,496,729000
501,496,714000
501,496,974000
501,496,730000
501,496,696000
501,496,678000
501,496,664000
501,496,1053000
501,505,642000
501,505,640000
501,505,611000
501,505,645000
501,505,659000
501,505,678000
501,505,655000
501,505,656000
501,505,599000
501,505,886000
501,514,622000
501,514,654000
501,514,696000
501,514,765000
501,514,627000
501,514,701000
501,514,592000
501,514,642000
501,514,653000
501,514,675000
501,523,674000
501,523,651000
501,523,689000
501,523,628000
501,523,662000
501,523,804000
501,523,683000
501,523,708000
501,523,625000
501,523,716000
501,532,685000
501,532,666000
501,532,835000
501,532,665000
501,532,656000
501,532,691000
501,532,691000
501,532,657000
501,532,653000
501,532,803000
501,541,637000
501,541,889000
501,541,713000
501,541,671000
501,541,656000
501,541,817000
501,541,951000
501,541,798000
501,541,800000
501,541,667000
501,550,697000
501,550,650000
501,550,724000
501,550,724000
501,550,689000
501,550,711000
501,550,749000
501,550,810000
501,550,734000
501,550,663000
501,559,708000
501,559,717000
501,559,689000
501,559,744000
501,559,650000
501,559,620000
501,559,650000
501,559,1209000
501,559,870000
501,559,782000
501,568,658000
501,568,847000
501,568,1247000
501,568,638000
501,568,617000
501,568,972000
501,568,728000
501,568,656000
501,568,614000
501,568,657000
501,577,650000
501,577,870000
501,577,798000
501,577,668000
501,577,663000
501,577,836000
501,577,700000
501,577,603000
501,577,645000
501,577,628000
501,586,764000
501,586,848000
501,586,863000
501,586,845000
501,586,701000
501,586,705000
501,586,616000
501,586,614000
501,586,619000
501,586,626000
501,595,777000
501,595,608000
501,595,840000
501,595,619000
501,595,647000
501,595,691000
501,595,631000
501,595,653000
501,595,676000
501,595,643000
501,604,624000
501,604,620000
501,604,622000
501,604,655000
501,604,664000
501,604,658000
501,604,663000
501,604,626000
501,604,631000
501,604,751000
501,613,665000
501,613,723000
501,613,657000
501,613,652000
501,613,655000
501,613,660000
501,613,655000
501,613,657000
501,613,658000
501,613,646000
501,622,649000
501,622,662000
501,622,635000
501,622,627000
501,622,640000
501,622,642000
501,622,652000
501,622,622000
501,622,643000
501,622,637000
501,631,634000
501,631,635000
501,631,656000
501,631,644000
501,631,644000
501,631,661000
501,631,642000
501,631,666000
501,631,772000
501,631,654000
501,640,780000
501,640,643000
501,640,668000
501,640,608000
501,640,654000
501,640,638000
501,640,605000
501,640,658000
501,640,649000
501,640,672000
501,649,640000
501,649,670000
501,649,638000
501,649,654000
501,649,630000
501,649,641000
501,649,682000
501,649,722000
501,649,624000
501,649,638000
501,658,839000
501,658,675000
501,658,684000
501,658,660000
501,658,658000
501,658,670000
501,658,705000
501,658,629000
501,658,657000
501,658,798000
501,667,867000
501,667,639000
501,667,624000
501,667,656000
501,667,645000
501,667,640000
501,667,661000
501,667,641000
501,667,683000
501,667,720000
501,676,706000
501,676,768000
501,676,730000
501,676,657000
501,676,643000
501,676,661000
501,676,652000
501,676,674000
501,676,669000
501,676,646000
501,685,671000
501,685,637000
501,685,639000
501,685,635000
501,685,823000
501,685,652000
501,685,643000
501,685,690000
501,685,663000
501,685,631000
501,694,647000
501,694,638000
501,694,657000
501,694,671000
501,694,643000
501,694,716000
501,694,651000
501,694,750000
501,694,640000
501,694,636000
501,703,720000
501,703,704000
501,703,669000
501,703,621000
501,703,647000
501,703,620000
