Pallet: "pallet-staking", Extrinsic: "bond_extra", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,1941444,126272
0,1879002,120966
0,1967019,121904
0,1891052,170895
0,1949222,121058
0,1943920,120667
0,1867888,118320
0,3067585,208763
0,2195814,121826
0,1885601,120020
100,1935460,125916
100,2088140,125240
100,1935173,140454
100,2112633,138358
100,3108234,191952
100,1901623,190408
100,1950973,130401
100,2160051,129868
100,1913990,136238
100,1967632,147765
200,3102518,242149
200,1904282,142313
200,1965657,144095
200,1980267,144093
200,1948286,137391
200,1935611,137799
200,1932425,145050
200,1923005,140979
200,1927719,146807
200,2014264,123478
300,2020785,138563
300,2132656,149450
300,1944261,148124
300,1873716,178299
300,2081408,149273
300,2090796,128375
300,1924007,140304
300,1991910,144480
300,1954797,148530
300,1983400,149031
400,1879555,141629
400,1894050,137896
400,2008408,142652
400,2059394,136997
400,3093857,250730
400,2108062,142149
400,2006570,121516
400,2070369,141382
400,2145836,139121
400,3081072,226625
500,2041295,148472
500,1956448,152037
500,3136972,214026
500,1858074,144883
500,1978521,146822
500,1888965,146013
500,2960173,232501
500,2050832,142012
500,1901673,153101
500,2023856,149445
600,1954050,150100
600,2015993,142973
600,2931077,306314
600,2008669,145189
600,1952082,141908
600,1926164,145374
600,1955506,142544
600,2134411,142670
600,1874877,141414
600,1933989,209204
700,2137130,144347
700,2098571,147421
700,3101220,206297
700,3021077,231598
700,1942842,148312
700,2048853,144971
700,2164708,144102
700,2155666,145606
700,1977713,148815
700,1994358,146958
800,1899070,149935
800,2005186,142901
800,1948028,148366
800,2080975,144215
800,3046567,226481
800,3062061,241577
800,1951528,146247
800,1908723,147818
800,3114046,223196
800,2055979,145501
900,3128606,199388
900,1903092,147535
900,1885449,151926
900,2059821,144912
900,1952844,149093
900,3108687,229793
900,1949569,183475
900,1978934,150067
900,1928473,146774
900,1955297,147407
1000,1960569,145978
1000,2045344,147275
1000,3072424,226111
1000,2108951,145240
1000,1934148,127859
1000,1989102,142551
1000,1893332,147559
1000,1963845,150630
1000,2106617,146389
1000,2155821,143850
