Pallet: "pallet-balances", Extrinsic: "set_balance", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,2079865,96045
1,1000,1988034,89810
1,1000,1953367,90066
1,1000,1935506,87421
1,1000,1934884,87672
1,1000,1922226,85289
1,1000,2021805,87635
1,1000,1914089,91926
1,1000,1923348,88518
1,1000,2010229,87839
100,1000,1924325,86301
100,1000,1849484,79328
100,1000,1819015,80300
100,1000,1864160,80562
100,1000,1857046,116585
100,1000,1882981,101785
100,1000,2941282,136925
100,1000,2902869,139655
100,1000,1869732,90123
100,1000,2049974,110042
199,1000,1948165,102869
199,1000,2067178,98942
199,1000,2890899,196361
199,1000,3041994,166757
199,1000,1845431,91705
199,1000,2004300,87550
199,1000,1858039,96612
199,1000,1879864,94460
199,1000,2964925,197332
199,1000,2929415,182424
298,1000,2002054,91059
298,1000,2001901,82443
298,1000,1940643,106028
298,1000,2868036,195137
298,1000,1880538,111743
298,1000,2009657,108073
298,1000,1882585,88465
298,1000,1989621,105742
298,1000,1946740,110518
298,1000,1978727,101951
397,1000,1890700,87062
397,1000,1924426,99460
397,1000,2955407,181740
397,1000,2030075,116734
397,1000,1840698,88251
397,1000,2023507,93906
397,1000,1884876,86864
397,1000,1817337,126921
397,1000,1815679,100371
397,1000,1925993,97161
496,1000,1875248,97890
496,1000,1867621,107958
496,1000,3102139,162214
496,1000,2049640,96648
496,1000,1932331,119937
496,1000,1939158,92835
496,1000,2047195,88685
496,1000,2119798,94964
496,1000,3177597,167592
496,1000,2060715,95810
595,1000,1896026,117605
595,1000,1985713,100091
595,1000,1898001,96633
595,1000,1891402,98912
595,1000,1879503,96071
595,1000,1881351,88685
595,1000,1986092,100899
595,1000,1886564,91561
595,1000,1992039,90019
595,1000,2943188,155457
694,1000,1975681,100491
694,1000,1869797,102476
694,1000,2126206,99922
694,1000,1882621,114042
694,1000,1865058,84787
694,1000,1955508,92352
694,1000,3060128,180903
694,1000,2076849,112455
694,1000,1990423,95224
694,1000,2035963,102701
793,1000,3001146,180907
793,1000,1963753,100627
793,1000,1877685,102523
793,1000,1799549,95410
793,1000,1884752,101600
793,1000,1829032,96741
793,1000,1850749,117407
793,1000,1874148,99003
793,1000,1872941,124091
793,1000,1939226,119361
892,1000,1898041,106738
892,1000,1871121,97212
892,1000,1834419,95042
892,1000,1860583,108703
892,1000,1958995,94728
892,1000,1922331,94337
892,1000,1821534,122095
892,1000,1871646,95657
892,1000,2123615,124411
892,1000,1877987,101876
991,1000,1861854,87769
991,1000,1988861,103494
991,1000,2097186,117402
991,1000,1956663,101952
991,1000,1917178,99171
991,1000,2035217,97721
991,1000,1911858,124438
991,1000,1940361,92193
991,1000,2066566,99976
991,1000,2103420,139437
1000,2,1970338,99358
1000,2,1884938,112194
1000,2,2062037,116419
1000,2,1904242,88279
1000,2,1912533,128925
1000,2,2028201,91769
1000,2,1883008,105480
1000,2,2047495,96959
1000,2,2084243,104936
1000,2,2054999,103275
1000,101,1955571,107429
1000,101,1880163,96480
1000,101,1918163,88490
1000,101,1929908,104737
1000,101,1843839,107811
1000,101,3076997,177108
1000,101,2025609,102040
1000,101,1995571,99283
1000,101,2017061,92776
1000,101,1919950,118573
1000,200,1886753,105579
1000,200,2066928,109012
1000,200,1906452,123057
1000,200,1902593,91393
1000,200,1946268,103403
1000,200,1903383,122465
1000,200,1993856,96840
1000,200,1957848,107198
1000,200,2092031,127391
1000,200,1927083,100205
1000,299,2050723,97552
1000,299,1883847,105626
1000,299,2001313,109297
1000,299,2038982,115452
1000,299,1925507,108049
1000,299,2061152,133671
1000,299,1904570,100094
1000,299,1979454,109280
1000,299,1951071,100964
1000,299,1851462,96784
1000,398,1950780,97207
1000,398,1977345,106528
1000,398,2038548,95525
1000,398,1789151,95957
1000,398,1957020,103661
1000,398,2040137,101873
1000,398,2010721,102952
1000,398,1800438,93620
1000,398,1868220,94073
1000,398,1991606,98538
1000,497,1859716,101975
1000,497,1924991,145061
1000,497,1850618,101938
1000,497,1884561,97932
1000,497,1984493,121414
1000,497,2021841,96519
1000,497,1874765,99134
1000,497,1930395,97924
1000,497,1799500,87687
1000,497,1966499,96422
1000,596,1824143,99849
1000,596,1794238,96495
1000,596,1904778,100604
1000,596,1863877,99254
1000,596,2063929,106771
1000,596,1917277,94369
1000,596,1890540,103757
1000,596,1806671,96842
1000,596,3020862,193312
1000,596,2047651,107143
1000,695,1953517,103557
1000,695,1846470,102536
1000,695,1892236,89709
1000,695,2048855,105766
1000,695,2020384,108149
1000,695,1894721,104193
1000,695,1877298,105356
1000,695,1887358,114328
1000,695,2003835,106195
1000,695,2931060,198612
1000,794,1954585,94274
1000,794,1951086,98512
1000,794,1866378,92580
1000,794,1956721,110494
1000,794,1998145,107489
1000,794,2946682,215089
1000,794,1895550,104831
1000,794,1831156,102062
1000,794,1846161,96061
1000,794,1820153,153703
1000,893,1931625,94753
1000,893,1913139,100816
1000,893,1958687,91823
1000,893,2067013,136456
1000,893,1867150,105323
1000,893,1939575,95779
1000,893,1942164,97967
1000,893,1847578,101155
1000,893,1947898,97433
1000,893,1977069,98528
1000,992,1793613,88360
1000,992,1840364,110361
1000,992,1917977,105656
1000,992,1799048,98024
1000,992,1963141,95206
1000,992,1860212,106711
1000,992,1863241,94175
1000,992,1973889,94694
1000,992,1946436,97536
1000,992,1983717,105233
