Pallet: "pallet-staking", Extrinsic: "set_payee", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,76893,63988
0,60363,42961
0,62745,45442
0,62700,46201
0,64726,46227
0,108680,45955
0,273980,46779
0,65365,47366
0,60470,45796
0,66391,47014
100,87500,69078
100,159124,44708
100,179281,45194
100,63723,47287
100,164077,45638
100,62172,46725
100,88350,71803
100,237137,47671
100,63401,46882
100,62165,78493
200,62844,47268
200,170850,45951
200,79403,46087
200,216566,47889
200,62550,47333
200,162715,46552
200,81893,45800
200,230539,46777
200,265454,46494
200,66453,49340
300,244867,45087
300,77091,45245
300,61379,47385
300,238944,46674
300,201886,48676
300,235994,45601
300,63756,48121
300,78234,46484
300,61061,44828
300,61586,47954
400,63660,45923
400,63223,47009
400,64769,48299
400,161174,45348
400,178958,46172
400,173855,47152
400,267322,46124
400,162993,45718
400,247100,66162
400,240389,45813
500,165756,45012
500,65345,47611
500,59917,44355
500,62562,47815
500,60869,45396
500,62769,47390
500,238523,45879
500,65179,48201
500,63733,49504
500,91275,70027
600,196197,46148
600,178060,45590
600,60996,45871
600,63206,48046
600,84022,68798
600,63435,47096
600,209203,47057
600,162692,45182
600,89636,70570
600,64788,46898
700,288814,45884
700,61866,48139
700,60095,48322
700,63649,48008
700,206266,65413
700,62558,46817
700,186643,47120
700,259648,45951
700,62606,47888
700,62282,47866
800,223449,45027
800,88677,69152
800,83316,47979
800,219180,46745
800,216832,65128
800,79074,45656
800,234954,48362
800,65175,48348
800,66184,48878
800,63589,46522
900,168610,45230
900,77452,47229
900,66013,48305
900,65180,46671
900,222288,47962
900,62259,47677
900,243907,46683
900,90130,68798
900,63266,47509
900,64860,46726
1000,62993,50176
1000,64580,47656
1000,65717,48563
1000,78925,47896
1000,246941,65460
1000,67343,49475
1000,65675,48480
1000,65044,48307
1000,64367,49329
1000,79608,49064
