Pallet: "pallet-staking", Extrinsic: "set_controller", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,109589,72208
0,210345,72845
0,110676,73326
0,115875,88759
0,127183,71572
0,215542,74287
0,109388,73152
0,112836,76923
0,129937,71814
0,113458,75301
100,129201,73780
100,290631,108979
100,129419,74721
100,277260,72813
100,266903,75038
100,305889,74981
100,114509,76083
100,140588,75861
100,114215,75506
100,114371,77924
200,116327,77023
200,115574,78385
200,127127,74591
200,114084,76801
200,272144,81571
200,286488,76461
200,217181,74199
200,277668,74984
200,111285,73839
200,253998,76135
300,115546,89215
300,116176,82844
300,128301,78124
300,281513,79276
300,173472,117373
300,118086,81283
300,115652,81363
300,118209,85356
300,286352,81343
300,123183,81570
400,185525,120627
400,123015,82234
400,262661,80591
400,122201,81608
400,115874,115080
400,283355,78979
400,120201,81912
400,270036,79297
400,127380,80279
400,275949,81727
500,111646,82922
500,109342,79958
500,306143,78916
500,174800,115499
500,174481,116325
500,125900,79541
500,114976,84099
500,282418,79373
500,277035,115084
500,117556,83276
600,217063,84274
600,115069,83467
600,114216,83920
600,215465,82257
600,259910,80465
600,119586,82596
600,236654,83509
600,241009,80310
600,116534,98008
600,279904,81586
700,274895,73297
700,115736,77938
700,117393,93849
700,114134,94806
700,294459,72808
700,289667,77916
700,178492,110043
700,175822,107611
700,172566,109030
700,117659,76938
800,151758,93803
800,283685,78449
800,130203,77151
800,115874,77939
800,289265,76996
800,129516,77520
800,110786,74619
800,117678,77817
800,116262,79825
800,282694,75490
900,116488,82559
900,127209,83974
900,114925,83140
900,113948,84304
900,168763,84440
900,128249,81748
900,129117,81082
900,129024,82258
900,247726,81537
900,113119,84315
1000,286729,80220
1000,116420,82499
1000,116139,82464
1000,115863,83470
1000,274050,80887
1000,161492,84548
1000,128943,80535
1000,123028,81492
1000,260017,79955
1000,114569,83597
