Pallet: "pallet-staking", Extrinsic: "chill", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,68031,41313
0,76046,41104
0,66547,41191
0,83079,40111
0,202187,41120
0,63935,40871
0,68627,44297
0,67246,42982
0,66915,42628
0,68910,42971
100,67179,43041
100,68956,44094
100,65448,39846
100,66380,45077
100,66619,42477
100,213107,42353
100,166839,41120
100,72619,43560
100,66015,41479
100,267876,41382
200,66622,43068
200,66644,42046
200,69815,43692
200,211716,51932
200,70211,43546
200,202861,40586
200,67696,43221
200,67987,44242
200,218123,42680
200,70812,44270
300,65980,43085
300,65942,42344
300,66493,41988
300,199494,41927
300,66912,41862
300,277679,41150
300,66593,43198
300,68132,44713
300,67483,43552
300,309002,44221
400,167661,41546
400,163251,41286
400,66658,41776
400,167326,41263
400,68105,42390
400,80626,41361
400,191418,42521
400,265878,41297
400,67954,42085
400,68284,42373
500,81237,43298
500,94004,60121
500,264274,41816
500,69378,44244
500,68767,43852
500,67263,44140
500,67745,43765
500,67411,42004
500,66816,42999
500,229009,40777
600,199374,41244
600,205898,41482
600,67923,42684
600,65653,42047
600,81632,40842
600,70866,42411
600,64511,41963
600,169397,40726
600,68735,44081
600,66654,42361
700,241597,41088
700,195728,43055
700,184407,42455
700,67518,45022
700,80366,42149
700,69450,41958
700,68138,43828
700,116562,61491
700,67898,43441
700,70609,44810
800,67003,42153
800,167077,41190
800,72112,42642
800,66828,42583
800,93720,60841
800,64600,40517
800,67874,40102
800,69288,42845
800,71667,42713
800,93267,62519
900,81112,42506
900,70276,42857
900,83424,41511
900,179324,41829
900,67441,42758
900,105099,59771
900,72241,43515
900,69098,43611
900,162584,41911
900,66408,43672
1000,72483,44678
1000,241476,42277
1000,67736,43480
1000,83946,42777
1000,166055,43100
1000,67547,44988
1000,69587,44837
1000,67738,43872
1000,69302,44478
1000,68419,44708
