Pallet: "pallet-balances", Extrinsic: "transfer_best_case", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,1916799,78686
1,1000,2940908,132109
1,1000,2108517,78273
1,1000,1892884,76948
1,1000,1926863,87167
1,1000,2079741,79102
1,1000,1927383,78858
1,1000,2993551,121749
1,1000,1991922,76038
1,1000,1893240,75474
100,1000,2003865,94404
100,1000,2078012,83543
100,1000,1930098,93461
100,1000,2139535,116918
100,1000,2090341,91573
100,1000,2027850,83219
100,1000,1913281,104283
100,1000,1957146,93155
100,1000,1960935,125342
100,1000,2022098,85508
199,1000,1884978,88996
199,1000,2121909,101506
199,1000,1962338,100979
199,1000,2094142,98333
199,1000,2111990,96762
199,1000,1978613,101697
199,1000,2490481,102442
199,1000,2084238,93301
199,1000,1925798,100247
199,1000,2169689,106403
298,1000,2179995,114235
298,1000,1925995,93495
298,1000,2053294,94385
298,1000,2042789,107613
298,1000,1883113,81957
298,1000,1908347,102437
298,1000,2011182,96494
298,1000,2028660,108571
298,1000,2061869,106780
298,1000,2082226,86957
397,1000,2083732,91813
397,1000,2059192,91084
397,1000,2417436,96268
397,1000,2034622,95728
397,1000,2156473,91634
397,1000,1855577,87305
397,1000,1991593,94382
397,1000,3174455,144198
397,1000,1993291,100140
397,1000,1937061,88157
496,1000,3298392,147154
496,1000,2137189,98384
496,1000,2077548,100076
496,1000,2015472,113847
496,1000,3238420,153796
496,1000,2138573,94372
496,1000,3217565,152758
496,1000,2067653,89946
496,1000,2282961,101431
496,1000,2302364,102993
595,1000,2168289,107463
595,1000,1947031,107244
595,1000,2072633,91803
595,1000,2306880,110083
595,1000,2935700,169988
595,1000,1852606,137502
595,1000,1903704,97432
595,1000,1924663,97092
595,1000,2109032,91483
595,1000,2050138,91910
694,1000,1981421,93264
694,1000,2041570,88357
694,1000,2098142,95311
694,1000,1906455,87241
694,1000,1922876,89359
694,1000,1900758,93229
694,1000,2106014,92995
694,1000,1959224,91259
694,1000,3174226,138176
694,1000,1979063,95505
793,1000,2079731,83987
793,1000,3198892,151886
793,1000,2058393,87345
793,1000,1985658,98220
793,1000,3058444,176535
793,1000,2076380,94746
793,1000,1837253,90602
793,1000,1898068,92154
793,1000,1859596,90033
793,1000,1874200,91021
892,1000,1889751,102125
892,1000,2055605,102572
892,1000,1894923,98505
892,1000,1962879,126555
892,1000,2041102,96285
892,1000,2049798,98225
892,1000,2086016,98741
892,1000,2064961,106068
892,1000,2996317,171224
892,1000,1943813,126186
991,1000,1931880,110783
991,1000,1943511,89122
991,1000,2112168,105510
991,1000,3016787,186328
991,1000,1999274,107798
991,1000,1982783,105866
991,1000,2015431,128082
991,1000,2013099,98319
991,1000,1863720,100357
991,1000,2107841,99925
1000,2,2017712,99764
1000,2,1924201,100361
1000,2,1980537,101900
1000,2,2010632,92341
1000,2,1915966,104491
1000,2,2237731,104783
1000,2,2035921,98725
1000,2,1856871,101456
1000,2,2058513,101041
1000,2,2022926,91588
1000,101,2067826,103360
1000,101,2073478,100757
1000,101,1983708,100297
1000,101,2151552,105324
1000,101,1911524,115060
1000,101,1848043,99520
1000,101,1950764,84720
1000,101,2161064,99405
1000,101,2001185,94306
1000,101,2085325,120881
1000,200,1985424,104837
1000,200,1925971,101640
1000,200,1946133,107744
1000,200,1952709,95693
1000,200,1923762,120282
1000,200,1946281,106392
1000,200,2071620,101629
1000,200,1962510,102458
1000,200,1890491,104233
1000,200,2153046,103488
1000,299,2099707,101046
1000,299,2143008,117196
1000,299,1955204,102563
1000,299,2011405,103659
1000,299,1971496,99456
1000,299,1883176,96699
1000,299,1864101,98705
1000,299,2027223,119057
1000,299,1888492,104434
1000,299,1938512,104554
1000,398,2011287,103863
1000,398,2111756,100105
1000,398,2042470,119629
1000,398,1935257,101944
1000,398,2085113,99176
1000,398,2021660,107331
1000,398,2099046,101337
1000,398,1878796,102570
1000,398,1892067,103506
1000,398,2077903,98413
1000,497,1931489,102390
1000,497,2029062,101502
1000,497,1904480,103361
1000,497,1933299,101038
1000,497,2083917,110743
1000,497,1934959,115908
1000,497,1952447,94629
1000,497,1985555,94965
1000,497,1930991,104755
1000,497,1991881,109950
1000,596,1879256,144518
1000,596,1846221,93176
1000,596,1972235,120408
1000,596,2031101,112301
1000,596,1922516,155320
1000,596,2031717,87770
1000,596,2002209,90609
1000,596,2084600,102345
1000,596,2002630,93655
1000,596,1980827,108756
1000,695,2074382,109724
1000,695,2201355,103989
1000,695,1973762,147652
1000,695,1933930,116265
1000,695,2024957,123141
1000,695,2228189,134418
1000,695,2132171,96810
1000,695,2065033,108180
1000,695,1874950,101875
1000,695,1944878,106602
1000,794,1998091,102049
1000,794,1949920,119151
1000,794,2057492,99538
1000,794,1895967,99697
1000,794,1959956,105885
1000,794,1931110,127902
1000,794,1934285,136683
1000,794,2011921,100500
1000,794,1977890,108747
1000,794,1919925,115902
1000,893,1932097,98107
1000,893,2039202,102830
1000,893,2094368,104901
1000,893,1914216,89317
1000,893,2052353,95809
1000,893,1968814,115240
1000,893,2027605,113692
1000,893,1942716,127673
1000,893,1932140,104001
1000,893,1962568,108216
1000,992,2009913,125541
1000,992,2056390,101529
1000,992,2267357,115819
1000,992,1924415,127036
1000,992,1927097,120669
1000,992,2075354,97227
1000,992,2057124,104371
1000,992,2113777,104583
1000,992,2012709,95655
1000,992,1960307,107610
