Pallet: "pallet-staking", Extrinsic: "withdraw_unbonded", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,148180,63945
0,148680,62046
0,147786,60582
0,151037,61011
0,149080,76751
0,320450,62304
0,314865,62663
0,298964,61669
0,157829,65087
0,151914,62999
100,249086,98156
100,153728,65116
100,229535,93891
100,297139,65321
100,300367,61964
100,165914,63251
100,152433,63780
100,250364,65017
100,235107,93835
100,295641,62647
200,336369,63346
200,311486,60470
200,152477,62981
200,252567,63614
200,248994,62951
200,347697,62368
200,318837,62921
200,336871,61003
200,149413,62809
200,148981,62827
300,314892,62902
300,295518,64676
300,326475,64048
300,152768,80436
300,285413,63190
300,281719,63283
300,247848,66475
300,151190,63045
300,159168,67468
300,153619,66885
400,283815,61079
400,150337,61562
400,359833,62157
400,246765,63921
400,153579,61402
400,146872,61887
400,150171,62985
400,335875,59868
400,149259,63276
400,181379,77495
500,255601,67563
500,171864,64735
500,166713,65187
500,153401,68468
500,300134,66427
500,153806,65882
500,166712,64692
500,166530,64752
500,325639,66596
500,153025,67185
600,369263,85913
600,152179,62475
600,158829,60184
600,150094,62635
600,152571,62545
600,319072,60106
600,157514,59481
600,263115,62283
600,147193,60902
600,148392,60860
700,153002,67002
700,342260,93215
700,157592,66336
700,167312,63690
700,150800,64961
700,153084,65937
700,326293,66271
700,357447,67277
700,324371,65576
700,341838,63952
800,249554,66085
800,151937,65595
800,271508,64057
800,164700,64271
800,350030,93404
800,260736,63010
800,151125,66183
800,153872,66722
800,164289,65491
800,303716,63730
900,165880,64896
900,290995,66420
900,156047,68003
900,246328,67629
900,164510,65172
900,319221,65846
900,147783,64138
900,162334,62184
900,215724,90729
900,343318,63585
1000,304391,62319
1000,354053,61604
1000,279886,64922
1000,151145,62579
1000,148139,79988
1000,149478,66141
1000,143751,61324
1000,143416,60937
1000,316903,62531
1000,151545,62955
