Pallet: "staking", Extrinsic: "nominate", Lowest values: [], Highest values: [], Steps: [16], Repeat: 100
n,extrinsic_time,storage_root_time
2,267000,46000
2,276000,48000
2,326000,47000
2,305000,48000
2,140000,54000
2,299000,51000
2,274000,51000
2,290000,51000
2,304000,50000
2,306000,47000
2,265000,49000
2,287000,53000
2,296000,56000
2,325000,62000
2,312000,60000
2,283000,54000
2,350000,51000
2,284000,52000
2,413000,60000
2,266000,53000
2,260000,51000
2,285000,51000
2,345000,50000
2,316000,54000
2,318000,48000
2,140000,52000
2,138000,48000
2,402000,73000
2,381000,56000
2,131000,49000
2,269000,50000
2,302000,48000
2,307000,52000
2,332000,45000
2,292000,48000
2,285000,53000
2,373000,57000
2,344000,51000
2,284000,53000
2,447000,50000
2,312000,52000
2,328000,48000
2,300000,48000
2,304000,47000
3,157000,55000
3,281000,49000
3,280000,54000
3,308000,48000
3,286000,47000
3,310000,47000
3,125000,48000
3,299000,49000
3,275000,51000
3,315000,54000
3,291000,50000
3,304000,50000
3,134000,50000
3,331000,52000
3,293000,52000
3,359000,53000
3,313000,52000
3,303000,51000
3,126000,49000
3,347000,50000
3,305000,49000
3,131000,53000
3,341000,51000
3,321000,47000
3,281000,49000
3,333000,49000
3,268000,48000
3,286000,51000
3,280000,53000
3,351000,47000
3,304000,50000
3,131000,50000
3,309000,53000
3,279000,54000
3,324000,54000
3,321000,52000
3,357000,51000
3,274000,53000
3,130000,48000
3,132000,56000
3,337000,48000
3,285000,53000
3,306000,51000
3,316000,51000
3,303000,49000
3,330000,54000
3,382000,57000
3,291000,48000
3,291000,48000
3,295000,52000
3,289000,53000
3,264000,51000
3,331000,49000
3,285000,49000
3,303000,50000
3,344000,50000
3,319000,59000
3,312000,54000
3,305000,53000
3,312000,52000
3,366000,53000
3,338000,51000
3,295000,50000
3,125000,50000
3,325000,48000
3,331000,49000
3,298000,46000
3,279000,48000
3,125000,48000
3,314000,51000
3,131000,50000
3,297000,52000
3,341000,52000
3,335000,47000
3,335000,48000
3,327000,49000
3,274000,47000
3,126000,49000
3,143000,55000
3,324000,52000
3,315000,52000
3,327000,52000
3,279000,54000
3,124000,49000
3,134000,51000
3,278000,48000
3,358000,56000
3,134000,54000
3,326000,47000
3,324000,48000
3,123000,49000
3,153000,56000
3,304000,50000
3,276000,51000
3,286000,50000
3,141000,55000
3,299000,51000
3,303000,48000
3,338000,46000
3,320000,49000
4,398000,56000
4,343000,53000
4,402000,58000
4,384000,60000
4,390000,60000
4,382000,61000
4,129000,47000
4,345000,52000
4,283000,50000
4,296000,49000
4,331000,52000
4,346000,47000
4,347000,51000
4,316000,48000
4,288000,49000
4,371000,55000
4,386000,46000
4,314000,52000
4,323000,52000
4,364000,52000
4,302000,52000
4,316000,51000
4,335000,47000
4,252000,53000
4,336000,50000
4,311000,52000
4,126000,49000
4,129000,49000
4,308000,48000
4,338000,48000
4,339000,48000
4,301000,51000
4,309000,53000
4,325000,50000
4,286000,48000
4,145000,55000
4,314000,49000
4,341000,68000
4,365000,52000
4,302000,51000
4,308000,50000
4,283000,51000
4,305000,48000
4,316000,48000
4,286000,47000
4,333000,48000
4,369000,47000
4,320000,51000
4,305000,52000
4,360000,51000
4,264000,51000
4,275000,46000
4,310000,46000
4,294000,46000
4,282000,48000
4,308000,49000
4,375000,61000
4,306000,50000
4,302000,51000
4,319000,47000
4,318000,48000
4,273000,49000
4,300000,48000
4,332000,48000
4,358000,55000
4,294000,47000
4,338000,51000
4,313000,47000
4,293000,49000
4,312000,93000
4,299000,47000
4,283000,52000
4,323000,50000
4,368000,55000
4,313000,48000
4,306000,50000
4,333000,52000
4,333000,51000
4,286000,52000
4,145000,55000
4,320000,49000
4,360000,47000
4,325000,53000
4,303000,48000
4,271000,47000
4,358000,78000
4,288000,51000
4,307000,46000
4,302000,47000
4,293000,51000
4,357000,54000
4,320000,52000
4,293000,47000
4,286000,49000
4,278000,49000
4,269000,47000
4,255000,50000
4,334000,51000
4,284000,48000
4,328000,48000
5,359000,53000
5,322000,49000
5,347000,51000
5,334000,49000
5,289000,49000
5,309000,53000
5,275000,54000
5,335000,48000
5,329000,48000
5,313000,47000
5,265000,48000
5,325000,49000
5,313000,51000
5,312000,52000
5,313000,46000
5,326000,51000
5,258000,54000
5,288000,53000
5,344000,49000
5,287000,53000
5,291000,51000
5,346000,47000
5,365000,58000
5,296000,50000
5,326000,55000
5,333000,49000
5,335000,50000
5,322000,48000
5,320000,51000
5,307000,50000
5,329000,51000
5,339000,53000
5,271000,49000
5,337000,53000
5,291000,50000
5,310000,47000
5,354000,53000
5,294000,47000
5,358000,55000
5,301000,50000
5,264000,50000
5,338000,49000
5,347000,48000
5,321000,54000
5,293000,54000
5,312000,48000
5,332000,51000
5,123000,48000
5,373000,62000
5,321000,51000
5,301000,51000
5,302000,49000
5,318000,49000
5,294000,52000
5,328000,52000
5,306000,53000
5,350000,49000
5,339000,52000
5,314000,52000
5,328000,49000
5,334000,53000
5,299000,48000
5,266000,50000
5,300000,52000
5,324000,49000
5,306000,50000
5,329000,50000
5,346000,51000
5,323000,48000
5,287000,49000
5,303000,52000
5,313000,51000
5,310000,52000
5,136000,54000
5,320000,50000
5,315000,50000
5,316000,51000
5,307000,53000
5,381000,55000
5,328000,48000
5,128000,50000
5,307000,52000
5,297000,53000
5,282000,49000
5,126000,48000
5,124000,49000
5,324000,48000
5,342000,50000
5,305000,54000
5,312000,52000
5,374000,54000
5,320000,50000
5,123000,49000
5,133000,48000
5,253000,51000
5,160000,47000
5,339000,49000
5,308000,51000
5,368000,55000
5,307000,50000
6,307000,48000
6,386000,55000
6,354000,52000
6,333000,48000
6,305000,50000
6,284000,48000
6,334000,50000
6,336000,46000
6,262000,51000
6,269000,51000
6,335000,48000
6,341000,51000
6,351000,51000
6,365000,55000
6,307000,48000
6,290000,49000
6,295000,50000
6,331000,48000
6,335000,48000
6,325000,49000
6,287000,52000
6,287000,53000
6,144000,49000
6,346000,47000
6,339000,49000
6,358000,50000
6,372000,57000
6,343000,48000
6,312000,48000
6,380000,51000
6,438000,51000
6,371000,52000
6,315000,52000
6,293000,52000
6,344000,47000
6,281000,49000
6,326000,47000
6,280000,52000
6,397000,54000
6,268000,49000
6,335000,49000
6,292000,53000
6,282000,54000
6,326000,49000
6,335000,48000
6,141000,49000
6,329000,49000
6,309000,52000
6,325000,52000
6,337000,51000
6,310000,51000
6,338000,52000
6,332000,49000
6,134000,47000
6,343000,49000
6,287000,48000
6,344000,51000
6,347000,48000
6,337000,50000
6,289000,49000
6,359000,57000
6,338000,51000
6,388000,56000
6,376000,56000
6,333000,52000
6,309000,48000
6,313000,52000
6,348000,49000
6,336000,51000
6,344000,47000
6,137000,49000
6,306000,48000
6,351000,58000
6,313000,52000
6,361000,50000
6,329000,49000
6,328000,49000
6,328000,54000
6,270000,54000
6,300000,51000
6,320000,48000
6,334000,51000
6,326000,47000
6,330000,48000
6,338000,48000
6,361000,48000
6,340000,53000
6,302000,49000
6,291000,50000
6,344000,49000
6,364000,59000
6,269000,51000
6,334000,53000
6,309000,51000
6,315000,48000
6,346000,48000
6,342000,49000
6,312000,50000
6,341000,47000
6,296000,78000
7,289000,47000
7,329000,48000
7,337000,55000
7,328000,51000
7,313000,51000
7,319000,48000
7,121000,47000
7,333000,50000
7,310000,51000
7,320000,50000
7,303000,48000
7,267000,47000
7,323000,52000
7,256000,52000
7,325000,48000
7,331000,56000
7,335000,48000
7,316000,48000
7,312000,47000
7,312000,53000
7,367000,55000
7,343000,52000
7,358000,56000
7,293000,51000
7,323000,49000
7,334000,46000
7,268000,49000
7,340000,47000
7,315000,50000
7,307000,48000
7,302000,49000
7,295000,57000
7,321000,53000
7,348000,51000
7,354000,54000
7,335000,50000
7,265000,47000
7,129000,50000
7,127000,48000
7,375000,56000
7,310000,46000
7,305000,58000
7,336000,48000
7,301000,48000
7,322000,48000
7,318000,48000
7,282000,50000
7,340000,54000
7,280000,52000
7,298000,50000
7,314000,53000
7,308000,52000
7,291000,53000
7,313000,49000
7,308000,53000
7,305000,49000
7,275000,50000
7,129000,49000
7,324000,47000
7,272000,52000
7,321000,50000
7,332000,51000
7,311000,47000
7,321000,46000
7,330000,49000
7,324000,47000
7,133000,49000
7,275000,48000
7,300000,48000
7,308000,56000
7,294000,53000
7,286000,50000
7,312000,48000
7,328000,48000
7,316000,53000
7,337000,47000
7,294000,52000
7,341000,49000
7,335000,49000
7,302000,53000
7,335000,53000
7,289000,53000
7,338000,52000
7,339000,47000
7,332000,47000
7,338000,48000
7,286000,47000
7,302000,52000
7,313000,50000
7,331000,55000
7,272000,55000
7,308000,52000
7,324000,53000
7,296000,48000
7,312000,51000
7,374000,51000
7,286000,46000
7,346000,48000
7,286000,49000
7,339000,49000
8,348000,50000
8,351000,52000
8,341000,53000
8,139000,50000
8,276000,52000
8,323000,48000
8,329000,50000
8,348000,47000
8,335000,51000
8,294000,53000
8,314000,52000
8,332000,52000
8,310000,52000
8,344000,50000
8,346000,49000
8,330000,50000
8,352000,48000
8,134000,50000
8,282000,53000
8,325000,51000
8,343000,49000
8,131000,48000
8,339000,51000
8,370000,55000
8,135000,49000
8,367000,57000
8,303000,51000
8,131000,49000
8,141000,50000
8,352000,55000
8,299000,52000
8,342000,49000
8,340000,51000
8,336000,53000
8,359000,52000
8,137000,50000
8,258000,52000
8,139000,50000
8,304000,54000
8,343000,52000
8,313000,49000
8,357000,51000
8,132000,49000
8,308000,47000
8,348000,53000
8,349000,53000
8,137000,52000
8,339000,49000
8,351000,52000
8,140000,53000
8,333000,52000
8,324000,54000
8,138000,50000
8,315000,52000
8,145000,48000
8,339000,49000
8,134000,48000
8,361000,53000
8,320000,51000
8,340000,52000
8,323000,55000
8,358000,58000
8,359000,53000
8,338000,49000
8,144000,56000
8,137000,50000
8,374000,54000
8,137000,70000
8,350000,53000
8,136000,50000
8,349000,51000
8,355000,49000
8,148000,53000
8,250000,50000
8,343000,49000
8,355000,51000
8,304000,52000
8,324000,51000
8,294000,50000
8,328000,53000
8,295000,53000
8,339000,48000
8,312000,49000
8,351000,50000
8,317000,47000
8,310000,53000
8,323000,53000
8,337000,50000
8,332000,48000
8,381000,70000
8,327000,48000
8,342000,50000
8,389000,54000
8,326000,52000
8,343000,48000
8,270000,48000
8,347000,57000
8,316000,51000
8,348000,51000
8,395000,62000
9,332000,50000
9,328000,49000
9,320000,50000
9,344000,52000
9,322000,49000
9,286000,50000
9,313000,49000
9,320000,48000
9,295000,52000
9,424000,54000
9,242000,52000
9,387000,57000
9,336000,52000
9,289000,51000
9,307000,51000
9,342000,49000
9,342000,60000
9,288000,53000
9,323000,49000
9,344000,51000
9,311000,50000
9,346000,48000
9,320000,49000
9,282000,49000
9,295000,48000
9,294000,55000
9,327000,51000
9,329000,50000
9,378000,55000
9,280000,47000
9,354000,48000
9,274000,52000
9,335000,52000
9,307000,48000
9,308000,53000
9,314000,55000
9,277000,52000
9,327000,54000
9,289000,49000
9,342000,50000
9,324000,49000
9,345000,49000
9,305000,50000
9,335000,50000
9,275000,55000
9,322000,52000
9,417000,52000
9,321000,52000
9,333000,47000
9,332000,47000
9,327000,48000
9,336000,50000
9,304000,48000
9,348000,53000
9,312000,53000
9,352000,54000
9,328000,50000
9,289000,50000
9,328000,48000
9,328000,48000
9,347000,50000
9,315000,51000
9,328000,50000
9,331000,52000
9,358000,60000
9,335000,50000
9,332000,51000
9,314000,48000
9,242000,54000
9,332000,54000
9,151000,56000
9,388000,53000
9,331000,52000
9,338000,57000
9,135000,53000
9,350000,55000
9,303000,48000
9,293000,50000
9,305000,51000
9,355000,61000
9,311000,54000
9,334000,51000
9,346000,50000
9,340000,50000
9,330000,50000
9,301000,50000
9,366000,56000
9,317000,51000
9,330000,52000
9,337000,49000
9,332000,53000
9,348000,49000
9,303000,51000
9,325000,50000
9,323000,51000
9,263000,53000
9,314000,53000
9,336000,49000
9,356000,61000
9,312000,52000
10,331000,53000
10,255000,53000
10,346000,53000
10,320000,51000
10,333000,52000
10,291000,49000
10,338000,54000
10,343000,49000
10,323000,54000
10,299000,50000
10,323000,56000
10,329000,56000
10,263000,52000
10,335000,53000
10,323000,50000
10,378000,61000
10,302000,52000
10,297000,51000
10,329000,53000
10,338000,54000
10,322000,49000
10,319000,66000
10,408000,61000
10,359000,57000
10,292000,67000
10,348000,49000
10,319000,52000
10,330000,52000
10,307000,50000
10,296000,60000
10,288000,55000
10,344000,52000
10,334000,52000
10,322000,49000
10,346000,49000
10,375000,62000
10,334000,51000
10,322000,53000
10,334000,50000
10,345000,51000
10,318000,50000
10,341000,52000
10,323000,54000
10,303000,51000
10,283000,53000
10,364000,55000
10,334000,54000
10,340000,52000
10,132000,49000
10,336000,51000
10,312000,49000
10,325000,56000
10,310000,53000
10,310000,51000
10,327000,56000
10,309000,54000
10,339000,50000
10,131000,50000
10,319000,50000
10,307000,47000
10,324000,53000
10,340000,50000
10,326000,52000
10,337000,51000
10,332000,55000
10,257000,51000
10,336000,51000
10,339000,50000
10,315000,51000
10,283000,51000
10,330000,49000
10,320000,59000
10,336000,49000
10,339000,53000
10,345000,50000
10,244000,51000
10,310000,74000
10,343000,50000
10,262000,53000
10,339000,51000
10,353000,59000
10,318000,52000
10,290000,53000
10,331000,51000
10,343000,52000
10,329000,52000
10,248000,55000
10,285000,54000
10,294000,54000
10,257000,48000
10,341000,52000
10,344000,55000
10,335000,51000
10,301000,51000
10,134000,49000
10,349000,52000
10,326000,53000
10,326000,49000
10,314000,51000
10,332000,50000
11,307000,48000
11,323000,49000
11,337000,49000
11,340000,49000
11,260000,53000
11,340000,52000
11,341000,49000
11,317000,53000
11,293000,53000
11,309000,51000
11,261000,50000
11,137000,51000
11,317000,53000
11,348000,48000
11,394000,52000
11,344000,51000
11,328000,57000
11,258000,54000
11,351000,50000
11,301000,50000
11,328000,51000
11,351000,53000
11,342000,52000
11,331000,48000
11,138000,51000
11,288000,51000
11,307000,52000
11,349000,50000
11,267000,50000
11,308000,56000
11,249000,54000
11,344000,49000
11,353000,49000
11,360000,49000
11,318000,52000
11,347000,48000
11,295000,51000
11,280000,49000
11,325000,55000
11,308000,51000
11,340000,47000
11,344000,48000
11,305000,49000
11,354000,49000
11,271000,53000
11,307000,55000
11,328000,52000
11,331000,51000
11,329000,49000
11,328000,49000
11,272000,52000
11,279000,49000
11,330000,52000
11,260000,50000
11,331000,53000
11,308000,50000
11,396000,50000
11,338000,50000
11,295000,49000
11,372000,50000
11,344000,51000
11,328000,52000
11,329000,50000
11,335000,48000
11,344000,50000
11,274000,54000
11,289000,54000
11,278000,52000
11,391000,55000
11,354000,52000
11,311000,50000
11,316000,51000
11,300000,54000
11,326000,53000
11,291000,51000
11,278000,51000
11,306000,54000
11,252000,54000
11,270000,52000
11,336000,49000
11,368000,51000
11,312000,53000
11,319000,49000
11,337000,50000
11,337000,56000
11,325000,49000
11,323000,49000
11,342000,51000
11,343000,49000
11,319000,47000
11,348000,53000
11,333000,49000
11,294000,51000
11,350000,58000
11,260000,53000
11,338000,50000
11,343000,51000
11,326000,51000
11,326000,50000
11,308000,52000
12,294000,50000
12,318000,50000
12,317000,52000
12,319000,55000
12,331000,50000
12,332000,51000
12,283000,51000
12,317000,53000
12,329000,55000
12,285000,54000
12,337000,49000
12,346000,51000
12,335000,51000
12,278000,48000
12,293000,51000
12,340000,48000
12,294000,54000
12,337000,53000
12,334000,51000
12,326000,49000
12,344000,48000
12,279000,49000
12,336000,50000
12,337000,53000
12,328000,53000
12,323000,50000
12,339000,50000
12,259000,55000
12,372000,52000
12,307000,50000
12,319000,55000
12,325000,52000
12,336000,47000
12,335000,60000
12,301000,54000
12,245000,52000
12,265000,49000
12,303000,52000
12,307000,51000
12,327000,51000
12,328000,56000
12,311000,53000
12,343000,52000
12,332000,50000
12,267000,52000
12,327000,53000
12,298000,47000
12,346000,50000
12,312000,47000
12,352000,53000
12,289000,52000
12,335000,54000
12,298000,50000
12,336000,50000
12,334000,47000
12,338000,49000
12,355000,55000
12,274000,57000
12,326000,52000
12,309000,50000
12,343000,49000
12,331000,50000
12,347000,48000
12,308000,59000
12,348000,49000
12,279000,53000
12,336000,49000
12,332000,51000
12,336000,50000
12,310000,50000
12,326000,52000
12,333000,49000
12,331000,49000
12,302000,52000
12,305000,48000
12,339000,50000
12,311000,47000
12,337000,47000
12,334000,51000
12,346000,49000
12,302000,53000
12,327000,48000
12,344000,51000
12,324000,48000
12,148000,55000
12,274000,51000
12,292000,49000
12,389000,54000
12,295000,50000
12,327000,50000
12,348000,49000
12,337000,49000
12,139000,50000
12,335000,49000
12,263000,54000
12,258000,54000
12,331000,48000
12,307000,49000
12,326000,48000
12,331000,48000
13,264000,54000
13,318000,50000
13,343000,52000
13,310000,50000
13,338000,50000
13,333000,49000
13,293000,54000
13,316000,61000
13,333000,54000
13,281000,55000
13,316000,53000
13,335000,53000
13,297000,54000
13,354000,49000
13,341000,53000
13,369000,51000
13,326000,52000
13,325000,51000
13,347000,53000
13,316000,49000
13,341000,54000
13,272000,60000
13,348000,54000
13,341000,51000
13,305000,50000
13,350000,49000
13,318000,52000
13,350000,51000
13,303000,54000
13,316000,59000
13,328000,51000
13,344000,52000
13,343000,51000
13,313000,54000
13,321000,48000
13,332000,61000
13,354000,52000
13,354000,50000
13,312000,49000
13,300000,51000
13,280000,49000
13,346000,50000
13,333000,53000
13,280000,52000
13,336000,50000
13,332000,50000
13,321000,50000
13,332000,51000
13,348000,53000
13,373000,57000
13,274000,57000
13,334000,53000
13,338000,52000
13,339000,51000
13,327000,54000
13,327000,53000
13,332000,51000
13,399000,56000
13,247000,54000
13,307000,49000
13,335000,51000
13,317000,62000
13,323000,52000
13,305000,56000
13,327000,54000
13,325000,52000
13,331000,54000
13,300000,55000
13,340000,52000
13,345000,65000
13,362000,52000
13,341000,49000
13,356000,50000
13,335000,53000
13,352000,54000
13,251000,55000
13,331000,54000
13,339000,61000
13,324000,51000
13,305000,53000
13,321000,54000
13,339000,55000
13,344000,51000
13,345000,49000
13,374000,53000
13,331000,54000
13,309000,53000
13,343000,53000
13,351000,53000
13,348000,49000
13,278000,51000
13,287000,51000
13,373000,55000
13,334000,51000
13,352000,51000
13,332000,50000
13,372000,60000
13,332000,51000
13,361000,54000
13,353000,52000
14,383000,60000
14,336000,51000
14,347000,52000
14,340000,54000
14,343000,54000
14,345000,53000
14,309000,54000
14,326000,58000
14,293000,63000
14,291000,53000
14,314000,63000
14,344000,54000
14,314000,55000
14,359000,54000
14,350000,54000
14,331000,62000
14,335000,54000
14,336000,54000
14,385000,55000
14,356000,55000
14,347000,54000
14,303000,50000
14,342000,50000
14,349000,48000
14,273000,52000
14,362000,52000
14,295000,54000
14,272000,55000
14,260000,51000
14,274000,55000
14,284000,55000
14,301000,56000
14,313000,55000
14,270000,56000
14,302000,54000
14,252000,55000
14,359000,55000
14,332000,53000
14,349000,50000
14,339000,50000
14,339000,49000
14,357000,58000
14,335000,52000
14,305000,51000
14,307000,51000
14,277000,51000
14,333000,56000
14,342000,52000
14,359000,54000
14,353000,50000
14,343000,54000
14,332000,50000
14,281000,54000
14,297000,55000
14,292000,56000
14,317000,53000
14,285000,51000
14,356000,48000
14,304000,50000
14,345000,52000
14,277000,56000
14,264000,54000
14,293000,55000
14,313000,51000
14,271000,55000
14,292000,54000
14,260000,56000
14,270000,54000
14,320000,56000
14,253000,53000
14,264000,56000
14,255000,53000
14,297000,52000
14,258000,52000
14,315000,51000
14,297000,50000
14,299000,54000
14,335000,50000
14,356000,52000
14,258000,56000
14,339000,49000
14,319000,50000
14,259000,56000
14,338000,50000
14,371000,55000
14,332000,53000
14,339000,52000
14,350000,53000
14,273000,55000
14,251000,54000
14,329000,56000
14,329000,54000
14,289000,57000
14,263000,55000
14,272000,57000
14,258000,54000
14,328000,53000
14,356000,54000
14,291000,53000
14,304000,58000
15,263000,57000
15,326000,58000
15,381000,65000
15,311000,63000
15,313000,60000
15,302000,57000
15,295000,59000
15,317000,53000
15,348000,55000
15,313000,67000
15,375000,59000
15,269000,55000
15,323000,54000
15,306000,50000
15,306000,57000
15,343000,54000
15,315000,63000
15,419000,67000
15,287000,54000
15,298000,66000
15,356000,67000
15,441000,71000
15,313000,57000
15,301000,55000
15,494000,108000
15,320000,63000
15,340000,62000
15,252000,54000
15,353000,52000
15,329000,52000
15,348000,50000
15,288000,51000
15,356000,54000
15,351000,49000
15,266000,54000
15,331000,53000
15,270000,56000
15,269000,54000
15,265000,57000
15,272000,56000
15,285000,60000
15,343000,53000
15,298000,52000
15,255000,51000
15,259000,55000
15,284000,54000
15,296000,58000
15,340000,50000
15,321000,54000
15,329000,53000
15,336000,50000
15,262000,53000
15,319000,52000
15,253000,54000
15,313000,58000
15,339000,52000
15,347000,50000
15,280000,53000
15,240000,56000
15,280000,54000
15,326000,54000
15,349000,52000
15,268000,69000
15,274000,61000
15,328000,80000
15,248000,56000
15,308000,61000
15,279000,54000
15,231000,54000
15,305000,53000
15,306000,61000
15,372000,55000
15,268000,52000
15,262000,58000
15,227000,62000
15,349000,53000
15,321000,53000
15,359000,52000
15,295000,54000
15,272000,53000
15,311000,52000
15,296000,65000
15,362000,64000
15,318000,60000
15,321000,57000
15,286000,53000
15,249000,54000
15,282000,55000
15,248000,55000
15,257000,56000
15,264000,54000
15,358000,53000
15,341000,53000
15,341000,57000
15,334000,52000
15,366000,63000
15,342000,50000
15,305000,53000
15,328000,52000
15,308000,52000
16,325000,53000
16,327000,51000
16,330000,51000
16,341000,55000
16,366000,57000
16,332000,52000
16,341000,52000
16,342000,50000
16,338000,48000
16,373000,53000
16,343000,49000
16,331000,51000
16,320000,52000
16,343000,51000
16,337000,50000
16,342000,53000
16,334000,52000
16,340000,53000
16,325000,50000
16,304000,55000
16,339000,50000
16,346000,49000
16,328000,49000
16,342000,49000
16,340000,48000
16,326000,49000
16,329000,52000
16,339000,48000
16,319000,53000
16,328000,50000
16,312000,53000
16,352000,53000
16,355000,56000
16,334000,56000
16,319000,52000
16,304000,53000
16,346000,54000
16,261000,54000
16,260000,52000
16,329000,53000
16,351000,53000
16,323000,52000
16,322000,53000
16,350000,54000
16,352000,50000
16,319000,53000
16,293000,51000
16,331000,52000
16,327000,50000
16,315000,54000
16,329000,52000
16,285000,52000
16,298000,53000
16,330000,52000
16,341000,52000
16,309000,55000
16,316000,50000
16,325000,51000
16,315000,52000
16,332000,50000
16,319000,52000
16,343000,51000
16,314000,52000
16,354000,50000
16,304000,50000
16,322000,51000
16,327000,53000
16,346000,49000
16,342000,51000
16,334000,49000
16,335000,52000
16,290000,50000
16,338000,50000
16,348000,55000
16,303000,50000
16,336000,51000
16,351000,50000
16,334000,52000
16,314000,53000
16,332000,52000
16,256000,53000
16,308000,50000
16,344000,61000
16,353000,52000
16,356000,53000
16,324000,55000
16,308000,54000
16,329000,54000
16,294000,53000
16,320000,53000
16,272000,49000
16,323000,53000
16,332000,53000
16,284000,67000
16,376000,64000
16,336000,65000
16,345000,66000
16,369000,64000
16,304000,64000
16,321000,66000
