Pallet: "balances", Extrinsic: "transfer_best_case", Steps: 100, Repeat: 10
E,U,time
407,500,371000
407,500,338000
407,500,353000
407,500,365000
407,500,350000
407,500,452000
407,500,351000
407,500,348000
407,500,381000
407,500,363000
416,500,348000
416,500,404000
416,500,353000
416,500,339000
416,500,379000
416,500,347000
416,500,369000
416,500,352000
416,500,360000
416,500,377000
425,500,351000
425,500,358000
425,500,359000
425,500,355000
425,500,361000
425,500,382000
425,500,387000
425,500,347000
425,500,488000
425,500,353000
434,500,352000
434,500,361000
434,500,358000
434,500,355000
434,500,355000
434,500,351000
434,500,362000
434,500,403000
434,500,367000
434,500,353000
443,500,368000
443,500,372000
443,500,347000
443,500,366000
443,500,384000
443,500,335000
443,500,370000
443,500,378000
443,500,367000
443,500,376000
452,500,398000
452,500,364000
452,500,395000
452,500,363000
452,500,346000
452,500,362000
452,500,350000
452,500,369000
452,500,467000
452,500,500000
461,500,377000
461,500,358000
461,500,368000
461,500,373000
461,500,370000
461,500,364000
461,500,361000
461,500,358000
461,500,356000
461,500,388000
470,500,333000
470,500,670000
470,500,357000
470,500,355000
470,500,383000
470,500,358000
470,500,351000
470,500,393000
470,500,368000
470,500,352000
479,500,378000
479,500,366000
479,500,364000
479,500,354000
479,500,367000
479,500,340000
479,500,365000
479,500,365000
479,500,341000
479,500,354000
488,500,370000
488,500,402000
488,500,354000
488,500,363000
488,500,364000
488,500,362000
488,500,367000
488,500,360000
488,500,354000
488,500,361000
497,500,353000
497,500,357000
497,500,394000
497,500,374000
497,500,369000
497,500,360000
497,500,364000
497,500,356000
497,500,350000
497,500,372000
506,500,347000
506,500,351000
506,500,397000
506,500,361000
506,500,349000
506,500,355000
506,500,340000
506,500,340000
506,500,344000
506,500,365000
515,500,384000
515,500,364000
515,500,357000
515,500,353000
515,500,374000
515,500,357000
515,500,357000
515,500,375000
515,500,357000
515,500,398000
524,500,368000
524,500,343000
524,500,342000
524,500,357000
524,500,371000
524,500,351000
524,500,364000
524,500,355000
524,500,354000
524,500,365000
533,500,347000
533,500,331000
533,500,357000
533,500,354000
533,500,419000
533,500,373000
533,500,373000
533,500,354000
533,500,363000
533,500,377000
542,500,352000
542,500,341000
542,500,393000
542,500,359000
542,500,370000
542,500,374000
542,500,366000
542,500,356000
542,500,358000
542,500,357000
551,500,360000
551,500,363000
551,500,345000
551,500,352000
551,500,354000
551,500,362000
551,500,372000
551,500,368000
551,500,360000
551,500,440000
560,500,360000
560,500,360000
560,500,367000
560,500,351000
560,500,374000
560,500,356000
560,500,360000
560,500,369000
560,500,357000
560,500,354000
569,500,388000
569,500,365000
569,500,344000
569,500,353000
569,500,371000
569,500,366000
569,500,360000
569,500,347000
569,500,366000
569,500,394000
578,500,346000
578,500,365000
578,500,352000
578,500,366000
578,500,336000
578,500,377000
578,500,356000
578,500,355000
578,500,360000
578,500,383000
587,500,348000
587,500,364000
587,500,360000
587,500,404000
587,500,370000
587,500,353000
587,500,361000
587,500,360000
587,500,376000
587,500,327000
596,500,360000
596,500,363000
596,500,376000
596,500,361000
596,500,352000
596,500,355000
596,500,314000
596,500,362000
596,500,351000
596,500,358000
605,500,350000
605,500,384000
605,500,656000
605,500,359000
605,500,348000
605,500,367000
605,500,355000
605,500,358000
605,500,349000
605,500,349000
614,500,352000
614,500,357000
614,500,358000
614,500,360000
614,500,346000
614,500,371000
614,500,348000
614,500,360000
614,500,382000
614,500,398000
623,500,373000
623,500,361000
623,500,368000
623,500,363000
623,500,369000
623,500,339000
623,500,345000
623,500,365000
623,500,357000
623,500,358000
632,500,361000
632,500,355000
632,500,331000
632,500,361000
632,500,374000
632,500,365000
632,500,359000
632,500,375000
632,500,350000
632,500,359000
641,500,359000
641,500,388000
641,500,346000
641,500,384000
641,500,336000
641,500,345000
641,500,373000
641,500,360000
641,500,358000
641,500,384000
650,500,370000
650,500,359000
650,500,362000
650,500,355000
650,500,359000
650,500,380000
650,500,359000
650,500,342000
650,500,358000
650,500,359000
659,500,342000
659,500,345000
659,500,384000
659,500,347000
659,500,345000
659,500,356000
659,500,361000
659,500,359000
659,500,386000
659,500,339000
668,500,357000
668,500,361000
668,500,378000
668,500,354000
668,500,367000
668,500,349000
668,500,348000
668,500,345000
668,500,349000
668,500,350000
677,500,341000
677,500,382000
677,500,360000
677,500,343000
677,500,359000
677,500,395000
677,500,350000
677,500,350000
677,500,334000
677,500,351000
686,500,412000
686,500,363000
686,500,337000
686,500,366000
686,500,375000
686,500,335000
686,500,373000
686,500,383000
686,500,408000
686,500,373000
695,500,363000
695,500,346000
695,500,360000
695,500,374000
695,500,363000
695,500,334000
695,500,359000
695,500,345000
695,500,361000
695,500,362000
704,500,353000
704,500,373000
704,500,355000
704,500,372000
704,500,367000
704,500,356000
704,500,356000
704,500,399000
704,500,366000
704,500,343000
713,500,351000
713,500,362000
713,500,365000
713,500,374000
713,500,339000
713,500,407000
713,500,367000
713,500,345000
713,500,361000
713,500,363000
722,500,378000
722,500,354000
722,500,456000
722,500,364000
722,500,352000
722,500,352000
722,500,361000
722,500,362000
722,500,356000
722,500,365000
731,500,354000
731,500,351000
731,500,356000
731,500,356000
731,500,363000
731,500,375000
731,500,379000
731,500,393000
731,500,358000
731,500,368000
740,500,354000
740,500,349000
740,500,370000
740,500,358000
740,500,355000
740,500,371000
740,500,345000
740,500,356000
740,500,376000
740,500,362000
749,500,382000
749,500,360000
749,500,351000
749,500,354000
749,500,358000
749,500,357000
749,500,358000
749,500,348000
749,500,343000
749,500,345000
758,500,386000
758,500,348000
758,500,416000
758,500,367000
758,500,358000
758,500,376000
758,500,383000
758,500,373000
758,500,382000
758,500,347000
767,500,372000
767,500,368000
767,500,363000
767,500,373000
767,500,376000
767,500,365000
767,500,338000
767,500,414000
767,500,370000
767,500,386000
776,500,345000
776,500,397000
776,500,380000
776,500,353000
776,500,360000
776,500,356000
776,500,363000
776,500,365000
776,500,372000
776,500,356000
785,500,348000
785,500,347000
785,500,369000
785,500,357000
785,500,354000
785,500,355000
785,500,351000
785,500,369000
785,500,353000
785,500,346000
794,500,365000
794,500,365000
794,500,358000
794,500,339000
794,500,466000
794,500,352000
794,500,377000
794,500,346000
794,500,355000
794,500,377000
803,500,331000
803,500,352000
803,500,356000
803,500,346000
803,500,352000
803,500,353000
803,500,358000
803,500,361000
803,500,346000
803,500,362000
812,500,378000
812,500,354000
812,500,366000
812,500,390000
812,500,354000
812,500,349000
812,500,353000
812,500,363000
812,500,342000
812,500,355000
821,500,370000
821,500,345000
821,500,366000
821,500,353000
821,500,355000
821,500,377000
821,500,373000
821,500,346000
821,500,377000
821,500,354000
830,500,371000
830,500,376000
830,500,356000
830,500,384000
830,500,360000
830,500,361000
830,500,363000
830,500,392000
830,500,337000
830,500,354000
839,500,357000
839,500,372000
839,500,368000
839,500,377000
839,500,353000
839,500,363000
839,500,378000
839,500,352000
839,500,353000
839,500,382000
848,500,382000
848,500,372000
848,500,400000
848,500,340000
848,500,350000
848,500,361000
848,500,376000
848,500,360000
848,500,332000
848,500,363000
857,500,359000
857,500,348000
857,500,364000
857,500,365000
857,500,351000
857,500,386000
857,500,345000
857,500,361000
857,500,358000
857,500,377000
866,500,348000
866,500,360000
866,500,354000
866,500,371000
866,500,351000
866,500,382000
866,500,367000
866,500,355000
866,500,356000
866,500,372000
875,500,382000
875,500,343000
875,500,378000
875,500,382000
875,500,336000
875,500,355000
875,500,351000
875,500,349000
875,500,363000
875,500,348000
884,500,357000
884,500,337000
884,500,429000
884,500,360000
884,500,330000
884,500,350000
884,500,366000
884,500,350000
884,500,350000
884,500,373000
893,500,339000
893,500,363000
893,500,396000
893,500,378000
893,500,354000
893,500,369000
893,500,398000
893,500,365000
893,500,340000
893,500,353000
902,500,369000
902,500,360000
902,500,348000
902,500,353000
902,500,348000
902,500,339000
902,500,452000
902,500,367000
902,500,429000
902,500,369000
911,500,344000
911,500,369000
911,500,629000
911,500,362000
911,500,368000
911,500,438000
911,500,356000
911,500,412000
911,500,369000
911,500,461000
920,500,347000
920,500,578000
920,500,321000
920,500,358000
920,500,381000
920,500,348000
920,500,358000
920,500,372000
920,500,354000
920,500,363000
929,500,365000
929,500,395000
929,500,453000
929,500,520000
929,500,357000
929,500,350000
929,500,383000
929,500,407000
929,500,404000
929,500,515000
938,500,369000
938,500,350000
938,500,380000
938,500,361000
938,500,370000
938,500,351000
938,500,366000
938,500,352000
938,500,386000
938,500,368000
947,500,365000
