Pallet: "balances", Extrinsic: "set_balance_killing", Steps: 100, Repeat: 10
E,U,time
740,500,346000
740,500,338000
740,500,335000
740,500,325000
740,500,280000
740,500,335000
740,500,334000
740,500,324000
740,500,331000
740,500,312000
749,500,339000
749,500,356000
749,500,318000
749,500,335000
749,500,318000
749,500,356000
749,500,332000
749,500,332000
749,500,326000
749,500,345000
758,500,334000
758,500,326000
758,500,339000
758,500,326000
758,500,342000
758,500,327000
758,500,403000
758,500,320000
758,500,342000
758,500,332000
767,500,333000
767,500,337000
767,500,359000
767,500,307000
767,500,322000
767,500,331000
767,500,330000
767,500,330000
767,500,340000
767,500,360000
776,500,327000
776,500,331000
776,500,309000
776,500,308000
776,500,337000
776,500,318000
776,500,331000
776,500,309000
776,500,297000
776,500,334000
785,500,323000
785,500,313000
785,500,315000
785,500,360000
785,500,329000
785,500,315000
785,500,336000
785,500,311000
785,500,331000
785,500,329000
794,500,338000
794,500,335000
794,500,319000
794,500,377000
794,500,330000
794,500,341000
794,500,332000
794,500,335000
794,500,312000
794,500,333000
803,500,297000
803,500,339000
803,500,337000
803,500,328000
803,500,335000
803,500,343000
803,500,357000
803,500,328000
803,500,312000
803,500,355000
812,500,311000
812,500,306000
812,500,319000
812,500,328000
812,500,325000
812,500,314000
812,500,322000
812,500,338000
812,500,336000
812,500,315000
821,500,303000
821,500,328000
821,500,333000
821,500,345000
821,500,312000
821,500,333000
821,500,312000
821,500,321000
821,500,335000
821,500,349000
830,500,314000
830,500,316000
830,500,314000
830,500,309000
830,500,328000
830,500,332000
830,500,334000
830,500,330000
830,500,329000
830,500,315000
839,500,333000
839,500,331000
839,500,349000
839,500,324000
839,500,320000
839,500,326000
839,500,335000
839,500,317000
839,500,337000
839,500,293000
848,500,347000
848,500,323000
848,500,321000
848,500,338000
848,500,332000
848,500,329000
848,500,333000
848,500,330000
848,500,301000
848,500,362000
857,500,335000
857,500,331000
857,500,332000
857,500,334000
857,500,330000
857,500,329000
857,500,405000
857,500,315000
857,500,337000
857,500,350000
866,500,324000
866,500,307000
866,500,324000
866,500,335000
866,500,330000
866,500,347000
866,500,327000
866,500,439000
866,500,334000
866,500,333000
875,500,305000
875,500,354000
875,500,410000
875,500,351000
875,500,324000
875,500,335000
875,500,334000
875,500,334000
875,500,342000
875,500,321000
884,500,316000
884,500,343000
884,500,341000
884,500,341000
884,500,345000
884,500,347000
884,500,314000
884,500,336000
884,500,342000
884,500,323000
893,500,338000
893,500,339000
893,500,343000
893,500,328000
893,500,325000
893,500,368000
893,500,421000
893,500,353000
893,500,350000
893,500,482000
902,500,349000
902,500,369000
902,500,340000
902,500,322000
902,500,351000
902,500,337000
902,500,317000
902,500,365000
902,500,317000
902,500,338000
911,500,345000
911,500,321000
911,500,366000
911,500,300000
911,500,325000
911,500,334000
911,500,351000
911,500,341000
911,500,342000
911,500,321000
920,500,320000
920,500,331000
920,500,327000
920,500,336000
920,500,323000
920,500,331000
920,500,337000
920,500,328000
920,500,326000
920,500,329000
929,500,337000
929,500,334000
929,500,345000
929,500,313000
929,500,337000
929,500,341000
929,500,331000
929,500,332000
929,500,387000
929,500,382000
938,500,360000
938,500,393000
938,500,310000
938,500,367000
938,500,339000
938,500,329000
938,500,330000
938,500,367000
938,500,334000
938,500,327000
947,500,334000
947,500,399000
947,500,376000
947,500,314000
947,500,331000
947,500,385000
947,500,333000
947,500,337000
947,500,329000
947,500,331000
956,500,321000
956,500,302000
956,500,320000
956,500,338000
956,500,324000
956,500,330000
956,500,332000
956,500,310000
956,500,340000
956,500,317000
965,500,312000
965,500,314000
965,500,348000
965,500,322000
965,500,337000
965,500,338000
965,500,343000
965,500,334000
965,500,332000
965,500,376000
974,500,342000
974,500,339000
974,500,319000
974,500,314000
974,500,350000
974,500,330000
974,500,324000
974,500,366000
974,500,321000
974,500,352000
983,500,336000
983,500,335000
983,500,350000
983,500,310000
983,500,354000
983,500,334000
983,500,332000
983,500,332000
983,500,343000
983,500,313000
501,1,313000
501,1,333000
501,1,322000
501,1,330000
501,1,362000
501,1,376000
501,1,337000
501,1,314000
501,1,329000
501,1,328000
501,10,318000
501,10,328000
501,10,316000
