Pallet: "elections", Extrinsic: "vote", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
u,extrinsic_time,storage_root_time
0,54192,47576
0,48800,45706
0,48004,44993
0,48357,44816
0,47842,44921
0,48263,45236
0,47849,44216
0,48342,44677
0,48658,43930
0,48054,44250
0,47579,44225
0,47642,44372
0,47678,44701
0,47921,44722
0,48013,44270
0,47856,45153
0,47962,44934
0,48109,44662
0,48085,44862
0,48045,44568
20,46897,38537
20,47521,38548
20,47149,38482
20,47207,38359
20,47223,38401
20,47656,38241
20,46742,38793
20,47306,38233
20,47650,38306
20,47261,38071
20,47278,37854
20,47479,38181
20,47663,38708
20,47751,38440
20,47468,38602
20,46999,38300
20,47157,38222
20,47539,38552
20,50625,39040
20,46992,38387
40,47781,40573
40,47528,40913
40,47365,40642
40,47324,40834
40,47491,40667
40,47543,40086
40,47754,40567
40,47566,40963
40,47600,40620
40,48024,40247
40,47756,40173
40,47355,40655
40,47417,40805
40,47402,40570
40,47712,40754
40,47433,40252
40,47763,40293
40,47799,40610
40,47865,40579
40,48264,40310
60,47855,38199
60,48156,38256
60,47870,38052
60,47536,38200
60,47493,38261
60,47658,37992
60,47371,37934
60,47686,38036
60,47495,38532
60,47927,38407
60,47567,37843
60,47555,37993
60,47826,37647
60,47238,37615
60,47367,38115
60,47432,37896
60,47581,37734
60,47831,37887
60,47602,37962
60,48708,38320
80,48203,40018
80,48388,39684
80,47590,39807
80,48030,39900
80,48117,40141
80,48038,39926
80,48201,39721
80,48153,39657
80,48027,39963
80,48267,40146
80,48063,39502
80,47927,39692
80,47860,39567
80,47947,40163
80,48025,40192
80,48273,39418
80,47782,40091
80,47977,39656
80,48149,39916
80,49047,40687
100,48022,45044
100,48459,44965
100,47872,45247
100,48169,44674
100,76618,45246
100,48563,44136
100,48379,44555
100,47919,44582
100,48049,44936
100,49037,44865
100,48116,44925
100,48212,44785
100,48643,45056
100,48533,45336
100,51537,45331
100,48168,44668
100,48490,44709
100,48103,45292
100,48227,44843
100,47967,47848
120,48386,44290
120,48270,44152
120,48245,44178
120,48197,43684
120,47851,47329
120,48079,44516
120,48154,44541
120,48020,44188
120,48242,44033
120,48023,44541
120,48109,44181
120,47970,43737
120,47523,43779
120,48441,44239
120,48487,44055
120,48096,44139
120,47942,44740
120,48189,44052
120,48070,43876
120,48017,43653
140,47916,40483
140,47836,40074
140,47707,40337
140,47967,40233
140,47993,40198
140,48101,40178
140,47873,40039
140,48115,40527
140,47936,40469
140,48131,40509
140,48031,40906
140,47637,40069
140,47988,40112
140,47818,40212
140,47899,40438
140,47890,40045
140,47826,39759
140,47957,40040
140,47912,40349
140,47700,40498
160,48242,40190
160,47352,40475
160,47426,40094
160,47531,40145
160,48084,40351
160,47770,40206
160,47259,40198
160,47561,39906
160,47906,40533
160,47627,39499
160,48305,40369
160,47736,39882
160,47670,40432
160,47313,39701
160,47503,40033
160,47586,40301
160,47778,40017
160,47771,40421
160,47671,39889
160,47707,40395
180,47424,36105
180,47050,35608
180,47010,35445
180,47008,36088
180,47389,35725
180,47761,35926
180,47384,35384
180,47161,35618
180,47127,35869
180,47165,35556
180,50158,36072
180,47278,35815
180,47114,35598
180,47486,35933
180,47236,35275
180,47264,35693
180,47001,36164
180,47524,35857
180,47344,35508
180,47010,35403
200,47593,40038
200,47919,40448
200,47681,39807
200,47575,39828
200,47633,40003
200,47525,39733
200,47925,39941
200,47997,39607
200,47354,39940
200,47610,40042
200,47237,39828
200,47723,40706
200,47419,40008
200,48058,39881
200,47674,40379
200,47395,39819
200,47702,39864
200,47355,40278
200,47678,40092
200,47388,39903
220,47450,40548
220,47646,40205
220,47458,40128
220,47543,40070
220,47773,40151
220,47856,40876
220,47936,40116
220,47937,39844
220,47763,39691
220,47729,39735
220,47546,39920
220,47663,39981
220,48015,40089
220,47788,40309
220,47571,39724
220,47789,40244
220,47802,39852
220,47572,40167
220,48353,40489
220,47782,39974
240,47356,37964
240,47705,38213
240,47866,37300
240,47051,37153
240,47356,37383
240,47700,37214
240,47634,37342
240,47189,37792
240,47384,37145
240,47370,37574
240,47596,37775
240,47933,37519
240,47449,37692
240,46922,37431
240,47696,37474
240,47298,37584
240,50600,37650
240,47444,37062
240,47375,37479
240,47443,37543
260,48556,46357
260,51556,46259
260,48796,46464
260,48027,46173
260,48903,46020
260,48661,45956
260,51496,46136
260,48720,45928
260,48596,45370
260,48902,45794
260,49125,45966
260,51648,45861
260,48809,45571
260,48959,46070
260,48903,45877
260,48693,45698
260,51544,46478
260,48639,45968
260,48743,45272
260,49342,45653
280,48370,46323
280,51364,46536
280,48101,45812
280,48775,46254
280,48314,46315
280,48553,46264
280,48051,76945
280,48600,46038
280,48208,46805
280,48463,46009
280,48243,46206
280,48363,49146
280,48266,46461
280,48345,46086
280,48145,45731
280,48319,45905
280,48345,48922
280,48487,46203
280,47947,45800
280,48323,46089
300,48508,40849
300,47786,40250
300,48164,40269
300,48019,40565
300,47752,40695
300,48010,40692
300,47885,40509
300,48025,40424
300,47965,40380
300,48266,40728
300,47600,40432
300,48127,40063
300,48010,40815
300,48118,40692
300,48134,40147
300,48321,40217
300,47950,40825
300,48516,40592
300,48341,40007
300,48329,40273
320,47977,44626
320,47599,44391
320,48328,44721
320,48193,44920
320,48177,44541
320,48199,44512
320,47899,44132
320,48135,44475
320,47817,44597
320,47950,44056
320,47818,44613
320,48290,44720
320,48112,44865
320,48148,44400
320,48109,44774
320,47708,44073
320,47832,44383
320,47921,43831
320,47898,44539
320,48042,44615
340,47846,39726
340,47696,39834
340,47544,40100
340,47829,39858
340,47731,40325
340,47342,40195
340,47488,39661
340,47708,39908
340,47395,40099
340,47772,39858
340,47642,39777
340,47640,39978
340,47347,40110
340,47241,40320
340,47773,40583
340,47655,40056
340,47468,39913
340,47917,39918
340,47651,39533
340,47469,39875
360,48362,45779
360,47779,46075
360,48903,46549
360,48790,46240
360,47816,46130
360,48272,45926
360,48456,45345
360,48172,46064
360,48355,46205
360,48235,45896
360,48292,46005
360,48483,45818
360,48526,45968
360,48118,46145
360,48202,45964
360,48085,45739
360,48380,45418
360,48900,46313
360,48059,46313
360,48371,46028
380,48707,44456
380,48034,44353
380,48419,44068
380,48172,44442
380,48263,44113
380,47771,44390
380,48226,44320
380,48101,43935
380,47940,44368
380,48048,44240
380,47664,44230
380,48225,43734
380,48038,44492
380,48418,43705
380,47827,44259
380,48113,43921
380,48052,44518
380,48913,44257
380,47976,44348
380,47600,44192
400,47311,37766
400,47344,37669
400,47855,37770
400,47546,37808
400,47380,37374
400,47204,37607
400,47788,37303
400,50060,37499
400,47011,37375
400,46933,37175
400,46897,37401
400,47126,37525
400,47184,37014
400,47327,37655
400,47091,37798
400,47058,37579
400,47457,37678
400,47758,37462
400,47558,37502
400,47186,37504
420,47602,39947
420,48220,40138
420,47660,40371
420,47805,39997
420,47785,39837
420,47653,40001
420,47547,40232
420,47200,39746
420,47320,40197
420,47678,39970
420,47297,40108
420,47490,40077
420,47508,40377
420,47828,40117
420,47487,39687
420,47287,40422
420,47637,40340
420,47686,40331
420,47584,40044
420,47893,40373
440,47553,40410
440,47484,40032
440,47721,40205
440,47853,40286
440,47847,40134
440,47677,40475
440,47432,40067
440,47932,40316
440,47934,40132
440,47304,40245
440,47343,40044
440,47617,40176
440,47791,40274
440,47837,40514
440,47845,40263
440,47361,40235
440,47940,40565
440,47402,39994
440,47696,40416
440,47607,40061
460,47752,39709
460,47388,39766
460,48358,39935
460,48229,39974
460,47720,39986
460,48032,39525
460,48019,39925
460,47879,40209
460,49526,53646
460,47554,39794
460,47670,40056
460,47405,39642
460,47562,39765
460,50930,39832
460,47848,39604
460,47864,39547
460,47401,39530
460,48018,39998
460,51216,40001
460,48100,39883
480,47156,39819
480,47608,40151
480,47714,40153
480,47430,47212
480,47696,39937
480,47378,40225
480,47473,39914
480,47708,40227
480,47491,40004
480,47555,40147
480,47192,40118
480,47196,40868
480,47687,40175
480,47504,40515
480,47719,40598
480,47505,40456
480,47654,40465
480,47354,40377
480,47402,39661
480,47547,40284
500,47912,43740
500,47998,43975
500,47905,44009
500,47626,43761
500,48153,44013
500,48160,43914
500,47803,44349
500,47603,43908
500,48086,44266
500,48387,44149
500,48012,43521
500,48167,44304
500,47655,44407
500,47632,43493
500,47688,44020
500,47798,44185
500,48037,43904
500,47877,43803
500,47674,44393
500,47876,44119
520,48337,44262
520,47902,44165
520,48172,43942
520,48072,44212
520,48443,44203
520,48095,44478
520,48216,43788
520,48331,44336
520,48305,44361
520,48276,44268
520,48189,44678
520,48307,43953
520,48193,44302
520,47860,44122
520,48006,43916
520,47628,44388
520,47801,43872
520,48268,44308
520,48140,44443
520,48382,44399
540,47594,40296
540,47987,40288
540,47804,40064
540,47419,40318
540,47915,40616
540,47797,40578
540,47386,39935
540,47420,40178
540,47500,40349
540,47889,40412
540,47592,40290
540,48138,40683
540,47867,39999
540,47759,40079
540,47654,40498
540,47610,40440
540,47426,40582
540,47398,40207
540,47850,39808
540,48135,40698
560,48130,40774
560,47654,40433
560,47310,40241
560,47556,40372
560,48899,40973
560,48271,40473
560,47637,40408
560,47874,39804
560,47618,40351
560,48302,40248
560,47534,40165
560,47796,40444
560,47405,40301
560,47346,40429
560,50221,40813
560,47900,40640
560,47660,40163
560,47654,40410
560,47526,40414
560,47730,40719
580,47766,40932
