Pallet: "collective", Extrinsic: "close_early_disapproved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
53,100,1024,98183,48814
53,100,1024,98251,48110
53,100,1024,99166,48282
53,100,1024,99221,48279
54,100,1024,100299,48117
54,100,1024,99500,49001
54,100,1024,93257,48434
54,100,1024,99210,49188
54,100,1024,99401,48729
54,100,1024,98731,48995
54,100,1024,99410,49024
54,100,1024,99202,47992
54,100,1024,92984,48801
54,100,1024,99010,49069
54,100,1024,99029,49094
54,100,1024,99733,48705
54,100,1024,99252,48560
54,100,1024,93622,48075
54,100,1024,98716,48486
54,100,1024,100017,49000
54,100,1024,101467,48445
54,100,1024,99486,48800
54,100,1024,100126,49012
54,100,1024,99619,48615
55,100,1024,100191,48519
55,100,1024,98539,48692
55,100,1024,98947,48227
55,100,1024,99373,48511
55,100,1024,99276,48114
55,100,1024,99506,48864
55,100,1024,100011,48905
55,100,1024,99174,48513
55,100,1024,99191,48666
55,100,1024,101642,48727
55,100,1024,98807,48328
55,100,1024,99358,47918
55,100,1024,99307,48847
55,100,1024,98938,48863
55,100,1024,99290,47954
55,100,1024,99058,49315
55,100,1024,98807,48893
55,100,1024,99842,48948
55,100,1024,99794,48619
55,100,1024,99453,48684
56,100,1024,99863,48466
56,100,1024,99902,51302
56,100,1024,104844,48747
56,100,1024,93981,49497
56,100,1024,99878,48982
56,100,1024,100163,48993
56,100,1024,99895,48611
56,100,1024,99611,48740
56,100,1024,94227,48590
56,100,1024,98501,48050
56,100,1024,100306,48622
56,100,1024,99616,48875
56,100,1024,99094,48159
56,100,1024,99097,48528
56,100,1024,98972,48894
56,100,1024,101710,49111
56,100,1024,99499,48450
56,100,1024,100302,48693
56,100,1024,114046,49928
56,100,1024,99771,49244
57,100,1024,99990,48973
57,100,1024,98768,48747
57,100,1024,95616,48985
57,100,1024,98931,48405
57,100,1024,93930,48936
57,100,1024,99522,48607
57,100,1024,100394,48533
57,100,1024,100514,48360
57,100,1024,99679,48799
57,100,1024,100197,48717
57,100,1024,98874,48028
57,100,1024,99249,48197
57,100,1024,94366,48211
57,100,1024,100020,51489
57,100,1024,103317,48747
57,100,1024,100522,49053
57,100,1024,99189,49540
57,100,1024,100173,48375
57,100,1024,99720,48775
