Pallet: "democracy", Extrinsic: "propose", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
16,45210,42966
16,44731,42881
16,44805,43954
16,44680,42802
16,44515,42210
17,44742,41415
17,45426,41563
17,44906,40999
17,45155,41305
17,44816,41164
17,45311,41010
17,44836,41097
17,45511,41423
17,45069,41584
17,44806,41289
17,45324,41500
17,45447,41273
17,44468,41087
17,45241,41701
17,45406,40885
17,45216,41359
17,44481,41315
17,45040,41332
17,45267,40604
17,44726,41050
18,45451,43141
18,45157,43581
18,45214,43580
18,44989,42950
18,45139,42957
18,44819,43097
18,45678,43262
18,45110,43401
18,45261,43722
18,45128,43167
18,45671,43582
18,45080,43225
18,45335,43075
18,45391,42972
18,45074,42996
18,44859,42962
18,45570,43742
18,44829,43120
18,45710,43697
18,45705,44129
19,45665,42989
19,46284,43280
19,45208,42518
19,46248,43523
19,46151,43514
19,45583,42876
19,45972,43809
19,45632,43014
19,46130,43071
19,45646,43204
19,45489,43387
19,45726,43429
19,45648,43098
19,45090,42859
19,45279,43318
19,45206,43035
19,45395,43073
19,45314,43206
19,44930,43386
19,45349,43842
20,45231,41802
20,45204,41818
20,45093,41001
20,45419,41165
20,44640,41490
20,45624,41393
20,45211,41445
20,45458,41252
20,45281,41224
20,45693,41342
20,45378,42235
20,44810,41664
20,45395,41071
20,45752,41776
20,45359,41230
20,45248,41362
20,45465,41410
20,45931,41564
20,45535,41453
20,45681,41361
21,45679,43853
21,47153,44373
21,45762,44235
21,45070,43235
21,45421,44211
21,45899,43376
21,45612,43149
21,45592,43515
21,45717,43736
21,46088,43533
21,46150,43269
21,45883,43235
21,46549,44225
21,45829,43911
21,45446,43479
21,45721,43595
21,45629,43592
21,45750,43815
21,46003,43836
21,45082,44236
22,45874,44075
22,45850,44347
22,45881,43894
22,46362,43429
22,45755,43938
22,46328,44460
22,45587,43801
22,45410,44322
22,46127,44469
22,46263,44430
22,46032,44200
22,45514,44558
22,46068,43921
22,46399,44333
22,45870,44050
22,46303,44486
22,45747,44597
22,46145,44129
22,45535,43861
22,46180,43923
23,46014,43798
23,45886,43499
23,46080,43549
23,46411,44010
23,46502,43259
23,46311,44302
23,45992,44608
23,46766,44375
23,46236,43502
23,46186,44428
23,46120,44315
23,46128,44440
23,46479,43977
23,46532,44638
23,46452,44033
23,46392,44228
23,46246,44135
23,46017,44378
23,46269,44404
23,46361,43898
24,46445,41355
24,46284,42378
24,45847,41700
24,46153,42132
24,46466,42163
24,45765,41882
24,46169,42457
24,45514,41968
24,46193,42116
24,47056,42943
24,46399,42413
24,46211,42657
24,46081,42374
24,45899,42584
24,46326,42114
24,45837,41915
24,46451,42860
24,46216,41704
24,46701,42364
24,46602,42254
25,46202,44474
25,46460,44374
25,46652,44265
25,46650,43984
25,46767,44365
25,46610,44388
25,46648,44393
25,46718,44649
25,45491,43994
25,46734,45133
25,46590,44616
25,46837,44804
25,46889,44389
25,47045,44488
25,46741,45268
25,46393,44310
25,46939,44038
25,46416,44420
25,47373,44662
25,46327,44682
26,46810,44467
26,46416,44507
26,46169,43934
26,63975,56949
26,46762,44474
26,46989,44559
26,46732,44461
26,47027,43923
26,46655,44693
26,46646,44608
26,46975,44344
26,46936,44026
26,46737,44638
26,46795,44412
26,46498,43966
26,46646,44146
26,46480,44382
26,46758,44250
26,46375,44319
26,46766,44807
27,46934,45044
27,46696,44702
27,46995,44483
27,46809,44300
27,46666,44783
27,47225,45508
27,48019,45474
27,47059,45095
27,47446,45055
27,47103,44969
27,47025,44526
27,45823,44452
27,47165,44393
27,47179,44489
27,47167,44761
27,46799,45017
27,46571,45026
27,46726,44746
27,47189,45028
27,46805,44969
28,47093,45176
28,47013,45021
28,46686,44690
28,46927,44658
28,46620,44526
28,47802,44840
28,46759,45542
28,47245,44235
28,49975,44370
28,46826,44820
28,47200,45300
28,47136,44754
28,47204,44898
28,46886,44221
28,46945,44781
28,47199,44634
28,46675,44820
28,47286,45014
28,47608,44816
28,46663,45099
29,46239,44746
29,46233,44188
29,46288,44368
29,46737,44676
29,46082,44671
29,46656,44739
29,45964,44823
29,46782,43955
29,46372,44399
29,46524,44475
29,46146,44412
29,46076,44625
29,46364,44410
29,46482,44382
29,46344,44319
29,46446,44736
29,46253,44224
29,46586,44862
29,46103,45393
29,46551,44752
30,47153,45167
30,46435,44775
30,46328,44534
30,46519,44929
30,46304,45024
30,46563,44963
30,46297,44810
30,46935,44053
30,46573,45072
30,46444,45042
30,49358,45583
30,47072,44994
30,46522,45002
30,47499,45015
30,46857,44808
30,46458,45522
30,47371,45385
30,47131,44991
30,47110,44563
30,46468,44903
31,46863,44845
31,47385,44801
31,47529,45135
31,47180,44840
31,47091,45609
31,46952,44702
31,47111,45110
31,47684,45036
31,47242,44888
31,46939,44823
31,47441,44720
31,47543,44586
31,47601,44999
31,48079,44805
31,47079,44802
31,47323,44235
31,47327,45152
31,47340,44374
31,47719,45365
31,47630,45317
32,47092,44875
32,46924,45602
32,47362,45177
32,47569,45400
32,46845,47441
32,46928,44998
32,46659,45165
32,46934,46372
32,46806,45600
32,47371,45020
32,46795,45171
32,47189,45462
32,46696,44932
32,47081,44649
32,46840,45041
32,47044,45214
32,47589,45325
32,47333,45110
32,47410,45525
32,47295,45217
33,46930,45331
33,47405,45832
33,46635,45762
33,47007,45602
33,48989,47548
33,47564,45983
33,48298,46036
33,47077,46049
33,47617,46103
33,47338,46636
33,47864,46069
33,47809,46559
33,47742,46048
33,47011,45522
33,46399,45195
33,48668,45893
33,47844,45768
33,48126,45930
33,47629,45264
33,47471,45422
34,48377,45847
34,47674,45507
34,48837,46230
34,46338,46300
34,47934,45369
34,46522,46134
34,48025,45650
34,48386,48754
34,46458,45744
34,48311,45546
34,47994,46027
34,48225,46348
34,48438,45317
34,47513,45712
34,48306,46241
34,48837,45726
34,47763,45587
34,47922,45400
34,47360,46610
34,48043,46199
35,50970,45989
35,48421,46200
35,46568,46226
35,48252,45752
35,47748,45674
35,47857,46061
35,47719,46613
35,47679,46123
35,46507,45752
35,48375,45830
35,48112,45598
35,47481,46566
35,47896,46012
35,46203,46207
35,47997,46532
35,45936,46464
35,48035,45873
35,48295,46623
35,48530,46104
35,48943,46345
36,47822,44356
36,48119,44289
36,48177,43812
36,48233,44179
36,47636,44164
36,45703,44809
36,45832,44316
36,47584,44470
36,48379,44718
36,48006,44598
36,46137,44627
36,48118,43387
36,48188,43844
36,48066,44083
36,47711,44406
36,48809,43547
36,48385,44068
36,47679,43718
36,48299,43606
36,47532,44062
37,44983,45560
37,46036,46303
37,45957,46796
37,48797,46169
37,45718,46739
37,48260,49303
37,48622,45914
37,47610,46654
37,48562,46709
37,47864,46635
37,48760,46593
37,47829,46441
37,48176,46137
37,47924,46702
37,48080,46862
37,48245,46557
37,48037,46932
37,48561,46520
37,48041,46684
37,47717,46284
38,46073,44616
38,48330,44213
38,46402,43969
38,48506,44858
38,45894,44423
38,48290,45091
38,47842,44563
38,48606,44296
38,48849,44570
38,48940,44958
38,48368,44598
38,47769,44100
38,47961,44834
38,48656,44673
38,46029,44438
38,48238,44565
38,48358,44827
38,47935,43847
38,45618,44495
38,45902,44290
39,48744,47105
39,47100,46746
39,46293,47021
39,48994,46857
39,46448,46605
39,48873,46819
39,49520,46782
39,49335,46909
39,49034,47059
39,49054,46382
39,46480,47110
39,46548,46936
39,48764,46270
39,46834,47039
39,46636,46922
39,46828,46682
39,46186,46996
39,47481,47166
39,46702,47233
39,48744,47321
40,48987,46679
40,48799,46587
40,46631,46869
40,46283,46446
40,48675,46642
40,46551,47212
40,49078,46934
40,46443,47179
40,48823,46819
40,49205,47226
40,48824,47002
40,46513,46703
40,45801,46917
40,46395,47527
40,48761,46216
40,46032,46631
40,49013,46754
40,48585,46239
40,46579,46813
40,48496,47056
41,49464,47016
41,48268,47050
41,49123,47032
41,46663,47405
41,48878,49908
41,47533,46896
41,48762,47023
41,49166,47515
41,49007,47315
41,46269,47092
41,48973,47128
41,47274,46952
41,48834,47110
41,47348,47123
41,48821,47108
41,48721,47598
41,46939,47598
41,48928,47540
41,48602,47537
41,47083,46718
42,48869,47594
42,48915,47297
42,49136,47452
42,49720,47678
42,49056,47905
42,49198,47850
42,49118,47586
42,48966,47416
42,48908,47547
42,49218,47544
42,48568,47837
42,49433,47500
42,49141,47529
42,48692,47299
42,49083,47262
42,48930,47756
42,48978,47423
42,48737,46968
42,48520,47828
42,49060,48237
43,48805,51587
43,48953,51442
43,48648,51861
43,48840,51891
43,49550,51582
43,48750,51613
43,49185,51358
43,49090,51310
43,49411,51277
43,49349,51761
43,49204,51409
43,49327,51587
43,49222,51213
43,49269,51154
43,49469,51609
43,49032,51655
43,49664,51458
43,48990,51258
43,49599,54077
43,49471,51086
44,49633,47256
44,49616,47962
44,49538,47501
44,49163,47193
44,49397,47361
44,49002,47800
44,49442,47657
44,49603,47362
44,49152,47743
44,48963,47815
44,48873,47377
44,49895,47856
44,49517,47469
44,49934,47400
44,49096,47927
44,49521,47708
44,48501,47516
44,49589,47469
44,49108,47424
44,49734,47869
45,49767,47240
45,50257,47539
45,49390,47803
45,50734,48147
45,49184,48045
45,50805,47759
45,50048,47694
45,53104,48024
45,49916,47590
45,49854,47850
45,49933,48040
45,49947,47400
45,49583,47280
45,49698,47685
45,49730,48091
45,49035,47225
45,50141,48097
45,50034,47666
45,49886,47416
45,49918,47842
46,49921,48572
46,49665,48465
46,50064,48893
46,49506,48527
46,49849,48976
46,49392,48648
46,49346,48760
46,49205,48819
46,49673,48815
46,49224,48479
46,49625,48313
46,48869,48368
46,49897,48646
46,50051,48815
46,49928,49011
46,49471,48695
46,50267,48604
46,49782,48585
46,49556,48801
46,49525,48581
47,49628,47703
47,49619,48244
47,49700,47609
47,49981,47551
47,50203,47309
47,49396,47321
47,49619,47582
47,49805,47085
47,49824,47893
47,53148,48104
47,50029,47585
47,50261,48179
47,49204,47295
47,49944,48143
47,49109,47177
47,50742,47893
47,50236,47595
47,49655,47427
47,50218,47510
47,49882,48100
48,49650,47657
48,50095,48270
48,49753,47815
48,50109,47096
48,50112,48024
48,49944,48212
48,50648,47517
48,50313,48360
48,50139,47507
48,49875,47154
48,50044,47552
48,50294,48189
48,49991,47712
48,49453,48054
48,49905,48176
48,49857,48001
48,49970,48083
48,50065,47683
48,49692,50555
48,50399,47420
49,50257,47652
49,49713,48481
49,50377,47362
49,49891,48181
49,50226,48223
49,50225,48012
49,50398,48292
49,50576,48157
49,49875,48267
49,50153,48266
49,49655,47959
49,49573,47607
49,49973,48340
49,49695,47576
49,50472,47617
49,49924,47939
49,50218,48225
49,50248,48060
49,49850,48154
49,49897,48149
50,50080,51672
50,50030,52065
50,49874,51677
50,49731,52202
50,50237,52128
50,50032,51777
50,50210,52127
50,49932,52357
50,49651,52214
50,50167,51987
50,50353,51982
50,49660,51671
50,49768,51701
50,49761,52001
50,50344,52449
50,49478,51831
50,49925,51570
50,50014,51503
50,49891,51952
50,50368,52149
51,50390,52855
51,52817,53117
51,50018,52281
51,50722,52395
51,49985,52533
51,50148,52570
51,50213,52709
51,50073,51602
51,50140,52963
51,49898,53390
51,50525,52644
51,49714,52500
51,50515,52413
51,50116,52858
51,50103,52616
51,49842,52649
51,49673,52592
51,50033,52455
51,50199,52571
51,50310,53058
52,50382,48279
52,51053,47562
52,50969,47683
52,50634,47930
52,50906,47869
52,50559,48305
52,50050,47740
52,50252,47709
52,50484,47725
52,50278,48489
52,50980,48402
52,50745,48192
52,50440,48418
52,50614,47676
52,51056,48354
52,50657,47882
52,50198,47994
52,50496,48201
52,50557,48227
52,50597,48669
53,50562,48615
53,50504,47501
53,50616,48794
53,51071,48460
53,51199,48519
53,51037,47935
53,50648,48163
53,50222,48136
53,50368,48572
53,50805,48205
53,50275,47985
53,50571,48439
53,50527,47839
53,50496,47829
53,50716,48068
53,50747,48175
53,49618,47915
53,50967,47527
53,51054,48078
53,50392,48218
54,50728,48779
54,49955,48520
54,50561,48849
54,50985,48172
54,50789,48899
54,50372,48160
54,50809,48657
54,50815,48522
54,51030,48425
54,51116,48893
54,50891,48448
54,50659,48911
54,51007,48561
54,50909,48082
54,50431,48280
54,51044,48978
54,50435,48900
54,50650,48455
54,50886,48518
54,51124,48673
55,50011,51918
55,50492,52322
55,51043,52851
55,50602,52975
55,50893,52893
55,50301,52722
55,49517,52649
55,50446,52876
55,50643,52434
55,50438,52532
55,50108,53074
55,50740,52640
55,50687,52791
55,50657,53010
55,49856,52582
55,50675,51758
55,50526,52171
55,50695,52080
55,50000,52345
55,50377,52647
56,50685,48400
56,50798,48493
56,50860,48217
56,50247,48502
56,50537,48579
56,50950,48506
56,50794,48416
56,50498,48138
56,50743,48773
56,51184,48525
56,50833,48482
56,51112,48949
56,50635,48201
56,50264,48050
56,50849,48487
56,50538,48172
56,51338,48256
56,50905,48638
56,50604,48019
56,50576,48567
57,50380,48925
57,51629,49226
57,50561,48333
57,50674,48494
57,50344,48987
57,49999,48739
57,51016,48852
57,50904,49073
57,50935,48891
57,50657,48743
57,50480,48722
57,50534,48413
57,50236,48744
57,50543,48782
57,51097,49123
57,50252,48350
57,50592,48360
57,50642,48775
57,50702,48699
57,50131,48789
58,50901,48804
58,50786,49043
58,50857,48620
58,50745,49249
58,51647,48889
58,51235,48860
58,51213,49351
58,51026,48936
58,51066,48889
58,52951,49348
58,50894,48797
58,51063,49214
58,50873,52117
58,50815,48880
58,51044,49141
58,50997,48776
58,51458,49233
58,51506,48812
58,50900,49555
58,50974,48067
59,50472,50691
59,50905,50599
59,50770,51201
59,50371,50702
59,50832,51102
59,51674,51692
59,50751,51245
59,50515,51032
59,51228,50883
59,50393,50495
59,46746,50664
59,50738,50604
59,51247,50842
59,50883,51040
59,51137,50360
59,51319,51137
59,51041,51256
59,50655,50931
59,50443,51036
59,50634,51211
60,50967,48931
60,51022,48780
60,51380,48270
60,51115,48603
60,51270,48883
60,51614,48289
60,51013,48673
60,50618,48273
60,50529,48477
60,51359,48224
60,50839,48342
60,51081,48374
60,51793,48891
60,51360,48624
60,50617,48625
60,51841,49276
60,50704,48343
60,51012,48589
60,51596,48358
60,51270,48982
61,51393,49111
61,51087,49487
61,50759,48712
61,50808,49181
61,51190,49159
61,51226,49027
61,51449,48852
61,51196,48718
61,51141,49078
61,51389,49186
61,50731,48448
61,51912,48767
61,50825,49095
61,50806,48626
61,52033,49950
61,51660,50340
61,50823,49076
61,51189,48880
61,50688,49039
61,51472,48713
62,51140,49048
62,51099,49009
62,51296,49319
62,51032,49599
62,50510,49282
62,51086,49604
62,51536,49227
62,51509,49319
62,50626,49249
62,51369,49034
62,50779,48763
62,50975,49227
62,54556,49499
62,51188,49411
62,51362,49039
62,51083,49045
62,51096,49443
62,51223,49623
62,50952,49415
62,50848,49119
63,51086,53756
63,51686,53568
63,51533,53821
63,51067,54015
63,51423,53701
63,50847,53673
63,51133,53287
63,51086,54331
63,51051,53940
63,51357,53649
63,51547,53826
63,51588,53827
63,51647,53794
63,51497,53504
63,51261,53803
63,51284,53707
63,51532,53598
63,51628,53505
63,51762,54413
63,52298,53520
64,51555,49528
64,51270,49219
64,51108,49879
64,51337,49486
64,51182,49223
64,51198,49305
64,50810,48840
64,51522,49399
64,51776,49665
64,51484,48836
64,51519,49159
64,50883,52610
64,51219,49440
64,50664,48892
64,52083,49268
64,51541,49363
64,51737,49754
64,52852,49573
64,52114,49012
64,48006,49770
65,51412,49562
65,51393,48891
65,51854,49315
65,51340,49189
65,51046,49039
65,51494,49699
65,51773,48949
65,51653,49506
65,51321,50582
65,51096,49015
65,51094,49062
65,52565,50950
65,52341,50135
65,55856,50242
65,52578,50696
65,52376,50802
65,52157,50536
65,52388,50910
65,52294,50064
65,52567,50841
66,52552,54639
66,50982,53235
66,51220,53644
66,51671,56205
66,51477,53960
66,51464,53454
66,52445,54087
66,51316,53735
66,52536,53948
66,52048,54057
66,51660,53675
66,51944,53457
66,50822,53891
66,51966,53497
66,51494,53546
66,51697,53706
66,54990,54396
66,51607,53315
66,51755,53635
66,51612,53508
67,51044,49375
67,51659,49229
67,51217,50174
67,51619,50007
67,51317,49546
67,51658,49821
67,52426,49422
67,51094,49269
67,51357,49665
67,51071,49511
67,51265,49162
67,51248,49031
67,51373,49389
67,51465,49179
67,51701,49172
67,51148,49477
67,51832,49539
67,51273,49240
67,51198,49406
67,51471,49839
68,50970,49182
68,51631,49525
68,51702,49836
68,54755,49372
68,51206,49525
68,51825,49374
68,51844,49980
68,51555,50161
68,51130,49137
68,51274,49798
68,71796,63335
68,51517,48808
68,51445,49715
68,52033,49909
68,51287,49241
68,51340,49417
68,51565,49176
68,51499,52239
68,51715,49345
68,51762,49500
69,51531,50756
69,52527,50101
69,51475,50399
69,51621,49547
69,52834,49955
69,51908,50316
69,52205,49928
69,52339,49650
69,52283,49920
69,52142,50648
69,52277,50462
69,51826,50173
69,51760,49920
69,52146,50021
69,52870,50188
69,52587,50515
69,52412,49904
69,52312,50074
69,52758,49771
69,51745,49813
70,51685,50385
70,51403,49518
70,52249,50428
70,51537,49995
70,52222,49134
70,52688,50088
70,52587,50238
70,51857,50349
70,51436,50057
70,52141,50327
70,55032,50240
70,51816,50430
70,51834,49976
70,51660,49528
70,52007,50205
70,52465,50389
70,51800,50114
70,52029,50228
70,51733,50166
70,51754,50235
71,52973,55077
71,52403,55039
71,51947,54544
71,51867,54365
71,52419,53939
71,52887,54756
71,51957,54408
71,51617,54012
71,51444,54592
71,52152,54890
71,52319,54449
71,52379,55030
71,52183,54296
71,52316,55168
71,52349,54256
71,52480,54327
71,52684,54307
71,52395,54715
71,52139,54272
71,51991,54747
72,51837,54710
72,47735,54514
72,52568,54143
72,51640,54459
72,52387,54418
72,52279,54938
72,51402,54891
72,51699,54840
72,51802,54625
72,52813,54907
72,52074,54296
72,48180,54335
72,52112,54219
72,52393,54345
72,51529,54352
72,52265,54476
72,52299,54986
72,52274,54575
72,51974,54718
72,51544,54001
73,51845,50723
73,52127,49976
73,52030,49405
73,52148,49817
73,51683,49400
73,52159,50370
73,52353,49338
73,52025,50267
73,52180,50040
73,52065,49994
73,52706,51032
73,47914,49719
73,51429,50371
73,52755,50281
73,52196,49889
73,52430,50417
73,52534,50291
73,52220,50603
73,51980,50222
73,52446,49903
74,47369,55019
74,52492,55046
74,52258,54630
74,53265,55468
74,52779,54827
74,47559,54708
74,47877,55147
74,53229,55189
74,52571,54849
74,52507,55441
74,52827,55004
74,51682,54926
74,48182,55481
74,52917,55194
74,52281,55211
74,47485,55335
74,47911,55425
74,52780,54223
74,47598,55196
74,52017,55012
75,47994,50538
75,48570,50433
75,52108,50567
75,47566,50506
75,52100,49826
75,52628,49876
75,48066,50944
75,52395,50642
75,48234,50201
75,52553,50144
75,52954,50359
75,48168,50018
75,52938,50134
75,52443,50529
75,52478,50248
75,49342,50482
75,52071,50204
75,52509,50087
75,48129,50376
75,52980,50148
76,52364,50449
76,51747,50601
76,52687,50894
76,46635,50138
76,49389,51105
76,52356,50382
76,52023,50702
76,52278,50280
76,52274,50065
76,53225,50326
76,52002,49900
76,51794,51022
76,52112,50399
76,47320,50647
76,53002,50487
76,48208,49575
76,52263,50510
76,52144,50713
76,47876,50305
76,51946,50573
77,52170,49656
77,52936,50347
77,47475,50444
77,53059,50908
77,48372,50203
77,47579,50913
77,52280,50181
77,52843,49953
77,47878,50026
77,53364,50682
77,53112,50018
77,47824,50191
77,48046,50699
77,52805,50418
77,47917,50412
77,53384,50230
77,48240,50397
77,53215,49895
77,52309,50699
77,52093,50008
78,53339,50302
78,47722,50764
78,47966,50706
78,47726,50374
78,48005,51001
78,52824,50420
78,53565,50488
78,52774,50283
78,52593,50542
78,53420,50761
78,48156,50601
78,52485,50531
78,47947,50480
78,47378,50740
78,48008,50808
78,48247,50761
78,47725,50767
78,47746,50212
78,52819,50548
78,48603,50976
79,47778,50407
79,83734,50915
79,47804,50709
79,47361,50418
79,52775,50613
79,52281,50375
79,47798,50439
79,52590,50963
79,47850,50729
79,47666,50843
79,47557,50658
79,47918,50757
79,53392,51063
79,47906,50041
79,52978,50741
79,52815,50200
79,47988,50076
79,52264,50822
79,52800,50914
79,47001,50488
80,52739,55388
80,52631,54891
80,47945,55619
80,47566,55228
80,50046,55572
80,52587,55409
80,47300,55509
80,52318,55212
80,52831,55269
80,47451,55385
80,50295,55430
80,47645,55567
80,52257,55400
80,46983,55623
80,52753,54660
80,52261,55214
80,55789,56081
80,52834,55107
80,47362,54823
80,47362,55615
81,47551,55489
81,53577,55131
81,52811,55437
81,52515,56075
81,53273,55776
81,52938,54894
81,53124,55511
81,48398,55512
81,48381,55472
81,48417,55908
81,52940,55395
81,52958,56036
81,47756,55218
81,53216,55577
81,53123,55342
81,53580,55744
81,53242,55430
81,53817,55409
81,52881,55125
81,47458,55699
82,52756,56013
82,53507,55660
82,53431,55954
82,53172,54918
82,52855,55660
82,53272,55207
82,53357,55634
82,52503,55402
82,48920,55597
82,53185,55027
82,52856,55671
82,53334,55428
82,53279,55665
82,52677,55954
82,53328,55314
82,48451,55609
82,47570,55845
82,53280,54809
82,47992,55170
82,53215,55346
83,53081,51010
83,52749,51286
83,53924,51380
83,48209,51911
83,52880,50977
83,52865,51314
83,52921,50921
83,48296,51217
83,53135,51444
83,53127,51325
83,53124,51402
83,52959,50507
83,52998,51368
83,53598,51595
83,48049,51185
83,53670,51757
83,53583,51573
83,53381,51257
83,53218,51321
83,52563,51299
84,53144,55832
84,53039,55301
84,53061,55110
84,53323,55806
84,53611,55807
84,48001,55695
84,53481,55818
84,53151,55960
84,52885,55269
84,48200,55283
84,53634,55184
84,52800,55556
84,53538,55420
84,53371,55083
84,53569,55802
84,53247,55133
84,53839,55156
84,53394,55634
84,52457,55471
84,53265,55831
85,53181,50760
85,52458,51114
85,52899,50697
85,47437,50836
85,53074,51049
85,52967,51068
85,52768,51026
85,47682,50924
85,53247,50869
85,53595,51869
85,53033,51171
85,53099,51319
85,52756,50454
85,53129,51636
85,52442,50535
85,52991,50955
85,52596,50400
85,53173,51037
85,52329,51317
85,53204,50982
86,52663,58095
86,53027,58718
86,48121,58216
86,53215,58014
86,53271,58160
86,53212,58024
86,53882,58616
86,56012,57530
86,47635,57770
86,47919,57932
86,53068,58102
86,53249,58105
86,47698,58009
86,47751,58329
86,52748,57669
86,50726,59193
86,53478,58032
86,52562,57258
86,47431,57773
86,53020,57773
87,53565,50949
87,53496,50791
87,53502,51167
87,53393,51329
87,53392,50949
87,54433,51061
87,54721,51640
87,53778,51381
87,53601,50797
87,53397,51327
87,53428,51484
87,53439,50745
87,53584,51135
