Pallet: "proxy", Extrinsic: "remove_proxies", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
29,17523,23049
29,17568,22700
29,17333,22767
29,17458,22957
30,17946,22815
30,17668,22832
30,17743,23020
30,17358,23055
30,17536,22754
30,17554,22924
30,17302,22625
30,17475,22726
30,17452,22427
30,17507,22728
30,17452,22887
30,17804,22655
30,17271,22723
30,17400,22581
30,17585,22889
30,17830,23151
30,17421,22821
30,17456,22914
30,17616,22819
30,17669,22417
31,18443,23377
31,18647,23568
31,18270,23168
31,18675,22955
31,18453,22962
31,18220,23027
31,18027,22639
31,18141,22888
31,18325,22907
31,18019,23306
31,18274,22772
31,18724,23548
31,18147,23222
31,18444,23415
31,18570,23114
31,18095,23224
31,18310,22765
31,18195,22932
31,18157,23165
31,18418,23009

Median Slopes Analysis
========

Model:
Time ~=     13.3
    + p    0.133
              µs

Min Squares Analysis
========

Data points distribution:
    p   mean µs  sigma µs       %
    1     13.68     0.097    0.7%
    2      13.5     0.062    0.4%
    3      13.6     0.052    0.3%
    4     13.72      0.07    0.5%
    5     13.83     0.042    0.3%
    6     13.98     0.051    0.3%
    7     14.25      0.05    0.3%
    8     14.34     0.072    0.5%
    9     14.52     0.066    0.4%
   10     14.83     0.057    0.3%
   11     14.92     0.038    0.2%
   12     14.99     0.064    0.4%
   13     15.12     0.044    0.2%
   14     15.34     0.053    0.3%
   15     15.31     0.058    0.3%
   16      15.5     0.038    0.2%
   17     15.54     0.062    0.3%
   18     15.74     0.039    0.2%
   19     15.82     0.038    0.2%
   20     16.03     0.051    0.3%
   21        16     0.053    0.3%
   22     16.18     0.062    0.3%
   23     16.21     0.042    0.2%
   24     16.37      0.05    0.3%
   25     16.46     0.036    0.2%
   26     16.61     0.034    0.2%
   27     16.72     0.064    0.3%
   28     16.77      0.03    0.1%
   29      17.5     0.055    0.3%
   30     17.53     0.071    0.4%
   31      18.3     0.097    0.5%

Quality and confidence:
param     error
p         0.001

Model:
Time ~=    13.27
    + p    0.137
              µs

