Pallet: "staking", Extrinsic: "cancel_deferred_slash", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
419,23128894,61677
419,23106939,61304
419,23105240,61750
419,23105434,61616
419,23079379,61598
419,23076642,61458
419,23076708,61757
419,23135475,61908
438,23816365,60323
438,23877713,61272
438,23820048,60421
438,23849991,60554
438,23872684,60474
438,23821377,60876
438,23822631,60438
438,23818249,60455
438,23816792,60621
438,23870823,60587
438,23821357,60595
438,23885451,61114
438,23823765,60468
438,23821703,60423
438,23850542,60213
438,23842444,60143
438,23817776,60415
438,23817800,60222
438,23873823,60698
438,23817504,60226
457,24644288,58817
457,24540818,59159
457,24535393,58986
457,24539269,59096
457,24535161,58737
457,24537438,58797
457,24592177,58796
457,24541047,58995
457,24542851,58991
457,24534627,58801
457,24532609,58551
457,24536572,58646
457,24541850,58683
457,24538409,58893
457,24622650,59319
457,24565058,59053
457,24537093,58976
457,24532275,59103
457,24594518,58938
457,24535335,58838
476,25230397,57617
476,25234420,57584
476,25286795,57314
476,25237907,58496
476,25260100,57725
476,25231175,57622
476,25237624,58135
476,25285605,57654
476,25232366,57815
476,25235203,57671
476,25287506,57775
476,25268662,58353
476,25264615,58096
476,25234922,58112
476,25264792,57632
476,25236153,57597
476,25237244,57453
476,25236639,57589
476,25292722,57837
476,25233752,57386
495,25906738,56164
495,25907705,56306
495,25906111,56458
495,25983714,56387
495,25906599,56309
495,25959652,56877
495,25985303,56339
495,26022576,56248
495,25930836,56344
495,25902149,56464
495,25896559,56221
495,25903015,56088
495,25900373,56230
495,25901999,56229
495,25987491,56539
495,25908149,56239
495,25901949,58396
495,25909642,56527
495,25934072,56551
495,25928403,56449
514,26552884,55366
514,26579987,55006
514,26615101,55945
514,26574978,55722
514,26584534,55692
514,26553129,55069
514,26573494,55061
514,26547480,55073
514,26547474,55030
514,26638373,55764
514,26552001,55141
514,26576097,55002
514,26582625,55826
514,26579184,54959
514,26551370,54825
514,26607729,54781
514,26553152,55005
514,26606339,54495
514,26552919,54928
514,26544125,54921
533,27166115,54561
533,27171099,54443
533,27165535,54483
533,27166767,54236
533,27224006,54456
533,27166820,54180
533,27167763,54265
533,27169497,54335
533,27168753,54148
533,27166775,53937
533,27225221,54280
533,27166910,54146
533,27192829,54026
533,27168066,54240
533,27172209,54427
533,27168048,54182
533,27169507,54211
533,27166399,53805
533,27167267,54118
533,27222447,54117
552,27795646,53907
552,27848530,53527
552,27764070,52901
552,27764554,52728
552,27763435,52798
552,27760963,52859
552,27850788,53457
552,28071967,56152
552,27823789,53060
552,27853154,52421
552,27790237,52592
552,27795475,52607
552,27791564,52420
552,27868262,53781
552,27963326,53054
552,27846407,52647
552,27845936,52930
552,27768467,52678
552,27824089,53319
552,27784403,52996
571,28466185,52027
571,28439797,51445
571,28335077,51403
571,28387692,51474
571,28362697,51443
571,28362887,51305
571,28458301,52283
571,28434217,51756
571,28366717,51276
571,28366425,51196
571,28393034,51608
571,28364194,51512
571,28333342,51246
571,28419578,51029
571,28416640,51563
571,28387800,51319
571,28380527,56281
571,28335221,51984
571,28337597,51664
571,28443732,51266
590,28874160,50161
590,28914693,51359
590,28912987,50631
590,28909969,50289
590,28887933,50176
590,29112413,53765
590,28935980,51065
590,28876899,50428
590,28887028,50312
590,28941601,50375
590,28880996,50030
590,28937401,52604
590,29147707,52358
590,29033447,50688
590,28880682,50387
590,28907066,50114
590,28911393,50176
590,28878809,49960
590,28911378,49809
590,28908213,49870
609,29431204,48682
609,29402637,48693
609,29399602,48539
609,29432477,48786
609,29410121,49716
609,29406119,48998
609,29406956,48586
609,29399948,48608
609,29407091,48657
609,29406019,48695
609,29435827,48913
609,29406916,48858
609,29405996,48600
609,29407844,48788
609,29405069,48596
609,29430589,49971
609,29438636,49963
609,29516518,49047
609,29405319,49503
609,29408094,49103
628,29903793,47602
628,29903164,47740
628,29900684,47440
628,29932588,47611
628,29927847,47546
628,29899568,47801
628,29893915,47069
628,29933353,48175
628,29902990,49887
628,29901459,47423
628,29927728,47778
628,29895845,47234
628,29908737,47874
628,29901963,47255
628,29935560,48097
628,29901598,47390
628,29900609,47226
628,29935607,48091
628,29924628,47972
628,29896815,47213
647,30366737,45716
647,30401713,46067
647,30371952,46516
647,30394210,45920
647,30400086,46658
647,30370179,46485
647,30367109,45870
647,30368485,45845
647,30402234,46839
647,30371009,46179
647,30429109,46860
647,30372890,46400
647,30367366,46155
647,30396989,45935
647,30371077,45999
647,30370894,46121
647,30361236,46258
647,30424088,46288
647,30365711,45886
647,30365521,45964
666,30812551,44781
666,30814931,44630
666,30813465,44436
666,30844369,45038
666,30812098,44423
666,30813412,44505
666,30848196,45615
666,30822409,45057
666,30817722,44486
666,30910793,45263
666,30849357,45112
666,30822946,45392
666,30846237,44860
666,30817979,44311
666,30816960,44552
666,30823742,45171
666,30842322,45145
666,30845877,45445
666,30818088,44713
666,30812647,44705
685,31269146,45381
685,31270715,44040
685,31241193,43538
685,31297673,43371
685,31241032,43261
685,31235807,43298
685,31236068,43523
685,31232652,43307
685,31234673,43593
685,31913685,44673
685,31340387,43238
685,31238191,43456
685,31295821,44270
685,31237674,43661
685,31266748,43683
685,31259293,43304
685,31292044,43423
685,31428563,43316
685,31291175,43301
685,31238973,44163
704,31630693,42430
704,31630115,41998
704,31691098,42768
704,31659161,42092
704,31631211,42060
704,31689923,41848
704,31829167,43266
704,31630859,43966
704,31661487,59063
704,31629298,43680
704,31634693,42407
704,31668416,60146
704,31631123,46153
704,31630493,42154
704,31656775,42075
704,31688897,44168
704,31636393,44055
704,31665472,44139
704,31663009,43778
704,31636196,41823
723,32011050,40880
723,32037868,40967
723,32001510,40609
723,32002029,40617
723,32029996,40487
723,32003822,40447
723,32001768,40593
723,32001703,40438
723,32060749,40610
723,32007560,40528
723,32002343,40716
723,32035402,40424
723,32033575,40609
723,32004599,40774
723,32034346,40576
723,32004274,40676
723,32004732,40540
723,32003292,40406
723,32003338,40601
723,32004873,40187
742,32379451,39379
742,32351794,39411
742,32411004,40246
742,32357316,39704
742,32379838,39193
742,32350069,39102
742,32380023,39508
742,32355976,39414
742,32350296,39221
742,32377951,39229
742,32349897,38981
742,32381107,39354
742,32357118,39241
742,32419340,40300
742,32355110,39689
742,32353952,39506
742,32349593,39096
742,32352739,39248
742,32348767,39155
742,32380920,39497
761,32699287,37872
761,32678149,38685
761,32671652,37834
