Pallet: "staking", Extrinsic: "force_unstake", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
38,144681,141545
38,144603,143008
38,143813,141958
38,143739,142021
38,143864,141647
38,144287,141688
38,143376,142571
38,144224,141481
38,142419,141765
40,147970,145840
40,148221,145200
40,148366,144841
40,151627,144949
40,148173,144551
40,149173,144595
40,148524,144312
40,148991,143609
40,148583,144053
40,149327,144443
40,148453,145800
40,147573,144461
40,148114,145153
40,148461,145543
40,148343,144353
40,147234,144615
40,147654,145134
40,150055,144871
40,148528,144928
40,149237,145053
42,155943,150318
42,152750,149659
42,152400,150160
42,153947,149202
42,153766,148670
42,153708,150171
42,154083,150165
42,151282,149818
42,152618,149013
42,152706,150385
42,154304,150294
42,153799,150640
42,153825,150844
42,152875,149205
42,152425,149834
42,152793,149019
42,153569,152939
42,153064,150815
42,153116,149825
42,153830,150205
44,157320,152333
44,157339,152503
44,157480,152970
44,156708,151186
44,157509,153045
44,156952,152640
44,157559,152287
44,162449,152596
44,158300,152035
44,157448,151906
44,156470,153100
44,156500,152107
44,157168,155253
44,160219,151517
44,158302,151201
44,157382,151388
44,157990,152105
44,157055,152432
44,160207,152532
44,157607,152250
46,161935,155901
46,162583,155898
46,162764,155373
46,162623,155493
46,162346,156363
46,162148,157008
46,162501,157388
46,161846,156183
46,165258,156472
46,161328,155584
46,163238,156965
46,163204,156807
46,162818,156069
46,162593,160303
46,163723,156719
46,161822,155475
46,162500,156369
46,161597,156372
46,162407,156574
46,162199,157393
48,165632,160599
48,166562,160822
48,167121,160263
48,166563,160353
48,166211,160330
48,166008,160553
48,167111,159755
48,166564,160195
48,165863,161015
48,168337,160617
48,168692,160252
48,167232,158882
48,166494,160439
48,165315,159149
48,166724,160186
48,166720,158961
48,167517,159536
48,166555,160394
48,166268,159372
48,168679,160521
50,172243,170418
50,173497,170687
50,172033,170196
50,172406,173372
50,174230,170949
50,171935,170171
50,170832,169482
50,172826,173031
50,176604,171177
50,172221,170386
50,172843,172325
50,171759,170000
50,171532,170593
50,172068,173504
50,172603,169928
50,172478,169162
50,172203,172010
50,170281,171254
50,172696,172300
50,173090,170904
52,177450,173775
52,178189,176956
52,179431,173888
52,177195,173700
52,176667,173377
52,176669,173584
52,177329,173309
52,176702,176708
52,176117,173673
52,177458,174547
52,178156,173809
52,176822,173525
52,206658,174630
52,176251,173430
52,177630,173469
52,175637,173710
52,176042,172980
52,175671,173732
52,175765,175414
52,177406,173707
54,181024,176564
54,180531,180424
54,182430,178489
54,183034,177848
54,182604,177711
54,181059,176906
54,184813,177869
54,180403,177431
54,182507,178300
54,182179,178165
54,181863,178570
54,180130,178899
54,182133,177569
54,180995,177976
54,182457,178793
54,183178,180968
54,181483,177654
54,180802,178218
54,179535,177660
54,182688,178757
56,185615,181102
56,185442,181983
56,185453,181439
56,184954,182904
56,185904,185645
56,186700,182248
56,185693,180950
56,186651,182710
56,185218,182664
56,186089,181716
56,186238,181912
56,186593,182457
56,188052,181967
56,187243,213116
56,187368,182042
56,185161,181279
56,188492,181585
56,184652,181458
56,185632,182486
56,184763,181179
58,192757,186342
58,189721,183862
58,189442,187759
58,188846,184050
58,189739,184130
58,192578,185938
58,190521,184772
58,191181,185291
58,189696,185235
58,190001,184503
58,189913,184734
58,194390,184926
58,190808,184992
58,190714,185099
58,191509,184508
58,191646,183768
58,191028,184412
58,191765,186119
58,191848,184422
58,190560,185922
60,196593,187411
60,196293,188051
60,195050,188434
60,194486,188394
60,193892,190011
60,196133,188204
60,194550,188401
60,194988,186983
60,198225,187869
60,195085,188494
60,196675,188233
60,195294,187722
60,193808,187222
60,195548,188025
60,196216,188067
60,194354,186523
60,194821,187510
60,194023,191657
60,194965,187441
60,192966,186871
62,198464,190428
62,199167,190980
62,200284,190502
62,199297,189227
62,202474,189145
62,200979,189617
62,200478,189696
62,200042,189499
62,198606,189116
62,198955,190735
62,202065,189535
62,198950,189806
62,198581,190967
62,201817,190183
62,199938,189550
62,199339,190325
62,198766,190686
62,201382,190842
62,200513,189530
62,200971,190938
64,204196,194090
64,205503,194902
64,205794,194656
64,205826,195024
64,204932,194644
64,207100,193619
64,203021,194995
64,206428,194234
64,204909,194754
64,205395,193779
64,205541,194424
64,206894,194650
64,206893,194196
64,203130,194613
64,204591,195104
64,204514,198639
64,204488,194804
64,204755,194089
64,204049,193694
64,205094,194163
66,209382,198304
66,209754,200023
66,210308,200205
66,208824,200137
66,210473,200606
66,208990,199769
66,211119,199419
66,209266,200417
66,210086,200205
66,211883,200015
66,209145,199656
66,208664,200065
66,208508,200153
66,209500,199669
66,212061,199128
66,209324,199389
66,210274,199532
66,208477,198595
66,209027,200106
66,209841,199514
68,214201,202470
68,214442,202612
68,217494,202215
68,214658,202974
68,213641,203102
68,216055,202822
68,215091,202651
68,213812,202944
68,215467,202005
68,214491,202929
68,213973,202894
68,215445,202807
68,215131,202640
68,214879,203062
68,213893,203339
68,214755,202124
68,214502,202774
68,216190,202886
68,213266,203137
68,213053,202607
70,220056,206853
70,216923,204543
70,217877,205881
70,218767,205474
70,219509,206309
70,218757,205183
70,218574,205328
70,218655,205786
70,221261,206695
70,220183,204650
70,218234,204967
70,219522,206689
70,219854,206470
70,220347,205910
70,218957,205279
70,218129,205849
70,219771,206524
70,217510,206077
70,219078,205722
70,218951,208615
72,222775,208965
72,221899,209822
72,221519,209368
72,224071,213022
72,223343,209729
72,222431,209826
72,224712,209565
72,225916,209427
72,223721,208450
72,223653,209127
72,222516,208735
72,224470,209145
72,223347,210701
72,225405,208246
72,223722,207926
72,223182,210085
72,223365,209740
72,220776,210125
72,223901,208747
72,224549,209528
74,227515,212770
74,229707,213896
74,228093,217081
74,227680,215105
74,229655,212326
74,228598,214863
74,230978,213964
74,227077,213616
74,229670,212654
74,229661,211806
74,227882,213306
74,228082,212430
74,228253,213595
74,227971,214285
74,229707,213968
74,228139,213273
74,228719,212669
74,228267,212675
74,228478,213515
74,228096,212843
76,233141,216128
76,236975,217033
76,230319,217835
76,230747,217692
