Pallet: "elections", Extrinsic: "submit_candidacy", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,extrinsic_time,storage_root_time
26,40158,34863
26,40120,34740
26,40461,35257
26,40529,35568
26,40289,35128
26,39929,35350
26,40521,35028
26,40017,34960
26,40164,34903
26,40593,35269
26,40141,35096
27,40263,35099
27,40681,35407
27,40722,34846
27,40906,34617
27,40366,35794
27,41680,34275
27,40561,35423
27,41577,34579
27,40991,34768
27,41286,34840
27,40272,34941
27,41210,34750
27,40935,34603
27,40372,35181
27,40506,35086
27,40955,34979
27,40529,35473
27,41001,34695
27,40761,34369
27,40932,34474
28,42828,33303
28,41595,34687
28,41730,34845
28,41638,34825
28,41529,34804
28,41291,34766
28,41163,34573
28,54749,34458
28,40976,35230
28,41113,34401
28,41733,35073
28,41748,34787
28,41703,35702
28,41286,34862
28,41591,35031
28,41586,34756
28,40894,35567
28,40923,35519
28,41317,34460
28,40806,35043
29,41868,34699
29,42055,34878
29,41483,34930
29,41894,34759
29,41425,34359
29,41689,34641
29,44976,35039
29,41938,34402
29,42110,34652
29,41957,34436
29,41542,34570
29,41618,34808
29,41787,35034
29,41601,34706
29,41414,34810
29,41664,35553
29,41786,34560
29,41756,34326
29,41661,34266
29,41582,34725
30,41693,34917
30,41062,35231
30,41652,34588
30,42010,34583
30,41495,35438
30,45541,34835
30,41968,34904
30,41830,34692
30,41946,34621
30,41893,35235
30,41675,35299
30,42120,35078
30,42366,34617
30,42248,34943
30,41907,35083
30,42670,35063
30,41701,34866
30,41943,34674
30,41896,34242
30,41730,34777
31,41706,35733
31,41511,35623
31,41277,35531
31,42134,34760
31,42419,34991
31,42167,35256
31,41824,35907
31,42402,35169
31,41928,35053
31,42408,35617
31,42124,35035
31,42118,35195
31,42394,35032
31,42634,35352
31,42573,35376
31,41176,35609
31,42467,35465
31,42223,35326
31,42383,34726
31,42108,34967
32,47452,30001
32,47526,30096
32,47226,30306
32,47715,30258
32,47365,30308
32,46925,30293
32,47359,30090
32,47480,30338
32,47229,30116
32,47586,30221
32,47044,30732
32,47223,29862
32,47803,29859
32,47655,30371
32,47099,30450
32,46956,30367
32,46740,30400
32,46992,30046
32,47397,30171
32,47056,30453
33,48731,30843
33,48412,30357
33,49078,30713
33,48398,30535
33,48714,30606
33,48995,30466
33,48803,30052
33,49206,30500
33,49073,30598
33,48537,30428
33,49077,30060
33,48426,30481
33,48456,30615
33,48878,30475
33,48684,30353
33,48271,30721
33,48503,30208
33,48316,30501
33,48614,30407
33,48818,30420
34,48666,30622
34,48825,30488
34,48737,30004
34,48288,30130
34,48374,30470
34,49092,30601
34,49131,30425
34,48694,30388
34,48883,30729
34,48817,30391
34,48613,30293
34,48678,30841
34,48206,30510
34,48696,30549
34,48813,30400
34,48502,30176
34,48681,29972
34,49039,30428
34,48818,29961
34,48940,30327
35,49512,30565
35,49837,30223
35,49529,30469
35,49332,30882
35,48991,30310
35,49368,30908
35,49234,30553
35,49338,30574
35,49421,30739
35,49230,30731
35,50286,30901
35,52606,30606
35,49019,30385
35,49598,30751
35,49320,30809
35,48944,30615
35,48813,30511
35,49265,30632
35,48884,30645
35,49001,30752
36,49494,30539
36,49648,30612
36,49385,30454
36,49564,30269
36,49343,30564
36,49073,30930
36,49539,30808
36,49544,30920
36,49407,30513
36,49216,30259
36,49500,30285
36,50006,30629
36,49571,30641
36,49757,30874
36,50014,30952
36,49539,30524
36,49959,30568
36,49421,30633
36,49349,30720
36,49566,30821
37,49516,30566
37,50031,30980
37,50235,30584
37,49733,31054
37,49685,30600
37,49672,31392
37,49801,30907
37,50679,30997
37,49451,30921
37,50049,31295
37,49331,30700
37,49985,30638
37,49921,30391
37,50219,30509
37,49881,31201
37,50105,30670
37,50332,31271
37,49901,30736
37,49698,30542
37,49674,30814
38,49810,30702
38,49927,30656
38,50136,30551
38,50259,31376
38,49968,30890
38,50004,30621
38,50007,30444
38,49917,30664
38,49919,30757
38,50484,30413
38,50349,30894
38,49676,30565
38,50017,30650
38,49613,30618
38,50247,30030
38,50451,30755
38,50877,30657
38,50599,30618
38,49938,30417
38,50139,30479
39,50775,30919
39,50664,31059
39,49996,30578
39,50279,30993
39,50361,30771
39,50469,31093
39,50077,30931
39,49917,30521
39,50442,31141
39,50117,30625
39,50309,30614
39,51134,30831
39,50792,30610
39,50254,31062
39,50581,30715
39,50574,30989
39,50328,30396
39,50372,30864
39,50996,30608
39,50125,30609
40,50611,30855
40,50644,30882
40,50404,31068
40,50732,30758
40,50597,30924
40,50695,30939
40,50590,30750
40,51174,31478
40,50879,31154
40,50430,30966
40,51028,31459
40,51572,34369
40,51602,31034
40,50638,31210
40,51258,30858
40,50704,30871
40,50528,31067
40,50135,30676
40,50384,31224
40,50834,30989
41,50987,30811
41,51244,30870
41,51304,30928
41,51295,30673
41,51816,31025
41,51555,30832
41,51965,30851
41,51041,31026
41,51173,30691
41,51430,30781
41,51698,30994
41,52056,30581
41,51841,30866
41,51074,30928
41,51729,30754
41,50516,30864
41,50851,30863
41,51916,34855
41,51331,31115
41,51501,30617
42,50230,30585
42,50065,30691
42,50330,31318
42,51151,31016
42,50011,30932
42,50252,31351
42,49819,30951
42,50304,31078
42,50041,30814
42,50333,30826
42,51645,30835
42,50402,31106
42,50135,31125
42,50142,30999
42,49934,30947
42,50036,31495
42,50566,30809
42,50584,31211
42,49931,31008
42,50247,31322
43,52304,31295
43,50599,31600
43,50322,30953
43,51847,31310
43,50909,31290
43,50768,31484
43,51443,30590
43,50614,30972
43,50777,30922
43,50230,30995
43,50368,31168
43,51037,31064
43,50895,31230
43,50392,31622
43,50669,31327
43,50788,31390
43,50676,31470
43,50377,31279
43,50573,31374
43,50863,30767
44,50785,31347
44,50914,30692
44,50831,31327
44,51072,30872
44,51245,31325
44,51160,30989
44,51514,31501
44,50665,31589
44,51195,31647
44,51305,31069
44,51100,31397
44,50923,31208
44,52441,30991
44,51832,31497
44,51689,31029
44,51875,30804
44,51688,34273
44,51352,31489
44,51195,31456
44,51190,31461
45,51046,31396
45,52660,30966
45,52483,31528
45,52288,31153
45,52813,31379
45,52279,31231
45,52240,31552
45,53777,31233
45,53300,31482
45,51487,31668
45,51581,31396
45,51293,31579
45,51189,31255
45,52454,31325
45,52419,31504
45,50846,31377
45,51202,31655
45,55612,31330
45,52148,31212
45,51076,30957
46,52918,31267
46,52101,31388
46,51859,32003
46,51638,30660
46,52750,31579
46,51722,30988
46,51107,31331
46,53056,31317
46,51626,31503
46,51459,31343
46,51846,30977
46,50802,31153
46,51426,31672
46,52877,30831
46,52414,31401
46,53000,31331
46,53310,31300
46,52846,31533
46,51846,31706
46,50793,30960
47,51563,31893
47,51939,31508
47,51781,31674
47,51805,31418
47,51727,34242
47,51696,31647
47,51751,31207
47,51876,31796
47,52641,31447
47,51601,31282
47,53236,31840
47,49132,31588
47,51619,31541
47,51998,31644
47,51595,31296
47,51647,31569
47,52581,31646
47,51753,31334
47,51736,31650
47,51716,31381
48,51716,31108
48,52193,31232
48,51698,31322
48,51872,31341
48,52118,31495
48,52163,31387
48,52204,31417
48,52946,31178
48,53804,31499
48,49778,31388
48,52007,31500
48,52487,31059
48,52038,31645
48,53134,31550
48,52165,31378
48,52314,31028
48,52689,31358
48,50035,32027
48,53802,31575
48,53385,31344
49,54536,31389
49,52528,31291
49,54224,30887
49,52571,31850
49,53237,31276
49,54293,31343
49,53510,31349
49,52197,31857
49,52573,31386
49,50539,31809
49,50005,31482
49,50150,31548
49,54135,31726
49,54164,31582
49,55287,32196
49,54529,31776
49,52228,31201
49,53080,31335
49,52904,31587
49,52724,31859
50,53482,31033
50,52777,31285
50,53601,31553
50,53955,31347
50,52721,31346
50,53552,31428
50,52506,31456
50,52712,35123
50,52723,31615
50,52624,31671
50,52698,31666
50,52499,31036
50,54317,31321
50,54043,31319
50,54456,31287
50,54484,31140
50,54460,31419
50,53426,31349
50,52760,31769
50,54165,31558
51,54450,31708
51,53710,32038
51,52880,31870
51,53002,31982
51,53154,31861
51,53745,31828
51,53461,31766
51,52801,31550
51,52904,31879
51,54846,31772
51,54448,32054
51,53054,32127
51,54860,31268
51,54773,32171
51,53899,31355
51,54745,31662
51,55568,31773
51,55460,31246
51,52904,31951
51,53073,31595
52,55293,31407
52,55441,31404
52,54406,31673
52,54837,31589
52,54983,31862
52,54783,31606
52,55397,32132
52,53411,32131
52,53303,31828
52,53085,32145
52,53500,32443
52,53298,31545
52,53019,32060
52,53030,31837
52,53175,31740
52,52991,31794
52,53321,31656
52,53277,31341
52,53487,31926
52,53829,31650
53,53767,32007
53,53059,31440
53,53590,31993
53,54079,31683
53,53764,31667
53,55155,31464
53,53490,31824
53,53620,31908
53,54209,31742
53,53908,31712
53,53215,31919
53,53534,32135
53,53622,31839
53,54770,31570
53,53419,31638
53,53920,31779
53,55940,31503
53,50485,31649
53,55437,32015
53,53533,31831
54,53937,31400
54,54070,31805
54,55534,31578
54,53703,31565
54,53889,32093
54,54706,32055
54,54198,31786
54,54412,31596
54,54326,31698
54,53945,31737
54,53941,31698
54,54101,31904
54,53937,32125
54,54350,31709
54,54401,31491
54,56370,31316
54,55802,31452
54,56081,31569
54,55096,31565
54,55907,31671
55,55998,31824
55,56318,31603
55,51632,32142
55,56051,31395
55,56357,31612
55,53906,31700
55,55781,31561
55,56438,31966
55,54082,31738
55,51607,31696
55,53721,32199
55,56001,31302
55,53946,31788
55,54067,32071
55,55847,31900
55,55953,32047
55,55938,31590
55,55777,32224
55,55712,31855
55,55709,31879
56,56052,32013
56,55861,31794
56,55499,31853
56,56173,31967
56,56636,31442
56,56750,31497
56,56177,31818
56,56340,31469
56,55872,32082
56,55846,31882
56,55987,31525
56,56042,31940
56,56352,32005
56,55460,32004
56,56518,31749
56,56599,31864
56,56249,31401
56,56174,31729
56,55998,32215
56,56325,32256
57,56561,31951
57,55923,32071
57,56740,31864
57,52581,31431
57,56278,31571
57,56950,31750
57,56593,31809
57,56100,34871
57,56409,31811
57,56846,31918
57,56505,31553
57,56689,32117
57,55733,31763
57,56258,31399
57,56087,31948
57,56847,31936
57,55931,31371
57,55999,31365
57,56204,31567
57,56414,31629
58,56310,31933
58,55826,31548
58,59688,59348
58,56401,32181
58,54789,31789
58,55169,31971
58,55247,31192
58,54439,31342
58,54386,31544
58,54804,31920
58,54758,32184
58,55811,31904
58,55624,31787
58,56944,31713
58,57182,31995
58,54700,32043
58,54722,31986
58,56765,31163
58,54913,31653
58,56814,31914
59,56934,31920
59,57374,31807
59,57176,31752
59,56573,31935
59,56794,31670
59,56897,31992
59,56881,32219
59,57429,31800
59,55722,31864
59,53785,32025
59,60415,31919
59,57131,32201
59,57124,32022
59,57354,31661
59,57101,31662
59,56634,31870
59,56340,32114
59,57361,32206
59,56295,31944
59,56340,31818
60,55728,32160
60,56379,31821
60,57227,31732
60,57835,31853
60,57224,31545
60,57316,31828
60,57933,31867
60,58754,31889
60,57183,31938
60,57510,31517
60,71303,32131
60,57050,31865
60,57124,31964
60,57541,32214
60,57736,31759
60,57513,31858
60,57439,31870
60,57698,31758
60,57518,31804
60,57109,31771
61,58285,31656
61,57533,31806
61,56954,32236
61,58261,31906
61,58304,31775
61,57077,32256
61,58130,31974
61,58165,32020
61,57519,31947
61,58350,32389
61,57296,31794
61,57052,31913
61,57288,31953
61,57089,32108
61,57458,31780
61,56865,31895
61,57223,31618
61,57811,31897
61,57921,32115
61,57397,31877
62,57218,31840
62,56361,31824
62,57489,31678
62,57521,31972
62,57436,31591
62,58414,31924
62,58252,32158
62,56546,31859
62,57379,31851
62,58404,31692
62,55726,31636
62,58532,32248
62,57905,31824
62,56029,32450
62,56208,31543
62,56227,32145
62,57354,32068
62,57956,32245
62,56122,32261
62,57213,32088
63,59811,32192
63,57004,32401
63,57515,35076
63,56802,32200
63,56861,32033
63,58725,32162
63,58095,32069
63,58367,32201
63,58237,32137
63,58016,32207
63,58446,32058
63,57555,32197
63,58046,32587
63,57602,32075
63,57938,31641
63,58917,32726
63,57673,31944
63,58177,32087
63,58154,32181
63,56884,31863
64,59267,31906
64,58522,31933
64,59498,32399
64,58498,31823
64,58455,32872
64,58203,32052
64,58160,32090
64,57495,32423
64,58433,31978
64,56819,32292
64,57060,32058
64,57888,31837
64,58834,32057
64,57111,32004
64,58097,31852
64,59048,32552
64,57857,32439
64,58363,32466
64,58862,32275
64,58609,31929
65,58305,31685
65,58451,32520
65,58659,31804
65,57694,32683
65,57144,32556
65,58404,32093
65,58482,32320
65,57403,32580
65,58365,32119
65,57143,32005
65,58240,31995
65,59119,32011
65,59695,32065
65,58852,31835
65,59736,31893
65,57060,31889
65,58705,32377
65,58978,32490
65,59443,32062
65,58316,32340
66,58792,32500
66,59246,31869
66,55027,32384
66,55227,32223
66,59084,32416
66,58882,32345
66,58947,32021
66,59423,32238
66,59066,31733
66,58952,32049
66,58786,32326
66,58956,32468
66,59003,32169
66,58680,31960
66,58765,32020
66,54563,32142
66,59613,32529
66,58797,32327
66,59226,31962
66,59441,31854
67,59215,32266
67,55200,31900
67,59671,32105
67,59752,32627
67,59634,32015
67,58987,32338
67,59325,32146
67,59235,32399
67,59096,33003
67,59310,32439
67,59752,32115
67,59227,32614
67,60184,32236
67,59049,32627
67,62047,32284
67,60734,31994
67,59792,32360
67,59671,32603
67,59941,32756
67,59973,32590
68,59667,32116
68,60409,32513
68,59193,32511
68,60711,32039
68,60390,32440
68,60248,32342
68,61872,32647
68,60394,31707
68,60411,32814
68,59910,32224
68,60946,32077
68,60222,32473
68,60601,31947
68,61021,32236
68,60801,32285
68,61162,32323
68,60358,32333
68,60340,32242
68,60605,32687
68,60353,32300
69,61496,32507
69,61211,32215
69,60642,31982
69,61387,32252
69,61156,32437
69,60815,32352
69,59831,32162
69,60370,32657
69,59922,31899
69,63089,32239
69,60573,32408
69,61357,32027
69,60340,32042
69,60549,32209
69,60497,32239
69,59654,32043
69,61009,32625
69,60642,32291
69,60817,32172
69,60321,32453
70,61125,31850
70,60646,32534
70,61063,32227
70,61054,32264
70,60381,32266
70,61145,32271
70,61434,32507
70,56248,32259
70,60464,32170
70,60339,32135
70,60223,32138
70,60109,32302
70,60444,32297
70,60729,32220
70,60541,32169
70,60859,32013
70,60721,32149
70,60856,32418
70,61066,31888
70,61182,32275
71,60476,32910
71,60704,32534
71,60215,32411
71,60758,32448
71,56128,31933
71,60496,32929
71,60668,32562
71,60273,32525
71,60534,32657
71,60616,32498
71,60681,32343
71,61395,32618
71,59964,32480
71,61018,32771
71,60483,32976
71,59330,32976
71,60696,32583
71,60488,32577
71,60281,32570
71,60614,32277
72,56260,32501
72,60222,32587
72,60513,32248
72,61012,32249
72,61116,32515
72,60608,32664
72,60946,32555
72,60606,32345
72,60650,32276
72,56405,32253
72,61082,32212
72,60798,32637
72,60953,32533
72,60576,32461
72,59905,31883
72,60751,32005
72,60004,32058
72,60623,32410
72,60389,32451
72,60338,32537
73,61206,32335
73,56381,32353
73,61350,32436
73,61059,32327
73,60876,32265
73,61407,32420
73,56251,32489
73,60894,32360
73,60719,32426
73,60671,32242
73,60861,32240
73,56630,32387
73,61520,32452
73,61018,32123
73,60590,32276
73,61320,32424
73,60833,32395
73,60967,32285
73,61031,31947
73,60945,32425
74,61414,32290
74,61577,32987
74,61723,32248
74,60806,32225
74,61195,32237
74,61366,32414
74,61123,31883
74,61148,32356
74,61049,32334
74,61315,32429
74,61563,32430
74,62015,32303
74,62023,32612
74,61286,32188
74,61564,32436
74,61309,31909
74,57233,32701
74,63732,32978
74,61400,31824
74,62111,32907
75,61684,32318
75,57611,32167
75,61392,32782
75,61835,32198
75,61966,32742
75,57226,32540
75,61590,32616
75,61682,32049
75,61531,32372
75,61585,32365
75,62279,32614
75,61640,32622
75,61494,32631
75,62189,33105
75,61187,32645
75,61739,32632
75,61703,32777
75,61412,32569
75,61622,32322
75,62077,32865
76,61772,32386
76,62492,32517
76,62087,33084
76,62053,32171
76,62178,32781
76,62165,32190
76,62413,32647
76,62598,32809
76,62102,32463
76,61587,32786
76,62073,31958
76,61899,32331
76,61873,32729
76,61835,32059
76,62103,32587
76,61797,32465
76,61977,32599
76,61824,32429
76,62449,32876
76,61828,32515
77,62502,32782
77,62221,32476
77,62551,32849
77,62609,32536
77,62820,32580
77,63351,33136
77,62325,32674
77,62594,32838
77,63014,32896
77,62146,32471
77,61839,32437
77,62109,32550
77,62096,32574
77,62065,32202
77,62688,32494
77,62287,32677
77,62287,32503
77,62264,32530
77,62552,32174
77,62167,32892
78,63076,32579
78,63355,32842
78,62753,32204
78,62747,32901
78,63507,32682
78,62063,32645
78,65678,32648
78,62785,32380
78,61997,32398
78,62013,32248
78,62753,32348
78,58233,32636
78,62580,32685
78,62680,32394
78,62361,32410
78,62501,32482
78,61921,32225
78,62418,32462
78,62671,32867
78,63167,32502
79,62636,32679
79,63072,32835
79,62509,32553
79,62673,32909
79,62911,33074
79,63339,32861
79,62844,32771
79,62667,32379
79,63067,33230
79,63205,32455
79,63099,32164
79,62936,32867
79,62587,32456
79,62963,32487
79,62458,32542
79,63245,32434
79,62951,32287
79,62406,33219
79,62987,32801
79,63346,32642
80,64151,32799
80,62598,32548
80,63830,32803
80,63296,32667
80,63035,32495
80,63569,32863
80,63340,32698
80,63262,32845
80,63093,32306
80,63099,32781
80,62870,32669
80,62738,32844
80,63444,32895
80,66151,32939
80,63408,32896
80,63546,32760
80,63403,32717
80,62827,33409
80,63792,32593
80,63342,32330
81,63775,33301
81,63435,32621
81,63360,32597
81,62749,32539
81,63589,32874
81,64264,32532
81,63659,32697
81,63509,32849
81,63447,32969
81,63978,32649
81,63645,33058
81,63549,32380
81,64264,32851
81,63404,32742
81,64115,32972
81,63443,32057
81,63620,32524
81,63215,32506
81,63159,32613
81,63213,33046
82,63275,32412
82,63703,33040
82,64380,32724
82,63782,33005
82,63689,32576
82,64518,33181
82,63893,33053
82,63612,32667
82,64267,32903
82,64032,32874
82,64496,32845
82,64297,33144
82,63659,32880
82,63444,32855
82,63614,32296
82,63623,32807
82,64127,32708
82,63942,33137
82,63714,32497
82,77507,32574
83,64105,32937
83,64271,32884
83,59013,35337
83,64385,32684
83,64040,32936
83,64626,32905
83,64736,33157
83,64188,32877
83,64176,32719
83,64895,33164
83,64374,33128
83,64552,32890
83,64555,32674
83,64003,32873
83,63806,32873
83,63931,33017
83,64162,32923
83,63872,33162
83,63680,32826
83,64177,33128
84,64302,32566
84,64758,32568
84,64402,33062
84,59879,33020
84,64208,32746
84,64520,32698
84,64089,32424
84,64265,33098
84,64254,33073
84,64178,33057
84,64379,32965
84,63835,32797
84,64326,32921
84,64878,33041
84,63726,33045
84,64260,32823
84,64871,33164
84,64477,32879
84,64339,32731
84,64495,33059
85,64598,32431
85,64820,32895
85,64807,33047
85,64757,32882
85,64837,33233
85,64630,32939
85,65162,32978
85,64856,32785
85,64455,33123
85,64962,33122
85,65335,33089
85,64978,33347
85,65144,32930
85,64727,33234
85,64807,32710
85,64621,32731
85,64521,32971
85,64552,32875
85,59799,33002
85,64226,33002
86,65577,33152
86,65264,33205
86,65601,33162
86,64968,32913
86,65575,32669
86,59969,33134
86,64471,32748
86,65059,33186
86,65295,33091
86,64561,33228
86,65202,32815
86,64939,32764
86,59913,32484
86,60433,33415
86,59813,33183
86,64658,33310
86,64953,32965
86,60137,35634
86,60028,33056
86,65091,32935
87,64889,33200
87,65544,32966
87,60233,32849
87,60476,33413
87,64591,33054
87,64959,32855
87,60088,33112
87,65808,33008
87,64450,33126
87,65155,32496
87,64723,32799
87,65850,33518
