2020-05-07 13:40:06.373 main TRACE benchmark  Start Benchmark: r 1
2020-05-07 13:40:06.373 main TRACE state  7ef1: Get f2794c22e353e9a839f12faab03a911bfe9f3e7f80c2c73ce03922baf72a23fd=Some(01)
2020-05-07 13:40:06.373 main TRACE state  7ef1: Put f2794c22e353e9a839f12faab03a911bfe9f3e7f80c2c73ce03922baf72a23fd=None
2020-05-07 13:40:06.373 main TRACE state  7ef1: Get f2794c22e353e9a839f12faab03a911b49d40ca9ee2e46158745d0ab5442ac80=Some(040000000011da6d1f761ddf9bdb4c9d6e5303ebd41f61858d0a5647a1a7bfe089bf921be991589f91367f10f2c02120958e81a0267b5f03158ac648f4ba2659a2b6440cdb)
2020-05-07 13:40:06.373 main TRACE state  7ef1: Get f2794c22e353e9a839f12faab03a911b255521173d2e7e678ffbf1e6bb8a6257b4def25cfda6ef3a00000000=Some(0000c16ff286230000000000000000000491589f91367f10f2c02120958e81a0267b5f03158ac648f4ba2659a2b6440cdb)
2020-05-07 13:40:06.373 main TRACE state  7ef1: Put f2794c22e353e9a839f12faab03a911b49d40ca9ee2e46158745d0ab5442ac80=Some(00)
2020-05-07 13:40:06.373 main TRACE state  7ef1: Get f2794c22e353e9a839f12faab03a911b255521173d2e7e678ffbf1e6bb8a6257b4def25cfda6ef3a00000000=Some(0000c16ff286230000000000000000000491589f91367f10f2c02120958e81a0267b5f03158ac648f4ba2659a2b6440cdb)
2020-05-07 13:40:06.373 main TRACE state  7ef1: Put f2794c22e353e9a839f12faab03a911b255521173d2e7e678ffbf1e6bb8a6257b4def25cfda6ef3a00000000=None
2020-05-07 13:40:06.373 main TRACE state  7ef1: Get 26aa394eea5630e07c48ae0c9558cef7b99d880ec681799c0cf30e8886371da9357af37ef04c607186f1503601cdf41591589f91367f10f2c02120958e81a0267b5f03158ac648f4ba2659a2b6440cdb=Some(0000000000ffff3e900d79dcffffffffffffffffff0000c16ff286230000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2020-05-07 13:40:06.373 main TRACE state  7ef1: Put 26aa394eea5630e07c48ae0c9558cef7b99d880ec681799c0cf30e8886371da9357af37ef04c607186f1503601cdf41591589f91367f10f2c02120958e81a0267b5f03158ac648f4ba2659a2b6440cdb=Some(0000000000ffffffffffffffffffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2020-05-07 13:40:06.373 main TRACE state  7ef1: Get 26aa394eea5630e07c48ae0c9558cef702a5c1b19ab7a04f536c519aca4983ac=Some(01000000)
