Pallet: "collective", Extrinsic: "close_early_approved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
14,100,1024,111129,48239
14,100,1024,110584,48180
14,100,1024,109992,48365
14,100,1024,110057,48673
14,100,1024,110743,48667
14,100,1024,109374,48557
15,100,1024,109528,48385
15,100,1024,111482,48193
15,100,1024,109262,48509
15,100,1024,110834,47695
15,100,1024,111115,48130
15,100,1024,111334,48483
15,100,1024,110213,48798
15,100,1024,110968,48513
15,100,1024,110629,48630
15,100,1024,110159,48951
15,100,1024,110668,48634
15,100,1024,110714,48386
15,100,1024,109743,48507
15,100,1024,110277,48222
15,100,1024,109714,48938
15,100,1024,109908,49157
15,100,1024,109460,48399
15,100,1024,110953,48220
15,100,1024,109421,48609
15,100,1024,109857,48685
16,100,1024,112609,48687
16,100,1024,111872,48338
16,100,1024,107157,48688
16,100,1024,110807,48422
16,100,1024,110573,48685
16,100,1024,103838,48476
16,100,1024,110918,48908
16,100,1024,111166,48846
16,100,1024,111037,48249
16,100,1024,110350,48305
16,100,1024,110383,47797
16,100,1024,110972,48688
16,100,1024,110985,48560
16,100,1024,111145,48805
16,100,1024,110083,48756
16,100,1024,110605,48670
16,100,1024,110742,48359
16,100,1024,111174,48715
16,100,1024,110585,48957
16,100,1024,110180,48456
17,100,1024,110978,48570
17,100,1024,111016,47960
17,100,1024,110597,48198
17,100,1024,111360,48769
17,100,1024,110402,48225
17,100,1024,110829,48212
17,100,1024,111527,48325
17,100,1024,110584,48666
17,100,1024,110577,48326
17,100,1024,111599,48996
17,100,1024,109878,48881
17,100,1024,111376,48595
17,100,1024,111065,48284
17,100,1024,106049,48163
17,100,1024,125083,49215
17,100,1024,110396,49189
17,100,1024,110407,48246
17,100,1024,110716,48897
17,100,1024,110870,48214
17,100,1024,110696,48763
18,100,1024,110789,48888
18,100,1024,110785,48934
18,100,1024,111005,49125
18,100,1024,110834,49034
18,100,1024,110096,48948
18,100,1024,111127,48881
18,100,1024,109990,48608
18,100,1024,110788,48938
18,100,1024,110453,48191
18,100,1024,110635,48855
18,100,1024,110680,48734
18,100,1024,104859,48404
18,100,1024,109834,48408
18,100,1024,110819,48595
18,100,1024,103718,48443
18,100,1024,110690,49203
18,100,1024,110677,48162
18,100,1024,110428,48669
18,100,1024,110778,49117
18,100,1024,111308,48525
19,100,1024,110335,48584
19,100,1024,111919,48580
19,100,1024,110348,48587
19,100,1024,110137,48190
19,100,1024,110547,48489
19,100,1024,110371,48135
19,100,1024,112872,49305
19,100,1024,110569,48030
19,100,1024,111402,49055
19,100,1024,104576,48777
19,100,1024,103977,48010
19,100,1024,110404,48363
19,100,1024,111092,48930
19,100,1024,111432,49118
19,100,1024,111300,48865
19,100,1024,112550,48939
19,100,1024,110662,48254
19,100,1024,110268,48470
19,100,1024,112005,47977
19,100,1024,104178,49624
20,100,1024,104239,48360
20,100,1024,111195,48952
20,100,1024,103323,47847
20,100,1024,111723,48085
20,100,1024,111407,48246
20,100,1024,110542,48657
20,100,1024,110435,48188
20,100,1024,111049,48635
20,100,1024,107488,49211
20,100,1024,111258,48651
20,100,1024,111020,48263
20,100,1024,111330,48759
20,100,1024,110786,48845
20,100,1024,110542,48241
20,100,1024,111289,48887
20,100,1024,111384,48643
20,100,1024,111531,48560
20,100,1024,111923,49195
20,100,1024,111951,48853
20,100,1024,110561,48554
21,100,1024,110548,48549
21,100,1024,105448,49226
21,100,1024,111206,48658
21,100,1024,111546,48263
21,100,1024,111726,48076
21,100,1024,104004,48270
21,100,1024,111878,48174
21,100,1024,112012,48282
21,100,1024,111087,48369
21,100,1024,111238,48733
21,100,1024,110804,48760
21,100,1024,104723,48160
21,100,1024,111386,48332
21,100,1024,111475,48622
21,100,1024,112090,79412
21,100,1024,111257,48538
21,100,1024,111345,48562
21,100,1024,112017,49371
21,100,1024,111420,48952
21,100,1024,110989,49500
22,100,1024,105671,49009
22,100,1024,104540,48563
22,100,1024,112096,47867
22,100,1024,111022,49138
22,100,1024,111412,47806
22,100,1024,111513,48023
22,100,1024,110999,48481
22,100,1024,111690,49098
22,100,1024,112325,48714
22,100,1024,112631,48107
22,100,1024,111495,48474
22,100,1024,113100,47593
22,100,1024,111272,48472
22,100,1024,111849,49145
22,100,1024,129360,61969
22,100,1024,111261,48470
22,100,1024,110610,48684
22,100,1024,110443,48233
22,100,1024,104062,48114
22,100,1024,111790,48257
23,100,1024,110703,48450
23,100,1024,112008,48500
23,100,1024,111573,48958
23,100,1024,106527,48740
23,100,1024,114217,48891
23,100,1024,111647,48177
23,100,1024,111671,48711
23,100,1024,111293,48031
23,100,1024,111559,48589
23,100,1024,110704,48548
23,100,1024,110949,49001
23,100,1024,111743,48892
23,100,1024,111062,48558
23,100,1024,111478,48295
23,100,1024,112395,48695
23,100,1024,111457,48973
23,100,1024,111947,48480
23,100,1024,110851,48404
23,100,1024,112461,48642
23,100,1024,112514,48350
24,100,1024,112132,49170
24,100,1024,112030,48759
24,100,1024,111598,48493
24,100,1024,111356,48546
24,100,1024,111622,48639
24,100,1024,111438,48281
24,100,1024,111693,48894
24,100,1024,113514,48276
24,100,1024,111821,49051
24,100,1024,110787,48676
24,100,1024,110767,48741
24,100,1024,113004,48558
24,100,1024,111546,48568
24,100,1024,111824,48188
24,100,1024,111851,48927
24,100,1024,112105,48623
24,100,1024,105650,48776
24,100,1024,112357,48192
24,100,1024,111595,48738
24,100,1024,111511,48731
25,100,1024,111799,48847
25,100,1024,111441,48427
25,100,1024,112233,48762
25,100,1024,111265,48970
25,100,1024,110887,48586
25,100,1024,111779,49117
25,100,1024,113767,75879
25,100,1024,111964,48149
25,100,1024,104637,48202
25,100,1024,112073,48364
25,100,1024,111042,48577
25,100,1024,111834,48756
25,100,1024,110895,48132
25,100,1024,106395,48048
25,100,1024,111921,48668
25,100,1024,111972,48482
25,100,1024,111378,48332
25,100,1024,111388,48832
25,100,1024,111755,48663
25,100,1024,110956,48087
26,100,1024,111857,48631
26,100,1024,111564,48570
26,100,1024,112224,48648
26,100,1024,113329,48425
26,100,1024,111490,49528
26,100,1024,113638,48674
26,100,1024,111555,49311
26,100,1024,106086,48257
26,100,1024,112234,48679
26,100,1024,110944,48549
26,100,1024,111910,48811
26,100,1024,112076,48100
26,100,1024,105576,48900
26,100,1024,106073,48669
26,100,1024,110622,48797
26,100,1024,111535,47932
26,100,1024,110672,48529
26,100,1024,113331,48491
26,100,1024,112851,48392
26,100,1024,115884,49049
27,100,1024,111726,48927
27,100,1024,111836,48812
27,100,1024,111810,49107
27,100,1024,111118,48353
27,100,1024,111529,48943
27,100,1024,112234,48269
27,100,1024,111261,49041
27,100,1024,113305,48709
27,100,1024,112369,49051
27,100,1024,112719,48536
27,100,1024,112327,48885
27,100,1024,105967,48790
27,100,1024,112265,48887
27,100,1024,112294,49216
27,100,1024,112738,48654
27,100,1024,112700,48684
27,100,1024,112051,48332
27,100,1024,112805,48599
27,100,1024,111455,48396
27,100,1024,112652,48521
28,100,1024,111898,48940
28,100,1024,113038,49382
28,100,1024,108390,49072
28,100,1024,113264,48717
28,100,1024,112417,48856
28,100,1024,112557,48846
28,100,1024,112491,50573
28,100,1024,112555,48548
28,100,1024,106040,48619
28,100,1024,111624,49017
28,100,1024,112015,48589
28,100,1024,113640,49096
28,100,1024,112641,48614
28,100,1024,113342,48900
28,100,1024,113788,48619
28,100,1024,113099,48654
28,100,1024,113027,48263
28,100,1024,105886,48687
28,100,1024,106705,48165
28,100,1024,111839,48763
29,100,1024,112007,48679
29,100,1024,112395,47859
29,100,1024,111963,48419
29,100,1024,111095,48620
29,100,1024,112092,48198
29,100,1024,113379,48584
29,100,1024,113022,48632
29,100,1024,111757,48246
29,100,1024,113058,48016
29,100,1024,112459,49093
29,100,1024,111808,48818
29,100,1024,113345,48541
29,100,1024,111586,48522
29,100,1024,112066,48797
29,100,1024,112253,48658
29,100,1024,112664,47684
29,100,1024,113522,48638
29,100,1024,113314,48349
29,100,1024,111511,48793
29,100,1024,112255,48853
30,100,1024,112747,48520
30,100,1024,112619,48538
30,100,1024,134942,48673
30,100,1024,113047,48469
30,100,1024,111410,48619
30,100,1024,112042,48656
30,100,1024,112938,48558
30,100,1024,112834,48736
30,100,1024,112805,48899
30,100,1024,113376,48784
30,100,1024,111834,48496
30,100,1024,111992,47993
30,100,1024,113051,48766
30,100,1024,113319,48801
30,100,1024,118097,49980
30,100,1024,116626,49152
30,100,1024,113096,48755
30,100,1024,113895,48096
30,100,1024,112814,49099
30,100,1024,147165,78484
31,100,1024,113183,48688
31,100,1024,113371,49097
31,100,1024,112998,47970
31,100,1024,113134,48806
31,100,1024,113103,48588
31,100,1024,112767,48597
31,100,1024,112654,48069
31,100,1024,113058,48723
31,100,1024,113020,49116
31,100,1024,112654,48484
31,100,1024,113111,49172
31,100,1024,113181,48907
31,100,1024,113872,48572
31,100,1024,113100,48862
31,100,1024,112512,48686
31,100,1024,113279,49000
31,100,1024,111970,49336
31,100,1024,113214,49392
31,100,1024,111716,48610
31,100,1024,112749,48390
32,100,1024,113172,49312
32,100,1024,113896,49480
32,100,1024,108225,49018
32,100,1024,112980,48970
32,100,1024,113284,47992
32,100,1024,107379,48936
32,100,1024,112372,66323
32,100,1024,112661,49055
32,100,1024,113272,48817
32,100,1024,112962,48465
32,100,1024,112743,49165
32,100,1024,112998,48405
32,100,1024,112690,49005
32,100,1024,113570,48008
32,100,1024,113056,48765
32,100,1024,112659,48810
32,100,1024,113418,48781
32,100,1024,112817,48924
32,100,1024,112584,48679
32,100,1024,112056,48401
33,100,1024,113051,48882
33,100,1024,113509,48083
33,100,1024,113068,48760
33,100,1024,114585,48730
33,100,1024,112962,49397
33,100,1024,107607,48920
33,100,1024,113941,49341
33,100,1024,114693,49202
33,100,1024,113170,49284
33,100,1024,108469,49275
33,100,1024,113704,49022
33,100,1024,113714,48944
33,100,1024,113990,48584
33,100,1024,116354,49222
33,100,1024,113128,49050
33,100,1024,113397,48158
33,100,1024,113908,49738
33,100,1024,114215,49105
33,100,1024,112595,48717
33,100,1024,113757,48645
34,100,1024,108878,49334
34,100,1024,113342,49094
34,100,1024,113176,49198
34,100,1024,113644,48993
34,100,1024,113549,48517
34,100,1024,113563,49178
34,100,1024,113091,48266
34,100,1024,114080,49064
34,100,1024,113821,49039
34,100,1024,113638,48656
34,100,1024,113181,49082
34,100,1024,114025,49266
34,100,1024,144582,49183
34,100,1024,113101,49690
34,100,1024,113430,49189
34,100,1024,108412,48670
34,100,1024,107917,48633
34,100,1024,113228,48533
34,100,1024,113284,48802
34,100,1024,113937,49050
35,100,1024,114415,48764
35,100,1024,113627,48654
35,100,1024,113286,49062
35,100,1024,113165,48366
35,100,1024,108351,48809
35,100,1024,112505,48786
35,100,1024,113361,48613
35,100,1024,116927,49513
35,100,1024,113884,48507
35,100,1024,113971,48765
35,100,1024,113521,49152
35,100,1024,108029,48215
35,100,1024,116500,48642
35,100,1024,114661,49275
35,100,1024,113183,48465
35,100,1024,113759,48700
35,100,1024,112805,48464
35,100,1024,114329,48718
35,100,1024,114501,48812
35,100,1024,113777,48740
36,100,1024,113991,48921
36,100,1024,113309,48693
36,100,1024,114545,48255
36,100,1024,114110,48925
36,100,1024,114409,49203
36,100,1024,113781,49239
36,100,1024,114413,48710
36,100,1024,114724,48756
36,100,1024,114324,48266
36,100,1024,114291,48743
36,100,1024,113115,48555
36,100,1024,109240,48540
36,100,1024,113698,48854
36,100,1024,112068,49207
36,100,1024,113814,49550
36,100,1024,109050,48946
36,100,1024,113524,48729
36,100,1024,113823,48680
36,100,1024,114033,48675
36,100,1024,108227,49216
37,100,1024,114383,48136
37,100,1024,114583,48889
37,100,1024,114809,48773
37,100,1024,114500,48457
37,100,1024,113865,51377
37,100,1024,113880,48713
37,100,1024,113874,48720
37,100,1024,114794,48556
37,100,1024,114704,48439
37,100,1024,109722,48338
37,100,1024,108554,48862
37,100,1024,114592,48925
37,100,1024,113762,48065
37,100,1024,114375,48327
37,100,1024,113817,48486
37,100,1024,144658,49149
37,100,1024,114068,48862
37,100,1024,114457,49063
37,100,1024,114744,49052
37,100,1024,114436,49538
38,100,1024,114389,49141
38,100,1024,114681,49413
38,100,1024,113946,49047
38,100,1024,114365,48063
38,100,1024,113804,48794
38,100,1024,114248,48910
38,100,1024,113900,49019
38,100,1024,114221,49206
38,100,1024,113647,49466
38,100,1024,114168,49416
38,100,1024,113809,48801
38,100,1024,108112,48846
38,100,1024,113670,49365
38,100,1024,107996,48967
38,100,1024,113239,48919
38,100,1024,113620,48527
38,100,1024,114464,48518
38,100,1024,113982,48994
38,100,1024,112945,49344
38,100,1024,114688,49099
39,100,1024,114128,49223
39,100,1024,114911,49174
39,100,1024,116009,48766
39,100,1024,114891,48644
39,100,1024,109753,49483
39,100,1024,115008,48322
39,100,1024,114853,49553
39,100,1024,115079,48351
39,100,1024,114230,48731
39,100,1024,116218,48748
39,100,1024,114921,48549
39,100,1024,116212,47958
39,100,1024,114502,48505
39,100,1024,115421,49080
39,100,1024,114798,48241
39,100,1024,115203,48639
39,100,1024,115722,49136
39,100,1024,118029,49440
39,100,1024,114754,48134
39,100,1024,108806,49306
40,100,1024,114388,49552
40,100,1024,115848,47927
40,100,1024,114230,48340
40,100,1024,109958,49443
40,100,1024,114977,48569
40,100,1024,115812,48619
40,100,1024,109556,49110
40,100,1024,115793,49403
40,100,1024,115077,48128
40,100,1024,115124,49724
40,100,1024,147630,49049
40,100,1024,114888,49377
40,100,1024,114948,49159
40,100,1024,115879,48192
40,100,1024,116472,48837
40,100,1024,115120,48815
40,100,1024,114532,48906
40,100,1024,115563,49235
40,100,1024,114486,48729
40,100,1024,115838,49380
41,100,1024,115105,48456
41,100,1024,116039,49848
41,100,1024,114030,49440
41,100,1024,115011,48864
41,100,1024,114568,48598
41,100,1024,115459,49041
41,100,1024,113925,48712
41,100,1024,114655,49247
41,100,1024,115198,48862
41,100,1024,115469,48895
41,100,1024,115579,49206
41,100,1024,116169,48678
41,100,1024,115686,48597
41,100,1024,115362,49552
41,100,1024,114498,49182
41,100,1024,115836,48807
41,100,1024,115295,49121
41,100,1024,109811,49150
41,100,1024,114636,48923
41,100,1024,110445,48936
42,100,1024,109975,48377
42,100,1024,115833,48677
42,100,1024,115838,49865
42,100,1024,115699,48918
42,100,1024,115586,48787
42,100,1024,118458,49161
42,100,1024,116464,48681
42,100,1024,115249,48943
42,100,1024,115672,48602
42,100,1024,115940,48389
42,100,1024,115474,48659
42,100,1024,116213,48694
42,100,1024,115735,48534
42,100,1024,116509,48927
42,100,1024,109878,48971
42,100,1024,115256,48808
42,100,1024,115877,48530
42,100,1024,115658,49070
42,100,1024,108880,48827
42,100,1024,111048,48433
43,100,1024,115394,48905
43,100,1024,115139,48261
43,100,1024,109526,48886
43,100,1024,115663,49159
43,100,1024,115769,48529
43,100,1024,115058,49095
43,100,1024,114585,49783
43,100,1024,115787,48550
43,100,1024,115338,49496
43,100,1024,114227,48699
43,100,1024,115914,48750
43,100,1024,115837,48502
43,100,1024,114928,49417
43,100,1024,115527,49089
43,100,1024,115505,48482
43,100,1024,115334,48664
43,100,1024,115373,48755
43,100,1024,115291,48859
43,100,1024,115460,49431
43,100,1024,114715,48766
44,100,1024,115137,48052
44,100,1024,115143,48626
44,100,1024,116391,49031
44,100,1024,116176,48182
44,100,1024,116067,48719
44,100,1024,116542,48639
44,100,1024,115838,48124
44,100,1024,115614,48764
44,100,1024,114762,48847
44,100,1024,116778,48198
44,100,1024,115680,49214
44,100,1024,115793,48542
44,100,1024,116160,48962
44,100,1024,116321,48216
44,100,1024,110812,48675
44,100,1024,117004,48981
44,100,1024,115309,49351
44,100,1024,116114,48875
44,100,1024,116254,48577
44,100,1024,116338,48802
45,100,1024,116394,48673
45,100,1024,115969,48641
45,100,1024,115980,48969
45,100,1024,110072,49205
45,100,1024,112738,49135
45,100,1024,116542,48476
45,100,1024,110182,48503
45,100,1024,116008,49081
45,100,1024,115903,48363
45,100,1024,110096,48929
45,100,1024,115772,48575
45,100,1024,116145,49084
45,100,1024,116635,48849
45,100,1024,115660,49564
45,100,1024,113171,49388
45,100,1024,111264,49197
45,100,1024,115660,49004
45,100,1024,109937,49073
45,100,1024,115100,48792
45,100,1024,115625,49146
46,100,1024,116378,49366
46,100,1024,116392,48525
46,100,1024,116677,48782
46,100,1024,116276,48783
46,100,1024,116799,49162
46,100,1024,116715,49117
46,100,1024,115935,49049
46,100,1024,110848,48792
46,100,1024,115788,48641
46,100,1024,115983,48415
46,100,1024,115787,48536
46,100,1024,117589,48592
46,100,1024,111156,48476
46,100,1024,116004,49361
46,100,1024,116558,49301
46,100,1024,110920,49261
46,100,1024,116823,49218
46,100,1024,117406,48606
46,100,1024,116083,48727
46,100,1024,116843,49144
47,100,1024,118304,48830
47,100,1024,117768,49285
47,100,1024,117137,49460
47,100,1024,111924,49507
47,100,1024,111231,48965
47,100,1024,118068,48610
47,100,1024,117346,49174
47,100,1024,118255,49829
47,100,1024,117128,48886
47,100,1024,116658,48708
47,100,1024,116329,48343
47,100,1024,111010,48286
47,100,1024,116604,48232
47,100,1024,117251,48959
47,100,1024,115988,48724
47,100,1024,117195,48807
47,100,1024,117616,48317
47,100,1024,117313,49236
47,100,1024,112178,48772
47,100,1024,112095,48843
48,100,1024,120175,48838
48,100,1024,116521,48706
48,100,1024,116581,48879
48,100,1024,117530,48917
48,100,1024,116736,49025
48,100,1024,116857,48283
48,100,1024,111576,49853
48,100,1024,117142,48396
48,100,1024,116641,48447
48,100,1024,111153,48510
48,100,1024,117343,49028
48,100,1024,111059,49108
48,100,1024,111098,48741
48,100,1024,117658,48900
48,100,1024,120272,48282
48,100,1024,116625,48853
48,100,1024,116981,48482
48,100,1024,117773,48232
48,100,1024,110173,49031
48,100,1024,111001,49411
49,100,1024,111024,48969
49,100,1024,111723,48762
49,100,1024,117707,49424
49,100,1024,118443,48904
49,100,1024,116806,48672
49,100,1024,117552,48496
49,100,1024,116915,48883
49,100,1024,118228,48719
49,100,1024,117510,49065
49,100,1024,118043,48902
49,100,1024,120871,48728
49,100,1024,116702,48787
49,100,1024,117195,48860
49,100,1024,111202,49074
49,100,1024,117539,49425
49,100,1024,118158,49651
49,100,1024,117802,48997
49,100,1024,111553,48878
49,100,1024,117029,48672
49,100,1024,117084,48745
50,100,1024,111277,49556
50,100,1024,117619,48651
50,100,1024,111670,49091
50,100,1024,117449,49109
50,100,1024,117083,49119
50,100,1024,112357,49646
50,100,1024,116831,49009
50,100,1024,112256,48878
50,100,1024,112195,50050
50,100,1024,115170,50001
50,100,1024,116535,48695
50,100,1024,117817,48955
50,100,1024,111519,48748
50,100,1024,117633,48801
50,100,1024,117507,48773
50,100,1024,111689,49234
50,100,1024,116893,48523
50,100,1024,117658,49401
50,100,1024,112165,48563
50,100,1024,117535,48801
51,100,1024,116137,48476
51,100,1024,112011,48611
51,100,1024,117023,48593
51,100,1024,116726,49023
51,100,1024,117321,49338
51,100,1024,117473,49237
51,100,1024,117106,48975
51,100,1024,116775,48831
51,100,1024,117002,49272
51,100,1024,117991,48918
51,100,1024,117508,48989
51,100,1024,111561,49126
51,100,1024,112074,48455
51,100,1024,120261,49215
51,100,1024,116833,49201
51,100,1024,117434,48943
51,100,1024,117429,48754
51,100,1024,117203,48793
51,100,1024,116944,48985
51,100,1024,111495,49213
52,100,1024,117080,49011
52,100,1024,117758,48757
52,100,1024,117370,48250
52,100,1024,118337,48836
52,100,1024,117913,48793
52,100,1024,117306,48836
52,100,1024,117449,48917
52,100,1024,118295,47995
52,100,1024,117966,48769
52,100,1024,117529,49009
52,100,1024,116929,49082
52,100,1024,117430,48747
52,100,1024,118020,49574
52,100,1024,117150,49123
52,100,1024,117604,48908
52,100,1024,117875,48734
52,100,1024,117423,49267
52,100,1024,117324,48643
52,100,1024,117021,49024
52,100,1024,117133,48362
53,100,1024,118186,48537
53,100,1024,117981,48822
53,100,1024,117605,48609
53,100,1024,117482,48554
53,100,1024,118318,48462
53,100,1024,119005,48660
53,100,1024,118097,48671
53,100,1024,118569,49299
53,100,1024,117287,49500
53,100,1024,118091,48907
53,100,1024,113161,49264
53,100,1024,118160,48957
53,100,1024,117333,48706
53,100,1024,121890,48867
53,100,1024,116867,52162
53,100,1024,117689,48745
53,100,1024,116301,48951
53,100,1024,117540,48644
53,100,1024,118233,48354
53,100,1024,118105,48752
54,100,1024,118255,48877
54,100,1024,118211,48905
54,100,1024,118229,49145
54,100,1024,117401,48526
54,100,1024,117778,48957
54,100,1024,112939,49215
54,100,1024,112545,48590
54,100,1024,117877,48475
54,100,1024,118186,48546
54,100,1024,118202,48906
54,100,1024,118711,48781
54,100,1024,118112,48767
54,100,1024,118294,48854
54,100,1024,117903,49143
54,100,1024,117369,48535
54,100,1024,118942,49242
54,100,1024,118809,48958
54,100,1024,118101,48771
54,100,1024,118640,49006
54,100,1024,117759,49066
55,100,1024,117494,48967
55,100,1024,117951,48960
55,100,1024,118036,48791
55,100,1024,118551,48457
55,100,1024,117730,48894
55,100,1024,118061,49033
55,100,1024,118853,48471
55,100,1024,118383,48389
55,100,1024,119358,48632
55,100,1024,117814,49222
55,100,1024,117815,48545
55,100,1024,118537,49134
55,100,1024,118473,49200
55,100,1024,117407,49053
55,100,1024,118155,48455
55,100,1024,117400,48932
55,100,1024,118701,48846
55,100,1024,118398,49217
55,100,1024,118091,48788
55,100,1024,118363,49007
56,100,1024,118146,48956
56,100,1024,118705,48852
56,100,1024,118608,48922
56,100,1024,114104,49344
56,100,1024,118359,51319
56,100,1024,122341,49076
56,100,1024,118726,49042
56,100,1024,118176,49097
56,100,1024,119364,49021
56,100,1024,119364,49192
56,100,1024,118931,49114
56,100,1024,119282,48982
56,100,1024,118258,49424
56,100,1024,119043,49171
56,100,1024,117577,48928
56,100,1024,119226,48808
56,100,1024,118788,48285
56,100,1024,118889,48688
56,100,1024,118084,49578
56,100,1024,118341,49272
57,100,1024,118417,48434
57,100,1024,118965,49049
57,100,1024,119275,49459
57,100,1024,119047,49520
57,100,1024,118452,49172
57,100,1024,119570,49518
57,100,1024,118797,48991
57,100,1024,119009,48524
57,100,1024,117488,48977
57,100,1024,119000,49122
57,100,1024,118476,48768
57,100,1024,118709,49104
57,100,1024,119230,48926
57,100,1024,118004,48707
57,100,1024,119540,49009
57,100,1024,119246,49231
57,100,1024,118652,49071
57,100,1024,114100,49250
57,100,1024,118802,48723
57,100,1024,118637,49011
58,100,1024,118210,48673
58,100,1024,118562,48874
58,100,1024,118610,48221
58,100,1024,121397,49245
58,100,1024,119612,48877
