Pallet: "staking", Extrinsic: "bond", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
u,extrinsic_time,storage_root_time
0,87153,68002
0,70161,63023
0,68408,61969
0,68386,62138
0,68247,61340
0,68483,60577
0,67724,61042
0,67845,61829
0,67933,60844
0,67487,60999
0,67913,60714
0,67666,61213
0,67833,60973
0,68176,60630
0,67462,61519
0,72264,60892
0,68496,60691
0,68167,60765
0,67643,60887
0,67623,61100
20,68569,63118
20,68241,62737
20,68540,62300
20,67937,62478
20,67557,62417
20,68145,62330
20,68282,61694
20,68386,62280
20,68808,62559
20,68418,62058
20,68233,62110
20,67780,62147
20,67989,61476
20,68213,62024
20,68594,61867
20,67805,62327
20,68145,62458
20,68295,62209
20,68300,61888
20,67999,61619
40,67218,60184
40,67267,59313
40,67035,59963
40,67524,59484
40,66853,59804
40,67064,60339
40,66860,59377
40,66940,59752
40,67381,59782
40,67037,59700
40,67497,60096
40,66717,59261
40,67454,59830
40,70430,60422
40,67461,60047
40,67313,59719
40,66850,60276
40,67089,59410
40,67602,59848
40,67247,60195
60,67641,62239
60,67976,61934
60,67206,61422
60,68001,61740
60,67571,61623
60,67985,61873
60,67923,61980
60,67522,62236
60,67803,62724
60,67964,61980
60,67715,61337
60,67380,61938
60,70615,89527
60,67684,61618
60,67418,62299
60,67889,61961
60,67785,61829
60,67850,61720
60,67880,62171
60,69236,62786
80,69485,65733
80,69945,65550
80,70476,66379
80,68383,64032
80,68436,64222
80,68185,63989
80,68352,63781
80,68185,64704
80,68478,63982
80,68273,63698
80,68115,64291
80,68347,64207
80,68243,64215
80,67669,64611
80,67927,64154
80,67917,63987
80,68127,64343
80,68074,64032
80,68328,63626
80,68297,64457
100,68531,63729
100,68310,63627
100,68450,63485
100,67887,64627
100,67798,64335
100,67853,64291
100,68000,64699
100,68451,64686
100,68582,64400
100,68582,66732
100,68798,64249
100,68356,64554
100,68511,64410
100,68117,64670
100,68486,64590
100,68294,65092
100,68078,64437
100,68258,64266
100,68556,64005
100,68087,63995
120,68388,61852
120,67976,62266
120,67651,61944
120,67669,61311
120,67914,61645
120,67492,61632
120,67892,61924
120,67600,62083
120,67334,64651
120,68019,61810
120,68279,61842
120,67719,62276
120,67717,62375
120,67339,61668
120,67584,61988
120,68329,61722
120,67698,60921
120,67940,61958
120,67931,62369
120,68294,61519
140,68645,63753
140,68187,63394
140,68334,64322
140,67753,63419
140,67742,63567
140,68276,63704
140,68063,63113
140,71769,64512
140,67614,63987
140,68272,64038
140,67601,63210
140,68156,63390
140,67488,63252
140,67969,63792
140,67787,63705
140,67737,63643
140,68148,64140
140,68093,63690
140,68455,63823
140,68332,63196
160,68322,64306
160,68637,64740
