Pallet: "identity", Extrinsic: "request_judgement", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,x,extrinsic_time,storage_root_time
18,100,243559,37434
18,100,242006,36921
18,100,241808,36814
18,100,242237,36307
18,100,241731,36582
18,100,242701,36393
18,100,242005,36540
18,100,259170,36587
18,100,243863,36721
18,100,243857,36257
18,100,242295,36163
18,100,242991,37365
18,100,243619,37757
18,100,242050,37006
18,100,242255,37278
18,100,242406,37106
18,100,242542,36397
18,100,242823,36623
18,100,242815,37142
18,100,242501,36102
19,100,241753,37536
19,100,243158,36698
19,100,242344,36783
19,100,242920,37036
19,100,243782,36680
19,100,243021,36559
19,100,242817,37217
19,100,243125,37659
19,100,241657,37480
19,100,242804,36450
19,100,243030,37192
19,100,241976,36338
19,100,242565,38467
19,100,242873,36966
19,100,242434,36900
19,100,242346,37364
19,100,242510,37165
19,100,241972,37168
19,100,241295,38220
19,100,242425,37387
20,100,244614,40843
20,100,243350,36766
20,100,242455,37469
20,100,274781,36523
20,100,242639,36164
20,100,244358,36700
20,100,241738,36492
20,100,241421,36557
20,100,241586,36582
20,100,242594,36659
20,100,241286,36014
20,100,241179,36547
20,100,241168,36731
20,100,241789,37400
20,100,241346,37324
20,100,240711,36384
20,100,240040,36843
20,100,242266,37094
20,100,241070,37059
20,100,241148,37143
20,1,60709,29099
20,1,61059,28919
20,1,61003,29218
20,1,60313,28802
20,1,61197,29039
20,1,60792,28705
20,1,60782,29193
20,1,60246,29097
20,1,60710,29133
20,1,60171,29249
20,1,60920,28766
20,1,60571,28692
20,1,60795,28813
20,1,60755,29200
20,1,60564,28761
20,1,60364,28833
20,1,61131,28281
20,1,60917,29292
20,1,60612,29143
20,1,64204,29056
20,2,62984,28834
20,2,62490,29228
20,2,62344,29029
20,2,63243,28838
20,2,63121,28756
20,2,62511,29324
20,2,62448,29502
20,2,63014,28737
20,2,62192,29560
20,2,62439,29002
20,2,62130,28604
20,2,62883,29177
20,2,62759,29385
20,2,62142,29153
20,2,65076,28630
20,2,63075,28990
20,2,62240,29183
20,2,62083,28939
20,2,62486,28803
20,2,62925,29302
20,3,64199,29836
20,3,64040,29049
20,3,64116,29515
20,3,64852,29431
20,3,64692,29378
20,3,63784,29400
20,3,64357,29138
20,3,65035,28671
20,3,64883,29497
20,3,64992,29094
20,3,64224,29012
20,3,64744,29222
20,3,64223,29455
20,3,64369,29135
20,3,63852,29116
20,3,64532,29264
20,3,64781,29234
20,3,64374,29369
20,3,64217,28930
20,3,64669,29162
20,4,66470,29705
20,4,65687,29047
20,4,65680,29357
20,4,66040,28889
20,4,66597,29400
20,4,65417,29272
20,4,66044,28994
20,4,66801,29022
20,4,66574,29295
20,4,65676,28867
20,4,65620,29096
20,4,66288,28993
20,4,66852,29458
20,4,66170,29474
20,4,66271,29519
20,4,69179,29119
20,4,66198,29448
20,4,65963,29180
20,4,65898,28922
20,4,66559,29487
20,5,68160,29633
20,5,67690,29345
20,5,67653,29266
20,5,68022,29242
20,5,67930,29627
20,5,67562,29238
20,5,67651,28766
20,5,68251,29234
20,5,68220,29563
20,5,67228,29357
20,5,68144,28807
20,5,67958,29229
20,5,68116,29635
20,5,67982,29232
20,5,67937,29103
20,5,67753,29291
20,5,68102,29438
20,5,67961,29175
20,5,67340,28857
20,5,68442,29207
20,6,69656,31632
20,6,71900,29469
20,6,68769,29001
20,6,69815,29170
20,6,69293,29701
20,6,69148,29665
20,6,68998,29069
20,6,69647,29086
20,6,69432,29619
20,6,69456,29517
20,6,68827,29002
20,6,69272,29430
20,6,69157,29535
20,6,70268,29796
20,6,69407,29428
20,6,68807,29670
20,6,69868,29334
20,6,69809,29933
20,6,69036,29459
20,6,69183,29008
20,7,72642,29361
20,7,72645,30046
20,7,72126,29381
20,7,72425,29037
20,7,72630,29520
20,7,71953,29570
20,7,71461,29534
20,7,71821,29200
20,7,73344,29390
20,7,72004,30245
20,7,72218,29493
20,7,72130,29644
20,7,71654,29621
20,7,71983,29755
20,7,72822,29932
20,7,72334,29830
20,7,72482,29259
20,7,72135,29325
20,7,72888,29896
20,7,71627,29863
20,8,73273,31152
20,8,73788,29358
20,8,73076,29645
20,8,72993,29232
20,8,73342,29180
20,8,73359,29958
20,8,74154,29446
20,8,73589,29872
20,8,73141,29627
20,8,73647,29466
20,8,73915,29348
20,8,73462,29908
20,8,73141,29258
20,8,73170,29557
20,8,73355,29240
20,8,73110,30167
20,8,72948,29995
20,8,73205,29538
20,8,73306,29507
20,8,73285,29396
20,9,79524,30365
20,9,75370,29475
20,9,75198,29271
20,9,75423,28937
20,9,75184,30035
20,9,75186,29385
20,9,75335,29218
20,9,75475,30274
20,9,75747,29405
20,9,75865,29820
20,9,75565,29504
20,9,75927,29605
20,9,76322,29348
20,9,75832,29885
20,9,75760,29821
20,9,74835,29512
20,9,75409,30266
20,9,76038,29351
20,9,76209,29829
20,9,75046,29537
20,10,76620,29450
20,10,76977,29490
20,10,77949,30429
20,10,77482,29595
20,10,76450,29108
20,10,76888,30274
20,10,77080,28990
20,10,77584,30295
20,10,76241,29716
20,10,76451,29128
20,10,76656,29762
20,10,76549,29848
20,10,76764,30144
20,10,76221,29694
20,10,76584,29336
20,10,78057,29882
20,10,76847,30134
20,10,76483,29760
20,10,75928,29409
20,10,77423,29708
20,11,78964,30354
20,11,79839,30151
20,11,78607,29820
20,11,78830,29564
20,11,79356,29608
20,11,78412,30110
20,11,78848,29725
20,11,78763,29607
20,11,79264,29285
20,11,79083,29536
20,11,78722,30110
20,11,78390,29481
20,11,78146,29663
20,11,78732,29775
20,11,79073,30361
20,11,79005,30133
20,11,78752,29905
20,11,78867,29380
20,11,79246,29545
20,11,78775,29743
20,12,79874,31560
20,12,80110,29738
20,12,83198,29859
20,12,81016,29622
20,12,80278,30298
20,12,80220,29861
20,12,79627,29405
20,12,80372,30544
20,12,80587,30010
20,12,80695,30109
20,12,80366,29942
20,12,79919,29457
20,12,80790,29739
20,12,80458,30239
20,12,80716,30326
20,12,80049,29704
20,12,80230,29740
20,12,81122,29423
20,12,80285,30638
20,12,80990,30291
20,13,82119,29885
20,13,82319,29670
20,13,82144,29752
20,13,82006,30601
20,13,82278,30232
20,13,81738,29849
20,13,81811,29477
20,13,82995,29864
20,13,81961,30282
20,13,82284,30204
20,13,81582,30346
20,13,82066,32386
20,13,82690,29586
20,13,82000,30399
20,13,82628,30017
20,13,81712,29914
20,13,82174,29617
20,13,82208,29973
20,13,81575,30178
20,13,81956,30159
20,14,83493,29869
20,14,83921,29750
20,14,84681,29775
20,14,83959,30384
20,14,83860,30497
20,14,83010,30125
20,14,84448,29777
20,14,84235,29680
20,14,83683,30250
20,14,84031,30211
20,14,83510,29867
20,14,83707,29948
20,14,83661,29775
20,14,83863,30659
20,14,84491,30627
20,14,83111,29721
20,14,83716,30100
20,14,84084,29836
20,14,85171,30574
20,14,84205,30504
20,15,85457,31934
20,15,85461,29552
20,15,85675,30082
20,15,84992,30168
20,15,85603,30817
20,15,84948,29926
20,15,85078,30031
20,15,85557,32843
20,15,85981,30254
20,15,85410,30732
20,15,84871,30081
20,15,84810,30069
20,15,85193,30863
20,15,85600,29795
20,15,85068,30565
20,15,84999,30061
20,15,85293,29790
20,15,85499,30013
20,15,86089,30131
20,15,85259,30525
20,16,87018,30664
20,16,86201,30490
20,16,87444,30458
20,16,87545,29841
20,16,87555,30845
20,16,90928,31346
20,16,87147,30345
20,16,86661,30414
20,16,87245,30543
20,16,87663,29838
20,16,86654,30849
20,16,87217,29973
20,16,87062,30279
20,16,87806,30639
20,16,87240,29908
20,16,86706,30901
20,16,87226,30838
20,16,86987,30103
20,16,86834,30463
20,16,87284,29606
20,17,90750,30979
20,17,90851,31009
20,17,90505,30668
20,17,90116,30671
20,17,90712,31201
20,17,91169,30204
20,17,90499,30950
20,17,90302,30893
20,17,89781,30478
20,17,90765,30578
20,17,92932,30344
20,17,90520,31084
20,17,90491,30879
20,17,89977,30262
20,17,89630,30706
20,17,90831,30908
20,17,91131,30124
20,17,90502,30889
20,17,91256,30880
20,17,89716,30487
20,18,91865,30963
20,18,91767,29764
20,18,92074,30690
20,18,91992,30825
20,18,91233,30333
20,18,91364,29991
20,18,92122,30498
20,18,91714,30284
20,18,91678,30987
20,18,92086,30789
20,18,91072,30297
20,18,91237,30419
20,18,91894,31390
20,18,92132,30192
20,18,91764,30697
20,18,91624,30978
20,18,90558,30574
20,18,91686,30311
20,18,91327,29929
20,18,92156,30872
20,19,94509,31153
20,19,93706,30691
20,19,96437,30306
20,19,94760,31093
20,19,93556,30215
20,19,93795,31111
20,19,94333,30863
20,19,93435,30521
20,19,93502,30238
20,19,93700,33544
20,19,93897,30306
20,19,93981,30800
20,19,94594,30978
20,19,93905,30340
20,19,93193,30272
20,19,94106,30963
20,19,94091,30282
20,19,94001,31038
20,19,94241,30913
20,19,93444,30614
20,20,94554,30761
20,20,95115,31064
20,20,95243,30475
20,20,94825,31020
20,20,95683,30879
20,20,94477,30651
20,20,94674,30338
20,20,95317,31200
20,20,95443,30324
20,20,95135,31040
20,20,95421,31133
20,20,94792,30478
20,20,94995,30253
20,20,95334,30791
20,20,95701,30328
20,20,94591,31148
20,20,95171,31066
20,20,94562,30322
20,20,94840,30515
20,20,95560,31218
20,21,97558,30138
20,21,97463,31399
20,21,97561,31102
20,21,96466,30563
20,21,96961,30167
20,21,98000,30912
20,21,97113,30526
20,21,97446,30978
20,21,100765,31350
20,21,97078,30855
20,21,96751,30409
20,21,97565,30694
20,21,98118,30681
20,21,98232,31382
20,21,97574,31008
20,21,100211,31064
20,21,96593,31016
20,21,97879,30329
20,21,97195,30813
20,21,97502,31060
20,22,98804,31371
20,22,98852,31251
20,22,98555,30800
20,22,98714,30246
20,22,98930,31475
20,22,99113,30680
20,22,98990,31713
20,22,99070,31421
20,22,98297,30681
20,22,97716,30540
20,22,98889,30774
20,22,98544,30481
20,22,98789,31025
20,22,98790,31524
20,22,98874,30995
20,22,98031,30678
20,22,99257,30693
20,22,99001,31640
20,22,98750,30484
20,22,98267,31325
20,23,100878,31185
20,23,100248,30502
20,23,100589,30667
20,23,100924,31010
20,23,100468,30480
20,23,101294,31233
20,23,100977,31202
20,23,100839,31170
20,23,99997,30590
20,23,100760,30654
20,23,100694,31118
20,23,100667,30775
20,23,100626,30822
20,23,100935,31087
20,23,100675,30770
20,23,100476,30595
20,23,100847,30742
20,23,100030,30427
20,23,100917,30843
20,23,100813,31304
20,24,102667,31130
20,24,102217,30459
20,24,101330,30968
20,24,101839,30959
20,24,102394,30475
20,24,102947,31279
20,24,103068,31245
20,24,102106,30705
20,24,102205,30518
20,24,101718,30989
20,24,102013,30695
20,24,102516,30803
20,24,103258,30908
20,24,102797,31078
20,24,102416,30904
20,24,102513,30707
20,24,101491,31261
20,24,102727,31030
20,24,102529,30928
20,24,102510,31122
20,25,104819,31533
20,25,103918,31044
20,25,103856,30680
20,25,103663,31073
20,25,103917,31464
20,25,104144,30591
20,25,104899,31057
20,25,104522,31193
20,25,104699,30968
20,25,103931,30483
20,25,103622,31317
20,25,104701,31003
20,25,104186,30479
20,25,104663,31328
20,25,104990,31086
20,25,104935,30825
20,25,104637,30754
20,25,103089,31312
20,25,104275,31211
20,25,103368,30521
20,26,106440,33629
20,26,106112,31400
20,26,106063,31254
20,26,105854,31193
20,26,105151,31232
20,26,105920,31176
20,26,105406,33683
20,26,106138,31255
20,26,105992,31483
20,26,106492,31297
20,26,105428,31178
20,26,104778,31299
20,26,104956,31346
20,26,108956,31673
20,26,105566,30850
20,26,106093,31573
20,26,106191,31269
20,26,105813,31333
20,26,105941,31278
20,26,105462,31230
20,27,113823,33642
20,27,107141,30592
20,27,107701,32310
20,27,107067,32293
20,27,108706,32603
20,27,107273,31991
20,27,107262,31961
20,27,108528,31795
20,27,108274,32160
20,27,107495,31076
20,27,107303,32009
20,27,107442,32452
20,27,108012,32193
20,27,107298,31819
20,27,106889,31950
20,27,108079,31923
20,27,107026,31496
20,27,107177,31082
20,27,108232,31612
20,27,107257,31653
20,28,109164,32143
20,28,108290,31676
20,28,108666,31852
20,28,109881,31757
20,28,109550,30967
20,28,109565,31101
20,28,109026,31638
20,28,109167,31578
20,28,109391,31984
20,28,108822,31756
20,28,108367,31856
20,28,109921,34604
20,28,108859,30856
20,28,109734,31319
20,28,109156,32059
20,28,109907,31724
20,28,108585,31990
20,28,108362,31719
20,28,111671,31939
20,28,109693,31962
20,29,110867,30857
20,29,110650,31203
20,29,110402,31969
20,29,110717,31602
20,29,110483,32162
20,29,110320,31683
20,29,109679,31691
20,29,111386,32170
20,29,110806,31688
20,29,110476,31360
20,29,110477,32630
20,29,111019,32005
20,29,110929,32181
20,29,110527,31828
20,29,109603,31962
20,29,109955,32008
20,29,111378,31999
20,29,111253,30989
20,29,110450,31827
20,29,110959,31732
20,30,112335,32199
20,30,112505,32479
20,30,114511,32166
20,30,112583,31860
20,30,113029,32171
20,30,112185,32333
20,30,112549,31632
20,30,112555,32455
20,30,112185,32309
20,30,113499,32352
20,30,112218,31898
20,30,112112,32088
20,30,112336,31857
20,30,113624,32315
20,30,113026,31207
20,30,112896,31142
20,30,113356,32251
20,30,112146,31783
20,30,113618,32527
20,30,113121,31983
20,31,114363,32235
20,31,114592,31881
20,31,115453,32055
20,31,114427,31310
20,31,115099,31193
20,31,115312,31987
20,31,117711,32153
20,31,114876,32649
20,31,114865,32091
20,31,114318,32190
20,31,113978,31901
20,31,115266,32052
20,31,114513,31314
20,31,114478,31549
20,31,114821,31577
20,31,114719,32059
20,31,114904,32323
20,31,114590,32228
20,31,114149,31921
20,31,114025,31948
20,32,117857,32165
20,32,116786,32036
20,32,116162,31318
20,32,117018,35514
20,32,116673,32569
20,32,117117,32580
20,32,116912,32636
20,32,116748,32241
20,32,116128,32398
20,32,115868,32406
20,32,117084,32373
20,32,115891,31442
20,32,117240,31446
20,32,117165,32065
20,32,116564,32250
20,32,117335,32662
20,32,116767,32212
20,32,116584,32057
20,32,116082,31971
20,32,116700,32459
20,33,118414,35360
20,33,118232,31311
20,33,118370,32339
20,33,118064,32211
20,33,118827,32651
20,33,118248,32594
20,33,118108,32553
20,33,117774,32306
20,33,117623,32215
20,33,118697,32019
20,33,118342,31993
20,33,118013,32388
20,33,118028,31505
20,33,118042,31939
20,33,118174,32100
20,33,118961,32724
20,33,118023,32330
20,33,117329,34701
20,33,117827,32257
20,33,118452,32314
20,34,120679,31832
20,34,119231,31612
20,34,119805,31505
20,34,120581,31988
20,34,120063,32420
20,34,119521,32270
20,34,120458,32390
20,34,119139,31817
20,34,118633,31754
20,34,118241,31403
20,34,119906,31726
20,34,119372,31011
20,34,119357,31492
20,34,120330,31747
20,34,123122,32184
20,34,119707,32059
20,34,119854,31930
20,34,119443,31733
20,34,119322,31684
20,34,119089,31866
20,35,120882,32028
20,35,121892,32238
20,35,121050,32131
20,35,121010,31207
20,35,121108,31962
20,35,120731,32264
20,35,121055,31977
20,35,121448,32152
20,35,121319,32157
20,35,120715,31322
20,35,120100,31854
20,35,123334,31532
20,35,120575,32351
20,35,120752,31423
20,35,120360,31994
20,35,121025,31658
20,35,121242,32331
20,35,120565,32156
20,35,121474,32529
20,35,121304,32425
20,36,122866,32197
20,36,122522,31971
20,36,122960,31774
20,36,123154,31881
20,36,123270,32011
20,36,123264,32111
20,36,123391,31598
20,36,123064,32275
20,36,123696,32466
20,36,122628,32697
20,36,123587,32620
20,36,123551,32333
20,36,122969,32248
20,36,122238,32213
20,36,122836,31481
20,36,123002,31954
20,36,123519,32049
20,36,121841,32095
20,36,126213,31701
20,36,123512,32313
20,37,124832,32451
20,37,124385,32767
20,37,124995,32545
20,37,125252,32836
20,37,124532,32189
20,37,124674,31838
20,37,124409,31757
20,37,124201,31335
20,37,127836,32988
20,37,125264,31797
20,37,125045,32373
20,37,124510,31892
20,37,125162,32326
20,37,125073,32384
20,37,124518,32733
20,37,124707,32781
20,37,124950,32593
20,37,124392,32239
20,37,124422,31972
20,37,124493,31807
20,38,126223,31824
20,38,127247,32689
20,38,127284,32151
20,38,126670,32179
20,38,126816,32006
20,38,126354,32456
20,38,126938,32518
20,38,126569,32426
20,38,126452,32433
20,38,126061,32475
20,38,125975,32351
20,38,125701,32194
20,38,125944,31972
20,38,126184,31559
20,38,126305,32276
20,38,128019,32829
20,38,126372,32616
20,38,126557,31941
20,38,126806,32517
20,38,126958,32845
20,39,131336,32993
20,39,130908,33230
20,39,130999,32762
20,39,130510,32936
20,39,130769,32765
20,39,130403,32200
20,39,130189,32146
20,39,129993,31838
20,39,129715,31993
20,39,130727,31716
20,39,130708,32089
20,39,131044,31790
20,39,130775,32069
20,39,130629,32356
20,39,131274,32640
20,39,131644,32757
20,39,130703,33330
20,39,131421,32899
20,39,131146,32733
20,39,130488,32599
20,40,132015,32207
20,40,131288,31869
20,40,132211,32434
20,40,132028,32048
20,40,132316,32223
20,40,132956,32576
20,40,132149,31561
20,40,132367,32969
20,40,132556,32407
20,40,132557,32769
20,40,131854,32563
20,40,132472,32786
20,40,132102,32596
20,40,132310,32533
20,40,132302,32773
20,40,132973,32455
20,40,131882,32034
20,40,131401,32505
20,40,131785,31559
20,40,131601,32306
20,41,133830,31895
20,41,134257,32313
20,41,133773,32161
20,41,133235,33175
20,41,133975,32161
20,41,134916,33024
20,41,133928,32638
20,41,134145,32957
20,41,134211,33373
20,41,134405,32732
20,41,134422,32353
20,41,133832,32436
20,41,133955,32706
20,41,134397,32288
20,41,133154,32490
20,41,134241,32537
20,41,133797,32137
20,41,134798,32318
20,41,134071,32017
20,41,134320,32376
20,42,136307,34454
20,42,135265,32853
20,42,136671,32326
20,42,136464,32785
20,42,135464,32875
20,42,136260,32872
20,42,135380,33062
20,42,135178,32872
20,42,136531,33016
20,42,135712,32927
20,42,135406,32374
20,42,136074,32647
20,42,135505,32724
20,42,134915,32508
20,42,135367,32427
20,42,135724,32875
20,42,135485,32620
20,42,136490,32809
20,42,136321,63463
20,42,135681,32517
20,43,139842,34072
20,43,137766,33241
20,43,138586,33146
20,43,139759,33403
20,43,137780,32898
20,43,138278,33204
20,43,137605,33179
20,43,137741,33393
20,43,138269,33331
20,43,137899,33149
20,43,137407,32808
20,43,137236,32976
20,43,137046,32714
20,43,136274,33120
20,43,137216,32992
20,43,138166,32898
20,43,137984,33192
20,43,137966,33127
20,43,137875,32916
20,43,137885,33014
20,44,139394,32524
20,44,139337,32396
20,44,139491,32295
20,44,139716,33212
20,44,139396,33125
20,44,140407,33100
20,44,139119,33222
20,44,139576,33231
20,44,139415,33326
20,44,139539,33518
20,44,139840,33459
20,44,143522,33589
20,44,139962,33155
20,44,139566,33221
20,44,139295,33104
20,44,138823,33086
20,44,138830,33220
20,44,139231,33033
20,44,138925,32787
20,44,139585,33265
20,45,141870,32968
20,45,141437,33236
20,45,141946,32829
20,45,141437,33477
20,45,140684,32416
20,45,140779,32929
20,45,139939,32435
20,45,140479,33066
20,45,140323,33134
20,45,142425,33508
20,45,141020,33028
20,45,141912,33345
20,45,140814,33610
20,45,140634,33288
20,45,144358,33676
20,45,140893,33103
20,45,141395,33287
20,45,141118,33219
20,45,141699,33308
20,45,141852,33293
20,46,142443,33204
20,46,141994,32934
20,46,141575,33025
20,46,142033,33262
20,46,141686,33248
20,46,141702,32934
20,46,142846,33217
20,46,142801,36108
20,46,143200,33486
20,46,142686,33167
20,46,143176,33440
20,46,143353,32859
20,46,143518,33501
20,46,142189,31977
20,46,142753,32910
20,46,142161,32586
20,46,142556,33174
20,46,143433,33139
20,46,142823,33023
20,46,142773,33403
20,47,144827,33217
20,47,144846,33839
20,47,144683,33487
20,47,144279,33469
20,47,145388,33627
20,47,144596,33369
20,47,144778,33436
20,47,144505,33414
20,47,144572,33429
20,47,144154,33252
20,47,147394,33934
20,47,143998,33509
20,47,144070,33504
20,47,144032,33204
20,47,144163,32988
20,47,143477,33102
20,47,143595,33096
20,47,143058,33207
20,47,143784,33295
20,47,142970,33267
20,48,145490,32956
20,48,145993,33349
20,48,146669,33132
20,48,149283,33548
20,48,146570,33215
20,48,147114,33302
20,48,145983,33441
20,48,146699,33234
20,48,146791,33215
20,48,146881,33664
20,48,146120,33221
20,48,146244,33001
20,48,146476,32780
20,48,146168,33258
20,48,145872,32890
20,48,146006,33486
20,48,149308,33502
20,48,145976,33662
20,48,146450,33397
20,48,145975,33461
20,49,147619,33991
20,49,148635,33917
20,49,148128,33836
20,49,148100,33679
20,49,148108,34039
20,49,148064,33848
20,49,147819,33920
20,49,148043,34155
20,49,147858,34159
20,49,151089,34219
20,49,147449,34239
20,49,147523,34176
20,49,148281,34194
20,49,147938,33778
20,49,148245,34100
20,49,148317,33809
20,49,147543,33775
20,49,148597,34157
20,49,148364,33637
20,49,147729,34154
20,50,148984,34236
20,50,150661,33448
20,50,153128,33624
20,50,149791,33254
20,50,149973,33310
