Pallet: "identity", Extrinsic: "add_registrar", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,extrinsic_time,storage_root_time
1,30347,21431
1,25042,17933
1,22600,17557
1,22486,17220
1,22763,17957
1,22430,17684
1,22120,17062
1,22053,16915
1,22017,16908
1,27018,17756
1,22104,17411
1,22043,16934
1,22188,16623
1,22167,16791
1,22459,17140
1,22053,16901
1,22087,17018
1,24450,16983
1,22050,16889
1,22400,17054
2,23863,17437
2,23407,17217
2,23128,17163
2,23329,17177
2,23022,17123
2,22883,17172
2,22871,17005
2,23277,17130
2,23084,17098
2,23149,17175
2,23328,17364
2,23379,17136
2,22946,16984
2,30775,17267
2,23292,17220
2,22810,17102
2,22913,16993
2,22949,17439
2,23246,17156
2,22991,16985
3,23367,17433
3,23309,17384
3,23468,17394
3,23390,17512
3,23163,17506
3,23238,17461
3,23584,17475
3,23063,17630
3,23553,17462
3,23630,17393
3,23326,17552
3,23607,17044
3,23299,17300
3,23411,17451
3,23505,17253
3,23134,17412
3,23336,17342
3,23336,17396
3,23416,17399
3,23530,17589
4,23660,18060
4,23846,17801
4,23481,17423
4,23931,17681
4,23462,17548
4,25434,17790
4,23472,17532
4,23365,17612
4,23695,17468
4,23654,17240
4,23509,17573
4,23665,17616
4,23324,17940
4,23350,17568
4,23086,17543
4,23546,17505
4,23377,20070
4,23561,17446
4,23269,17383
4,23601,17721
5,24537,17898
5,24519,17859
5,24243,17542
5,23964,18048
5,24031,17858
5,24135,17746
5,23896,17575
5,24332,17754
5,24290,17740
5,24308,17548
5,23965,17514
5,24257,17740
5,24309,17869
5,24047,17800
5,23893,17561
5,24088,17772
5,24062,17655
5,25175,18379
5,23976,17793
5,23727,17675
6,24646,18154
6,24877,17928
6,24874,18006
6,24636,17791
6,24709,17971
6,24745,17801
6,24741,17846
6,24739,17847
6,24486,18123
6,24572,17639
6,24575,18014
6,24485,17834
6,24632,18105
6,24587,17808
6,24670,18013
6,24835,18176
6,24686,17827
6,24576,17897
6,24325,17887
6,24637,17701
7,27166,18305
7,25211,18060
7,24947,18055
7,25213,17945
7,25276,17877
7,25128,17705
7,24961,17949
7,24873,17925
7,24790,18079
7,26680,17965
7,25351,17982
7,25080,17971
7,24722,18005
7,24832,18073
7,24891,17782
7,24974,18074
7,24762,18098
7,24872,17829
7,24914,18271
7,24872,18024
8,25824,19095
8,25234,18318
8,25688,18174
8,25479,18159
8,25379,18088
8,25259,18382
8,25263,18064
8,25158,18062
8,25327,18136
8,25438,18091
8,25465,18279
8,25317,18026
8,25472,18424
8,25376,18309
8,25320,18209
8,25244,18267
8,25319,18100
8,25079,18123
8,25081,17952
8,25126,18279
9,26041,18343
9,25834,18243
9,25913,18300
9,25355,18421
9,25536,18501
9,25649,18229
9,25511,18217
9,25814,18333
9,25819,19071
9,26004,18260
9,25534,18395
9,25613,18194
9,25832,18195
9,25759,18392
9,25583,18472
9,25914,18320
9,25499,18271
9,25690,18234
9,25416,18267
9,25458,18301
10,28857,18969
10,26138,18296
10,26006,18714
10,26080,18595
10,26107,18942
10,26137,18785
10,26231,18666
10,25786,18626
10,26004,18606
10,26104,18833
10,26081,18798
10,25899,18501
10,26083,18662
10,26478,18838
10,25897,18578
10,25994,18562
10,26033,18542
10,41767,31352
10,26062,18754
10,25983,18671
11,26850,20882
11,26751,18769
11,26484,19088
11,26463,18534
11,26463,18549
11,26668,18599
11,26728,18738
11,26422,18643
11,26200,18645
11,26317,18575
11,26451,18576
11,26616,18645
11,26730,18647
11,26552,18723
11,26433,18645
11,26419,18597
11,26140,18560
11,26122,18782
11,26180,18850
11,26213,18640
12,26543,19029
12,26580,18717
12,26513,18778
12,26520,18663
12,26561,18598
12,26450,18685
12,26504,18714
12,26341,18704
12,26677,19226
12,26675,18560
12,26450,18648
12,26504,18693
12,26464,18846
12,26524,18625
12,26349,18859
12,26366,18767
12,26306,18564
12,26803,18710
12,26291,18666
12,26658,18664
13,26989,18774
13,26963,18797
13,27200,18974
13,26759,18691
13,26890,18755
13,26968,18828
13,26597,18853
13,26845,18771
13,27244,19042
13,27266,19089
13,26637,18778
13,26882,18534
13,26983,18951
13,26960,18680
13,26993,18988
13,27518,19053
13,27299,19071
13,28572,18855
13,26730,19099
13,26921,18614
14,27374,20651
14,27016,18888
14,27034,18971
14,26853,19161
14,27135,19356
14,26971,18830
14,26989,19042
14,27199,19324
14,27265,19142
14,27143,18794
14,26819,18798
14,27271,19054
14,27075,19435
14,26887,18774
14,27245,19127
14,26874,18727
14,27418,19131
14,27462,19109
14,27202,19085
14,27387,19049
15,29899,20379
15,27553,19124
15,27861,19399
15,27961,19359
15,27843,19236
15,27552,19239
15,28002,19222
15,28326,19509
15,28231,19330
15,27890,19370
15,27435,19323
15,27581,19039
15,27753,19428
15,27271,19543
15,27038,19875
15,27567,19275
15,27771,19577
15,28136,19268
15,28113,20009
15,27722,19265
16,29010,20120
16,28162,19347
16,28425,19331
16,28471,19439
16,28392,19472
16,28423,19560
16,28272,19529
16,28552,19770
16,28536,19633
16,27866,19608
16,28349,19581
16,28230,19327
16,28162,19417
16,59301,19487
16,28546,19593
16,28353,19240
16,27923,19520
16,29043,19753
16,28423,19283
16,27894,19293
17,29111,20078
17,28415,19333
17,28534,19767
17,28413,19833
17,28372,19399
17,28534,19667
17,28636,19573
17,28139,19296
17,28914,19596
17,28520,19519
17,28464,19177
17,29239,19947
17,28503,19479
17,28726,19503
17,29179,19859
17,28592,19548
17,28399,19254
17,28350,19695
17,28369,19478
17,28901,19948
18,31042,21236
18,29000,19785
18,29305,19963
18,31837,19740
18,28856,19949
18,28865,19777
18,29424,19918
18,29077,19647
18,29008,19559
18,28956,19675
18,28741,19625
18,29422,20103
18,28955,19520
18,29341,20045
18,29209,19804
18,29602,19853
18,28980,19828
18,29217,19809
18,29010,19732
18,28957,19627
19,29423,19987
19,29128,19607
19,29464,20324
19,28949,19722
19,29516,20047
19,29015,19635
19,29668,20271
19,28965,19888
19,29770,20156
19,29131,19792
19,29366,20145
19,29146,19567
19,29095,19829
19,29070,19640
19,28636,19705
19,29292,22675
19,28865,19828
19,29024,20031
19,28938,19903
19,29071,20039

Median Slopes Analysis
========

Model:
Time ~=    22.29
    + r    0.368
              µs

Min Squares Analysis
========

Data points distribution:
    r   mean µs  sigma µs       %
    1      22.3     0.179    0.8%
    2     23.14     0.128    0.5%
    3     23.38     0.061    0.2%
    4     23.53     0.085    0.3%
    5     24.14     0.114    0.4%
    6     24.65     0.048    0.1%
    7     24.98      0.11    0.4%
    8     25.32     0.057    0.2%
    9     25.68     0.111    0.4%
   10     26.06     0.041    0.1%
   11     26.46     0.075    0.2%
   12      26.5     0.035    0.1%
   13     26.97     0.083    0.3%
   14     27.13     0.093    0.3%
   15     27.79     0.138    0.4%
   16     28.38     0.085    0.2%
   17     28.53     0.092    0.3%
   18     29.11     0.136    0.4%
   19     29.13     0.107    0.3%

Quality and confidence:
param     error
r         0.002

Model:
Time ~=    22.24
    + r    0.371
              µs

