Pallet: "staking", Extrinsic: "payout_all", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
v,n,extrinsic_time,storage_root_time
10,28,10899143,458036
10,28,10914874,457357
10,28,10878994,456907
10,28,10898553,457930
10,28,10842514,460203
10,28,10869722,457486
10,28,10850149,456931
10,28,10854573,457202
10,28,10848373,458372
10,28,10872123,456212
10,28,10842664,456754
10,28,10857488,457256
10,28,10843255,457657
10,28,10875499,456562
10,28,10889900,458127
10,28,10825946,456447
10,29,11247964,467331
10,29,11202237,468613
10,29,11209120,468090
10,29,11248022,470111
10,29,11234795,468501
10,29,11235290,467541
10,29,11244679,467228
10,29,11298201,469559
10,29,11251919,468923
10,29,11262223,467608
10,29,11201475,468996
10,29,11239695,468367
10,29,11199873,468234
10,29,11292316,466633
10,29,11224116,466592
10,29,11285058,472164
10,29,11258505,468875
10,29,11226212,470483
10,29,11310018,470451
10,29,11244000,469326
10,30,11597255,477429
10,30,11622431,476569
10,30,11579242,478806
10,30,11611393,476089
10,30,11576712,474758
10,30,11591959,476832
10,30,11617440,476666
10,30,11579406,475138
10,30,11643617,477713
10,30,11612985,475667
10,30,11576695,476965
10,30,11580393,476006
10,30,11632243,478046
10,30,11672407,474720
10,30,11583193,476136
10,30,11592218,474207
10,30,11559733,477389
10,30,11561346,477034
10,30,11612923,477046
10,30,11606247,476797
10,31,11930853,484817
10,31,11939803,483865
10,31,11959765,483303
10,31,11921713,482508
10,31,11968077,485068
10,31,11922847,483478
10,31,11967553,484808
10,31,11993042,486666
10,31,11910541,485818
10,31,11926623,485488
10,31,11939746,487637
10,31,11922610,483104
10,31,11920834,484143
10,31,11938209,484509
10,31,11985035,484090
10,31,11947358,482371
10,31,11950073,485448
10,31,11997101,484465
10,31,11935462,483924
10,31,11945591,482924
10,32,12273413,493786
10,32,12294503,492513
10,32,12286185,492953
10,32,12291083,491457
10,32,12329078,491544
10,32,12353370,492001
10,32,12299240,495314
10,32,12300765,494301
10,32,12274833,496117
10,32,12267927,495063
10,32,12293252,495942
10,32,12281174,494101
10,32,12265029,494342
10,32,12381191,495632
10,32,12344510,496488
10,32,12294375,493001
10,32,12354018,494481
10,32,12344579,495047
10,32,12273174,494663
10,32,12279456,495387
10,33,12727513,503349
10,33,12626527,504113
10,33,12642010,506018
10,33,12700989,502810
10,33,12664725,504950
10,33,12688861,502992
10,33,12653357,503155
10,33,12656406,504530
10,33,12662997,504489
10,33,12656800,503737
10,33,12699543,506113
10,33,12654865,504373
10,33,12656537,503545
10,33,12637277,503591
10,33,12714930,502283
10,33,12642449,502025
10,33,12785664,503295
10,33,12664642,504636
10,33,12658003,506606
10,33,12649200,502984
10,34,13044286,513026
10,34,13022883,513392
10,34,12978356,511666
10,34,13124126,510147
10,34,13014874,513094
10,34,13199170,516263
10,34,13116049,512359
10,34,13088760,512862
10,34,13087547,512657
10,34,12981217,510561
10,34,13013883,511479
10,34,13035400,515189
10,34,13072543,512793
10,34,13019910,514066
10,34,13045800,515373
10,34,13085439,513203
10,34,13013132,514077
10,34,13016736,513488
10,34,13014117,511403
10,34,13072179,512892
10,35,13416307,523084
10,35,13424114,553074
10,35,13438712,555879
10,35,13493356,555193
10,35,13475238,520604
10,35,13400292,522797
10,35,13378271,522029
10,35,13347050,520870
10,35,13432168,521915
10,35,13422730,522137
10,35,13355663,520777
10,35,13423821,523865
10,35,13408414,522877
10,35,13408099,521400
10,35,13415374,521211
10,35,13354011,550936
10,35,13414704,525233
10,35,13450377,522206
10,35,13376784,521211
10,35,13377619,521758
10,36,13767340,531052
10,36,13734982,532378
10,36,13729454,531259
10,36,13767508,564390
10,36,13787947,533264
10,36,13741412,531949
10,36,13742853,531693
10,36,13764671,530409
10,36,13740348,531158
10,36,13733838,532561
10,36,13732848,533095
10,36,13772069,533479
10,36,13733059,530770
10,36,13742567,530681
10,36,13734147,529292
10,36,13760467,530592
10,36,13698850,532005
10,36,13781270,533244
10,36,13719672,531106
10,36,13738799,533194
10,37,14080116,543882
10,37,14126917,545162
10,37,14208174,546470
10,37,14128639,543997
10,37,14091150,577270
10,37,14163239,546772
10,37,14149158,545087
10,37,14086662,543842
10,37,14100926,545639
10,37,14136131,542354
10,37,14087341,545123
10,37,14154000,544555
10,37,14108066,543089
10,37,14109130,550362
10,37,14133456,545172
10,37,14177855,545986
10,37,14143174,544818
10,37,14134213,546256
10,37,14072641,545181
10,37,14119256,544564
10,38,14474513,556208
10,38,14502539,559417
10,38,14507798,556712
10,38,14483498,554380
10,38,14469192,554922
10,38,14529220,556056
10,38,14527931,555337
10,38,14474025,556455
10,38,14468275,554483
10,38,14445136,555395
10,38,14448208,556251
10,38,14441816,554787
10,38,14462869,581095
10,38,14473109,555967
10,38,14497788,552971
10,38,14502401,558095
10,38,14454888,555750
10,38,14464817,556532
10,38,14502397,555812
10,38,14525449,555869
10,39,14815848,600415
10,39,14755116,597078
10,39,14811880,628480
10,39,14829858,597682
10,39,14799696,600592
10,39,14831134,597284
10,39,14852317,599720
10,39,14819069,596574
10,39,14826235,601397
10,39,14793184,595544
10,39,14771176,601338
10,39,14820604,596037
10,39,14793757,599497
10,39,14858063,598483
10,39,14819906,601613
10,39,14832952,596150
10,39,14884677,596662
10,39,14800264,597574
10,39,14829253,597830
10,39,14858003,598332
10,40,15193192,603781
10,40,15137955,606729
10,40,15188579,606904
10,40,15250014,608805
10,40,15170341,604579
10,40,15143486,605668
10,40,15134653,604554
10,40,15227394,605431
10,40,15214169,604622
10,40,15304851,605478
10,40,15185524,603104
10,40,15182943,604978
10,40,15203993,605997
10,40,15244834,605335
10,40,15143244,604888
10,40,15110323,607274
10,40,15134536,607227
10,40,15230083,606238
10,40,15160924,606090
10,40,15158045,605177
10,41,15491611,613705
10,41,15486674,614784
10,41,15531202,615231
10,41,15533114,617803
10,41,15457604,612674
10,41,15515521,616408
10,41,15462142,615046
10,41,15463402,618368
10,41,15492478,614987
10,41,15480295,614061
10,41,15482534,613146
10,41,15560384,616098
10,41,15480308,614521
10,41,15508656,616539
10,41,15573819,614620
10,41,15514433,616208
10,41,15533464,614916
10,41,15590336,616924
10,41,15457907,613209
10,41,15535684,616151
10,42,15892821,624909
