Pallet: "identity", Extrinsic: "kill_identity", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,s,x,extrinsic_time,storage_root_time
6,100,100,423893,225927
6,100,100,427589,221559
6,100,100,426322,224223
6,100,100,421213,222661
6,100,100,424255,223680
6,100,100,425252,222352
6,100,100,424367,222990
6,100,100,424196,220855
6,100,100,424322,222034
6,100,100,424540,223548
6,100,100,427253,221422
6,100,100,422096,223791
6,100,100,423392,222435
6,100,100,423944,222406
6,100,100,424209,222480
6,100,100,420170,226803
7,100,100,427066,223329
7,100,100,426736,222653
7,100,100,424160,222677
7,100,100,423491,225089
7,100,100,426625,222436
7,100,100,430542,225698
7,100,100,422458,222162
7,100,100,421382,223023
7,100,100,423181,222731
7,100,100,425563,221373
7,100,100,424355,222914
7,100,100,426530,222542
7,100,100,423597,223532
7,100,100,424484,222748
7,100,100,423975,222206
7,100,100,424614,222907
7,100,100,423878,225041
7,100,100,424250,222627
7,100,100,424865,222433
7,100,100,421772,222438
8,100,100,425130,225673
8,100,100,429017,223204
8,100,100,424548,222471
8,100,100,426828,222917
8,100,100,424741,222507
8,100,100,423754,222945
8,100,100,422659,221320
8,100,100,423743,223471
8,100,100,426074,222070
8,100,100,424404,221213
8,100,100,424108,221252
8,100,100,425727,221472
8,100,100,421018,222255
8,100,100,423814,221645
8,100,100,424709,221102
8,100,100,428001,222425
8,100,100,424711,222720
8,100,100,420603,220988
8,100,100,422823,222948
8,100,100,422328,221466
9,100,100,425059,222106
9,100,100,425177,222063
9,100,100,426901,223311
9,100,100,426708,221388
9,100,100,429180,222456
9,100,100,422028,222304
9,100,100,426008,222623
9,100,100,424528,222380
9,100,100,425297,224103
9,100,100,428064,222093
9,100,100,426931,221786
9,100,100,425761,221981
9,100,100,425556,224124
9,100,100,426224,221961
9,100,100,424797,221091
9,100,100,426866,222127
9,100,100,425449,221738
9,100,100,427743,222236
9,100,100,425263,220848
9,100,100,427194,224983
10,100,100,424075,222879
10,100,100,425658,224177
10,100,100,425227,221359
10,100,100,424908,223414
10,100,100,423763,223092
10,100,100,425529,225943
10,100,100,424400,222635
10,100,100,423734,225867
10,100,100,424970,221787
10,100,100,425201,225744
10,100,100,423785,221538
10,100,100,425418,224624
10,100,100,424117,222465
10,100,100,423160,224953
10,100,100,423001,222986
10,100,100,426155,226241
10,100,100,423881,222499
10,100,100,424778,225438
10,100,100,427071,221464
10,100,100,424860,225475
11,100,100,425604,224220
11,100,100,427002,221549
11,100,100,425524,223197
11,100,100,426109,221238
11,100,100,433850,222115
11,100,100,423517,221456
11,100,100,424790,220904
11,100,100,424824,222311
11,100,100,426538,222796
11,100,100,441108,224837
11,100,100,420119,222515
11,100,100,425602,223097
11,100,100,424082,222128
11,100,100,424712,222131
11,100,100,454872,222191
11,100,100,424011,221880
11,100,100,424916,222316
11,100,100,425059,222037
11,100,100,424328,223299
11,100,100,425956,222084
12,100,100,424197,223529
12,100,100,425720,222246
12,100,100,423404,223121
12,100,100,427359,222987
12,100,100,427140,222060
12,100,100,426896,222189
12,100,100,424432,223415
12,100,100,424548,222436
12,100,100,422378,221816
12,100,100,425672,222696
12,100,100,429974,222713
12,100,100,425269,221830
12,100,100,420754,222398
12,100,100,421707,223372
12,100,100,421718,225141
12,100,100,425520,222998
12,100,100,425466,225379
12,100,100,428262,222361
12,100,100,424929,221883
12,100,100,426777,221930
13,100,100,425724,222928
13,100,100,425977,221301
13,100,100,454334,221792
13,100,100,424460,223149
13,100,100,425038,222741
13,100,100,426376,222245
13,100,100,425927,222494
13,100,100,426195,222398
13,100,100,428548,222086
13,100,100,425949,222321
13,100,100,426827,221643
13,100,100,425663,221845
13,100,100,422116,221291
13,100,100,423876,221103
13,100,100,425699,253596
13,100,100,427157,222951
13,100,100,421588,221906
13,100,100,422432,221793
13,100,100,427144,222275
13,100,100,426992,222553
14,100,100,423505,223680
14,100,100,424174,222780
14,100,100,424689,225112
14,100,100,423204,222227
14,100,100,423869,222235
14,100,100,426363,222735
14,100,100,424632,223349
14,100,100,422782,245256
14,100,100,424420,222527
14,100,100,425058,221880
14,100,100,428225,222321
14,100,100,426604,223295
14,100,100,424079,222923
14,100,100,423775,223650
14,100,100,422765,222168
14,100,100,425914,222678
14,100,100,427020,224201
14,100,100,428313,223223
14,100,100,428968,223675
14,100,100,424396,226236
15,100,100,427933,222898
15,100,100,454015,223737
15,100,100,425394,222576
15,100,100,425472,223876
15,100,100,426318,221487
15,100,100,425580,222260
15,100,100,422921,222352
15,100,100,424537,223137
15,100,100,426582,223003
15,100,100,425226,222513
15,100,100,422327,222144
15,100,100,423384,223349
15,100,100,425590,221589
15,100,100,426685,223316
15,100,100,420129,221633
15,100,100,426407,224721
15,100,100,423891,221421
15,100,100,428327,222493
15,100,100,424855,223550
15,100,100,424584,225719
16,100,100,427904,220591
16,100,100,427390,221840
16,100,100,426402,223984
16,100,100,427707,221601
16,100,100,425231,223201
16,100,100,424850,222691
16,100,100,428150,220621
16,100,100,424933,223034
16,100,100,425618,222149
16,100,100,426370,221860
16,100,100,428212,221962
16,100,100,423941,223115
16,100,100,428283,223320
16,100,100,420905,223425
16,100,100,422534,222730
16,100,100,424971,222944
16,100,100,424764,222414
16,100,100,423649,220515
16,100,100,425925,223160
16,100,100,427169,222490
17,100,100,425668,222162
17,100,100,424961,222417
17,100,100,425923,224766
17,100,100,425523,222971
17,100,100,425496,224625
17,100,100,421387,222047
17,100,100,426414,223446
17,100,100,424297,221969
17,100,100,424984,222974
17,100,100,424704,224107
17,100,100,423768,222217
17,100,100,424134,222986
17,100,100,424222,221518
17,100,100,427188,222733
17,100,100,423930,222446
17,100,100,425911,221889
17,100,100,425365,222767
17,100,100,427428,222959
17,100,100,420443,222981
17,100,100,428963,223275
18,100,100,430035,222742
18,100,100,424113,222419
18,100,100,426283,221258
18,100,100,423949,221927
18,100,100,426595,221670
18,100,100,425794,221838
18,100,100,425795,222585
18,100,100,423274,222795
18,100,100,429642,221882
18,100,100,426492,223036
18,100,100,428372,222069
18,100,100,422640,222110
18,100,100,426951,221749
18,100,100,454492,223043
18,100,100,424798,221812
18,100,100,424907,222103
18,100,100,423895,223870
18,100,100,423211,222338
18,100,100,425020,225979
18,100,100,425552,223021
19,100,100,425433,226214
19,100,100,428559,224209
19,100,100,426225,225118
19,100,100,425432,225036
19,100,100,425091,225313
19,100,100,424895,226409
19,100,100,427545,224587
19,100,100,426244,224017
19,100,100,426410,224738
19,100,100,420970,224731
19,100,100,420747,224732
19,100,100,427371,223687
19,100,100,427194,225032
19,100,100,426431,224315
19,100,100,425765,225008
19,100,100,425861,225448
19,100,100,424447,223848
19,100,100,424789,223868
19,100,100,425700,223617
19,100,100,426455,224430
20,100,100,422903,228425
20,100,100,427158,224062
20,100,100,426268,224444
20,100,100,427223,226678
20,100,100,424456,225472
20,100,100,431019,224623
20,100,100,426455,225635
20,100,100,421531,226116
20,100,100,425288,224886
20,100,100,426522,226397
20,100,100,430141,224733
20,100,100,427902,225099
20,100,100,425983,225105
20,100,100,425804,224594
20,100,100,428655,224751
20,100,100,425547,225064
20,100,100,428034,226137
20,100,100,425593,227457
20,100,100,427000,225979
20,100,100,425434,224883
20,1,100,175903,41478
20,1,100,175306,40215
20,1,100,175259,40613
20,1,100,175567,40558
20,1,100,175743,39866
20,1,100,175001,39988
20,1,100,174796,40021
20,1,100,174756,40704
20,1,100,175432,40877
20,1,100,174711,40413
20,1,100,175098,40011
20,1,100,174903,40258
20,1,100,176217,40702
20,1,100,178494,40605
20,1,100,174699,40087
20,1,100,174695,40151
20,1,100,173966,43040
20,1,100,175084,40248
20,1,100,175155,40216
20,1,100,175344,39921
20,2,100,177563,42465
20,2,100,177100,42675
20,2,100,177402,42662
20,2,100,178154,43775
20,2,100,177047,42695
20,2,100,176990,42540
20,2,100,177946,42798
20,2,100,177774,42586
20,2,100,177527,42838
20,2,100,177390,42977
20,2,100,177488,43018
20,2,100,177679,42308
20,2,100,177577,42883
20,2,100,177681,42639
20,2,100,177634,43089
20,2,100,178030,42868
20,2,100,177215,42325
20,2,100,177565,42584
20,2,100,185168,42917
20,2,100,177506,42680
20,3,100,180681,45144
20,3,100,180051,47988
20,3,100,180299,44441
20,3,100,180375,44537
20,3,100,180055,44257
20,3,100,179831,44307
20,3,100,179661,44186
20,3,100,180457,44581
20,3,100,181660,45461
20,3,100,179759,44161
20,3,100,180373,44689
20,3,100,179186,44076
20,3,100,180075,44103
20,3,100,179888,44942
20,3,100,180019,44736
20,3,100,179807,44472
20,3,100,180496,44070
20,3,100,180059,44411
20,3,100,179053,44267
20,3,100,180096,44476
20,4,100,184175,48395
20,4,100,183137,48414
20,4,100,183268,48172
20,4,100,182726,48335
20,4,100,182840,47518
20,4,100,182253,47532
20,4,100,181927,47993
20,4,100,183191,48026
20,4,100,184045,47552
20,4,100,183084,47897
20,4,100,182747,47570
20,4,100,183073,47219
20,4,100,183372,47261
20,4,100,182723,47332
20,4,100,183595,47519
20,4,100,183340,48025
20,4,100,182950,47606
20,4,100,183266,48200
20,4,100,182941,47816
20,4,100,182698,47398
20,5,100,186620,49311
20,5,100,187547,49196
20,5,100,186139,49167
20,5,100,185191,49591
20,5,100,186969,49294
20,5,100,185397,49451
20,5,100,185650,49469
20,5,100,189134,48848
20,5,100,185744,48490
20,5,100,185712,48875
20,5,100,188409,49076
20,5,100,185954,49090
20,5,100,185717,49226
20,5,100,189684,49395
20,5,100,185482,49214
20,5,100,185982,49259
20,5,100,188901,49177
20,5,100,185786,48671
20,5,100,185741,48961
20,5,100,187785,49217
20,6,100,188049,50929
20,6,100,188432,50284
20,6,100,191577,50804
20,6,100,189272,50737
20,6,100,189033,50693
20,6,100,191059,50916
20,6,100,188379,50361
20,6,100,189033,50100
20,6,100,188328,54116
20,6,100,188643,50367
20,6,100,187881,49841
20,6,100,188385,53180
20,6,100,188442,50556
20,6,100,188616,50803
20,6,100,188306,54117
20,6,100,189016,50926
20,6,100,188236,50653
20,6,100,189635,59861
20,6,100,188802,50446
20,6,100,188736,50334
20,7,100,189955,56326
20,7,100,189598,52847
20,7,100,190825,53010
20,7,100,193559,53181
20,7,100,190493,53238
20,7,100,190839,54237
20,7,100,193679,53295
20,7,100,190141,53602
20,7,100,191425,54115
20,7,100,190945,53837
20,7,100,190748,53699
20,7,100,190859,53391
20,7,100,190706,53141
20,7,100,190948,53229
20,7,100,191296,52845
20,7,100,190511,53093
20,7,100,190450,52989
20,7,100,190627,53342
20,7,100,190598,52595
20,7,100,190584,53270
20,8,100,193589,55964
20,8,100,193398,56214
20,8,100,193153,56077
20,8,100,193955,55955
20,8,100,193844,55737
20,8,100,193214,56588
20,8,100,193463,56190
20,8,100,193287,56197
20,8,100,192140,55973
20,8,100,193307,56044
20,8,100,192636,55730
20,8,100,193059,55431
20,8,100,192244,55493
20,8,100,193034,55592
20,8,100,193462,55188
20,8,100,213016,71694
20,8,100,198069,57065
20,8,100,196459,56972
20,8,100,197734,56210
20,8,100,197176,56929
20,9,100,199062,57962
20,9,100,196075,57487
20,9,100,196316,57403
20,9,100,195663,57323
20,9,100,195746,57346
20,9,100,195302,58460
20,9,100,195470,58384
20,9,100,195528,58261
20,9,100,196495,58335
20,9,100,194984,58466
20,9,100,196249,59271
20,9,100,195881,58514
20,9,100,196485,58259
20,9,100,195637,58011
20,9,100,195611,58195
20,9,100,196237,58506
20,9,100,196637,57975
20,9,100,196683,58273
20,9,100,197692,58728
20,9,100,195638,57894
20,10,100,197112,59617
20,10,100,197858,59827
20,10,100,198309,60046
20,10,100,201153,59867
20,10,100,197810,59493
20,10,100,197874,59983
20,10,100,198532,95298
20,10,100,197585,59971
20,10,100,197911,59247
20,10,100,198684,59843
20,10,100,197894,59309
20,10,100,198320,59955
20,10,100,198954,59423
20,10,100,199014,59748
20,10,100,198361,59581
20,10,100,197006,59412
20,10,100,198627,59742
20,10,100,198833,59167
20,10,100,198536,59551
20,10,100,198241,59164
20,11,100,200721,61714
20,11,100,199645,61286
20,11,100,200478,61265
20,11,100,204720,75184
20,11,100,200919,61712
20,11,100,200915,61716
20,11,100,200781,61287
20,11,100,201249,61413
20,11,100,201358,61764
20,11,100,201823,61769
20,11,100,200751,61662
20,11,100,200147,61601
20,11,100,202388,61920
20,11,100,202191,61006
20,11,100,201429,61460
20,11,100,201055,61285
20,11,100,201107,61752
20,11,100,200498,61276
20,11,100,200917,61153
20,11,100,203263,61832
20,12,100,203702,62106
20,12,100,203383,61907
20,12,100,204307,62996
20,12,100,204289,61974
20,12,100,203436,62020
20,12,100,203102,62170
20,12,100,203613,61720
20,12,100,202779,62143
20,12,100,202650,61885
20,12,100,203142,61565
20,12,100,202773,61820
20,12,100,203249,61918
20,12,100,203014,62074
20,12,100,203774,62509
20,12,100,206802,62291
20,12,100,202817,62257
20,12,100,203862,62221
20,12,100,204650,62808
20,12,100,203674,62180
20,12,100,203362,62448
20,13,100,206745,63850
20,13,100,206179,63683
20,13,100,206589,63395
20,13,100,206757,63356
20,13,100,206003,63440
20,13,100,206959,63240
20,13,100,205884,63399
20,13,100,205968,63185
20,13,100,205906,63034
20,13,100,205815,63916
20,13,100,206403,63738
20,13,100,209219,64177
20,13,100,205681,63978
20,13,100,205661,63773
20,13,100,206692,64025
20,13,100,206801,63936
20,13,100,206736,63728
20,13,100,205325,63962
20,13,100,205979,63422
20,13,100,205890,63230
20,14,100,209334,66112
20,14,100,208501,65979
20,14,100,208096,65985
20,14,100,208332,65560
20,14,100,208042,65572
20,14,100,211175,65337
20,14,100,211301,66947
20,14,100,209250,66181
20,14,100,208881,66291
20,14,100,208087,66240
20,14,100,208452,65667
20,14,100,208810,65863
20,14,100,208732,65494
20,14,100,207116,65936
20,14,100,208148,65366
20,14,100,208864,65905
20,14,100,208354,65214
20,14,100,208739,65785
20,14,100,209415,66054
20,14,100,211260,66527
20,15,100,211433,70408
20,15,100,210456,67760
20,15,100,211185,67922
20,15,100,210560,67023
20,15,100,211235,66978
20,15,100,211094,67121
20,15,100,211383,67416
20,15,100,211468,66949
20,15,100,211634,67334
20,15,100,211402,67784
20,15,100,215212,68161
20,15,100,212607,67683
20,15,100,210571,67209
20,15,100,211400,67569
20,15,100,210458,66901
20,15,100,211359,66982
20,15,100,211409,67183
20,15,100,210293,67224
20,15,100,211792,68362
20,15,100,211920,67763
20,16,100,214111,69273
20,16,100,215897,69604
20,16,100,214237,68634
20,16,100,214001,68666
20,16,100,212663,68144
20,16,100,213837,68775
20,16,100,213758,69033
20,16,100,213524,69241
20,16,100,214094,69445
20,16,100,213962,69375
20,16,100,213411,68857
20,16,100,214392,69013
20,16,100,212779,72516
20,16,100,221006,69356
20,16,100,212906,68834
20,16,100,213786,68998
20,16,100,213721,68771
20,16,100,214410,69166
20,16,100,214698,68997
20,16,100,213672,69023
20,17,100,214994,69947
20,17,100,216376,70322
20,17,100,215524,70224
20,17,100,219662,71073
20,17,100,216066,70486
20,17,100,216281,70248
20,17,100,215977,70077
20,17,100,215572,70206
20,17,100,216347,70377
20,17,100,216591,70082
20,17,100,215810,70468
20,17,100,216215,70954
20,17,100,215808,70374
20,17,100,215864,70485
20,17,100,217182,70729
20,17,100,216262,70266
20,17,100,216373,69981
20,17,100,216232,70225
20,17,100,215980,70289
20,17,100,216517,70458
20,18,100,218311,72498
20,18,100,218123,72566
20,18,100,218600,75486
20,18,100,218572,72315
20,18,100,219053,72504
20,18,100,218604,72986
20,18,100,218937,72280
20,18,100,218743,72279
20,18,100,218162,72224
20,18,100,218631,72061
20,18,100,218765,72644
20,18,100,218905,73219
20,18,100,218988,72620
20,18,100,219044,72388
20,18,100,218403,72406
20,18,100,217948,72786
20,18,100,219300,73246
20,18,100,218605,72859
20,18,100,218614,72440
20,18,100,218379,72940
20,19,100,220482,74450
20,19,100,221572,75128
20,19,100,221844,74923
20,19,100,221318,74840
20,19,100,221055,74480
20,19,100,221006,74647
20,19,100,222092,75383
20,19,100,221354,75384
20,19,100,221592,75238
20,19,100,220813,74812
20,19,100,220659,74857
20,19,100,221084,74264
20,19,100,222061,75479
20,19,100,221621,75096
20,19,100,221520,74872
20,19,100,221185,75170
20,19,100,221257,74753
20,19,100,223823,75302
20,19,100,221803,75097
20,19,100,220341,74675
20,20,100,224490,75899
20,20,100,224706,76517
20,20,100,224039,76429
20,20,100,224494,76587
20,20,100,224103,76173
20,20,100,227444,76573
20,20,100,224502,76393
20,20,100,225227,76897
20,20,100,223393,76325
20,20,100,224594,75812
20,20,100,224587,75724
20,20,100,224617,75638
20,20,100,223640,76494
20,20,100,226724,77196
20,20,100,224901,76363
20,20,100,224357,76291
20,20,100,224727,76327
20,20,100,225031,76561
20,20,100,223940,77035
20,20,100,224171,76039
20,21,100,226074,86527
20,21,100,226204,78754
20,21,100,228029,79052
20,21,100,226484,77730
20,21,100,225762,78357
20,21,100,225642,78500
20,21,100,226983,81933
20,21,100,228744,79245
20,21,100,226137,78467
20,21,100,226457,78448
20,21,100,228098,78287
20,21,100,226566,78462
20,21,100,225636,78328
20,21,100,226077,78222
20,21,100,229325,78847
20,21,100,226701,78656
20,21,100,226770,77984
20,21,100,226910,77934
20,21,100,226472,78918
20,21,100,227413,78797
20,22,100,228893,80917
20,22,100,228425,80817
20,22,100,232290,80815
20,22,100,229270,81140
20,22,100,228780,80313
20,22,100,228044,80606
20,22,100,228718,80886
20,22,100,228922,80881
20,22,100,227814,80993
20,22,100,228844,80472
20,22,100,229077,80904
20,22,100,229470,81002
20,22,100,227978,80664
20,22,100,228428,80531
20,22,100,227638,80894
20,22,100,229615,83589
20,22,100,228612,80567
20,22,100,228640,80684
20,22,100,228074,81021
20,22,100,229571,81159
20,23,100,231337,81435
20,23,100,232197,81811
20,23,100,231261,82418
20,23,100,242006,82057
20,23,100,231642,82176
20,23,100,231721,82515
20,23,100,231493,82275
20,23,100,232155,82044
20,23,100,231933,81700
20,23,100,230837,82087
20,23,100,231430,82235
20,23,100,233595,82674
20,23,100,231052,82589
20,23,100,231927,82275
20,23,100,231442,82283
20,23,100,231045,81235
20,23,100,232894,82444
20,23,100,231798,82616
20,23,100,231574,81727
20,23,100,231137,82233
20,24,100,233227,83279
20,24,100,233610,86589
20,24,100,235100,83362
20,24,100,233570,84156
20,24,100,234579,83727
20,24,100,234620,83524
20,24,100,233087,83599
20,24,100,233929,83519
20,24,100,234280,83424
20,24,100,232936,82829
20,24,100,234265,83511
20,24,100,235309,84042
20,24,100,233401,83286
20,24,100,233837,83909
20,24,100,237541,83438
20,24,100,234173,82684
20,24,100,233125,83328
20,24,100,234406,83635
20,24,100,233090,82952
20,24,100,233588,83370
20,25,100,235773,88424
20,25,100,236680,88380
20,25,100,235869,87932
20,25,100,235535,88466
20,25,100,236617,88527
20,25,100,236015,87931
20,25,100,236528,88491
20,25,100,237232,87736
20,25,100,235657,87720
20,25,100,236564,87910
20,25,100,236151,88293
20,25,100,235989,87765
20,25,100,238671,88294
20,25,100,236692,88494
20,25,100,236245,87504
20,25,100,235193,88129
20,25,100,235819,88561
20,25,100,236365,91179
20,25,100,236476,88305
20,25,100,236438,88539
20,26,100,240502,90588
20,26,100,239319,89479
20,26,100,239412,92881
20,26,100,239116,89028
20,26,100,238334,89361
20,26,100,239330,90372
20,26,100,239056,89391
20,26,100,239770,88819
20,26,100,238655,90178
20,26,100,238794,88911
20,26,100,237936,89213
20,26,100,238346,90156
20,26,100,237820,89285
20,26,100,239162,88982
20,26,100,239562,89583
20,26,100,239544,89175
20,26,100,239172,89690
20,26,100,238895,90049
20,26,100,238780,89406
20,26,100,238046,89051
20,27,100,241531,92175
20,27,100,242407,91395
20,27,100,241729,91802
20,27,100,241565,92114
20,27,100,240445,91578
20,27,100,244806,91808
20,27,100,241140,92365
20,27,100,241558,91380
20,27,100,240423,92118
20,27,100,242424,91656
20,27,100,243851,92061
20,27,100,241827,91520
20,27,100,241069,91698
20,27,100,241817,91843
20,27,100,241789,91922
20,27,100,243521,92021
20,27,100,242329,92065
20,27,100,242080,92319
20,27,100,241655,91504
20,27,100,242284,92397
20,28,100,244185,97585
20,28,100,243235,93536
20,28,100,244713,93566
20,28,100,244242,94029
20,28,100,244836,93700
20,28,100,243913,96954
20,28,100,244518,95176
20,28,100,243902,94795
20,28,100,244060,94630
20,28,100,243236,94381
20,28,100,243356,97219
20,28,100,243398,93965
20,28,100,243531,94591
20,28,100,244274,94082
20,28,100,243982,93897
20,28,100,249297,95313
20,28,100,243366,93331
20,28,100,243983,93952
20,28,100,244094,93958
20,28,100,243124,93836
20,29,100,248577,95380
20,29,100,245730,95533
20,29,100,245754,94838
20,29,100,246515,95979
20,29,100,247040,95427
20,29,100,250133,96439
20,29,100,247721,96902
20,29,100,246049,95812
20,29,100,246504,95383
20,29,100,245647,95378
20,29,100,247584,95666
20,29,100,245421,94591
20,29,100,246214,95731
20,29,100,247078,95621
20,29,100,246749,95205
20,29,100,247073,95688
20,29,100,246313,95932
20,29,100,246182,95748
20,29,100,247190,95857
20,29,100,245987,95129
20,30,100,249621,97162
20,30,100,250033,96019
20,30,100,247819,97257
20,30,100,248648,96288
20,30,100,247887,96601
20,30,100,249182,96866
20,30,100,248662,96309
20,30,100,249473,96929
20,30,100,247155,95733
20,30,100,249293,96545
20,30,100,249839,96453
20,30,100,248238,96616
20,30,100,249725,97100
20,30,100,248583,96931
20,30,100,248960,97110
20,30,100,248282,96905
20,30,100,249021,96237
20,30,100,249369,99492
20,30,100,248657,95975
20,30,100,248572,97013
20,31,100,250558,97666
20,31,100,250738,98280
20,31,100,281727,98442
20,31,100,251054,97493
20,31,100,251209,98768
20,31,100,250117,97136
20,31,100,251597,98523
20,31,100,252802,98476
20,31,100,251652,99319
20,31,100,251365,97217
20,31,100,252582,98612
20,31,100,250660,98373
20,31,100,251878,98757
20,31,100,251188,98622
20,31,100,251836,97591
20,31,100,251461,97452
20,31,100,251593,98107
20,31,100,252323,97922
20,31,100,251576,97633
20,31,100,251683,101501
20,32,100,253828,99996
20,32,100,253764,101355
20,32,100,254691,100868
20,32,100,254012,99638
20,32,100,257585,101401
20,32,100,254935,99528
20,32,100,255454,100707
20,32,100,253924,99927
20,32,100,254304,100625
20,32,100,253656,99462
20,32,100,254019,100926
20,32,100,255534,99682
20,32,100,254071,100734
20,32,100,253233,100064
20,32,100,255422,100503
20,32,100,252675,99658
20,32,100,256770,100561
20,32,100,254836,100895
20,32,100,254248,99682
20,32,100,254606,100204
20,33,100,257386,101076
20,33,100,257569,102315
20,33,100,257003,101298
20,33,100,255581,101406
20,33,100,256610,100988
20,33,100,257209,101740
20,33,100,257517,101116
20,33,100,257273,101758
20,33,100,256923,104744
20,33,100,257428,101977
20,33,100,256843,101970
20,33,100,256591,101985
20,33,100,254985,101198
20,33,100,258783,101436
20,33,100,256340,100971
20,33,100,256667,101184
20,33,100,257370,101767
20,33,100,256283,101782
20,33,100,256390,102289
20,33,100,256594,101901
20,34,100,259120,103130
20,34,100,258645,102941
20,34,100,259351,102588
20,34,100,259225,103133
20,34,100,258517,102768
20,34,100,262506,103489
20,34,100,258444,102883
20,34,100,257704,103365
20,34,100,258440,102126
20,34,100,259342,102811
20,34,100,257930,103124
20,34,100,258381,103293
20,34,100,258578,105337
20,34,100,259596,102571
20,34,100,259751,103210
20,34,100,259020,102944
20,34,100,259015,102937
20,34,100,259190,103445
20,34,100,258679,102480
20,34,100,259636,102377
20,35,100,263198,107089
20,35,100,262289,106549
20,35,100,261193,106061
20,35,100,262877,106260
20,35,100,265355,107169
20,35,100,261293,106659
20,35,100,262269,106187
20,35,100,261637,106390
20,35,100,259651,107024
20,35,100,261686,106625
20,35,100,261901,107576
20,35,100,260353,109483
20,35,100,263214,106283
20,35,100,261893,106700
20,35,100,260841,107060
20,35,100,261226,106767
20,35,100,260745,106818
20,35,100,261070,106152
20,35,100,262399,109525
20,35,100,261506,106191
20,36,100,264115,108478
20,36,100,264184,110270
20,36,100,262920,107644
20,36,100,264232,109451
20,36,100,263669,108220
20,36,100,264446,108878
20,36,100,264516,108304
20,36,100,264842,108066
20,36,100,264104,107088
20,36,100,262936,107983
20,36,100,264626,107989
20,36,100,263657,107364
20,36,100,263863,108240
20,36,100,263889,107996
20,36,100,264551,109040
20,36,100,263371,107959
20,36,100,264086,108004
20,36,100,264082,108344
20,36,100,263358,107947
20,36,100,263198,108146
20,37,100,264617,109091
20,37,100,266594,109269
20,37,100,266555,109437
20,37,100,266885,109146
20,37,100,266592,109098
20,37,100,267388,110681
20,37,100,266345,110845
20,37,100,266265,110559
20,37,100,266965,109960
20,37,100,266115,108834
20,37,100,266650,109169
20,37,100,267339,108889
20,37,100,266504,109952
20,37,100,265964,109342
20,37,100,265164,110288
20,37,100,266290,109279
20,37,100,266755,108638
20,37,100,267193,109685
20,37,100,266844,109582
20,37,100,265215,109334
20,38,100,268657,111943
20,38,100,269903,112293
20,38,100,269352,112975
20,38,100,268446,111001
20,38,100,269779,112190
20,38,100,269404,111890
20,38,100,268449,111195
20,38,100,269859,115488
20,38,100,269122,112194
20,38,100,269684,112056
20,38,100,268361,111976
20,38,100,269866,111807
20,38,100,268181,114184
20,38,100,268858,112131
