Pallet: "claims", Extrinsic: "attest", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
u,extrinsic_time,storage_root_time
0,113889,66753
0,94829,51289
0,93209,53623
0,93001,49070
0,93555,49084
0,93539,49332
0,94351,49872
0,94994,49290
0,93499,49050
0,94153,49256
0,93796,48971
0,95407,49981
0,94506,48935
0,93931,49248
0,94425,48817
0,93778,48790
0,94834,49643
0,93681,49153
0,93512,48449
0,92882,48543
20,93714,50758
20,93622,50061
20,94280,49538
20,93788,49297
20,93757,49129
20,93925,49697
20,94246,50221
20,93934,49074
20,93704,49488
20,92816,49341
20,93306,48985
20,94074,49833
20,93986,49875
20,93552,49541
20,94109,49200
20,93426,49271
20,93757,49517
20,93904,49933
20,93596,49393
20,94105,49858
40,94646,49439
40,93843,49625
40,93242,49784
40,93330,49484
40,93009,49023
40,92720,49330
40,93073,49228
40,93774,49436
40,93769,49114
40,93251,49047
40,93658,49169
40,93459,48936
40,93925,49959
40,93109,49211
40,93494,49292
40,93176,49199
40,96546,49580
40,93211,50057
40,92797,49231
40,93535,50314
60,93489,49512
60,93817,49744
60,93996,50267
60,94284,50193
60,94161,49668
60,96198,49927
60,94393,49480
60,94300,50269
60,93981,49399
60,93289,49667
60,93214,49414
60,92902,49417
60,93005,49848
60,98682,49712
60,93470,49300
60,93433,49661
60,93914,48953
60,93368,49849
60,93820,49534
60,93610,49609
80,93686,49499
80,93235,49409
80,93391,49542
80,93251,49166
80,92730,49094
80,92659,49241
80,92795,49001
80,93091,49900
80,93436,49598
80,93278,49271
80,96420,49804
80,93851,49286
80,93683,49847
80,94083,49637
80,93340,49128
80,93225,49207
80,93161,48970
80,92622,49513
80,93297,49828
80,93514,49073
100,92343,46774
100,92353,46954
100,92518,46582
100,93202,47428
100,93151,46740
100,92979,46691
100,91900,46490
100,92345,46583
100,94004,47967
100,92558,47350
100,92420,46714
100,92407,46695
100,92886,46618
100,92800,47572
100,92976,46851
100,93365,46810
100,92638,47050
100,92219,46645
100,92609,47023
100,92700,46830
120,94267,50705
120,93998,50005
120,93593,49376
120,93177,49175
120,93528,49392
120,93522,49204
120,92487,49042
120,92823,49055
120,92525,49116
120,95727,49959
120,92788,49511
120,93056,49037
120,93307,49210
120,96599,49102
120,94040,49972
120,93473,49374
120,92807,49148
120,93161,49364
120,93183,49160
120,93054,49937
140,93689,49795
140,93557,49548
140,93205,49759
140,92279,49381
140,93357,49879
140,93306,49648
140,92988,49655
140,93646,49282
140,93947,49558
140,93761,50262
140,96140,50063
140,92587,49556
140,93289,49340
140,92670,49408
140,93107,50097
140,93373,49192
140,93283,49424
140,92896,49016
140,93069,49389
140,93994,49978
160,93829,46726
160,93309,46745
160,93027,46738
160,92812,46646
160,93408,47113
160,93595,46983
160,93061,46705
160,92949,49853
160,92836,46646
160,93220,46622
160,93616,46981
160,93266,46934
160,93135,48082
160,92374,46697
160,92212,46764
160,93285,47101
160,92556,47303
160,92876,46677
160,92968,46722
160,93315,46717
180,93259,47272
180,92591,47127
180,92529,46632
180,92230,46517
180,92424,46927
180,93138,47293
180,92370,46986
180,92376,46902
180,92803,47135
180,92791,46701
180,92568,46937
180,92142,46988
180,92090,46735
180,95024,47083
180,92080,46425
180,91777,46658
180,92793,46876
180,92568,46943
180,93575,46450
180,92341,46667
200,93359,49942
200,92977,49703
200,93788,49594
200,93411,49191
200,92560,49340
200,92644,48968
200,93141,49917
200,93588,49560
200,93312,49160
200,93305,49021
200,96726,49627
200,93525,50069
200,93032,49201
200,92948,49490
200,93007,49385
