Pallet: "staking", Extrinsic: "set_validator_count", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,extrinsic_time,storage_root_time
120,1741,11454
120,1722,11470
120,1724,11278
120,1694,11493
120,1685,11506
120,1692,11403
120,1692,11581
120,1656,11417
120,1693,11395
120,1658,11573
120,1680,11461
120,1691,11348
120,1669,11582
120,1642,11401
120,1740,11452
140,1721,11581
140,1753,11559
140,1665,11414
140,1669,11474
140,1732,11496
140,1696,11440
140,1685,11451
140,1704,11552
140,1695,11493
140,1775,11462
140,1753,11473
140,1717,11380
140,1735,11579
140,1721,11475
140,1712,11346
140,1727,11398
140,1703,11461
140,1755,11445
140,1752,11417
140,1728,11321
160,1637,11481
160,1678,11359
160,1698,11333
160,1719,11497
160,1740,11460
160,1697,11341
160,1722,11503
160,1707,11560
160,1718,11447
160,1687,11544
160,1704,11472
160,1737,11354
160,1648,11367
160,1676,11471
160,1676,11448
160,1738,11424
160,1731,11424
160,1671,11561
160,1692,11420
160,1709,11498
180,1703,11518
180,1683,11386
180,1702,11430
180,1763,11420
180,1686,11461
180,1703,11441
180,1743,11407
180,1731,11496
180,1743,11535
180,1686,11439
180,1700,11329
180,1684,11422
180,1710,11417
180,1693,11495
180,1709,11495
180,1670,11499
180,1708,11403
180,1705,11517
180,1670,11380
180,1739,11501
200,1737,11598
200,1730,11602
200,1738,11387
200,1960,11935
200,1733,11532
200,1764,11539
200,1701,11547
200,1752,11551
200,1755,11556
200,1744,11475
200,1696,11535
200,1724,11554
200,1695,11405
200,1704,11497
200,1628,11464
200,1723,11636
200,1690,11602
200,1724,11622
200,1763,11654
200,1736,11592
220,1692,11572
220,1710,11460
220,1720,11566
220,1706,11500
220,1737,11618
220,1737,11704
220,1707,11434
220,1732,11651
220,1718,11649
220,1742,11487
220,1734,11605
220,1726,11626
220,1691,11423
220,1730,11374
220,1664,11530
220,1742,11482
220,1735,11583
220,1730,11357
220,1692,11399
220,1709,11464
240,1742,11602
240,1717,11483
240,1706,11421
240,1700,11648
240,1702,11447
240,1696,11404
240,1675,11536
240,1681,11642
240,1728,11533
240,1727,11415
240,1671,11512
240,1714,11583
240,1705,11470
240,1695,11505
240,1719,11395
240,1742,11617
240,1734,11732
240,1696,11658
240,1727,11517
240,1768,11575
260,1706,11440
260,1708,11489
260,1720,11563
260,1744,11482
260,1727,11436
260,1714,11536
260,1721,11405
260,1679,11504
260,1689,11640
260,1709,11325
260,1650,11439
260,1729,11536
260,1801,11566
260,1678,11478
260,1737,11471
260,1713,11549
260,1733,11373
260,1690,11503
260,1723,11539
260,1667,11489
280,1675,11450
280,1748,11551
280,1721,11464
280,1683,11646
280,1742,11593
280,1735,11457
280,1730,11478
280,1717,11530
280,1784,11447
280,1671,11529
280,1738,11430
280,1723,11379
280,1682,11558
280,1743,11484
280,1678,11443
280,1662,11449
280,1654,11552
280,1718,11481
280,1730,11534
280,1767,11571
300,1663,11444
300,1714,11501
300,1666,11543
300,1732,11493
300,1679,11375
300,1744,11565
300,1720,11462
300,1736,11490
300,1703,11531
300,1674,11452
300,1687,11681
300,1673,11451
300,1724,11584
300,1688,11389
300,1668,11646
300,1712,11577
300,1658,11520
300,1712,11540
300,1682,11454
300,1715,11505
320,1718,11616
320,1747,11522
320,1663,11495
320,1694,11466
320,1710,11545
320,1694,11344
320,1746,11607
320,16405,12011
320,1731,11555
320,1736,11457
320,1759,11454
320,1714,11558
320,1684,11511
320,1695,11477
320,1693,11505
320,1681,11592
320,1762,11449
320,1730,11465
320,1666,11421
320,1710,11540
340,1716,11539
340,1769,11580
340,1731,11601
340,1770,11442
340,1749,11490
340,1742,11397
340,1702,11474
340,1645,11377
340,1714,11498
340,1699,11466
340,1656,11471
340,1712,11473
340,1711,11499
340,1706,11430
340,1695,11576
340,1740,11454
340,1721,11429
340,1691,11585
340,1689,11395
340,1700,11529
360,1673,11431
360,1725,11633
360,1708,11390
360,1670,11430
360,1710,11501
360,1730,11592
360,1652,11491
360,1700,11480
360,1718,11535
360,1768,11538
360,1721,11453
360,1764,11478
360,1702,11583
360,1684,11486
360,1705,11432
360,1705,11695
360,1696,11515
360,1719,11570
360,1691,11422
360,1751,11615
380,1746,11387
380,1684,11683
380,1679,11559
380,1699,11450
380,1657,11655
380,1689,11398
380,1717,11516
380,1693,11506
380,1705,11489
380,1751,11411
380,1696,11390
380,1742,11569
380,1716,11530
380,1664,11409
380,1692,11474
380,1709,11607
380,1730,11357
380,1697,11501
380,1685,11463
380,1665,11476
400,1712,11562
400,1668,11519
400,1688,11549
400,1664,11614
400,1677,11506
400,1703,11450
400,1618,11638
400,1691,11416
400,1655,11611
400,1678,11459
400,1692,11572
400,1643,11455
400,1683,11658
400,1683,11542
400,1689,11503
400,1683,11415
400,1658,11531
400,1697,11492
400,1702,11380
400,1725,11509
420,1713,11469
420,1676,11464
420,1722,11475
420,1669,11450
420,1669,11395
420,1716,11517
420,1667,11451
420,1716,11646
420,1736,11546
420,1660,11502
420,1730,11425
420,1710,11626
420,1686,11402
420,1703,11627
420,1665,11564
420,1661,11554
420,1700,11535
420,1703,11417
420,1721,11494
420,1688,11445
440,1656,11604
440,1669,11483
440,1648,11525
440,1663,11483
440,1707,11422
440,1677,11496
440,1673,11539
440,1693,11466
440,1660,11555
440,1679,11594
440,1636,11407
440,1778,11571
440,1695,11479
440,1687,11591
440,1715,11600
440,1676,11526
440,1726,11521
440,1704,11405
440,1737,11501
440,1729,11586
460,1733,11602
460,1711,11562
460,1773,11581
460,1729,11376
460,1682,11484
460,1655,11424
460,1619,11484
460,1634,11534
460,1703,11528
460,1698,11458
460,1661,11442
460,1670,11455
460,1712,11401
460,1669,11373
460,1733,11563
460,1709,11448
460,1708,11461
460,1671,11486
460,1716,11615
460,1704,11457
480,1661,11490
480,1707,11434
480,1697,11355
480,1750,11401
480,1697,11536
480,1689,11338
480,1663,11488
480,1692,11537
480,1718,11500
480,1758,11578
480,1730,11486
480,1751,11483
480,1698,11582
480,1704,11459
480,1732,11412
480,1695,11346
480,1756,11520
480,1719,11529
480,1702,11410
480,1681,11440
500,1678,11524
500,1715,11490
500,1689,11604
500,1710,11367
500,1708,11460
500,1699,11452
500,1712,11499
500,1664,11550
500,1702,11646
500,1665,11550
500,1678,11415
500,1700,11432
500,1739,11488
500,1736,11558
500,1682,11532
500,1753,11532
500,1704,11436
500,1739,11607
500,1731,11493
500,1724,11538
520,1749,11400
520,1769,11458
520,1721,11409
520,1717,11530
520,1688,11485
520,1671,11486
520,1646,11484
520,1713,11519
520,1697,11441
520,1696,11319
520,1728,11451
520,1701,11429
520,1644,11377
520,1707,11536
520,1708,11491
520,1676,11548
520,1735,11431
520,1765,11391
520,1721,11509
520,1720,11528
540,1686,11377
540,1689,11525
540,1634,11550
540,1699,11543
540,1636,11490
540,1700,11571
540,1687,11612
540,1703,11514
540,1761,11340
540,1727,11416
540,1709,11647
540,1675,11388
540,1709,11379
540,1665,11501
540,1668,11492
540,1680,11478
540,1747,11424
540,1715,11452
540,1642,11395
540,1691,11557
560,1683,11424
560,1659,11365
560,1699,11474
560,1710,11447
560,1661,11407
560,1652,11540
560,1676,11330
560,1696,11423
560,1731,11530
560,1707,11495
560,1703,11494
560,1710,11612
560,1687,11526
560,1704,11451
560,1666,13858
560,1694,11410
560,1725,11464
560,1724,11578
560,1722,11470
560,1754,11516
580,1703,11604
580,1740,11472
580,1691,11488
580,1714,11580
580,1720,11351
580,1792,11592
580,1717,11506
580,1685,11414
580,1731,11459
580,1706,11487
580,1742,11585
580,1675,11489
580,1715,11528
580,1655,11475
580,1714,11568
580,1664,11434
580,1695,11469
580,1694,11506
580,1712,11525
580,1684,11504
600,1674,11487
600,1701,11455
600,1741,11471
600,1662,11404
600,1703,11373
600,1724,11485
600,1691,11505
600,1708,11504
600,1688,11376
600,1710,11495
600,1652,11399
600,1690,11629
600,1695,11592
600,1684,11427
600,1705,11537
600,1664,11505
600,1709,11413
600,1718,11445
600,1670,11364
600,1698,11406
620,1679,11360
620,1687,11449
620,1637,11377
620,1696,11715
620,1765,11653
620,1679,11333
620,1713,11543
620,1662,11480
620,1709,11430
620,1642,11463
620,1684,11558
620,1678,11446
620,1660,11464
620,1763,11609
620,1645,11432
620,1691,11463
620,1708,11618
620,1730,11440
620,1739,11592
620,1648,11459
640,1684,11489
640,1745,11558
640,1674,11515
640,1644,11592
640,1669,11384
640,1711,11374
640,1698,11492
640,1719,11453
640,1696,11494
640,1716,11433
640,1663,11314
640,1727,11404
640,1711,11558
640,1706,11426
640,1657,11426
640,1693,11447
640,1701,11514
640,1691,11435
640,1656,11456
640,1737,11412
660,1679,11593
660,1748,11539
660,1740,11460
660,1699,11464
660,1675,11469
660,1677,11555
660,1681,11407
660,1704,11501
660,1717,11496
660,1735,11566
660,1705,11415
660,1738,11635
660,1678,11509
660,1681,11573
660,1673,11472
660,1725,11418
660,1699,11474
660,1643,11517
660,1691,11515
660,1686,11391
680,1735,11461
680,1705,11495
680,1659,11388
680,1705,11531
680,1616,11448
680,1692,11601
680,1726,11564
680,1677,11432
680,1667,11572
680,1694,11371
680,1685,11465
680,1657,11492
680,1728,11545
680,1678,11381
680,1689,11494
680,1725,11508
680,1667,11424
680,1688,11381
680,1653,11524
680,1893,11683
700,1711,11525
700,1711,11378
700,1711,11459
700,1706,11400
700,1656,11401
700,1747,11628
700,1734,11553
700,1716,11456
700,1718,11573
700,1721,11659
700,1676,11517
700,1698,11407
700,1676,11400
700,1691,11568
700,1714,11535
700,1689,11559
700,1687,11523
700,1702,11441
700,1698,11463
700,1676,11469
720,1715,11546
720,1667,11487
720,1708,11641
720,1711,11647
720,1664,11494
720,1687,11747
720,1709,11574
720,1703,11556
720,1723,11609
720,1707,11636
720,1681,11489
720,1677,11474
720,1677,11476
720,1755,11425
720,1666,11435
720,1651,11500
720,1664,11453
720,1703,11454
720,1662,11333
720,1707,11467
740,1725,11473
740,1677,11575
740,1693,11408
740,1736,11614
740,1722,11542
740,1682,11459
740,1698,11579
740,1652,11509
740,1720,11453
740,1734,11373
740,1717,11338
740,1682,11468
740,1714,11368
740,1687,11469
740,1661,11541
740,1723,11532
740,1711,11387
740,1718,11596
740,1634,11529
740,1708,11588
760,1721,11557
760,1676,11532
760,1691,11518
760,1684,11483
760,1698,11537
760,1670,11458
760,1656,11464
760,1655,11396
760,1724,11472
760,1743,11376
760,1727,11603
760,1632,11365
760,1701,11571
760,1716,11588
760,1731,11405
760,1701,11452
760,1670,11518
760,1734,11585
760,1671,11471
760,1650,11500
780,1679,11564
780,1677,11503
780,1662,11578
780,1659,11297
780,1689,11558
780,1757,11453
780,1743,11558
780,1717,11574
780,1680,11423
780,1718,11495
780,1726,11390
780,1710,11440
780,1674,11384
780,1696,11391
780,1671,11419
780,1664,11599
780,1727,11537
780,1722,11474
780,1685,11514
780,1729,11341
800,1745,11512
800,1653,11445
800,1675,11505
800,1668,11517
800,1637,11492
800,1669,11426
800,1635,11397
800,1682,11500
800,1673,11488
800,1714,11568
800,1711,11513
800,1687,11483
800,1718,11491
800,1668,11421
800,1695,11496
800,1681,11657
800,1720,11631
800,1702,11448
800,1717,11584
800,1727,11418
820,1723,11454
820,1665,11494
820,1721,11490
820,1744,11470
820,1849,11692
820,1747,11424
820,1704,11359
820,1710,11424
820,1708,11471
820,1724,11570
820,1707,11547
820,1708,11455
820,1722,11526
820,1750,11650
820,1751,11535
820,1688,11443
820,1659,11453
820,1664,11425
820,1663,11460
820,1666,11354
840,1713,11492
840,1703,11516
840,1721,11552
840,1743,11582
840,1746,11630
840,1703,11465
840,1773,11590
840,1701,11647
840,1730,11441
840,1768,11508
840,1700,11466
840,1794,11440
840,1682,11467
840,1707,11412
840,1734,11372
840,1714,11545
840,1785,11529
840,1747,11426
840,1694,11445
840,1716,11431
860,1735,11496
860,1688,11579
860,1677,11457
860,1753,11531
860,1741,11546
860,1747,11508
860,1768,11507
860,1709,11445
860,1712,11442
860,1694,11451
860,1689,11440
860,1769,11550
860,1759,11557
860,1659,11494
860,1727,11370
860,1749,11502
860,1713,11367
860,1708,11461
860,1692,11451
860,1701,11430
880,1741,11493
880,1742,11297
880,1704,11517
880,1708,11309
880,1768,11474
880,1740,11536
880,1759,11464
880,1716,11381
880,1729,11598
880,1673,11544
880,1672,11599
880,1706,11444
880,1706,11402
880,1729,11590
880,1671,11402
880,1725,11564
880,1719,11564
880,1713,11458
880,1753,11528
880,1666,11455
900,1749,11608
900,1738,11615
900,1658,11548
900,1746,11705
900,1656,11609
900,1715,11470
900,1743,11563
900,1665,11509
900,1648,11452
900,1664,11515
900,1756,11455
900,1723,11483
900,1658,11479
900,1728,11556
900,1735,11469
900,1708,11542
900,1725,11419
900,1681,11412
900,1693,11407
900,1738,11424
920,1688,11552
920,1699,11630
920,1776,11447
920,1687,11498
920,1683,11494
920,1726,11572
920,1694,11423
920,1714,11363
920,1707,11517
920,1681,11571
920,1694,11479
920,1707,11374
920,1737,11578
920,1722,11564
920,1737,11629
920,1743,11549
920,1643,11415
920,1728,11424
920,1736,11445
920,1682,11294
940,1732,11384
940,1664,11411
940,1680,11518
940,1672,11438
940,1682,11367
940,1693,11309
940,1745,11352
940,1709,11453
940,1664,11495
940,1783,11634
940,1697,11503
940,1677,11440
940,1783,11664
940,1697,11570
940,1681,11435
940,1649,11577
940,1712,11504
940,1785,11374
940,1695,11415
940,1723,11457
960,1715,11590
960,1693,11537
960,1752,11590
960,1710,11599
960,1764,11474
960,1731,11630
960,1688,11560
960,1695,11504
960,1733,11493
960,1708,11494
960,1694,11456
960,1724,11559
960,1722,11403
960,1731,11454
960,1669,11380
960,1699,11510
960,1748,11597
960,1623,11476
960,1688,11487
960,1659,11395
980,1680,11489
980,1647,11522
980,1704,11450
980,1745,11493
980,1750,11622
980,1703,11522
980,1662,11417
980,1642,11525
980,1719,11615
980,1738,11516
980,1646,11404
980,1710,11529
980,1720,11512
980,1678,11432
980,1716,11512
980,1710,11498
980,1657,11519
980,1754,11526
980,1763,11347
980,1665,11446
1000,1706,11636
1000,1706,11450
1000,1708,11483
1000,1677,11421
1000,1704,11403
1000,1689,11383
1000,1683,11418
1000,1678,11509
1000,1707,11386
1000,1686,11532
1000,1643,11293
1000,1670,11369
1000,1710,11463
1000,1700,11560
1000,1727,11566
1000,1717,11432
1000,1676,11578
1000,1697,11497
1000,1671,11402
1000,1682,11398

Median Slopes Analysis
========

Model:
Time ~=    1.717
    + c        0
              µs

Min Squares Analysis
========

Data points distribution:
    c   mean µs  sigma µs       %
    0     1.765     0.011    0.6%
   20     1.729     0.017    0.9%
   40     1.717     0.014    0.8%
   60     1.702     0.016    0.9%
   80     1.741     0.015    0.8%
  100     1.721      0.01    0.5%
  120     1.694     0.015    0.8%
  140      1.72      0.01    0.5%
  160       1.7     0.012    0.7%
  180     1.701     0.007    0.4%
  200     1.729      0.01    0.5%
  220     1.721     0.009    0.5%
  240     1.711      0.01    0.5%
  260     1.713      0.01    0.5%
  280     1.717     0.018    1.0%
  300     1.696     0.015    0.8%
  320     1.713     0.014    0.8%
  340     1.711     0.009    0.5%
  360     1.708     0.008    0.4%
  380     1.698     0.009    0.5%
  400     1.683     0.007    0.4%
  420     1.696     0.015    0.8%
  440     1.686     0.012    0.7%
  460     1.696     0.015    0.8%
  480     1.706     0.011    0.6%
  500     1.706     0.009    0.5%
  520      1.71     0.009    0.5%
  540     1.691      0.01    0.5%
  560     1.699     0.008    0.4%
  580     1.706     0.009    0.5%
  600     1.696     0.007    0.4%
  620     1.687     0.013    0.7%
  640     1.696     0.011    0.6%
  660     1.694     0.011    0.6%
  680     1.688     0.011    0.6%
  700     1.703     0.008    0.4%
  720     1.691     0.014    0.8%
  740     1.704     0.013    0.7%
  760     1.692     0.016    0.9%
  780     1.697     0.016    0.9%
  800     1.688     0.015    0.8%
  820     1.711      0.01    0.5%
  840     1.722     0.014    0.8%
  860     1.718     0.016    0.9%
  880     1.719      0.01    0.5%
  900     1.711     0.023    1.3%
  920     1.707     0.013    0.7%
  940     1.696     0.013    0.7%
  960     1.709     0.013    0.7%
  980       1.7     0.018    1.0%
 1000     1.693      0.01    0.5%

Quality and confidence:
param     error
c             0

Model:
Time ~=    1.717
    + c        0
              µs

