Pallet: "democracy", Extrinsic: "vote_new", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,extrinsic_time,storage_root_time
1,52233,38848
1,49034,32946
1,49623,32284
1,48271,32678
1,48588,32184
1,48484,32270
1,48382,32199
1,48592,32045
1,48677,32187
1,48764,31398
1,48061,32448
1,48254,32019
1,48269,31152
1,48628,32113
1,80468,32472
1,48889,31965
1,48204,32131
1,48348,31857
1,48553,32336
1,48415,32213
2,48598,32738
2,48660,33064
2,48516,33093
2,48716,33155
2,49303,33403
2,48867,33177
2,49534,33013
2,48844,32279
2,48795,33102
2,48547,33064
2,48704,33020
2,48542,32683
2,48937,33166
2,48782,32795
2,48547,33593
2,48618,32803
2,48658,32928
2,48834,32889
2,48952,33418
2,48393,33135
3,50206,36972
3,49478,37015
3,49142,36341
3,49954,36458
3,49580,36436
3,49944,36549
3,49393,36422
3,49456,37200
3,50151,37032
3,49170,36317
3,49103,36197
3,49325,36754
3,49947,36541
3,49877,36665
3,49322,37031
3,50407,36976
3,49660,36321
3,49344,37126
3,49251,36858
3,49315,36913
4,50384,33853
4,50364,34103
4,50225,33617
4,50086,33963
4,50128,33980
4,50163,33747
4,50081,34002
4,50185,33513
4,50254,33827
4,50209,33979
4,50317,33334
4,49950,33774
4,50785,34228
4,50022,33598
4,50005,33336
4,50357,33681
4,49745,34267
4,50366,34166
4,50001,33568
4,50328,34180
5,49807,34337
5,50501,34054
5,50515,33936
5,49935,34067
5,50231,33634
5,50006,33566
5,50183,34151
5,50175,33946
5,49916,34250
5,50375,34175
5,50440,33751
5,50086,33725
5,50151,33526
5,49558,34534
5,49495,33869
5,49984,34414
5,49903,34337
5,50068,34182
5,50631,33976
5,50154,33790
6,51893,38674
6,51634,38006
6,51888,38424
6,51871,38056
6,51858,38363
6,52106,37635
6,51750,38036
6,52699,38287
6,51492,38144
6,52030,37646
6,51467,38050
6,52001,38519
6,51963,38060
6,51693,38294
6,51568,38022
6,51929,41587
6,51644,38446
6,51674,38185
6,51965,37845
6,51945,38084
7,51424,35063
7,51309,34613
7,51327,34940
7,50818,34680
7,51765,35239
7,51072,35040
7,51044,35263
7,51285,34654
7,51482,34873
7,51744,34972
7,51584,34839
7,51215,34567
7,51065,35091
7,50996,34402
7,50910,34932
7,50974,35143
7,51536,35055
7,51009,35011
7,50832,34762
7,51368,34773
8,51842,34805
8,52163,35134
8,52193,35246
8,52627,33844
8,52048,35355
8,52172,35093
8,52167,35424
8,51710,35187
8,51772,34923
8,51335,35000
8,52477,35551
8,51986,35342
8,51566,35215
8,51819,35368
8,52079,35459
8,51762,34852
8,51495,35222
8,51810,38190
8,51611,34666
8,51815,34830
9,51779,38955
9,51357,39101
9,52007,39013
9,51680,39126
9,51743,38911
9,51823,38637
9,51722,39018
9,54868,38901
9,52311,38791
9,52039,39129
9,51613,38896
9,51914,38692
9,52170,38690
9,51809,38968
9,51934,39006
9,52202,39051
9,52214,39089
9,51883,38755
9,51398,39172
9,52233,38663
10,52627,35813
10,52640,35634
10,52324,35650
10,53076,33679
10,52084,35445
10,52211,36004
10,52903,36718
10,52199,35907
10,52769,35411
10,53297,35862
10,52063,36166
10,52460,35709
10,53211,36043
10,52100,36056
10,52757,35612
10,53498,35918
10,52631,35896
10,52168,35715
10,55895,36125
10,52550,36218
11,52447,39756
11,52498,40092
11,52417,39868
11,52318,40367
11,52289,40578
11,52000,40567
11,52264,39716
11,52000,40201
11,52693,40133
11,52223,39712
11,52571,40192
11,52581,39914
11,52522,40028
11,51892,40140
11,52120,40621
11,51966,40500
11,52747,40150
11,51656,40336
11,53071,40184
11,52211,40314
12,53346,36663
12,53301,36374
12,53068,36230
12,52682,36427
12,53563,36633
12,52968,36664
12,53119,37325
12,53154,36396
12,56531,37098
12,53314,37498
12,53424,36982
12,53529,36560
12,53273,36513
12,53240,37169
12,53227,37125
12,53842,37159
12,53446,36931
12,53345,37316
12,52867,36296
12,53484,36580
13,53484,40746
13,53206,40757
13,53131,39637
13,52766,39917
13,52414,40635
13,52828,39965
13,52565,40248
13,52766,40273
13,53051,40420
13,52846,40356
13,53281,40019
13,52856,40575
13,52831,40371
13,53156,40374
13,52447,40727
13,52438,40853
13,53212,39945
13,52918,40206
13,52447,40271
13,52988,40062
14,53155,37308
14,53250,38016
14,54439,37698
14,53866,37492
14,53276,37018
14,53573,37205
14,53474,37286
14,54528,37811
14,53491,37210
14,53764,37720
14,53501,37637
14,53663,37770
14,53482,37523
14,53077,37115
14,53879,37362
14,53531,37117
14,53332,37716
14,53670,37204
14,53680,37830
14,53121,37220
15,53857,37444
15,55177,35309
15,54244,37763
15,54395,37948
15,53643,37721
15,55041,37740
15,54599,37423
15,68536,37941
15,54012,37627
15,54879,34758
15,55565,35021
15,55011,34689
15,54757,37349
15,54079,37834
15,54196,38163
15,54758,37674
15,54561,38045
15,53987,37619
15,53984,37622
15,54227,37829
16,54826,41535
16,55022,41145
16,54919,40930
16,56345,38748
16,54337,41420
16,54638,41378
16,54379,41296
16,54706,42014
16,55185,41523
16,54888,41424
16,54897,41110
16,54690,41195
16,54901,41129
16,54415,41012
16,55022,41699
16,54635,41056
16,55291,41325
16,54623,41712
16,57597,41163
16,54679,40996
17,54661,38813
17,54158,37848
17,55312,38035
17,54543,36501
17,54645,38217
17,54210,38457
17,55138,38452
17,54434,38070
17,53945,38287
17,56377,34897
17,54932,38338
17,54333,38507
17,54611,37661
17,54467,38345
17,54356,38547
17,54009,38219
17,54513,38108
17,54499,38377
17,53898,38065
17,54562,38081
18,55384,42112
18,57839,42157
18,55208,42076
18,55446,42521
18,55339,41761
18,55117,41924
18,55360,42254
18,54734,42131
18,55046,41686
18,55714,42087
18,55794,42355
18,55216,42162
18,56345,42374
18,55916,42027
18,56590,38926
18,54907,41962
18,54839,41939
18,56444,38659
18,55098,41893
18,56565,38464
19,55599,42259
19,55280,43165
19,55697,41928
19,54850,42520
19,54810,42375
19,55059,41986
19,54906,42577
19,54796,41849
19,55780,42282
19,55182,42036
19,55369,42082
19,55771,42110
19,56451,38856
19,54684,42329
19,55176,42297
19,55534,42184
19,55022,42544
19,55032,42241
19,55110,42156
19,55418,42331
20,56190,36020
20,54474,39075
20,54947,39121
20,55070,39045
20,55417,38852
20,55498,38558
20,56007,35558
20,54531,39280
20,55688,38755
20,54963,39005
20,56158,38872
20,55295,38665
20,54909,39234
20,54714,38807
20,55157,38892
20,55507,38569
20,54949,39789
20,55477,38986
20,55252,39519
20,54815,38557
21,55542,43480
21,56387,42983
21,55513,42834
21,60313,43269
21,55454,42870
21,56783,42602
21,56152,42860
21,56210,43216
21,55771,42880
21,55631,42774
21,56193,42272
21,56503,43854
21,56144,42866
21,56649,42509
21,55309,43025
21,55957,43042
21,55783,42873
21,55950,43478
21,55699,43275
21,55864,43972
22,55904,43226
22,56412,43191
22,56582,42800
22,55976,42629
22,56385,43940
22,56788,43347
22,56134,43044
22,56006,43364
22,56661,42958
22,56694,42601
22,56048,43466
22,59472,42852
22,56906,43053
22,56852,43182
22,56064,43439
22,56454,43095
22,55788,42788
22,56100,43239
22,55991,43276
22,56406,43163
23,56248,43112
23,55652,43522
23,56573,43402
23,56206,43866
23,56189,43829
23,56215,43598
23,56625,43308
23,56019,43646
23,55873,43312
23,56365,43105
23,56260,43158
23,55710,42839
23,55671,49321
23,56048,43717
23,56198,43601
23,55547,43969
23,56169,43157
23,56367,43071
23,55906,43625
23,56747,44195
24,56205,40263
24,55893,39999
24,56169,40111
24,55553,39945
24,55512,39824
24,55927,40191
24,56394,40203
24,56353,39952
24,56001,40029
24,55577,39910
24,56450,40062
24,55829,39682
24,56322,40067
24,56619,40156
24,56209,39758
24,56168,40522
24,55875,40112
24,56394,40101
24,56178,39473
24,56287,40107
25,56594,43397
25,56526,43757
25,57018,43528
25,56567,44350
25,57149,43666
25,56252,43989
25,56521,43136
25,56475,43673
25,55913,47484
25,56082,43828
25,56010,43819
25,56702,43817
25,56578,43942
25,57288,44496
25,56615,44070
25,56375,43688
25,56651,43858
25,57153,43264
25,56609,43693
25,56304,43827
26,56662,43975
26,56928,44161
26,56637,44421
26,56579,44454
26,57662,44266
26,56574,43889
26,56553,44322
26,56462,44399
26,56942,44213
26,56619,44389
26,56879,44420
26,56770,44551
26,56751,44531
26,57100,44440
26,56197,44567
26,56605,44408
26,56153,44162
26,57917,45010
26,56856,44201
26,57103,43801
27,57323,43946
27,57433,43930
27,57675,47235
27,57450,44410
27,57295,43589
27,57236,43936
27,56306,44408
27,57422,44153
27,57009,43877
27,57439,44390
27,57483,44677
27,56953,44260
27,56895,47211
27,56901,44730
27,56508,44313
27,56824,44443
27,56732,44256
27,57039,44620
27,56784,44275
27,57481,44237
28,57398,44452
28,57082,44373
28,57803,44769
28,57253,44744
28,57118,44548
28,58000,44646
28,57280,44452
28,58026,44586
28,58373,44502
28,56762,44878
28,56722,44994
28,57535,44518
28,56863,44006
28,56942,44553
28,57097,47533
28,57417,44399
28,57084,45214
28,57390,44603
28,57553,44475
28,57691,44497
29,57243,44697
29,57643,44069
29,57789,44333
29,57694,44117
29,57679,44056
29,57548,44222
29,57310,44118
29,57195,44399
29,57386,43800
29,57786,44284
29,57619,44440
29,57292,44200
29,57365,44244
29,57999,44645
29,57833,44261
29,57671,44322
29,56859,44814
29,57114,44647
29,57445,44044
29,57339,43784
30,58058,44464
30,57779,44118
30,57953,44399
30,57823,44411
30,57892,44777
30,58232,44342
30,57487,44454
30,57563,44499
30,58028,44743
30,58213,45064
30,56894,45201
30,57783,44688
30,57404,44701
30,57853,44680
30,57685,44950
30,57639,44446
30,57846,44717
30,57463,44924
30,57290,44585
30,57347,44213
31,57408,44657
31,57960,44963
31,57641,44415
31,57183,44052
31,57939,44516
31,57571,44150
31,57557,44317
31,57498,44782
31,58325,44736
31,57594,44421
31,57871,44181
31,58013,44113
31,57644,44447
31,58152,44443
31,57609,44953
31,57516,45064
31,57835,45004
31,58013,44028
31,57955,44446
31,57652,44584
32,60562,45612
32,58389,44163
32,59355,44737
32,58181,45365
32,59049,44737
32,58608,44898
32,58730,45018
32,58375,45797
32,58919,45015
32,59296,45057
32,59424,44902
32,59092,45264
32,58489,45117
32,59276,44816
32,58329,45281
32,59019,44603
32,59062,44974
32,58756,44899
32,58774,45701
32,58223,45562
33,59011,45038
33,58880,45396
33,58753,45373
33,58678,45640
33,59795,44792
33,58865,45412
33,59451,45234
33,58802,45870
33,58714,45149
33,58337,45276
33,59228,44988
33,59075,45094
33,58592,45334
33,58807,45592
33,58822,45436
33,59297,44826
33,58929,44663
33,59278,44636
33,58322,45075
33,58505,45626
34,59576,46210
34,58939,45367
34,58623,46034
34,59533,45272
34,58682,46200
34,58782,46072
34,57997,45668
34,59060,45470
34,59527,45713
34,59031,46631
34,59784,46454
34,58697,46119
34,58898,46180
34,59162,46172
34,58761,46517
34,59285,46184
34,59759,45954
34,59914,45569
34,61338,46817
34,59021,45783
35,59321,45459
35,58970,45917
35,59339,41215
35,60468,41391
35,59384,45955
35,58885,46263
35,59026,45147
35,60522,39670
35,59379,46086
35,58990,45985
35,58755,45278
35,59220,45797
35,59211,45149
35,58956,46196
35,60479,40984
35,59817,40788
35,59190,45836
35,58823,46007
35,59068,44909
35,59585,45613
36,58618,42791
36,59476,37438
36,58580,42619
36,58713,42367
36,58754,42248
36,58576,42642
36,58732,43045
36,58498,42769
36,62161,42726
36,59047,43474
36,59048,42546
36,58932,43043
36,58345,42343
36,59286,42113
36,59070,43104
36,58341,42675
36,58596,43145
36,58272,43089
36,58334,42586
36,59233,42496
37,59405,47025
37,59762,46523
37,59039,46271
37,59930,46797
37,59652,46861
37,59952,45941
37,59569,46786
37,59925,46049
37,59277,46613
37,59904,46327
37,60423,41041
37,59342,46467
37,59565,46399
37,59720,46005
37,60772,40889
37,59715,46145
37,60503,41293
37,59795,45945
37,59221,46421
37,77409,42672
38,59810,42666
38,60265,42598
38,59647,43298
38,60035,42851
38,59405,42432
38,59277,42896
38,59584,42487
38,77602,55888
38,60413,43370
38,59353,43169
38,59541,42863
38,60077,43334
38,58942,42825
38,59259,43069
38,59028,43288
38,58862,43555
38,59262,46204
38,59670,42454
38,59609,43128
38,59866,43004
39,60145,46941
39,60070,47200
39,60135,47222
39,59632,46147
39,60857,47227
39,59970,46955
39,60077,46636
39,60118,46717
39,59473,46690
39,60121,46549
39,59724,47181
39,59633,49989
39,59941,46998
39,59331,47095
39,59747,46594
39,60197,46755
39,59944,47221
39,59993,46567
39,59118,47509
39,59637,47631
40,59605,47292
40,59721,46757
40,59596,47412
40,60189,46431
40,59536,47263
40,60364,46977
40,59851,46571
40,59549,46682
40,59524,46673
40,59750,47114
40,59978,46583
40,60457,47390
40,60374,47075
40,59644,46366
40,59078,47265
40,60111,46564
40,60254,46991
40,60257,46436
40,60612,46622
40,60139,47226
41,60139,47882
41,60135,47335
41,61499,47525
41,59884,46834
41,60589,47350
41,60182,47914
41,60570,47734
41,59306,47534
41,60180,47362
41,60214,47270
41,59714,47307
41,60040,47544
41,63502,47335
41,60028,47158
41,59541,47729
41,59906,47722
41,60597,47309
41,61209,47967
41,59974,47989
41,60360,47175
42,67223,41328
42,67496,41037
42,67483,41666
42,62488,41210
42,67000,40788
42,62050,41266
42,67911,41385
42,67872,41276
42,67685,41517
42,66972,41261
42,62193,41840
42,68143,41387
42,67450,41242
42,67752,40893
42,67120,41356
42,66940,40986
42,67437,41253
42,62366,41600
42,61953,40839
42,67298,41098
43,68283,43179
43,67660,42932
43,67304,42745
43,68031,42736
43,67806,42474
43,67491,42979
43,67512,42864
43,68101,42763
43,68301,42595
43,67279,43230
43,67829,42729
43,67997,43107
43,68184,43093
43,67022,43094
43,67067,42857
43,67577,42804
43,68133,43090
43,67653,42679
43,67363,42673
43,67293,42873
44,62851,41144
44,62958,41740
44,62278,41752
44,62199,41126
44,62747,41600
44,62272,41702
44,67733,41465
44,62723,41511
44,62106,41669
44,62533,41459
44,62869,41236
44,68408,41927
44,62380,41968
44,62587,41540
44,67394,41004
44,62916,42109
44,67620,42170
44,68437,41918
44,62566,41587
44,63118,42187
45,68456,41440
45,62935,42499
45,68854,42251
45,68827,41466
45,64375,42224
45,68572,41335
45,68327,41868
45,69125,42050
45,69032,41605
45,68663,41538
45,68637,41849
45,62614,41429
45,68311,41718
45,62725,41909
45,68720,41391
45,68722,41824
45,68883,41528
45,69001,41522
45,68582,41899
45,68653,41688
46,68926,41529
46,68571,41512
46,63581,41163
46,68829,41152
46,68542,40920
46,68423,41075
46,69236,41188
46,62580,41764
46,69060,40977
46,69557,41431
46,63599,41708
46,62961,41704
46,63039,40919
46,63685,41219
46,69161,44360
46,63695,41436
46,69336,41483
46,66444,41866
46,68784,41040
46,63319,42233
47,69833,41844
47,69665,41502
47,63181,41593
47,70003,41886
47,69016,41823
47,69850,41945
47,69190,41899
47,70246,41887
47,63232,41585
47,69639,41754
47,68599,41205
47,63983,41885
47,69479,41742
47,69694,42121
47,63854,42284
47,69541,41592
47,69256,42138
47,63177,41979
47,63707,41969
47,70906,41826
48,63440,41508
48,69552,42066
48,69848,41795
48,69667,42084
48,69673,42108
48,69497,41858
48,69483,41974
48,63306,41462
48,63258,41250
48,70019,41786
48,63522,42335
48,68487,42007
48,69074,41602
48,70043,41853
48,70225,41312
48,69081,42139
48,69998,42255
48,63875,41974
48,68774,41696
48,63854,41868
49,69728,41427
49,69422,41679
49,69933,41559
49,68768,41639
49,69045,41368
49,70254,41447
49,69771,41488
49,69523,41507
49,69293,41751
49,69767,40916
49,69655,41077
49,69447,41140
49,69657,41571
49,103708,41186
49,69767,41504
49,69982,41559
49,68874,41161
49,69163,41957
49,70240,41410
49,70168,41411
50,71269,43810
50,63990,43562
50,70094,43029
50,70702,43465
50,70918,43043
50,70157,43550
50,70887,44175
50,65112,44015
50,69917,43567
50,70605,43541
50,70067,43541
50,70572,42877
50,70669,43356
50,70515,43242
50,70103,43694
50,71070,43378
50,70501,42991
50,71067,43599
50,70579,43504
50,70354,43797
51,70467,44137
51,70638,43990
51,70219,43365
51,71161,44409
51,71997,44107
51,70284,43600
51,64526,43429
51,70382,43386
51,71066,43461
51,70771,44441
51,70911,44189
51,70974,43601
51,71196,44289
51,71449,43766
51,71215,43743
51,70458,43600
51,64812,43270
51,71293,44280
51,71013,47134
51,70928,43547
52,73723,41691
52,70636,41923
52,70919,41585
52,70722,41378
52,70793,41720
52,70449,41899
