Pallet: "proxy", Extrinsic: "remove_proxy", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
20,17920,23851
20,17872,23786
20,17759,23784
20,17888,23551
20,17980,23791
20,17585,23942
20,17656,23704
20,17747,23724
20,17779,23480
20,18028,23761
21,17859,23950
21,17998,23734
21,17689,24061
21,18030,23319
21,17707,23625
21,17741,23574
21,17876,23572
21,18151,23753
21,17883,23930
21,17855,23360
21,18081,23745
21,18092,23812
21,17975,23920
21,18002,23618
21,17881,23346
21,17682,23751
21,17716,23585
21,17745,23401
21,17862,23455
21,17696,23636
22,17809,23908
22,18381,23992
22,18101,24113
22,18187,23800
22,17952,23821
22,18083,24080
22,18141,23950
22,18048,24038
22,18068,23703
22,17835,23972
22,17873,23428
22,18806,24195
22,18184,23994
22,18040,24008
22,17882,23759
22,17780,23561
22,17954,23970
22,18079,24053
22,17875,24082
22,18003,23896
23,17977,23943
23,17931,23792
23,18359,24268
23,18223,24087
23,18247,23964
23,18401,24450
23,18159,23858
23,18026,23835
23,18095,23932
23,18182,23910
23,18198,23964
23,18177,23924
23,18380,24063
23,18211,23946
23,18514,23996
23,18121,23883
23,18096,24002
23,18175,23835
23,18267,23848
23,18221,24010
24,18565,23895
24,18639,24072
24,18554,23996
24,18450,23878
24,18546,23961
24,18277,23912
24,18289,24065
24,18213,23771
24,18614,23990
24,18667,24194
24,18459,24054
24,18444,23975
24,18654,24519
24,18439,24071
24,18486,24135
24,18588,23891
24,18368,24026
24,18475,23885
24,18254,24254
24,18455,23897
25,18504,23909
25,18830,24126
25,18248,24244
25,18231,23956
25,18147,23668
25,18397,23928
25,18274,23969
25,18478,23708
25,18253,23681
25,18266,23510
25,18218,23681
25,18782,23936
25,18510,23831
25,18497,23923
25,18507,24018
25,18323,23802
25,18154,23947
25,18574,23693
25,18341,23734
25,18470,23768
26,19157,24372
26,18670,24074
26,18604,24171
26,18599,24084
26,18822,24095
26,18601,23605
26,18645,24069
26,18534,24326
26,18683,23968
26,19164,24194
26,18794,24058
26,18879,24313
26,18461,24313
26,18778,24190
26,18870,24101
26,18678,24338
26,18363,24078
26,18925,24230
26,21315,24491
26,18687,24024
27,19100,24130
27,18750,23977
27,18507,24213
27,18917,24071
27,18870,24218
27,18803,24020
27,18793,24035
27,18876,24156
27,18816,24534
27,18768,23958
27,18932,24384
27,18623,23981
27,18841,24577
27,18689,23966
27,18697,24290
27,18879,24083
27,18804,24205
27,18803,24139
27,18831,24826
27,18529,24165
28,18814,24419
28,18948,24333
28,19004,24421
28,18702,23995
28,18850,24209
28,18960,24255
28,18772,24057
28,18897,24008
28,18894,23648
28,18673,23916
28,18658,24007
28,18958,24093
28,18731,24039
28,19305,24413
28,18861,24125
28,19041,24369
28,18980,24156
28,18830,23968
28,18866,23887
28,18906,24153
29,19573,24155
29,19413,23902
29,19696,24043
29,19656,23989
29,19493,24116
29,19636,23905
29,19689,23769
29,19577,24015
29,19422,23970
29,19452,23825
29,19710,24400
29,19429,23789
29,19475,23742
29,19621,23661
29,19681,24129
29,19220,23868
29,19409,24001
29,19603,23934
29,19704,24494
29,19423,23948
30,19935,24728
30,19686,24292
30,19293,24202
30,19748,23772
30,19763,24105
30,19617,23915
30,19595,24316
30,19722,24200
30,19718,24486
30,19607,24306
30,19413,24195
30,19455,24506
30,19454,23959
30,19491,24091
30,19641,24430
30,19441,24536
30,19577,24516
30,19874,24126
30,19765,24152
30,19824,23907
31,20413,24726
31,20260,24575
31,20378,24384
31,20143,24434
31,20333,24528
31,20464,24285
31,20206,24106
31,20125,24559
31,20123,24504
31,20054,24538
31,20364,24737
31,20151,24318
31,20140,24121
31,20045,24280
31,20087,24365
31,20247,24139
31,20146,24398
31,20328,24317
31,20247,24342
31,20078,24582

Median Slopes Analysis
========

Model:
Time ~=    14.71
    + p    0.156
              µs

Min Squares Analysis
========

Data points distribution:
    p   mean µs  sigma µs       %
    1     14.67      0.06    0.4%
    2     14.95     0.056    0.3%
    3      15.1     0.063    0.4%
    4     15.23     0.046    0.3%
    5     15.47      0.05    0.3%
    6     15.64     0.079    0.5%
    7     15.88     0.045    0.2%
    8     16.11     0.046    0.2%
    9     16.39     0.056    0.3%
   10     16.38     0.054    0.3%
   11     16.49     0.032    0.1%
   12     16.69     0.052    0.3%
   13      16.8      0.04    0.2%
   14     17.04     0.038    0.2%
   15        17     0.049    0.2%
   16     17.24      0.04    0.2%
   17     17.31     0.027    0.1%
   18     17.43      0.04    0.2%
   19     17.63     0.071    0.4%
   20     17.83     0.063    0.3%
   21     17.86     0.077    0.4%
   22     18.02     0.067    0.3%
   23     18.19     0.034    0.1%
   24     18.48     0.046    0.2%
   25     18.38     0.096    0.5%
   26     18.72     0.082    0.4%
   27      18.8     0.032    0.1%
   28     18.88     0.044    0.2%
   29     19.55     0.077    0.3%
   30     19.64     0.075    0.3%
   31     20.19     0.064    0.3%

Quality and confidence:
param     error
p         0.001

Model:
Time ~=    14.67
    + p     0.16
              µs

