Pallet: "indices", Extrinsic: "claim", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
i,extrinsic_time,storage_root_time
140,29178,27088
140,28846,27318
160,28682,27449
160,28469,27359
160,28639,27281
160,28515,27028
160,28530,27127
160,28554,27073
160,28587,27416
160,28643,27366
160,28838,27275
160,28978,26901
160,28752,26422
160,28516,26875
160,28720,27231
160,28704,27104
160,28479,27208
160,28742,27538
160,28909,26831
160,28468,26943
160,28449,26750
160,28564,26878
180,28606,27168
180,28652,27590
180,28920,27203
180,28855,27813
180,28812,28053
180,28460,27320
180,28568,27745
180,28415,27189
180,28488,27341
180,28914,27070
180,28764,26976
180,28865,26719
180,28976,27074
180,29306,26681
180,28758,26858
180,28752,26748
180,28741,26981
180,28886,26657
180,28564,27191
180,28378,26853
200,28613,26532
200,28527,26984
200,29085,26589
200,28556,26533
200,28722,27067
200,28712,26942
200,28475,26623
200,28564,26655
200,28794,26446
200,28519,26725
200,28860,26695
200,28557,27117
200,28595,27297
200,28645,26806
200,28643,26605
200,28636,26466
200,28482,26977
200,28694,26939
200,28705,26966
200,28465,27012
220,28718,26744
220,28708,27047
220,28651,27029
220,29035,26821
220,28350,26870
220,28785,26832
220,28593,27030
220,28346,26622
220,31737,27371
220,28430,26572
220,28586,26545
220,28608,26802
220,28963,27388
220,29008,27291
220,28787,27099
220,28950,26987
220,28895,27375
220,28726,26819
220,28544,27092
220,28212,27728
240,28743,27284
240,28639,26944
240,28758,27332
240,28955,27691
240,28625,27312
240,28431,27450
240,28703,26735
240,28778,26467
240,28556,26691
240,28721,26940
240,28665,26693
240,28403,26755
240,28725,26541
240,28584,26635
240,28417,26633
240,28652,26633
240,28797,26415
240,28747,26643
240,28745,27151
240,28609,28113
260,28770,27133
260,28411,27264
260,28533,27499
260,31371,27841
260,28506,27398
260,28666,26822
260,28769,26865
260,28623,26670
260,28405,27152
260,28484,27358
260,28535,27761
260,28749,27734
260,28671,27099
260,28525,27066
260,28506,27123
260,28448,27198
260,28263,27053
260,28599,26823
260,28725,26887
260,28747,27010
280,28443,27015
280,28839,26636
280,28421,26821
280,28595,27127
280,28352,26552
280,28558,26567
280,28564,26845
280,28633,26726
280,28647,26675
280,28875,26789
280,28870,26893
280,28876,26792
280,28532,26825
280,28571,26958
280,28508,27194
280,28559,26739
280,28712,26922
280,28510,26764
280,28716,29281
280,28974,26891
300,28527,26285
300,28653,27118
300,28633,27013
300,28643,26934
300,28891,27121
300,28750,26587
300,28657,26760
300,28380,26281
300,28485,26752
300,28426,26892
300,28685,26804
300,28682,26803
300,28649,26723
300,28663,26890
300,28481,26781
300,28590,26839
300,28502,26647
300,28568,26850
300,28446,27423
300,28411,27089
320,28706,27115
320,28729,26914
320,28528,27110
320,28369,26895
320,28659,26855
320,28904,27041
320,28717,26751
320,28736,26794
320,28603,26634
320,28809,26941
320,28560,26925
320,28678,26807
320,28518,26827
320,28508,27198
320,28866,26649
320,28891,26562
320,28488,26539
320,28421,26688
320,28691,26690
320,28656,26772
340,28739,27546
340,28363,26607
340,28830,26895
340,28521,26968
340,28692,26710
340,28499,26800
340,28727,27270
340,28641,26732
340,28826,27037
340,28906,26210
340,28693,26482
340,28824,26327
340,28488,26369
340,28639,26726
340,28543,26944
340,28886,27030
340,28823,26567
340,28630,26850
340,28722,26673
340,28581,26704
360,28566,27291
360,28495,26971
360,28641,27308
360,28697,27018
360,28553,27206
360,28391,26707
360,28635,27307
360,28808,26844
360,28456,27203
360,29184,27474
360,28619,27000
360,28502,26875
360,28499,27681
360,28415,26779
360,28546,26909
360,28452,26897
360,28514,27093
360,28583,26862
360,28611,26529
360,28473,27246
380,28440,27162
380,28447,26667
380,28635,28032
380,28372,26859
380,28402,26809
380,28693,26971
380,28722,26572
380,28701,27289
380,28929,26891
380,28612,27002
380,28560,26836
380,28601,26966
380,28646,26799
380,28702,27186
380,28998,26905
380,28616,26691
380,28435,27012
380,28610,26773
380,28875,26927
380,28843,26635
400,28549,26839
400,28454,27297
400,28923,27308
400,28614,27146
400,29444,27060
400,28875,26869
400,28829,26897
400,28886,26559
400,28842,27177
400,28571,26865
400,28987,27276
400,28616,27006
400,28456,26508
400,28804,26831
400,28707,26411
400,28289,26937
400,28429,27390
400,28912,26767
400,29207,27009
400,28366,26779
420,28668,26453
420,28645,26829
420,28755,27220
420,28803,27041
420,28634,27083
420,28797,27381
420,28649,26996
420,28786,26824
420,28374,26804
420,28577,26498
420,28499,27024
420,28625,27060
420,28718,26973
420,28681,26706
420,28693,27368
420,28632,27486
420,28753,27069
420,28756,27380
420,28832,26610
420,29571,27201
440,28434,27697
440,28799,27307
440,28583,27144
440,28769,26922
440,28539,27484
440,28582,27404
440,28700,27360
440,28489,27041
440,28247,27091
440,28389,26866
440,28372,27078
440,28662,27004
440,28645,26881
440,28499,26946
440,28371,27643
440,28699,27112
440,28644,26961
440,28570,27073
440,28619,27146
440,28500,27105
460,28591,27303
460,28560,26737
460,28602,26773
460,28688,26943
460,28666,26953
460,28590,27112
460,28528,26656
460,28644,26924
460,28513,27372
460,28644,27174
460,28798,26831
460,28743,27040
460,28888,26832
460,28807,26689
460,29595,27221
460,28929,27053
460,28776,27077
460,28950,27420
460,28766,27021
460,28701,27188
480,29141,27079
480,28786,27142
480,28681,26763
480,28741,27059
480,28814,26689
480,28876,27672
480,28710,26922
480,28617,26893
480,28771,26910
480,28947,26613
480,28508,26646
480,28432,26818
480,28703,27179
480,28527,27004
480,28581,27136
480,28800,27467
480,28777,27267
480,28958,26975
480,28855,26878
480,28649,26594
500,28831,26816
500,28467,27200
500,28757,27104
500,28649,27070
500,28581,26730
500,28817,27385
500,28666,26955
500,28713,27291
500,28569,26974
500,46065,27491
500,28493,26776
500,28600,26373
500,28711,26921
500,28832,27241
500,28736,26883
500,28690,26839
500,28880,27374
500,28594,27194
500,28541,26710
500,28722,27197
520,28924,27189
520,28739,26720
520,28745,27090
520,28770,26700
520,28705,27600
520,28716,26819
520,28624,27014
520,28689,26557
520,28563,27372
520,28536,26857
520,28461,26825
520,28749,26747
520,28590,26703
520,28524,26780
520,28576,27049
520,28344,27061
520,28720,26994
520,28675,26570
520,28698,26878
520,28695,26845
540,28640,26656
540,28768,26652
540,28812,26885
540,28617,26983
540,29515,27109
540,28447,27593
540,28462,26743
540,28594,26899
540,28400,26773
540,28768,27133
540,28709,27257
540,28695,27136
540,28421,26728
540,28494,27006
540,28638,26823
540,28316,26664
540,28651,27075
540,28486,26648
540,28490,26856
540,28790,26780
560,28915,27863
560,28464,27059
560,28857,27103
560,28315,27115
560,28624,26373
560,28661,26605
560,28706,27001
560,28784,26826
560,28495,26847
560,28405,27098
560,28470,27184
560,28887,26693
560,28665,26880
560,28697,26997
560,28722,26908
560,28978,27175
560,28839,26989
560,28695,26974
560,29011,27408
560,31578,27155
580,28933,27125
580,28988,27179
580,28698,26440
580,28392,26865
580,28593,26973
580,28582,26620
580,28754,26367
580,28732,26895
580,28760,27018
580,28579,26763
580,28556,26911
580,28576,26309
580,28740,26692
580,28695,26468
580,28669,27052
580,28480,26847
580,28580,26825
580,28766,27321
580,28385,27335
580,28614,27307
600,28504,27202
600,28492,27140
600,28753,26840
600,28534,27212
600,28703,27200
600,28735,27087
600,28687,27417
600,28642,26988
600,28584,27311
600,28667,27016
600,28737,27083
600,28777,27363
600,28781,26680
600,28500,27038
600,31018,27688
600,28991,26886
600,28582,26645
600,28493,27373
600,28874,27056
600,28510,27236
620,28719,27151
620,28698,26846
620,28612,26499
620,28667,26618
620,28587,26933
620,28520,26939
620,28755,27090
620,28447,26505
620,28532,26699
620,28718,27288
620,28628,26606
620,28632,27033
620,28808,26937
620,28502,26923
620,28636,26791
620,28716,26743
620,28842,27061
620,28530,26927
620,28580,26958
620,28746,26975
640,28615,26620
640,28505,26796
640,28794,26620
640,28401,26876
640,28504,27182
640,28557,27518
640,28624,27399
640,28792,27303
640,28686,27052
640,28520,44681
640,28854,27228
640,28603,26877
640,28618,27607
640,28768,27400
640,28834,28112
640,28750,27168
640,28582,26948
640,28598,27080
640,28571,26880
640,28653,27244
660,28584,26773
660,28761,26664
660,28619,26826
660,28545,27150
660,29031,26952
660,28823,26791
660,28685,27259
660,28395,27269
660,28599,26834
660,28478,27130
660,28413,26966
660,28518,27590
660,28430,27211
660,28572,27486
660,28733,27182
660,28513,26961
660,28397,26770
660,28264,26866
660,28359,27067
660,28515,26751
680,28608,27241
680,28577,27077
680,28784,26739
680,28779,26773
680,31311,27041
680,28979,26901
680,28772,26740
680,28598,27153
680,28605,26936
680,28594,27206
680,28528,26923
680,28458,26789
680,28575,27047
680,28606,26991
680,28442,27164
680,28340,26704
680,28455,26954
680,28537,27120
680,28396,27003
680,28378,26421
700,28314,26923
700,28421,27130
700,28493,26817
700,28315,26961
700,28326,27081
700,28232,26632
700,28768,27041
700,28826,27036
700,28604,26890
700,28403,27396
700,28530,27220
700,28575,27104
700,28518,27134
700,28729,26852
700,28578,26762
700,28513,26912
700,28658,26873
700,28628,27484
700,28542,27234
700,28701,26926
720,28734,27341
720,28185,26747
720,28483,26972
720,28480,27011
720,28587,26677
720,28542,27358
720,28437,27380
720,28648,27090
720,28625,26853
720,28287,26793
720,28839,27451
720,28378,27083
720,28397,27094
720,28538,27173
720,28412,26590
720,28562,26959
720,28509,26638
720,28581,27668
720,28643,26850
720,28529,26862
740,28724,26954
740,28659,26900
740,28832,27394
740,28791,27177
740,28607,27257
740,28754,27405
740,28612,27144
740,28738,26910
740,28736,27035
740,28781,27077
740,28712,27054
740,28682,27220
740,28827,26870
740,28725,26996
740,28646,27053
740,28945,27061
740,28968,26801
740,28667,26898
740,28705,27667
740,28559,27048
760,28722,27311
760,28994,26994
760,28866,26928
760,28436,27130
760,28790,26892
760,28786,27334
760,28861,27156
760,28982,27107
760,28701,26832
760,28585,26773
760,28658,26744
760,28621,26714
760,28460,27409
760,28833,26491
760,28660,27231
760,28764,27427
760,28553,26667
760,28475,26786
760,28621,26844
760,28676,27149
780,28653,26929
780,28547,27029
780,28637,26843
780,28533,27268
780,28582,27568
780,28807,27011
780,28696,27459
780,28591,27238
780,28839,26908
780,28945,26797
780,29073,27392
780,28696,26930
780,28704,27241
780,28852,27549
780,28806,26767
780,28690,27060
780,28571,27405
780,28546,26614
780,28561,26850
780,28820,26940
800,28671,26745
800,28416,27046
800,28501,26993
800,28649,27453
800,28878,27353
800,28591,27084
800,28752,26701
800,28938,27032
800,28707,27222
800,28776,27319
800,28773,27315
800,28517,27143
800,28636,27079
800,28315,27002
800,28869,27468
800,28854,26757
800,29068,27131
800,28794,26966
800,28687,27135
800,29017,27173
820,28515,26793
820,28764,27328
820,28391,27064
820,28528,27123
820,28643,26988
820,29550,28027
820,28793,27259
820,28910,27213
820,28884,27218
820,28975,27099
820,28725,27141
820,28690,27166
820,28670,27721
820,29157,27270
820,28684,26783
820,28585,27245
820,28663,27487
820,28551,26875
820,28588,27115
820,28798,27104
840,28997,27036
840,28907,26961
840,28977,26840
840,28819,27044
840,28644,26974
840,28614,26893
840,28830,26842
840,28620,26656
840,28672,26449
840,28693,26964
840,28751,26672
840,28656,26381
840,28825,26871
840,28722,27018
840,28527,26521
840,28833,26450
840,28511,26950
840,28805,26821
840,28616,26658
840,28464,26471
860,31126,26781
860,28496,26457
860,28593,26645
860,28327,26766
860,28507,26456
860,28436,26547
860,28608,26964
860,28316,27261
860,28441,27108
860,28324,27495
860,28612,27026
860,28487,26722
860,28863,26542
860,28691,27017
860,28692,27014
860,28595,26836
860,28479,27268
860,28595,26988
860,28827,27151
860,28770,27020
880,28922,27513
880,28672,27355
880,28654,27039
880,28720,26974
880,28371,27568
880,28419,26874
880,28385,26894
880,28470,26765
880,28450,26780
880,28577,26794
880,28489,26960
880,28420,26774
880,28584,26500
880,28690,26942
880,28736,26812
880,28420,29201
880,28996,26577
880,28659,26695
880,28644,26782
880,28770,26882
900,28704,26823
900,28929,26838
900,28966,26714
900,28780,26617
900,28719,27087
900,28647,26893
900,28673,27174
900,28599,26709
900,28508,27073
900,28361,26891
900,28828,26751
900,28502,26920
900,28850,26680
900,28566,26850
900,28576,26734
900,28732,26977
900,28546,27031
900,28617,27001
900,28344,27057
900,29033,26910
920,28505,27277
920,28780,27007
920,28842,26754
920,28443,27045
920,28783,27203
920,28609,26926
920,28708,26969
920,28721,26700
920,28413,26717
920,28727,26610
920,28760,26915
920,28731,26758
920,28870,26807
920,28558,26988
920,28402,26884
920,28561,26788
920,28534,26498
920,28588,27035
920,28827,26797
920,28791,26919
940,28551,27064
940,28612,26727
940,28544,26665
940,28758,26863
940,28882,26942
940,28645,26845
940,28435,26742
940,28641,26850
940,28537,27176
940,28638,27128
940,28569,26739
940,28516,26798
940,28186,26774
940,28546,27103
940,28660,27121
940,28685,26738
940,28477,26579
940,28542,26662
940,28594,26729
940,28855,26936
960,29014,27144
960,28720,26957
960,28544,26844
960,28625,26733
960,28747,27100
960,28793,27291
960,42713,26632
960,28670,26846
960,28606,27166
960,28318,26724
960,28491,27011
960,28873,26993
960,28378,27475
960,28471,26839
960,28443,27338
960,28457,27108
960,28658,26994
960,28506,27059
960,28702,27425
960,28644,27181
980,28777,26973
980,28583,26835
980,28518,26998
980,28572,26987
980,28659,27310
980,28373,27334
980,28724,26885
980,28509,26937
980,28731,27081
980,28456,27119
980,28310,27039
980,28605,26900
980,28713,26932
980,28722,26839
980,28509,26930
980,28580,27077
980,28571,27196
980,28503,27008
980,28562,27274
980,28673,26913
1000,28778,26699
1000,29313,26969
1000,28680,27036
1000,28728,26731
1000,28854,26578
1000,28589,27048
1000,28636,26746
1000,28448,27346
1000,28591,26956
1000,28713,26836
1000,28570,26898
1000,28615,26875
1000,28592,26981
1000,28834,26949
1000,28562,27441
1000,28383,27341
1000,28795,27030
1000,28620,26898
1000,28722,27176
1000,28497,26812

Median Slopes Analysis
========

Model:
Time ~=    28.68
    + i        0
              µs

Min Squares Analysis
========

Data points distribution:
    i   mean µs  sigma µs       %
    0     28.85     0.115    0.3%
   20      28.7     0.043    0.1%
   40     28.83     0.045    0.1%
   60     28.77     0.054    0.1%
   80     28.62     0.065    0.2%
  100     28.61     0.054    0.1%
  120     28.68     0.067    0.2%
  140      28.7     0.059    0.2%
  160     28.61     0.069    0.2%
  180     28.73     0.095    0.3%
  200     28.62      0.05    0.1%
  220      28.7     0.094    0.3%
  240     28.68     0.048    0.1%
  260     28.58     0.075    0.2%
  280      28.6     0.062    0.2%
  300     28.59     0.063    0.2%
  320     28.65     0.064    0.2%
  340     28.68     0.065    0.2%
  360     28.54     0.043    0.1%
  380     28.63     0.045    0.1%
  400     28.72     0.125    0.4%
  420     28.69     0.045    0.1%
  440     28.56     0.055    0.1%
  460      28.7     0.062    0.2%
  480     28.74     0.052    0.1%
  500     28.68     0.052    0.1%
  520     28.66     0.049    0.1%
  540      28.6     0.079    0.2%
  560     28.72     0.073    0.2%
  580     28.64     0.062    0.2%
  600     28.66     0.071    0.2%
  620     28.64     0.047    0.1%
  640     28.63      0.05    0.1%
  660     28.53     0.055    0.1%
  680     28.56     0.045    0.1%
  700     28.54     0.056    0.1%
  720     28.52     0.045    0.1%
  740     28.72     0.031    0.1%
  760     28.69      0.06    0.2%
  780     28.68     0.072    0.2%
  800     28.72     0.067    0.2%
  820      28.7     0.064    0.2%
  840     28.72     0.072    0.2%
  860     28.56     0.066    0.2%
  880     28.58     0.085    0.2%
  900     28.66     0.068    0.2%
  920     28.67     0.081    0.2%
  940     28.58      0.04    0.1%
  960     28.61     0.075    0.2%
  980     28.58     0.049    0.1%
 1000     28.64     0.053    0.1%

Quality and confidence:
param     error
i             0

Model:
Time ~=    28.69
    + i        0
              µs

