Pallet: "democracy", Extrinsic: "proxy_undelegate", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,extrinsic_time,storage_root_time
1,54205,43577
1,49382,37673
1,49487,37575
1,49363,37236
1,48932,37159
1,49096,37284
1,49614,37413
1,49640,36923
1,48953,37367
1,49637,37006
1,49273,36890
1,49085,37120
1,49431,36782
1,48939,37541
1,49190,36992
1,49621,37178
1,49356,36980
1,49774,37147
1,49077,37187
1,48786,36556
2,58569,43027
2,57473,43074
2,58084,42839
2,58058,42957
2,58201,43018
2,57891,42784
2,58493,43390
2,57835,43563
2,58043,43169
2,57803,43492
2,57936,43032
2,61450,44010
2,57951,42809
2,57763,42668
2,58093,43123
2,58087,43318
2,58419,43561
2,57749,43018
2,57514,42694
2,57704,42689
3,65656,45348
3,65667,45012
3,65487,44744
3,65993,44734
3,65772,45819
3,65671,44455
3,65448,44814
3,65903,45222
3,65989,45234
3,65469,45347
3,65033,44475
3,65526,45552
3,65841,45055
3,65685,44789
3,65137,44681
3,65414,45037
3,64855,45112
3,68538,45222
3,65377,43908
3,65148,44565
4,73245,50565
4,73517,50568
4,73374,49597
4,73118,50002
4,73497,50340
4,73364,50494
4,73087,50149
4,74137,50405
4,73594,50362
4,73428,50740
4,73919,49681
4,72877,50363
4,73867,51020
4,74233,50411
4,72560,50267
4,73243,50369
4,73754,50253
4,73464,49867
4,76875,50120
4,73399,50509
5,80726,52341
5,80370,52253
5,81053,53251
5,80511,52757
5,80379,51865
5,79796,52316
5,80380,52470
5,79934,51585
5,79953,52308
5,80933,52418
5,80554,52167
5,80232,52657
5,80477,52591
5,80691,52846
5,80306,52714
5,80086,52235
5,80201,52022
5,80400,52178
5,80135,52651
5,80073,52596
6,87262,54828
6,87327,55516
6,86906,54112
6,87542,54366
6,87533,54678
6,87511,55547
6,87920,54488
6,86759,54328
6,87420,54805
6,88393,55080
6,87134,54241
6,86791,54558
6,88037,54493
6,87674,54203
6,87298,54860
6,87840,54618
6,87556,55148
6,87643,54857
6,87902,55079
6,87501,54934
7,94496,56858
7,95621,56582
7,94763,56992
7,95408,56725
7,94497,59445
7,94464,56951
7,95241,56358
7,94494,56952
7,95296,56677
7,95501,56436
7,94524,56239
7,94425,56658
7,94549,56333
7,121327,59649
7,95204,56764
7,95955,56457
7,94717,56203
7,95119,56762
7,94455,56291
7,94484,57136
8,104710,58196
8,105594,57288
8,105416,57706
8,105348,57596
8,104293,57178
8,109017,85225
8,104682,57930
8,105379,57151
8,104968,57722
8,104073,57715
8,104434,56621
8,105395,58191
8,105454,57573
8,105493,57697
8,105230,56807
8,105571,57439
8,105607,57771
8,104984,57546
8,104087,60899
8,104819,57225
9,112673,59944
9,112181,59694
9,111919,59429
9,112148,59221
9,112200,59058
9,112426,60263
9,111679,59158
9,112689,59465
9,112247,59647
9,112531,60467
9,112119,60316
9,112452,59617
9,112100,59777
9,111960,59852
9,111678,60271
9,112321,59844
9,111720,62737
9,111564,59273
9,112460,60863
9,111723,62143
10,119645,63158
10,119817,63255
10,120023,63568
10,120921,63012
10,119743,62828
10,120671,64019
10,120524,63502
10,120618,64137
10,120456,63344
10,119360,63792
10,123250,64028
10,119893,63642
10,120032,63045
10,119634,63062
10,121415,63842
10,121282,63171
10,119912,63581
10,120082,63359
10,120184,63788
10,121172,63438
11,128186,66269
11,128910,66467
11,128159,66122
11,127734,66117
11,128171,66167
11,127557,66200
11,129149,66281
11,129087,65326
11,127628,65492
11,127933,65765
11,129217,66407
11,127974,66824
11,128879,66998
11,128828,65873
11,127988,66313
11,128364,66546
11,131535,66255
11,128214,66157
11,128078,65871
11,127987,65700
12,133455,66966
12,133481,68352
12,134529,68467
12,134657,67556
12,134057,68011
12,133132,67557
12,133621,68096
12,133476,67743
12,137135,68371
12,134253,67977
12,133537,68147
12,135085,68950
12,134173,67761
12,133593,67501
12,133984,67834
12,133797,67623
12,134473,68152
12,133643,67885
12,134364,67156
12,134501,67550
13,143204,70649
13,142134,69975
13,146327,71019
13,141851,69611
13,142569,70210
13,142973,70393
13,141781,70780
13,141978,70310
13,143090,69796
13,143622,70126
13,143009,69983
13,143409,69986
13,142501,70690
13,143536,70004
13,143025,70131
13,144688,70157
13,143140,70125
13,142720,70781
13,143203,70636
13,142953,70039
14,150529,77764
14,150315,78330
14,149746,78841
14,151112,77604
14,152194,77678
14,150816,78401
14,151307,78149
14,152203,77768
14,154394,78098
14,150111,78323
14,150104,77311
14,151154,77857
14,150745,78130
14,150842,78703
14,151649,78728
14,151751,79470
14,151756,78236
14,149647,78714
14,151849,77168
14,151900,77568
15,158808,81759
15,158616,80899
15,159539,81116
15,160065,81541
15,158596,81504
15,159350,81381
15,157435,81592
15,157751,80309
15,158852,80753
15,159508,81910
15,159089,81088
15,160106,81183
15,159752,84525
15,160842,80887
15,162239,80977
15,158738,81872
15,159773,81354
15,158852,81045
15,158821,81290
15,159017,81343
16,165870,83978
16,164919,83724
16,165994,83921
16,166749,83046
16,166093,83911
16,166449,82559
16,164993,82919
16,166286,83669
16,165183,82669
16,168506,84016
16,165273,83281
16,166712,83285
16,165541,83043
16,165513,83309
16,166196,82382
16,165249,82529
16,166922,82584
16,164992,82554
16,164910,82972
16,166019,82865
17,175260,89510
17,175699,87409
17,174466,86527
17,175258,85736
17,174923,87700
17,174743,86536
17,174881,85946
17,175133,90377
17,174416,87889
