Pallet: "democracy", Extrinsic: "activate_proxy", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
u,extrinsic_time,storage_root_time
1,10421,16728
1,8418,11900
1,8491,11162
1,8340,10972
1,8317,11215
1,8247,10925
1,8027,10805
1,8006,10754
1,7989,11025
1,8100,10568
1,7975,10800
1,7855,10734
1,7929,10581
1,8042,10538
1,8094,10837
1,8107,10829
1,7991,10672
1,7983,10732
1,7869,10643
1,7896,10680
20,7932,10782
20,7944,10715
20,7785,10535
20,7821,10591
20,8166,10650
20,7909,10375
20,8149,10421
20,7810,10550
20,8125,10648
20,7991,10564
20,7829,10492
20,8005,10952
20,7820,10616
20,7950,10851
20,7961,10469
20,8007,10830
20,7880,10508
20,7845,10739
20,7837,10473
20,7791,10463
39,8248,11137
39,8025,11335
39,8028,11114
39,8078,11139
39,8059,11436
39,8170,11233
39,8282,11143
39,7995,11073
39,8182,11207
39,8250,11022
39,8115,11079
39,8078,10772
39,8031,11017
39,8139,11013
39,8123,10977
39,8009,11074
39,8135,10935
39,8089,10944
39,8057,11142
39,8590,11206
58,7973,10885
58,8020,10797
58,7888,10998
58,8044,10899
58,7990,10800
58,8091,10806
58,8022,10817
58,8033,10543
58,7915,10361
58,8073,10834
58,8010,10766
58,7952,10895
58,8015,10820
58,7907,10754
58,7993,10730
58,7964,10719
58,8032,10740
58,7975,10666
58,8119,10776
58,7940,10792
77,8060,11171
77,8076,10855
77,8188,10900
77,8279,10869
77,7993,10748
77,7911,10907
77,7863,10813
77,7965,11006
77,7913,11024
77,7919,10760
77,7875,10786
77,7973,10797
77,8052,10674
77,7960,10759
77,7854,10840
77,21049,10917
77,8010,10743
77,7864,10623
77,8058,10607
77,7927,10873
96,8084,10861
96,7808,10815
96,7786,10651
96,7873,10782
96,7900,10765
96,8124,10657
96,7947,10634
96,7939,10841
96,8066,10778
96,7821,10929
96,7960,10721
96,7937,10713
96,7872,10676
96,7968,10739
96,7908,10670
96,7938,10698
96,8040,10744
96,7863,10767
96,8151,10818
96,8065,10644
115,8060,10765
115,7995,10599
115,7943,10781
115,8012,10736
115,7964,10665
115,8009,10829
115,8209,10747
115,8080,10816
115,7855,10598
115,8096,10831
115,7847,10645
115,10397,10981
115,8087,10530
115,8143,10676
115,7967,10629
115,8083,10627
115,8033,10676
115,8197,10825
115,7957,10643
115,8078,10682
134,7896,10673
134,7883,10553
134,7811,10745
134,7868,10668
134,8005,10429
134,7914,10413
134,7849,10550
134,7954,10576
134,7806,10503
134,8040,10707
134,7697,10496
134,8002,10362
134,7795,10254
134,7838,10361
134,7767,10551
134,7981,10319
134,7890,10772
134,7854,10461
134,7893,10564
134,7852,10542
153,8251,10819
153,8083,10697
153,7851,10736
153,7935,10602
153,8108,10624
153,8147,10696
153,7937,10613
153,7928,10609
153,7978,10578
153,8472,10728
153,7953,10617
153,8092,10755
153,8053,10678
153,7841,10700
153,7954,10481
153,8040,10578
153,8025,10554
153,8084,10496
153,7838,10476
153,7917,10737
172,8101,10659
172,8016,10656
172,8199,10668
172,8071,10653
172,8055,10633
172,8291,10679
172,7968,10693
172,8105,10615
172,8209,10601
172,7878,10723
172,8059,10716
172,7920,10765
172,7913,10632
172,7970,10776
172,7869,10610
172,7956,10699
172,7845,10609
172,7996,10417
172,7878,10611
172,7816,10640
191,8191,11099
191,8010,11086
191,7969,10840
191,7906,10806
191,7934,10970
191,8061,13236
191,8227,10994
191,7990,10823
191,8003,10942
191,7925,10799
191,8016,10631
191,8001,10751
191,7966,10675
191,8097,10986
191,7922,10975
191,7984,10760
191,7956,10692
191,7911,10794
191,7994,10755
191,7937,10656
210,8221,10903
210,7984,10541
210,8077,10809
210,7986,10648
210,7971,10766
210,8039,10379
210,7853,10636
210,7903,10439
210,7834,10694
210,7885,10382
210,7901,10643
210,8047,10507
210,8076,10445
210,7930,10440
210,7876,10730
210,7925,10340
210,7890,10847
210,7943,10453
210,7851,10644
210,7861,10511
229,7871,10824
229,7958,10576
229,8140,11023
229,8174,10333
229,8183,10709
229,7863,10566
229,8100,10822
229,7857,10635
229,7734,10780
229,7866,10446
229,7964,10607
229,7845,10560
229,7908,10667
229,7991,10472
229,7872,10767
229,7834,10386
229,7976,10700
229,8180,10769
229,7779,10733
229,7759,10573
248,7936,10696
248,7845,10673
248,7838,10885
248,7732,10435
248,7591,10711
248,7771,10549
248,7862,10839
248,8086,10520
248,7772,10768
248,7783,10552
248,7889,10820
248,7865,10426
248,7806,10748
248,8017,10419
248,7930,10692
248,8121,10640
248,7748,10756
248,7779,10405
248,7846,10704
248,8009,10566
267,7959,10980
267,8051,11016
267,8082,10926
267,8115,10788
267,7907,10595
267,8010,10578
267,7929,10695
267,8077,10814
267,7961,10881
267,7981,10768
267,7960,10759
267,7829,10724
267,7950,10861
267,7950,10730
267,7997,10896
267,7843,10800
267,7943,10800
267,7864,10907
267,7827,10463
267,7853,10687
286,7869,10901
286,7941,11026
286,7940,11057
286,7943,10957
286,8044,11057
286,8046,10786
286,8079,11018
286,7976,11059
286,8145,10943
286,7860,10908
286,7896,11012
286,7950,10898
286,8040,11041
286,10671,11136
286,8100,11031
286,8110,10955
286,8235,10957
286,7881,10846
286,7969,10924
286,7966,10882
305,8099,10620
305,7837,10544
305,7822,10964
305,8010,10814
305,7943,10710
305,7802,10871
305,7873,10790
305,8122,10873
305,8091,10926
305,7933,10900
305,8129,10763
305,8045,10727
305,7986,10658
305,7896,10884
305,8043,10857
305,7982,10867
305,7969,10643
305,7975,10827
305,8027,10757
305,7892,10728
324,8102,11033
324,8131,10949
324,8151,11019
324,8031,10978
324,8025,10819
324,7916,10873
324,7964,10861
324,7962,10719
324,7883,10622
324,8020,10876
324,7911,10739
324,7982,10711
324,8077,10660
324,7980,10694
324,8088,10626
324,7877,10750
324,7957,11001
324,7953,10763
324,7992,10804
324,7940,10780
343,7990,10647
343,7934,10658
343,7859,10601
343,7778,10584
343,7871,10601
343,7862,10610
343,7890,10420
343,7756,10375
343,7880,10477
343,7796,10515
343,7879,10375
343,7955,10325
343,7954,10351
343,7916,10524
343,7762,10379
343,7699,10455
343,7867,10578
343,7934,10369
343,7823,10282
343,7744,10601
362,7979,10816
362,7823,10790
362,7947,10573
362,7992,10685
362,7898,10734
362,7857,10564
362,8323,10695
362,8065,10603
362,8030,10707
362,8130,10458
362,7939,10508
362,8095,10676
362,7946,10497
362,7958,10596
362,8001,10558
362,7967,10484
362,8015,10624
362,8061,10695
362,7810,10530
362,7972,10558
381,7872,10794
381,7947,10897
381,7970,10831
381,8158,11026
381,7840,11078
381,8001,11004
381,7968,10891
381,7826,10755
381,8062,10889
381,8014,10668
381,7932,10897
381,7880,10825
381,7807,10676
381,7792,10648
381,7889,10767
381,7798,10707
381,7920,10649
381,8013,10625
381,7957,10681
381,8056,10769
400,8154,10752
400,7892,10846
400,8339,10977
400,8130,10851
400,8110,10949
400,8037,10850
400,7854,10863
400,8044,10874
400,7842,10648
400,7895,10802
400,8074,10758
400,7808,10753
400,7958,10662
400,7806,10612
400,7985,10794
400,7887,10856
400,7941,10785
400,7835,10684
400,7915,11032
400,7987,10854
419,7985,10784
419,8051,10993
419,7868,10881
419,7964,10633
419,7991,10626
419,7976,10767
419,7997,10731
419,7765,10789
419,7858,10681
419,7794,10650
419,7791,10772
419,7845,10688
419,7877,10777
419,7961,10541
419,7878,10570
419,7787,10675
419,8035,10818
419,8018,10744
419,8278,10825
419,7870,10809
438,7873,10624
438,7937,10807
438,7886,10567
438,7975,10657
438,7821,10694
438,7857,10600
438,7720,10747
438,7889,10616
438,8034,10523
438,7783,10755
438,7908,10575
438,7773,10615
438,7860,10517
438,7796,10552
438,7805,10513
438,7874,10748
438,7962,10472
438,7871,10516
438,7748,10482
438,7936,10593
457,7948,10637
457,7920,10635
457,7873,10662
457,7996,10588
457,7854,10575
457,7936,10541
457,7721,10755
457,7901,10735
457,7831,10571
457,7860,10729
