Pallet: "indices", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
i,extrinsic_time,storage_root_time
380,34175,31817
380,33403,31243
380,33500,31133
380,33757,31666
380,33387,30957
380,33289,31370
380,33331,31322
380,33349,31067
380,32981,31157
380,33487,31111
380,33573,31320
380,33678,31325
380,33649,30940
380,33601,30739
380,33609,30951
380,33426,31040
380,33136,31199
400,33843,32937
400,33863,32586
400,33774,33087
400,33574,32866
400,33483,32499
400,33741,33068
400,33867,32823
400,34120,33304
400,33518,33459
400,33897,33505
400,33830,33537
400,33718,33491
400,33450,33360
400,33432,33254
400,33499,33046
400,33671,32802
400,33513,33882
400,33571,33426
400,33618,33086
400,34058,33345
420,33654,33385
420,33420,33253
420,33759,33443
420,33455,32870
420,33701,33358
420,33725,33079
420,33560,33559
420,33710,33662
420,34001,33289
420,33580,33288
420,33709,33159
420,33517,33246
420,33683,33082
420,33636,33055
420,33750,33422
420,33665,33287
420,33209,33231
420,33441,32958
420,33782,33174
420,33891,33206
440,33814,32944
440,33700,32890
440,34194,33372
440,33868,32864
440,33430,33732
440,33523,33155
440,33667,33467
440,33374,33415
440,33597,33915
440,33620,32946
440,33836,33602
440,33595,33301
440,33785,33230
440,33596,33539
440,33580,33165
440,33244,33088
440,33626,33172
440,33520,32997
440,33517,33813
440,33912,33701
460,34004,33487
460,33967,33473
460,33833,33031
460,33800,33249
460,33908,32874
460,33676,32952
460,33269,33345
460,33691,32820
460,33548,33866
460,33742,33406
460,33133,33077
460,33729,33737
460,33876,33307
460,33370,33183
460,33714,33271
460,33676,33185
460,33559,33073
460,33404,32867
460,33804,32858
460,33920,32697
480,33667,32218
480,33286,31338
480,33099,31388
480,33402,31123
480,33876,31219
480,33550,31187
480,33364,31299
480,33671,31412
480,33381,31788
480,33303,32061
480,33381,32030
480,33383,31690
480,33262,31183
480,33433,31172
480,33634,31587
480,33341,31528
480,33331,31712
480,33495,31199
480,33506,32223
480,33462,31782
500,34253,33836
500,33527,33710
500,33927,33224
500,33763,33244
500,34089,33286
500,34009,33198
500,33925,33253
500,33961,33820
500,33586,33979
500,34659,33823
500,33961,33218
500,34071,32868
500,33768,32919
500,34011,33737
500,33601,33498
500,33935,32833
500,33687,32901
500,33841,32909
500,33660,32924
500,34176,33099
520,33581,31620
520,33732,31427
520,33548,31124
520,33276,31374
520,33360,31079
520,33413,31399
520,33141,31325
520,33100,31246
520,33207,31216
520,33230,31216
520,33405,30876
520,33436,31063
520,33453,31178
520,33050,30858
520,33550,48579
520,33552,30756
520,33277,31209
520,33040,30992
520,33311,31472
520,33229,30861
540,33719,31372
540,33595,31238
540,33524,31169
540,33324,31023
540,33585,31169
540,33602,31183
540,33532,31148
540,33875,31574
540,33849,31293
540,33626,31596
540,33670,31148
540,34130,30712
540,33807,31164
540,33700,30954
540,33551,30847
540,33481,30787
540,33106,30945
540,33482,30773
540,33466,31354
540,33297,30526
560,37054,33579
560,34156,32991
560,33997,32955
560,33798,33147
560,34026,33165
560,33796,33354
560,33980,33445
560,33857,33311
560,33867,32974
560,34044,33314
560,33608,32885
560,33698,32972
560,34011,32794
560,33957,33213
560,33572,32779
560,33968,32735
560,34051,32995
560,33598,32964
560,33833,33191
560,34025,33058
580,34063,32969
580,33987,33620
580,33674,33234
580,33985,33505
580,33892,32708
580,37034,33412
580,33788,32859
580,33686,33481
580,33672,33558
580,33993,33165
580,33859,33261
580,33719,33372
580,34052,33387
580,33926,33235
580,33680,33624
580,33693,33585
580,33772,33857
580,33699,33238
580,33741,33096
580,33661,33258
600,33967,31532
600,34114,31604
600,34014,31142
600,34361,31060
600,33766,31387
600,33720,31603
600,33796,31192
600,33977,30999
600,33498,31690
600,33750,31349
600,33649,31550
600,33767,31550
600,33720,31472
600,33628,31102
600,33750,30699
600,33598,30847
600,33828,31138
600,33602,30732
600,33502,30826
600,33871,30604
620,33824,33544
620,33924,33310
620,33858,33433
620,33979,33713
620,33702,33400
620,33845,33166
620,33843,32854
620,33608,33080
620,34008,33251
620,34077,33283
620,33970,33584
620,33708,32787
620,33884,33729
620,34025,33423
620,48489,46391
620,33790,32931
620,33844,32909
620,33967,33243
620,33760,33121
620,33763,33227
640,33860,34228
640,33366,33621
640,33858,33009
640,33659,33157
640,34069,32647
640,33537,32562
640,33864,32986
640,33665,32836
640,33685,32754
640,33826,32844
640,33793,33075
640,33607,32880
640,33602,33292
640,33553,32882
640,33763,33241
640,33796,32696
640,33528,32713
640,33649,33599
640,33510,32530
640,33927,33302
660,34023,38736
660,34026,35845
660,34180,35699
660,34214,35372
660,34059,35417
660,33815,35999
660,34072,35695
660,33788,34838
660,34249,35723
660,34178,35709
660,34007,35623
660,34381,35921
660,34223,35431
660,33963,35212
660,33870,35715
660,33866,35337
660,33874,35889
660,34431,35614
660,33944,35349
660,33675,35525
680,34073,33297
680,34064,33482
680,33955,33568
680,33884,33401
680,33772,35459
680,33739,33455
680,33818,33494
680,33633,33349
680,33646,33179
680,33997,32938
680,34307,33175
680,33710,33228
680,34118,33310
680,33793,33295
680,33566,33318
680,33924,33546
680,33949,33374
680,34150,33833
680,33565,33259
680,33753,33179
700,33522,33247
700,33356,33110
700,33276,33225
700,33551,33498
700,33728,33401
700,33547,32996
700,33846,33088
700,34019,33349
700,33701,33062
700,33611,35702
700,33670,33076
700,33882,33013
700,33603,33118
700,33483,33174
700,33508,33596
700,33173,33364
700,33139,34040
700,33451,33156
700,33489,33778
700,33438,33303
720,33695,33861
720,34290,33154
720,33499,33517
720,33752,33398
720,33922,33186
720,33474,33845
720,33703,32798
720,33396,32404
720,34004,33384
720,33426,32863
720,33799,32763
720,33612,33292
720,33406,33495
720,33129,32916
720,33373,36040
720,33731,33432
720,33451,33366
720,33352,32998
720,33511,33063
720,33762,32798
740,34085,33461
740,33284,33213
740,33718,33543
740,33976,33363
740,33558,33623
740,33458,32955
740,33933,33224
740,33486,32715
740,33750,32898
740,33625,32797
740,33824,33067
740,33333,32852
740,33684,32666
740,33974,33569
740,33582,32747
740,33870,33007
740,34010,33497
740,33908,33298
740,33380,33976
740,33547,50454
760,34022,31720
760,33873,32284
760,33669,32152
760,33961,31684
760,33704,31741
760,33644,31309
760,33557,31279
760,33518,31239
760,33560,31347
760,33444,31514
760,33711,31719
760,33648,32028
760,33609,31842
760,33374,31725
760,33398,31655
760,33796,31305
760,33622,31301
760,33286,31164
760,33653,31767
760,33483,31798
780,34066,33787
780,33888,33101
780,34086,33504
780,33460,33203
780,33363,33160
780,33809,33260
780,33467,33003
780,33536,32939
780,33518,33111
780,33541,32847
780,33455,32844
780,33076,33065
780,33313,32972
780,33344,33241
780,33326,32899
780,33442,33031
780,33375,33096
780,33503,33494
780,33562,32890
780,33519,33180
800,33812,33075
800,33647,32964
800,33613,33534
800,33735,33173
800,33484,33214
800,33612,32819
800,33684,33261
800,33590,33025
800,33692,33529
800,33880,33296
800,33890,33284
800,33569,33518
800,33920,33474
800,33968,33604
800,33897,33096
800,33683,32912
800,33557,32664
800,33816,32833
800,33379,32899
800,33637,32746
820,33971,33388
820,33665,33273
820,33443,32689
820,33677,33244
820,33966,32724
820,33963,32979
820,33500,33068
820,33729,33089
820,33966,33044
820,33822,33088
820,33511,33315
820,33432,32933
820,33499,33098
820,33639,32827
820,33557,34027
820,33828,33261
820,33776,33325
820,33718,33400
820,33659,33230
820,33574,33298
840,33747,33750
840,33530,33324
840,33518,32937
840,33553,32911
840,33884,32942
840,33578,33541
840,33610,33307
840,34040,33223
840,33627,33535
840,33833,33452
840,33271,33107
840,33677,33071
840,33506,33414
840,33658,32974
840,33639,33557
840,33483,32716
840,33695,32968
840,33610,33102
840,33994,33391
840,33705,33254
860,33935,33803
860,33840,33435
860,33999,33308
860,33716,34133
860,33642,33645
860,33519,33554
860,33647,33644
860,33938,33133
860,33587,33364
860,33642,33457
860,33506,33324
860,33424,33749
860,33616,33649
860,33818,33238
860,33553,33582
860,33717,33714
860,33769,33474
860,33813,33770
860,33806,33532
860,33593,33459
880,34195,33076
880,33886,33170
880,33779,33483
880,34078,33103
880,34138,33489
880,34413,33421
880,33831,33224
880,34266,33240
880,34127,33104
880,34000,33235
880,34128,32812
880,34074,32953
880,34139,33006
880,34550,33656
880,33728,33408
880,34283,33201
880,34023,33576
880,34212,33578
880,34306,33554
880,33965,33762
900,33815,33468
900,33952,32990
900,33685,33552
900,33779,33623
900,33742,32937
900,33762,33623
900,33609,33202
900,34057,33277
900,33067,33090
900,33887,35800
900,33604,33354
900,33373,33116
900,33489,33319
900,33321,33322
900,33865,33228
900,33498,33517
900,33683,33137
900,33528,33071
900,33676,32583
900,33360,33207
920,33166,31814
920,33338,32161
920,33611,31769
920,33410,31137
920,33757,31030
920,33419,31456
920,33364,31151
920,33313,31047
920,33430,31481
920,33303,31170
920,33423,31060
920,33341,31483
920,33284,31557
920,33412,31072
920,33720,31580
920,33704,31504
920,33773,31454
920,33780,31204
920,33518,31521
920,33313,31176
940,34028,33558
940,33628,33352
940,33921,32731
940,33752,33014
940,33883,33250
940,33861,33523
940,33937,33355
940,33477,33547
940,33677,33734
940,33775,33243
940,33490,33109
940,33689,33231
940,33859,33286
940,33564,32962
940,34037,32859
940,33892,33106
940,33183,33324
940,33713,33110
940,33631,33512
940,34143,33125
960,33938,32036
960,33287,31572
960,33340,32161
960,33165,31790
960,33829,31561
960,33135,31672
960,33203,31481
960,33392,31963
960,33263,32234
960,33156,31275
960,33414,31400
960,33347,31599
960,33317,31188
960,33182,31558
960,33253,31207
960,33074,31288
960,33180,31465
960,33244,31179
960,33158,31526
960,33298,30957
980,33804,33552
980,33724,33240
980,33536,33099
980,33522,33267
980,33287,33510
980,33295,33179
980,33566,33588
980,33481,32799
980,33358,32541
980,33107,32694
980,33696,32558
980,33644,32923
980,33347,33004
980,33583,32939
980,33453,32901
980,33552,32816
980,33367,33025
980,33665,32767
980,33631,33155
980,33394,32570
1000,34385,33241
1000,33837,33317
1000,33937,33070
1000,34006,33260
1000,34332,33297
1000,33835,33639
1000,33726,33136
1000,33907,33335
1000,34221,32938
1000,34035,33580
1000,33746,35472
1000,34090,32885
1000,33793,33055
1000,34022,33383
1000,33731,32756
1000,33863,32863
1000,33968,33154
1000,33692,33417
1000,33847,33094
1000,33853,32904

Median Slopes Analysis
========

Model:
Time ~=    33.73
    + i        0
              µs

Min Squares Analysis
========

Data points distribution:
    i   mean µs  sigma µs       %
    0     33.78     0.124    0.3%
   20     33.91     0.063    0.1%
   40      33.4      0.09    0.2%
   60     33.53     0.078    0.2%
   80     33.84     0.096    0.2%
  100     34.35     0.047    0.1%
  120     33.39       0.1    0.2%
  140     34.37     0.065    0.1%
  160     33.66     0.052    0.1%
  180     33.43     0.065    0.1%
  200     33.61     0.068    0.2%
  220     33.25     0.058    0.1%
  240      33.6     0.103    0.3%
  260     33.96      0.08    0.2%
  280     33.78     0.079    0.2%
  300     33.95     0.062    0.1%
  320     33.72     0.077    0.2%
  340     33.65     0.084    0.2%
  360     33.78     0.063    0.1%
  380     33.46     0.093    0.2%
  400     33.68     0.107    0.3%
  420     33.66     0.053    0.1%
  440     33.62     0.069    0.2%
  460     33.72     0.075    0.2%
  480     33.41     0.053    0.1%
  500     33.91     0.085    0.2%
  520     33.33      0.08    0.2%
  540     33.58     0.063    0.1%
  560     33.92     0.078    0.2%
  580      33.8     0.097    0.2%
  600     33.76     0.058    0.1%
  620     33.87     0.057    0.1%
  640      33.7     0.078    0.2%
  660     34.03     0.091    0.2%
  680     33.85     0.089    0.2%
  700     33.54     0.064    0.1%
  720     33.58      0.12    0.3%
  740      33.7     0.123    0.3%
  760     33.61     0.054    0.1%
  780     33.48     0.048    0.1%
  800     33.69      0.07    0.2%
  820     33.68     0.078    0.2%
  840     33.63     0.047    0.1%
  860     33.69     0.075    0.2%
  880     34.11     0.064    0.1%
  900     33.65      0.09    0.2%
  920     33.42     0.078    0.2%
  940     33.77      0.09    0.2%
  960     33.25     0.052    0.1%
  980      33.5     0.079    0.2%
 1000      33.9     0.067    0.1%

Quality and confidence:
param     error
i             0

Model:
Time ~=    33.74
    + i        0
              µs

