Pallet: "pallet-balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,8759321,136901
1,1000,10273225,178800
1,1000,9654323,184301
1,1000,9548224,211700
1,1000,10534226,166200
1,1000,10711126,164401
1,1000,8792821,190101
1,1000,9614223,161901
1,1000,9670724,166400
1,1000,9546723,170101
100,1000,9670024,162900
100,1000,5834015,145500
100,1000,9034022,136400
100,1000,9429323,216801
100,1000,9294323,144701
100,1000,5311014,137700
100,1000,9450923,149800
100,1000,10081525,181900
100,1000,9315223,183500
100,1000,8817322,133301
199,1000,10032425,190000
199,1000,12822032,183601
199,1000,9287923,175500
199,1000,12875832,212101
199,1000,9434523,163001
199,1000,9650424,161901
199,1000,9427424,169000
199,1000,9602224,159300
199,1000,9101623,154900
199,1000,9911725,181301
298,1000,5959115,560901
298,1000,9611724,140500
298,1000,9257023,172400
298,1000,9204823,120001
298,1000,9042623,162800
298,1000,9240623,143400
298,1000,9448824,168400
298,1000,9563224,144400
298,1000,9630824,165001
298,1000,9397123,186501
397,1000,9415324,153800
397,1000,9478924,200300
397,1000,9731824,205201
397,1000,9407923,165701
397,1000,9340223,166101
397,1000,8928123,250600
397,1000,9180323,152701
397,1000,8812322,147900
397,1000,8857022,145600
397,1000,8626222,144600
496,1000,10435026,167000
496,1000,8963323,191700
496,1000,9172623,212701
496,1000,9159623,136601
496,1000,9532224,178300
496,1000,9578824,154600
496,1000,9406124,187401
496,1000,9266923,138001
496,1000,23896060,333601
496,1000,9451624,153300
595,1000,9376524,212800
595,1000,11629230,161500
595,1000,8823022,260601
595,1000,9477324,195800
595,1000,9329824,190000
595,1000,9778425,153700
595,1000,8959022,148101
595,1000,9595325,153100
595,1000,4793813,187000
595,1000,8899123,152900
694,1000,8835223,203400
694,1000,9898825,173401
694,1000,9064323,175801
694,1000,9984725,176501
694,1000,9625824,178301
694,1000,9500624,189701
694,1000,9333123,195901
694,1000,5520815,171500
694,1000,9629725,165800
694,1000,9140924,154700
793,1000,9225523,154501
793,1000,9056523,158401
793,1000,9433224,142801
793,1000,8762122,148101
793,1000,9286024,174700
793,1000,5068813,146900
793,1000,9317224,157200
793,1000,9135724,138000
793,1000,9505924,157501
793,1000,9481724,164200
892,1000,8659322,249601
892,1000,9406624,177201
892,1000,10316526,452201
892,1000,9823426,164300
892,1000,9708225,178400
892,1000,10386426,158601
892,1000,9414124,179701
892,1000,9443524,328201
892,1000,10037726,188701
892,1000,9354524,170200
991,1000,9519424,188701
991,1000,6063616,166200
991,1000,8665822,165901
991,1000,9461324,182100
991,1000,9017023,190401
991,1000,9181224,159800
991,1000,9386024,170401
991,1000,9614125,189100
991,1000,14065936,224800
991,1000,9602124,206001
1000,2,9370725,167400
1000,2,9454924,165701
1000,2,9574124,173501
1000,2,10080026,172600
1000,2,9574824,158301
1000,2,9293324,168201
1000,2,9084324,217601
1000,2,9414324,216301
1000,2,9385624,200801
1000,2,9256624,178201
1000,101,9494824,185501
1000,101,9282824,162600
1000,101,9023324,160200
1000,101,9292824,175200
1000,101,9061024,203400
1000,101,9641325,193501
1000,101,9810026,169100
1000,101,9633225,187000
1000,101,10434027,170201
1000,101,9353024,157400
1000,200,9300724,168600
1000,200,9206724,181300
1000,200,8682623,151700
1000,200,9097524,163300
1000,200,5175214,189600
1000,200,9520224,166401
1000,200,9047023,208101
1000,200,9760825,160900
1000,200,9379124,200001
1000,200,9268624,155800
1000,299,9379925,155000
1000,299,5210614,157400
1000,299,9209124,173201
1000,299,9928326,182501
1000,299,9303925,187900
1000,299,9735725,166601
1000,299,9176124,166501
1000,299,9652025,165801
1000,299,9914426,187700
1000,299,9495525,158500
1000,398,9883326,196300
1000,398,8887223,152401
1000,398,9420024,153401
1000,398,9374124,163501
1000,398,8901424,217700
1000,398,4804113,3197909
1000,398,9367825,164500
1000,398,9410324,151300
1000,398,9031823,168401
1000,398,9285925,161700
1000,497,9387025,169800
1000,497,11436630,178000
1000,497,5010414,180400
1000,497,9387625,170000
1000,497,8968924,150700
1000,497,8908923,156701
1000,497,9473825,167500
1000,497,9403624,244101
1000,497,9168324,188100
1000,497,9310824,157201
1000,596,9165525,157400
1000,596,9013324,163000
1000,596,9085424,205400
1000,596,9187725,167600
1000,596,9438825,206101
1000,596,9511425,197401
1000,596,9622826,174000
1000,596,9539925,166001
1000,596,9153524,168801
1000,596,9221225,145800
1000,695,9314525,152701
1000,695,9517525,177901
1000,695,9526225,164001
1000,695,9366425,150001
1000,695,9484826,183300
1000,695,9432325,175901
1000,695,8785423,144500
1000,695,9036525,224200
1000,695,8202722,154000
1000,695,9256424,157401
1000,794,9102224,163801
1000,794,21027056,196701
1000,794,11166930,179200
1000,794,9393825,283700
1000,794,10076127,160301
1000,794,5539415,245700
1000,794,5031614,168900
1000,794,11113630,157200
1000,794,9648926,180300
1000,794,9893226,202601
1000,893,9258225,167500
1000,893,5743516,167100
1000,893,13838237,209001
1000,893,9230025,224501
1000,893,9036624,176900
1000,893,9130825,213800
1000,893,9466825,181501
1000,893,9339025,202101
1000,893,9310225,162200
1000,893,9490926,159300
1000,992,9162525,176101
1000,992,9402626,183300
1000,992,9717226,188600
1000,992,9197625,175800
1000,992,9912927,158600
1000,992,9519825,162901
1000,992,9557725,170301
1000,992,9413825,169500
1000,992,9094325,154300
1000,992,9489925,223001
