Pallet: "pallet-balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,17515129,2345204
1,1000,18020830,3422306
1,1000,18247431,5349409
1,1000,9086915,7605913
1,1000,29729950,2543004
1,1000,17952830,2673705
1,1000,17692329,3422006
1,1000,17802530,3530206
1,1000,18357131,4073506
1,1000,15542826,2499204
100,1000,18039230,3764406
100,1000,13248222,2258504
100,1000,25811044,2221604
100,1000,15184426,2622904
100,1000,18210131,4543008
100,1000,21053635,2672505
100,1000,15089026,2546804
100,1000,17648130,2249704
100,1000,16988429,2675804
100,1000,15572227,2370004
199,1000,16803729,2540804
199,1000,17681130,2504205
199,1000,16660228,2661505
199,1000,26948846,4662208
199,1000,16902729,2550004
199,1000,15282526,2189104
199,1000,15215026,2535505
199,1000,16380328,2486504
199,1000,18421032,2961705
199,1000,20013434,3381706
298,1000,15780928,2728504
298,1000,15652727,2214903
298,1000,21918738,2669604
298,1000,16921529,2182104
298,1000,15937128,2172104
298,1000,23337540,2671005
298,1000,17869332,3049405
298,1000,18214132,3219306
298,1000,16830929,2336904
298,1000,17577731,2880705
397,1000,18002231,2920405
397,1000,18656333,3292606
397,1000,10056317,5735110
397,1000,17447130,4438808
397,1000,12308121,3326306
397,1000,17392830,2463505
397,1000,17497431,3156606
397,1000,15725928,2514504
397,1000,15558727,2861705
397,1000,13851125,2453604
496,1000,16626930,180200
496,1000,15800828,192400
496,1000,11763721,2476404
496,1000,7480614,167300
496,1000,16104029,141900
496,1000,15943228,206800
496,1000,15939228,160500
496,1000,16140029,147900
496,1000,16122129,161400
496,1000,15796828,160501
595,1000,18300733,2650505
595,1000,24131343,2393705
595,1000,24174544,2482404
595,1000,18230933,3235705
595,1000,18210433,4526908
595,1000,21840440,6134311
595,1000,20264036,2514605
595,1000,18483234,3564706
595,1000,18742134,5261809
595,1000,19104134,2685005
694,1000,11800422,4186508
694,1000,15441228,207900
694,1000,16687230,143201
694,1000,15972229,141001
694,1000,11626821,127600
694,1000,11736822,3729507
694,1000,16458230,131501
694,1000,16017729,154001
694,1000,16754031,170100
694,1000,15972030,130600
793,1000,18806435,208400
793,1000,11896922,147801
793,1000,15076328,137500
793,1000,15427928,135100
793,1000,22127541,3759806
793,1000,16441831,384800
793,1000,11274321,126200
793,1000,11303121,126600
793,1000,11523121,125900
793,1000,16188430,142200
892,1000,18478034,3430807
892,1000,16375931,2616205
892,1000,17841433,2416905
892,1000,26672350,2457005
892,1000,20829639,4724409
892,1000,17673433,3629707
892,1000,15311729,2317404
892,1000,15585729,2110504
892,1000,15709429,2514505
892,1000,15288629,2366205
991,1000,15909030,2367405
991,1000,16016930,2574305
991,1000,16919632,2536305
991,1000,16422131,2123104
991,1000,17504833,3077305
991,1000,18900336,3056606
991,1000,22658343,3519107
991,1000,17059732,2595505
991,1000,16215531,2148704
991,1000,18294735,2786605
1000,2,16406231,2252904
1000,2,15177629,2471905
1000,2,19650038,2647205
1000,2,20315739,2313204
1000,2,16117431,2740705
1000,2,14999428,2379505
1000,2,15411830,2422004
1000,2,17997134,2584805
1000,2,18354835,4202608
1000,2,15944231,2544605
1000,101,15887330,2640805
1000,101,18044735,2477105
1000,101,14425428,2188104
1000,101,14954229,2196704
1000,101,18059035,3001606
1000,101,17082833,2548105
1000,101,17404333,2551105
1000,101,18543536,3586307
1000,101,16098731,2610305
1000,101,24988649,2342504
1000,200,16202632,2516405
1000,200,15942331,2314204
1000,200,16443932,2626205
1000,200,18436436,2570005
1000,200,17592134,2690205
1000,200,10396821,2211704
1000,200,15312830,3932008
1000,200,15536231,2459505
1000,200,23117745,2421305
1000,200,17485534,4025508
1000,299,15553231,2518505
1000,299,20285140,2656705
1000,299,17846235,3194806
1000,299,17224434,2330405
1000,299,19331338,3989008
1000,299,17854135,4070708
1000,299,16796133,2275005
1000,299,25366450,3702608
1000,299,18375736,2968406
1000,299,18480537,5263311
1000,398,17659135,2461405
1000,398,16164432,2403805
1000,398,14642630,6260212
1000,398,16159633,2364204
1000,398,18479837,2792206
1000,398,18312237,2560405
1000,398,18147836,3522407
1000,398,17892936,2604005
1000,398,18073537,3041706
1000,398,17833636,2916406
1000,497,18038036,3698008
1000,497,16348533,2238104
1000,497,17351435,2898006
1000,497,13398927,4253709
1000,497,17659536,2278404
1000,497,25725952,2461605
1000,497,16174433,2476405
1000,497,17848137,2623005
1000,497,12373826,2400804
1000,497,18332037,4113708
1000,596,16656434,2607605
1000,596,20069941,3282206
1000,596,18105037,3317507
1000,596,18338438,3288706
1000,596,18534437,3923608
1000,596,17933136,3064906
1000,596,13225027,2825506
1000,596,16244034,2425905
1000,596,17827737,4159708
1000,596,16161034,2345104
1000,695,17763037,2112304
1000,695,17418736,2398005
1000,695,20399042,2405305
1000,695,17904837,2832405
1000,695,18417638,3070807
1000,695,16917535,3000906
1000,695,15355832,2413105
1000,695,12653726,2260105
1000,695,15765633,2264104
1000,695,16069433,2543805
1000,794,19606841,2748906
1000,794,16127733,2658606
1000,794,16174434,2417405
1000,794,16756234,2690406
1000,794,17810037,3436608
1000,794,16144933,2234805
1000,794,16376234,2202105
1000,794,16550634,2265405
1000,794,16520935,2445605
1000,794,16203634,2511605
1000,893,16375434,2351005
1000,893,19986042,3452007
1000,893,16984435,2547206
1000,893,16142434,2415605
1000,893,15839333,2578805
1000,893,25191853,2603105
1000,893,16559335,4473909
1000,893,14135129,2447506
1000,893,16216935,3022706
1000,893,15661233,2494605
1000,992,18364338,4583510
1000,992,15427233,2541005
1000,992,16335934,6537314
1000,992,15568733,2187205
1000,992,17974938,2677006
1000,992,16633235,2315505
1000,992,15475433,2310905
1000,992,18059938,2590305
1000,992,21152545,2257604
1000,992,18134738,3223307
