Pallet: "pallet-identity", Extrinsic: "set_fee", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
r,extrinsic_time,storage_root_time
1,100400,69701
1,98201,59900
1,91900,56601
1,91101,57900
1,89800,54801
1,117901,59200
1,125001,135200
1,89901,56200
1,126401,61800
1,94501,57500
5,103400,61000
5,106200,62701
5,112201,65900
5,115701,96900
5,94901,58200
5,104000,64200
5,101900,62100
5,204101,57800
5,107801,70300
5,130101,59700
9,121000,63200
9,113001,64600
9,141300,58700
9,97100,57100
9,128901,81300
9,158300,61201
9,18208580,63200
9,117800,59100
9,106100,65501
9,103501,61900
13,133700,67601
13,114600,75900
13,129001,65300
13,206101,69600
13,111800,67901
13,112701,57200
13,120300,114201
13,139000,96601
13,106100,78900
13,155801,66800
17,110601,64700
17,128001,101400
17,112601,68800
17,159701,117900
17,131301,67000
17,103101,59900
17,112300,64001
17,166701,75101
17,125800,62800
17,284801,71801
21,127001,80800
21,178501,84000
21,121500,65801
21,164401,80900
21,120800,66801
21,120800,70201
21,145300,71101
21,136601,67100
21,123100,84801
21,120400,85801
25,124001,69400
25,131301,79700
25,115101,82500
25,135001,150301
25,175201,69100
25,118000,66800
25,132201,70800
25,115100,64700
25,137001,130400
25,117100,82501
29,126001,70000
29,141501,67600
29,124001,66700
29,130201,69100
29,124201,68800
29,124701,66600
29,155301,74000
29,131101,69700
29,147500,67701
29,123601,67900
33,152101,72700
33,144400,74001
33,135901,71200
33,129700,67801
33,150600,193301
33,171301,90700
33,144201,70600
33,133800,86401
33,140200,66601
33,146100,68101
37,182401,85300
37,175200,70401
37,1730909,81300
37,137501,136501
37,167201,74700
37,152801,70000
37,164000,132201
37,143501,73000
37,118800,62301
37,136300,72201
41,147701,77201
41,141301,73700
41,173101,69801
41,144501,98701
41,163201,67100
41,152901,73300
41,139001,71900
41,127401,66100
41,209201,100801
41,146600,77701
45,138301,71600
45,3149516,72200
45,195501,83700
45,143901,91300
45,149701,88800
45,139701,72200
45,132601,66500
45,151201,138101
45,156601,67901
45,148200,73201
49,224901,92500
49,149301,132900
49,156301,131200
49,149300,73401
49,378402,78800
49,174800,70601
49,168701,68001
49,152801,90401
49,172001,89401
49,137800,68601
