Pallet: "pallet-staking", Extrinsic: "unbond", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,20767841,282600
0,20849041,187000
0,3060106,228000
0,20663541,215100
0,20161340,210500
0,19694238,223401
0,20518140,253201
0,19723939,219400
0,21462542,274400
0,20084440,202600
100,20818242,219300
100,20704141,249300
100,20332640,191901
100,10140120,208701
100,20314040,185101
100,20622142,324500
100,19630839,211800
100,20158941,263500
100,19706539,239301
100,20426940,284001
200,20476341,210501
200,20883442,228601
200,20375641,237301
200,20798842,231800
200,20360841,263101
200,20045541,229600
200,19865540,248101
200,2965206,17003935
200,19109338,227001
200,11356023,280500
300,20314241,224100
300,3008806,198500
300,20476442,212700
300,20918942,407501
300,20133441,212300
300,21156543,353600
300,2799006,264900
300,20234341,261501
300,21109443,222000
300,2669105,511301
400,20357541,261501
400,20344042,222000
400,20538842,219101
400,20486042,238501
400,2693406,208800
400,19944141,231201
400,22649947,217700
400,20253841,200901
400,20488143,278200
400,20345842,199101
500,20341742,284601
500,20542542,209101
500,19797541,281401
500,20285042,328701
500,2980406,204100
500,40805485,238000
500,19897241,206700
500,20455543,237600
500,2862906,196801
500,10122521,271200
600,20095542,351100
600,20851244,227300
600,20690043,222901
600,19855942,272400
600,21011044,212800
600,20544643,244100
600,20521243,290201
600,17804338,17087035
600,20532243,312000
600,2867106,505201
700,19719342,289501
700,3149607,212700
700,19915742,220201
700,20312443,279801
700,20617444,210200
700,20201643,232500
700,3098207,213600
700,20677044,292100
700,39779785,266400
700,3856909,193000
800,20627044,385101
800,20537844,267000
800,19774342,268801
800,20061743,211100
800,10141022,223600
800,20022543,243200
800,19416042,254700
800,20745344,253001
800,19566242,240501
800,40807787,246101
900,2718106,190300
900,20370744,258701
900,20765444,196701
900,2527405,256801
900,19931143,244301
900,20917745,240101
900,3118407,222800
900,20338544,336000
900,2922906,232401
900,20127244,260800
1000,19883443,278300
1000,20657445,324701
1000,20171744,210101
1000,20717045,215801
1000,38162283,235000
1000,2732506,16940137
1000,19830144,209000
1000,20722145,213000
1000,21560347,1077302
1000,20542745,219800
