Pallet: "pallet-staking", Extrinsic: "validate", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,125000,142600
0,177900,191201
0,125200,118600
0,139700,115400
0,126001,132700
0,122000,114700
0,125400,117300
0,122300,114200
0,134501,204000
0,157900,109600
100,121200,117701
100,126100,117801
100,131601,124400
100,132400,125201
100,127301,123600
100,161800,130001
100,135300,171501
100,138401,117200
100,149500,111201
100,140501,174200
200,121100,115801
200,153300,129901
200,152300,124101
200,128601,159100
200,131600,126101
200,128700,122700
200,152201,124500
200,209901,116000
200,162300,122201
200,128101,192500
300,215701,175600
300,205900,121401
300,120600,133000
300,127200,126001
300,283900,127201
300,221301,146500
300,133700,126000
300,145700,139001
300,205601,152000
300,126700,122301
400,125600,117900
400,131201,142300
400,121300,115700
400,124700,121801
400,128501,122400
400,123500,119200
400,133500,185600
400,123401,140800
400,131600,141201
400,146200,126600
500,129301,117700
500,134800,149500
500,144901,119700
500,233401,120400
500,125501,174500
500,125901,122600
500,124400,117000
500,137201,127900
500,131100,124701
500,131000,125300
600,166500,125301
600,123201,134300
600,161800,126600
600,143600,149301
600,127100,142600
600,142700,195001
600,147901,134800
600,131200,123400
600,122400,137501
600,121001,117200
700,132900,127200
700,138601,132000
700,152000,131600
700,132500,126501
700,133501,128800
700,134301,130400
700,127500,162101
700,154400,148501
700,169300,128301
700,192900,298001
800,129900,144301
800,129300,123800
800,137700,166301
800,143700,134401
800,130801,149200
800,147000,144601
800,128901,159300
800,128000,123100
800,131800,142401
800,136000,133301
900,131701,127900
900,152500,131700
900,130400,125001
900,163401,129900
900,151900,209600
900,130000,124900
900,145001,147300
900,127500,121200
900,167800,153800
900,186200,155200
1000,122600,120300
1000,152400,195701
1000,144600,126401
1000,187200,165500
1000,127800,122401
1000,128900,123401
1000,131001,163500
1000,168900,152101
1000,152900,156001
1000,134500,137800
