Pallet: "pallet-identity", Extrinsic: "kill_identity", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
r,s,x,extrinsic_time,storage_root_time
50,73,100,40174876,968904
50,73,100,59013059,1169805
50,73,100,10148945,950704
50,73,100,10825748,3085314
50,73,100,10598446,4399320
50,73,100,10188645,875004
50,73,100,10507346,897804
50,82,100,10111744,1194805
50,82,100,11071649,3668716
50,82,100,10578347,5189423
50,82,100,11733151,1398206
50,82,100,12562156,5163222
50,82,100,9525842,1002905
50,82,100,10009544,838204
50,82,100,11100248,5052523
50,82,100,9954443,1036104
50,82,100,10543046,1098205
50,91,100,10971549,3400315
50,91,100,49525917,1166705
50,91,100,31191837,1142205
50,91,100,41160981,1137805
50,91,100,39881976,1102004
50,91,100,40853879,1039305
50,91,100,31683539,1071305
50,91,100,39106772,1122505
50,91,100,58033055,1153205
50,91,100,41624083,18684082
50,100,100,39786875,1232805
50,100,100,48149612,1393306
50,100,100,21649095,1125105
50,100,100,40067076,18177980
50,100,100,40442378,1289706
50,100,100,22593299,1336706
50,100,100,40300078,1228205
50,100,100,40398077,1240806
50,100,100,41577683,1420906
50,100,100,40374978,1190205
50,100,1,40535078,1224705
50,100,1,39693075,1407606
50,100,1,40514478,1228206
50,100,1,59574305,1278204
50,100,1,39552136,1165904
50,100,1,39789839,1657406
50,100,1,40210341,1119404
50,100,1,23029381,6788824
50,100,1,22864382,17539962
50,100,1,40320444,1165404
50,100,10,39739743,1373805
50,100,10,40796947,1295405
50,100,10,39800244,1332705
50,100,10,22766484,17508764
50,100,10,40075747,18525569
50,100,10,41982655,18347468
50,100,10,52645496,17210264
50,100,10,41330354,18868671
50,100,10,22932586,17451065
50,100,10,30228414,1140704
50,100,19,40800054,1133605
50,100,19,21362781,1299905
50,100,19,39687752,1232004
50,100,19,22467686,17529767
50,100,19,40103654,1204305
50,100,19,22256586,1263805
50,100,19,41496461,18260871
50,100,19,31067221,1215904
50,100,19,56557121,1235605
50,100,19,22351287,17448068
50,100,28,39683856,1324005
50,100,28,30505020,1160605
50,100,28,21724085,1065105
50,100,28,22444989,17580169
50,100,28,22606489,17198068
50,100,28,49996999,1293006
50,100,28,39810759,1300705
50,100,28,38715455,1206905
50,100,28,39665159,1210005
50,100,28,39746460,1220505
50,100,37,40488863,1167405
50,100,37,31435127,18352074
50,100,37,40449863,18445875
50,100,37,39580960,1458006
50,100,37,29378220,1164504
50,100,37,22555192,17261870
50,100,37,34745442,16111566
50,100,37,40259964,1233405
50,100,37,49367302,1210905
50,100,37,40926867,1180905
50,100,46,31742030,18189575
50,100,46,22027391,1195105
50,100,46,41091769,1149105
50,100,46,39286362,1215305
50,100,46,40904669,1176705
50,100,46,40797068,8947637
50,100,46,39574564,17312671
50,100,46,40320067,1241105
50,100,46,40162766,1319205
50,100,46,47640998,1229205
50,100,55,21937791,8150834
50,100,55,21364889,1207905
50,100,55,40983270,1333106
50,100,55,22520794,18687677
50,100,55,41355173,17883674
50,100,55,48450502,17099172
50,100,55,41143472,18463577
50,100,55,38306960,1277106
50,100,55,29323323,1269405
50,100,55,39951767,1205705
50,100,64,39336465,1348906
50,100,64,40150368,1247605
50,100,64,39961868,1303405
50,100,64,32456837,1252805
50,100,64,21930093,1219705
50,100,64,41151973,18679078
50,100,64,39703467,1249705
50,100,64,37013655,1178105
50,100,64,22384195,17569274
50,100,64,19988584,15800767
50,100,73,60227054,18929680
50,100,73,22462695,1275705
50,100,73,21857192,1361106
50,100,73,41389075,18412677
50,100,73,11188347,8590137
50,100,73,40522071,1140805
50,100,73,41183374,18849280
50,100,73,23134798,17588175
50,100,73,41532176,17833676
50,100,73,39676168,1271805
50,100,82,32044136,18037176
50,100,82,22986797,17094073
50,100,82,40737872,17610575
50,100,82,57155543,1547006
50,100,82,21723792,1141505
50,100,82,31539134,8206034
50,100,82,39771069,1246206
50,100,82,40597273,1405806
50,100,82,30986132,2322310
50,100,82,40605573,18493779
50,100,91,30150228,1225905
50,100,91,39556168,1181506
50,100,91,40266272,8947238
50,100,91,22731397,17580275
50,100,91,39856470,18616879
50,100,91,39118667,9134138
50,100,91,31456434,1095305
50,100,91,41035275,1268805
50,100,91,57700746,1264406
50,100,91,40849274,1238006
50,100,100,20758589,1189105
50,100,100,40773174,1065004
50,100,100,41099876,18600279
50,100,100,39585869,1209705
50,100,100,29671526,1272706
50,100,100,40078471,1273405
50,100,100,22828298,17184973
50,100,100,40126871,1293506
50,100,100,29634727,1259205
50,100,100,30467530,1207605
