Pallet: "pallet-vesting", Extrinsic: "vested_transfer", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,52749734,18947311
0,61928339,10303607
0,70483345,9178006
0,26069617,6889604
0,21265514,3269502
0,34221623,2688701
0,32371021,2388701
0,42147028,6476604
0,50001033,2827202
0,70593947,9844007
100,60988141,8449206
100,70706048,9327006
100,77130552,2544902
100,69982147,9289906
100,60714041,2393702
100,51442435,8446206
100,51968636,8793706
100,50756835,10040107
100,49567635,8587506
100,61770943,10177108
200,45405433,2607701
200,58342141,2768202
200,69465450,2595801
200,80739958,10321307
200,71730952,11676408
200,51120637,7809405
200,33479124,6715905
200,48581436,8458906
200,52262438,8622907
200,60820444,9332007
300,62063646,10150407
300,79815559,9328007
300,69621752,9470708
300,82421062,8631006
300,71746554,9226607
300,108971884,10363607
300,82725163,9407907
300,79426161,2761702
300,89047569,9433307
300,82197364,8540607
400,59192947,2593102
400,70104555,10102708
400,71138556,9169507
400,79691063,2676802
400,43164934,7614406
400,48852439,8918007
400,61457550,8967707
400,87171171,3083902
400,80227565,9410308
400,91028375,10420708
500,86558271,10591908
500,70925159,9425108
500,80109266,10120809
500,79925667,9420208
500,80294367,9787608
500,80092867,9696908
500,59367550,2490902
500,70589460,9149107
500,89620676,9522808
500,70925260,9475208
600,79173768,9195908
600,59815751,9575808
600,100662787,18692116
600,90002278,9779408
600,70455761,9036108
600,56100149,2453702
600,60419653,8735008
600,61967054,9220608
600,77801269,9504009
600,90468681,10114909
700,61519255,19110517
700,71336364,9848209
700,80558673,9631208
700,80250872,9399109
700,80559273,19331917
700,66670560,10272610
700,61137156,8657708
700,60610856,8546808
700,90550683,10473710
700,61152656,9767809
800,60441556,2589003
800,79608474,18186017
800,88036082,9901110
800,90291485,9270109
800,31199829,9918109
800,60825457,12397812
800,81397978,9003508
800,79143775,9629709
800,71904068,9136909
800,79272276,10398710
900,90244187,10320410
900,70331868,9775609
900,61371059,8058808
900,70657469,8993909
900,62563861,17895118
900,62478861,9776210
900,51723150,9092109
900,73193072,8415108
900,61175361,9751409
900,83373483,9543310
1000,62313762,16544216
1000,71570071,9202710
1000,80953381,10054710
1000,62972663,8861909
1000,59635560,8992909
1000,59478360,18698919
1000,78334980,9513909
1000,71207173,9383310
1000,61708463,8787309
1000,51306052,8653309
