Pallet: "pallet-staking", Extrinsic: "do_slash", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
l,extrinsic_time,storage_root_time
1,19955910,274001
1,19989909,299802
1,20656613,391202
1,21639519,16233789
1,20208511,192601
1,20083810,259901
1,9956854,284102
1,20197711,286002
1,20158110,222101
1,20771714,223801
100,3121617,237001
100,21766120,286101
100,20824914,224201
100,10030955,219702
100,20790114,226401
100,19810409,213801
100,20317211,199801
100,20487413,256301
100,19168205,221101
100,20166810,239701
199,2992516,16937993
199,20229711,308201
199,19980109,259602
199,20152910,250202
199,20236011,296701
199,2730615,17295495
199,20707513,221402
199,20796414,218801
199,15610985,235701
199,3954021,15877287
298,20229411,238801
298,20446011,257102
298,20836914,228102
298,19939667,234600
298,11396882,257499
298,10406183,235100
298,19736069,208199
298,20913066,243800
298,21112867,289299
298,20570868,287699
397,20989968,308799
397,11400382,244400
397,19962769,253500
397,3094795,16807274
397,3099895,16439676
397,20379470,486499
397,20823769,283199
397,19924171,234100
397,20141271,221199
397,21573168,214500
496,20310270,224700
496,3189195,16482676
496,19851571,320800
496,20029071,235600
496,20412271,255900
496,21735570,16830976
496,21084571,330700
496,10625385,295300
496,20093273,243900
496,38617347,292399
595,20779272,218900
595,3493996,16525178
595,20310973,211199
595,20007274,229200
595,10248487,279599
595,20259774,331599
595,20308074,257500
595,10209287,219500
595,19853974,252600
595,20763474,230200
694,20635574,252300
694,10934786,211800
694,21271174,245000
694,20150875,17110779
694,19751876,236600
694,19861176,230800
694,20744575,280299
694,3094996,26326069
694,10302488,335599
694,20017077,231900
793,20916676,253199
793,11214687,250600
793,19887977,229800
793,38784556,250200
793,3059496,25777571
793,20750677,341799
793,7001592,238300
793,21079577,269400
793,20044578,269000
793,11728588,231799
892,40829656,19259780
892,19824979,285800
892,3198197,258900
892,19056480,237000
892,19713780,282900
892,21068479,240799
892,21138578,222000
892,20312780,238900
892,9939090,222100
892,20665280,215900
991,20741880,301400
991,20010381,323900
991,10520390,274900
991,20552780,267000
991,20313181,314300
991,19832282,263300
991,20175181,207800
991,19766882,220200
991,21108380,240800
991,20326682,259700
