Pallet: "pallet-identity", Extrinsic: "add_registrar", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
r,extrinsic_time,storage_root_time
1,2849707,108701
1,2648307,105600
1,2461707,119600
1,2774708,99900
1,3237509,171401
1,2781707,104600
1,2767407,104701
1,2299706,91701
1,2776608,99600
1,2886908,98100
5,2957908,103900
5,2552307,114101
5,2661707,141900
5,2637107,105800
5,2544707,107901
5,2699707,129901
5,2799508,113400
5,2689008,148000
5,2979808,111900
5,2956308,156100
9,3040008,115100
9,8886425,150400
9,2825708,118301
9,2625207,118100
9,2611307,160101
9,2510207,98300
9,2648407,109100
9,2564707,108901
9,2691507,147400
9,2707907,134301
13,3547210,116600
13,2739308,113600
13,2482507,104201
13,2819208,129900
13,2681407,118100
13,3162908,162001
13,2553007,108101
13,2727807,134600
13,2853408,115700
13,2901008,113500
17,2776607,154201
17,2698908,117800
17,2941608,113600
17,2894408,114600
17,2717407,141401
17,2991309,121100
17,8199223,125200
17,2811108,136700
17,2649808,130500
17,2919508,199301
21,2645108,113100
21,2573607,117400
21,2932108,112400
21,2743708,120600
21,2948809,130400
21,2625407,115900
21,2392606,166001
21,2763208,121000
21,2815608,115700
21,2808608,122300
25,2787707,123401
25,2945608,200301
25,3395609,155001
25,2648907,116601
25,3453310,124300
25,2725808,119400
25,2606307,116800
25,2738708,123800
25,2680008,123900
25,3506310,131100
29,3065008,127701
29,2926908,119701
29,2659308,122100
29,6954219,127701
29,2738808,121300
29,2910208,147501
29,2861008,126000
29,2995308,127800
29,2542808,113700
29,2719208,122800
33,2905408,132601
33,8892925,122701
33,2823808,141601
33,2795808,173400
33,2894908,130100
33,2736407,130801
33,3502710,131601
33,2831408,121700
33,2640007,128401
33,2771008,126301
37,2637008,142100
37,3076709,130800
37,2900408,119900
37,2829008,136000
37,2564207,161501
37,2746408,127400
37,3032308,140301
37,2850908,148601
37,2911408,149301
37,3174209,131001
41,2791108,150201
41,2808508,134800
41,2422607,160301
41,4006212,163101
41,3158210,122100
41,3205310,166700
41,3015009,136601
41,2955908,144101
41,3022509,130100
41,2960209,129300
45,2621608,123500
45,2465007,117601
45,2794208,180500
45,3038009,285700
45,2933609,181400
45,3180909,140601
45,2993808,143201
45,3255210,156300
45,3031609,139301
45,9785229,208201
49,2893609,140900
49,3004709,157701
49,2999409,135201
49,3609310,4178913
49,2928608,156001
49,2624108,131401
49,2762608,140401
49,3262010,136300
49,3070109,128100
49,2770808,138100
