Pallet: "pallet-staking", Extrinsic: "withdraw_unbonded", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,262101,138100
0,263600,124101
0,264401,160200
0,258700,117201
0,242401,152600
0,355801,129800
0,268501,120900
0,262201,118700
0,303001,148700
0,268601,114000
100,318501,121700
100,373800,130001
100,319601,120600
100,272500,146501
100,321101,122800
100,274601,152800
100,262701,424401
100,3570908,130400
100,298801,147700
100,305300,146001
200,273301,142300
200,249101,115600
200,283300,139000
200,253801,109200
200,278500,122300
200,299901,152000
200,338900,215501
200,355201,167800
200,236601,111600
200,324201,116800
300,292700,131801
300,246401,117200
300,304900,131801
300,239701,117700
300,327600,161901
300,273501,2610406
300,16953939,139800
300,299801,142800
300,446901,161401
300,261501,123900
400,306600,120401
400,254601,114100
400,224001,207100
400,236600,109501
400,298701,163300
400,297201,116100
400,247900,116701
400,362601,132601
400,274901,144800
400,253101,116600
500,267300,131401
500,309200,126501
500,256901,123300
500,272401,155200
500,327300,131001
500,293501,133800
500,276500,155301
500,261201,122100
500,271500,130100
500,18978744,126701
600,296201,114000
600,268500,144301
600,298201,152101
600,327201,142300
600,248101,18364442
600,355901,200700
600,303500,259201
600,374501,120800
600,239601,110300
600,325901,125900
700,583401,167900
700,285201,132600
700,327501,125901
700,273501,120500
700,258000,121701
700,242900,114701
700,268500,125401
700,264601,187300
700,251601,142700
700,276701,120600
800,341301,125500
800,312901,233200
800,267701,125000
800,265501,128200
800,250101,116200
800,275400,200701
800,388201,185701
800,268400,133201
800,315301,129000
800,285300,119700
900,258201,120900
900,306500,119601
900,258001,120800
900,354301,174400
900,277800,145901
900,249000,118300
900,264300,125901
900,334401,164500
900,3842009,10128224
900,328201,129200
1000,275101,157600
1000,300101,148900
1000,265701,122500
1000,284801,127400
1000,267000,125301
1000,289400,126601
1000,283101,122600
1000,377401,132601
1000,340700,120001
1000,326601,199500
