Pallet: "claims", Extrinsic: "keccak256", Lowest values: [], Highest values: [], Steps: [50], Repeat: 50
i,extrinsic_time,storage_root_time
2000,1613000,7000
2000,1668000,6000
2000,1844000,7000
2000,1870000,7000
2000,1676000,7000
2000,1615000,6000
2000,1848000,7000
2000,1949000,7000
2000,1959000,8000
2000,2658000,8000
2000,2191000,9000
2000,2190000,8000
2000,1953000,9000
2000,2353000,7000
2000,1775000,7000
2000,1746000,6000
2000,1595000,6000
2000,1594000,6000
2000,2036000,7000
2000,2132000,7000
2000,1953000,7000
2000,1826000,8000
2000,1958000,7000
2000,1958000,6000
2000,1597000,6000
2200,2408000,6000
2200,2143000,6000
2200,1878000,8000
2200,1818000,8000
2200,1890000,9000
2200,2360000,7000
2200,1926000,6000
2200,2034000,7000
2200,2143000,7000
2200,1974000,6000
2200,2143000,8000
2200,2144000,7000
2200,2369000,7000
2200,2163000,7000
2200,2145000,7000
2200,2125000,8000
2200,1904000,7000
2200,1979000,6000
2200,2412000,9000
2200,2155000,7000
2200,2407000,9000
2200,2147000,9000
2200,1754000,6000
2200,2710000,7000
2200,2409000,7000
2200,1972000,8000
2200,2340000,6000
2200,2260000,7000
2200,2348000,7000
2200,2969000,9000
2200,2143000,7000
2200,2269000,7000
2200,2376000,8000
2200,2433000,7000
2200,2143000,7000
2200,1776000,6000
2200,1773000,6000
2200,2032000,7000
2200,2145000,6000
2200,2524000,7000
2200,2415000,6000
2200,2395000,7000
2200,2142000,7000
2200,1756000,6000
2200,2511000,8000
2200,2426000,7000
2200,2502000,9000
2200,2143000,7000
2200,2140000,6000
2200,2392000,8000
2400,2341000,10000
2400,2653000,8000
2400,2484000,8000
2400,2219000,7000
2400,2192000,6000
2400,1915000,6000
2400,2904000,8000
2400,2652000,7000
2400,2356000,7000
2400,2293000,6000
2400,2233000,8000
2400,2562000,7000
2400,2721000,7000
2400,2339000,8000
2400,1917000,6000
2400,2218000,7000
2400,2771000,10000
2400,2645000,9000
2400,2672000,9000
2400,2341000,7000
2400,1934000,7000
2400,2774000,7000
2400,2626000,7000
2400,2337000,7000
2400,2581000,9000
2400,3027000,8000
2400,2589000,8000
2400,2339000,6000
2400,2337000,7000
2400,2046000,8000
2400,2658000,9000
2400,2344000,6000
2400,2342000,8000
2400,2461000,7000
2400,1965000,6000
2400,2081000,6000
2400,2559000,7000
2400,2869000,7000
2400,2335000,8000
2400,1920000,7000
2400,1915000,6000
2400,2333000,7000
2400,2275000,8000
2400,2632000,8000
2400,2631000,7000
2400,2237000,7000
2400,1933000,9000
2400,2499000,7000
2400,2342000,7000
2400,2111000,7000
2600,2195000,7000
2600,2535000,7000
2600,2398000,6000
2600,2958000,8000
2600,2311000,6000
2600,2259000,5000
2600,2846000,8000
2600,2664000,10000
2600,2425000,7000
2600,2534000,8000
2600,3035000,9000
2600,3042000,9000
2600,2863000,7000
2600,2990000,7000
2600,2655000,6000
2600,2810000,7000
2600,2984000,7000
2600,2830000,9000
2600,2965000,7000
2600,2828000,8000
2600,3049000,7000
2600,3528000,8000
2600,2790000,7000
2600,2810000,8000
2600,2828000,7000
2600,2662000,6000
2600,2071000,6000
