Pallet: "democracy", Extrinsic: "second", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
50,39715,53161
50,39963,53045
52,40295,53278
52,40546,53426
52,40596,53488
52,40342,52923
52,40135,53323
52,39753,53134
52,39710,53277
52,40674,53924
52,40387,52927
52,40019,53857
52,39735,52745
52,39984,53363
52,43142,53215
52,40045,52960
52,40379,53075
52,40006,53399
52,39869,53109
52,39812,52443
52,39937,53430
52,40066,53048
54,40902,54294
54,41066,53966
54,41587,54194
54,41140,53537
54,41098,53821
54,41026,54170
54,41213,53929
54,41429,53672
54,41800,54150
54,40818,53597
54,41223,53586
54,41451,53711
54,41170,54127
54,41120,54114
54,40329,53377
54,41195,53875
54,41401,53446
54,40883,53556
54,41397,53691
54,41553,53548
56,41507,54657
56,41509,54250
56,41413,54009
56,42233,53682
56,41499,54362
56,41163,54015
56,41937,54115
56,41426,54014
56,41345,54030
56,42091,54063
56,41636,53603
56,41488,53914
56,41880,53832
56,41622,53920
56,41605,56677
56,41376,53523
56,41653,53949
56,41129,53739
56,41763,53957
56,41513,54344
58,41651,54774
58,41421,54745
58,41806,54263
58,40892,53908
58,41374,54204
58,41460,54180
58,41105,54159
58,41351,54120
58,41538,54589
58,41563,54201
58,41393,54236
58,44900,54457
58,41293,54062
58,41578,54466
58,41544,54239
58,42290,54381
58,41686,53894
58,41593,54128
58,41828,53486
58,41859,53995
60,42237,54813
60,42153,53893
60,41890,54341
60,42092,53953
60,41738,54522
60,41848,54128
60,42251,54102
60,42228,54913
60,40820,53603
60,41748,54296
60,42148,54468
60,41950,54439
60,42318,54199
60,41931,53867
60,42109,54163
60,41895,53959
60,42437,54394
60,41318,54144
60,41428,54363
60,41958,54085
62,42890,53810
62,42957,54290
62,42884,54239
62,42759,54165
62,42834,53994
62,42506,53604
62,43054,53738
62,43971,54477
62,42681,53851
62,43161,54317
62,43725,54062
62,42506,53711
62,42855,53740
62,42583,53839
62,42215,53630
62,42582,54263
62,42714,53391
62,42744,53802
62,42770,53613
62,42465,53573
64,42752,54948
64,43081,55627
64,42488,54546
64,42169,54940
64,42028,54835
64,42452,54561
64,42151,54595
64,42101,54092
64,42157,54633
64,42075,55661
64,41601,54505
64,41914,54937
64,42006,54461
64,42524,54556
64,42361,54498
64,42033,54761
64,42269,54142
64,42540,54881
64,42807,54404
64,42426,54982
66,43396,54964
66,42404,54459
66,42148,54792
66,42472,54847
66,42425,54221
66,42537,54950
66,42243,55173
66,42037,54702
66,42901,55001
66,42413,54872
66,42041,54807
66,42584,54853
66,42040,55206
66,41972,54872
66,42043,54868
66,42789,55083
