2020-04-17 12:41:43.269 main TRACE benchmark  Start Benchmark: m 2
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 11f3ba2e1cdd6d62f2ff9b5589e7ff8171cd3068e6118bfb392b798317f63a89374b567add6778eb871cbd4f437c07efaf2ea6a6ce4317032fe55ce55e6f5797=Some(6300000002000000045c77033fce8a9045824a6690bbf99c6db269502f0a8d1d2a008542d5690a07490080320200)
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 26aa394eea5630e07c48ae0c9558cef702a5c1b19ab7a04f536c519aca4983ac=Some(ffffffff)
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 11f3ba2e1cdd6d62f2ff9b5589e7ff81cb3136ee16886ac28a54f39e605b387a=Some(5c77033fce8a9045824a6690bbf99c6db269502f0a8d1d2a008542d5690a0749)
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 11f3ba2e1cdd6d62f2ff9b5589e7ff81ba7fb8745735dc3be2a2c61a72c39e78=Some(0c5c77033fce8a9045824a6690bbf99c6db269502f0a8d1d2a008542d5690a07498c653c1d6907ca937a9fda51bc77023e444041b45ef345f558afbf07cd8df47baa70a4206e994af18c7589fe5e08e86ae42c3c8d48b32da1135e3159160a746d)
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 26aa394eea5630e07c48ae0c9558cef702a5c1b19ab7a04f536c519aca4983ac=Some(ffffffff)
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 26aa394eea5630e07c48ae0c9558cef7ff553b5a9862a516939d82b3d3d8661a=None
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 26aa394eea5630e07c48ae0c9558cef70a98fdbe9ce6c55837576c60c7af3850=None
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Put 26aa394eea5630e07c48ae0c9558cef70a98fdbe9ce6c55837576c60c7af3850=Some(01000000)
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 26aa394eea5630e07c48ae0c9558cef780d41e5e16056765bc8461851072c9d7=None
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Put 26aa394eea5630e07c48ae0c9558cef780d41e5e16056765bc8461851072c9d7=Some(04020706374b567add6778eb871cbd4f437c07efaf2ea6a6ce4317032fe55ce55e6f5797030000000000000000)
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 26aa394eea5630e07c48ae0c9558cef702a5c1b19ab7a04f536c519aca4983ac=Some(ffffffff)
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 26aa394eea5630e07c48ae0c9558cef7ff553b5a9862a516939d82b3d3d8661a=None
2020-04-17 12:41:43.269 main TRACE state-trace  c28e: Get 26aa394eea5630e07c48ae0c9558cef70a98fdbe9ce6c55837576c60c7af3850=Some(01000000)
