Pallet: "democracy", Extrinsic: "remove_vote", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,extrinsic_time,storage_root_time
1,23944,25560
1,21159,20103
1,20863,20005
1,20712,19892
1,20351,19667
1,20602,19605
1,20628,19794
1,20551,19864
1,20685,19754
1,20278,19715
1,20442,19708
1,20635,18712
1,20432,19470
1,20321,18588
1,20482,18448
1,20360,19677
1,20476,19773
1,20366,19776
1,20401,19708
1,20352,19626
2,21747,22070
2,21404,21915
2,21900,21962
2,21998,22163
2,21879,22222
2,21704,22259
2,21413,22302
2,21540,21099
2,21600,22083
2,21615,22404
2,21221,22000
2,21812,22276
2,21624,21703
2,21629,21149
2,21636,22138
2,21499,21111
2,21766,21783
2,21756,22133
2,21748,21849
2,21650,21990
3,23048,22471
3,22989,21502
3,22740,22642
3,22964,22507
3,23093,22466
3,22989,22640
3,23043,22705
3,23075,22755
3,23124,22460
3,23065,22750
3,22896,22647
3,23249,22974
3,23298,22503
3,23086,22816
3,22988,22582
3,22843,22438
3,22742,22954
3,23153,22708
3,23068,22356
3,22968,22687
4,23557,26218
4,23834,26571
4,23787,26617
4,23871,26585
4,23580,26298
4,23513,26667
4,23892,26461
4,23724,26525
4,23558,26519
4,23974,26470
4,23715,26373
4,23780,26662
4,23877,26152
4,23720,26248
4,23887,26620
4,23756,26685
4,24108,26529
4,23603,26146
4,23612,26333
4,23836,26222
5,23226,23459
5,23533,22847
5,23371,23352
5,23446,23480
5,23542,23395
5,23687,23323
5,23682,23465
5,23529,23874
5,23492,23661
5,23492,23480
5,23403,23369
5,23543,23777
5,23843,23783
5,23458,23287
5,23253,23591
5,23496,23410
5,23953,23645
5,23799,23600
5,23688,23695
5,23421,23759
6,23812,23078
6,23556,23598
6,23715,23837
6,23880,23968
6,23557,24157
6,23912,23948
6,23572,24200
6,23944,24485
6,23730,24118
6,23555,24143
6,23661,23876
6,23661,24134
6,23564,23877
6,23380,24210
6,23469,24150
6,23870,24277
6,23652,23736
6,23885,23955
6,23754,23901
6,23324,23890
7,24273,27326
7,24571,27288
7,24398,27975
7,24460,27617
7,24169,27336
7,24123,27164
7,24382,27604
7,24386,27689
7,24432,27773
7,24179,27994
7,24517,27428
7,24561,27559
7,24284,27390
7,24038,27291
7,24490,27598
7,24423,27220
7,24472,27679
7,24198,27787
7,24119,27080
7,24164,27602
8,24515,24730
8,24531,24751
8,24431,24404
8,24529,24393
8,24919,24372
8,24625,24565
8,24456,24282
8,24384,24181
8,24645,24635
8,24639,24980
8,24555,24679
8,24476,24930
8,24343,24376
8,24709,24424
8,24376,24695
8,27514,24819
8,24639,24683
8,24886,24668
8,24485,24522
8,25019,24530
9,24864,25089
9,24676,24807
9,24438,24737
9,25139,24917
9,24724,24794
9,25017,24959
9,24745,25097
9,24945,25575
9,24801,25260
9,24928,24707
9,25164,24783
9,24694,24804
9,24757,24427
9,24403,24903
9,24732,24743
9,25032,24920
9,24835,24725
9,25000,24793
9,25123,25159
9,24964,25129
10,25613,28499
10,25029,28305
10,25491,28267
10,25397,28905
10,25622,28957
10,25368,28850
10,25348,28463
10,25364,28685
10,24971,28327
10,25599,28591
10,28516,28798
10,25657,28654
10,25727,28056
10,25344,28377
10,25292,28682
10,25216,28408
10,25147,28037
10,25107,28587
10,24999,28436
10,25537,28226
11,25315,25526
11,25543,25296
11,25237,25398
11,25049,25527
11,25351,25674
11,25605,25484
11,24976,25370
11,25177,25744
11,25321,25305
11,25055,25600
11,24978,25835
11,25118,25639
11,25235,25365
11,25174,25667
11,25329,25211
11,25766,25205
11,25310,25604
11,25015,25259
11,25376,25262
11,25401,25436
12,25738,29203
12,25908,29146
12,25421,29394
12,25776,29327
12,25584,28979
12,25719,29347
12,25349,29534
12,25627,29320
12,25215,29481
12,25869,29586
12,25655,29600
12,25777,29664
12,25665,29692
12,25498,29747
12,25563,29539
12,25465,29250
12,25522,29664
12,25691,29541
12,25764,29110
12,25411,29568
13,25968,23322
13,25625,26482
13,25577,26240
13,25584,25611
13,25597,26313
13,25996,26209
13,25557,25883
13,25509,26322
13,25672,25787
13,25710,25922
13,25734,25994
13,25704,25815
13,25145,25761
13,26154,25949
13,25436,25829
13,25545,26329
13,25346,26407
13,25524,25737
13,25465,25940
13,25379,25860
14,26017,30204
14,26060,30455
14,25926,29937
14,26461,30723
14,26152,29930
14,26564,30038
14,25921,30220
14,25891,29985
14,25784,30358
14,25918,29871
14,26053,29854
14,26071,30152
14,26011,30152
14,26157,30106
14,25930,29864
14,25921,29965
14,25900,30334
14,25765,30370
14,25745,29958
14,25907,29805
15,26517,26895
15,26619,26410
15,26609,26572
15,26258,26445
15,26952,26774
15,26542,26603
15,26550,26681
15,26555,26452
15,27067,26397
15,27082,26961
15,27062,26661
15,26526,26585
15,26522,26584
15,26718,26695
15,26508,26355
15,26426,27093
15,26467,26902
15,26657,26854
15,26980,26832
15,26388,26661
16,26429,26963
16,25874,26948
16,25742,27393
16,26237,26897
16,26351,26879
16,26005,27013
16,26151,26649
16,26016,26970
16,25874,26703
16,26268,27110
16,25961,26791
16,26007,26682
16,26017,26677
16,25976,27236
16,26393,27210
16,26358,26964
16,25941,27184
16,25975,27229
16,26151,26964
16,26478,27286
17,27953,30783
17,28244,30837
17,28482,30950
17,27942,30535
17,28043,30571
17,27887,30851
17,28301,30811
17,28370,30145
17,28099,30366
17,27574,30702
17,27899,30421
17,28304,30522
17,28323,30981
17,28269,30645
17,28160,30641
17,28363,31005
17,27993,30656
17,27926,30807
17,27789,30981
17,28052,30647
18,26966,26819
18,26861,27055
18,27119,27217
18,26698,27696
18,26907,27801
18,26790,27897
18,26609,27214
18,26796,27727
18,26894,27371
18,27384,26989
18,26373,27031
18,27253,27681
18,26690,27210
18,27875,28434
18,26900,27515
18,27070,27556
18,27083,27454
18,27067,27814
18,27070,27161
18,26727,27289
19,28771,30705
19,28707,31231
19,28539,30738
19,28454,30844
19,28259,30501
19,28699,31881
19,28530,31404
19,28453,30532
19,28227,31444
19,28433,30720
19,28508,31276
19,28608,30317
19,28207,31146
19,28509,30124
19,28384,30723
19,30159,31212
19,28530,31028
19,28783,31071
19,27981,30787
19,28318,31447
20,27508,31469
20,27735,31500
20,27474,31657
20,28072,31273
20,27964,30990
20,27786,31433
20,27565,31181
20,27487,31275
20,27402,31314
20,27961,31788
20,27869,31078
20,27639,31262
20,27449,30851
20,28192,31162
20,27365,31542
20,27435,31900
20,27852,31750
20,27705,31662
20,27914,31492
20,27375,31205
21,29111,25181
21,28614,28144
21,28516,27830
21,28735,27970
21,28317,27814
21,28223,28123
21,28621,27998
21,28708,27820
21,28709,24095
21,28359,28272
21,28264,28192
21,28928,27494
21,28324,28027
21,28424,28124
21,28175,28034
21,28759,27610
21,28378,28165
21,28312,28286
21,28091,28019
21,28414,28256
22,28605,32190
22,28479,31790
22,28471,31357
22,29240,28752
22,28771,32230
22,28421,32133
22,28368,32322
22,28699,31587
22,28257,32092
22,28627,32072
22,28537,31695
22,28492,31457
22,28867,32133
22,28541,31755
22,28407,31383
22,28813,31922
22,28585,31894
22,28791,31726
22,28057,31848
22,28338,31938
23,29557,31550
23,29584,31920
23,29633,31766
23,29783,32468
23,29708,32042
23,29344,31524
23,29414,31966
23,29794,32200
23,29530,32184
23,29308,31977
23,29534,32060
23,29677,32026
23,29922,31870
23,29533,31773
23,30839,29425
23,29668,32024
23,29954,31744
23,29695,31706
23,29541,31957
23,29497,32270
24,28073,32200
24,28291,32764
24,27994,32841
24,28036,32779
24,28324,32368
24,31817,32852
24,27920,32604
24,27841,32506
24,28252,32799
24,28206,32507
24,28031,32585
24,28449,32607
24,28223,32993
24,28085,32753
24,28284,32086
24,28143,32418
24,28334,32569
24,28398,32759
24,49380,46358
24,28032,32499
25,29036,29206
25,29171,29722
25,30531,25155
25,29206,29246
25,29541,29014
25,30396,29352
25,28943,29459
25,29103,28766
25,29132,29043
25,29051,29606
25,28708,29476
25,29236,29265
25,29577,29056
25,28738,28310
25,29166,29216
25,28888,29024
25,29225,24800
25,28974,29057
25,29215,28983
25,29573,28852
26,28816,32335
26,28409,32722
26,28821,30456
26,29016,32851
26,28794,32873
26,28219,32853
26,28262,33052
26,29596,33633
26,28387,33291
26,28355,32814
26,28319,33184
26,29416,29872
26,28451,33112
26,28308,33167
26,28563,32579
26,28587,33208
26,28463,33008
26,28370,32947
26,28118,33219
26,28410,50811
27,29991,30098
27,30013,29965
27,29811,32807
27,29857,30209
27,30218,29565
27,29633,30115
27,30331,29024
27,29915,32590
27,29538,33089
27,29582,33093
27,29595,30128
27,29515,29717
27,29878,33044
27,30400,32791
27,30255,29626
27,29409,32961
27,30632,29125
27,29362,32422
27,29450,33066
27,29610,33462
28,30118,33363
28,30716,32849
28,29716,33118
28,29931,32901
28,29683,33301
28,30463,32871
28,29941,33403
28,30278,29413
28,29814,33000
28,29797,30328
28,29796,32989
28,30098,32973
28,29555,29737
28,29743,32876
28,30048,33589
28,29965,32739
28,29810,32829
28,29794,30479
28,29883,30239
28,29945,33407
29,30145,33817
29,30033,33774
29,30122,33666
29,30476,30166
29,30273,30790
29,30123,30588
29,29916,34258
29,29687,34029
29,29834,33600
29,30191,31225
29,30559,34190
29,30459,33337
29,30287,33796
29,30012,33716
29,29807,33452
29,30345,33456
29,29741,33972
29,29740,34035
29,30030,31065
29,30514,34054
30,30230,33997
30,30521,33883
30,31242,29141
30,30269,33089
30,29941,33668
30,30046,29836
30,30070,29737
30,30233,33762
30,30312,33212
30,30137,32959
30,30449,33588
30,29965,33475
30,30400,33775
30,30737,33767
30,29950,33442
30,29833,33833
30,30373,34438
30,30520,32711
30,29925,33260
30,30265,33710
31,30544,34276
31,30214,34477
31,30166,34141
31,30362,34434
31,30193,33937
31,30379,34216
31,29933,30115
31,30893,34077
31,29840,33949
31,30697,33960
31,30050,30599
31,30100,34201
31,30238,34014
31,30125,34034
31,30154,33848
31,30122,33731
31,30271,34243
31,30285,30487
31,30507,30652
31,30683,30317
32,30556,33906
32,30450,34051
32,30604,30111
32,30349,34211
32,29864,33822
32,30233,34014
32,30554,34126
32,30359,34320
32,30878,30754
32,30978,34408
32,29927,33942
32,30377,34498
32,30339,33744
32,30225,30335
32,30546,34401
32,30588,33996
32,30633,33806
32,30259,34203
32,30160,33926
32,30208,34010
33,30425,34328
33,30899,34489
33,30908,34152
33,30620,34212
33,30314,34698
33,30553,33593
33,30657,34966
33,31193,29692
33,30420,33519
33,30739,34233
33,30367,34331
33,30352,34275
33,30512,30270
33,30664,30574
33,30731,34465
33,30756,34038
33,30766,30449
33,30882,34406
33,46652,34760
33,30870,34187
34,31772,35534
34,31527,33297
34,31703,33799
34,31739,34838
34,31552,34805
34,31629,34062
34,31357,34750
34,31505,33970
34,31305,34161
34,31229,34379
34,31248,34198
34,31243,33933
34,31352,33879
34,31465,34716
34,31459,34116
34,31280,33961
34,31674,34418
34,31663,31138
34,31563,29942
34,31451,30258
35,31702,34867
35,32255,34654
35,31655,34721
35,32161,30534
35,31659,30266
35,32446,30616
35,31895,35109
35,32288,34887
35,31820,30500
