Pallet: "timestamp", Extrinsic: "on_finalize", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
t,extrinsic_time,storage_root_time
86,5015,8834
86,5022,8637
86,5011,8827
86,4885,8681
86,5023,8656
86,4942,8692
86,4975,8595
86,4966,8644
86,4895,8680
86,4924,8733
86,4991,8678
86,4898,8939
86,4979,8772
86,4886,8741
86,4992,8714
86,5026,8591
87,4932,8848
87,4955,8789
87,4918,8702
87,4962,8831
87,4956,8653
87,5012,8563
87,4907,8701
87,5131,8812
87,5030,8772
87,5000,8799
87,4941,8736
87,5043,8798
87,5016,8669
87,5045,8730
87,4976,8677
87,4988,8646
87,4994,8767
87,4902,8730
87,4905,8665
87,4954,8687
88,4966,8759
88,4934,8829
88,4942,8764
88,4942,8805
88,5009,8822
88,4894,8757
88,5005,8662
88,4945,8625
88,4945,8654
88,4903,8700
88,4939,8840
88,4895,8689
88,4973,8763
88,5079,8653
88,4906,8842
88,4918,8720
88,4938,8858
88,4958,8791
88,4900,8579
88,4895,8739
89,5002,8758
89,4943,8736
89,4905,8663
89,4826,8630
89,4883,11262
89,5061,8734
89,4933,8732
89,4949,8685
89,4827,8602
89,4862,8784
89,4895,8856
89,4901,8632
89,4838,8710
89,4897,8653
89,4883,8607
89,4892,8751
89,4885,8602
89,4840,8731
89,4762,8700
89,4815,8497
90,4787,8792
90,4781,8841
90,4890,8679
90,4827,8685
90,4906,8733
90,4889,8694
90,4812,8704
90,4886,8661
90,4819,8528
90,4844,8496
90,4784,8659
90,4901,8756
90,4781,8755
90,4814,8637
90,4850,8599
90,4844,8538
90,4878,8603
90,4919,8715
90,4917,8687
90,4938,8644
91,5065,8791
91,4967,8699
91,4977,8911
91,4959,8837
91,4991,8700
91,4874,8718
91,5052,8745
91,4924,8737
91,4919,8937
91,5071,8656
91,4869,8683
91,4990,8717
91,4904,8719
91,4885,8698
91,4980,8796
91,4882,8649
91,4942,8824
91,4925,8617
91,4814,8619
91,4907,8603
92,4947,8647
92,4898,8890
92,4885,8791
92,4884,8787
92,4901,8792
92,4899,8774
92,4972,8742
92,4852,8762
92,4903,8570
92,4932,8776
92,4876,8772
92,4911,8727
92,4907,8695
92,4839,8720
92,4863,8673
92,4876,8866
92,5014,8641
92,4875,8708
92,4939,8799
92,4982,8733
93,4959,8823
93,4890,8748
93,4973,8665
93,4878,8845
93,4915,8605
93,4849,8668
93,4929,8750
93,5360,8892
93,5001,8895
93,4987,8759
93,4914,8724
93,4899,8663
93,4937,8754
93,6358,8843
93,4904,8665
93,4908,8610
93,4793,8697
93,4934,8616
93,5017,8679
93,4956,8734
94,4982,8638
94,4985,8692
94,4814,8716
94,4957,8741
94,4958,8712
94,4903,8778
94,4953,8635
94,4911,8538
94,4937,8713
94,4912,8667
94,4907,8674
94,4875,8756
94,4854,8701
94,4951,8773
94,4939,8706
94,4883,8662
94,4930,8727
94,4917,8621
94,4891,8644
94,4898,8574
95,5072,8759
95,4980,8700
95,4949,8786
95,4821,8574
95,4943,8751
95,4821,8626
95,4869,8658
95,4899,8836
95,4919,8650
95,4897,8624
95,4840,8567
95,4914,8641
95,4928,8688
95,4949,8749
95,4945,8620
95,4925,8803
95,5004,8525
95,4834,8642
95,4953,8885
95,4876,8562
96,4940,8702
96,4985,8759
96,4929,8682
96,4910,8746
96,4960,8584
96,4885,8579
96,4843,8803
96,4897,8679
96,4768,8734
96,4798,8721
96,4887,8727
96,4819,8748
96,4901,8605
96,4822,8607
96,4886,8636
96,4902,8739
96,4813,8617
96,4836,8669
96,4968,8624
96,4996,8699
97,5181,8949
97,5128,8739
97,5125,8779
97,4937,8717
97,4969,8636
97,4842,8806
97,4918,8710
97,4927,8740
97,4928,8783
97,4924,10973
97,4986,8725
97,4908,8623
97,5015,8766
97,4838,8737
97,4988,8642
97,4844,8661
97,4937,8681
97,4868,8655
97,4856,8680
97,4825,8668
98,4869,8699
98,5094,8756
98,5019,8745
98,4902,8787
98,4842,8711
98,4845,8462
98,4946,8765
98,4870,8797
98,4900,8786
98,4982,8764
98,5051,8671
98,4829,8595
98,4897,8795
98,4972,8652
98,5023,8732
98,4900,8616
98,4931,8615
98,4904,8695
98,4945,8561
98,4872,8650
99,4982,9107
99,4933,8681
99,4919,8697
99,4862,8520
99,4893,8530
99,4889,8840
99,4912,8679
99,4960,8766
99,4904,8659
99,4871,8733
99,4862,8630
99,4981,8736
99,4927,8624
99,4906,8759
99,4943,8471
99,4975,8594
99,4801,8599
99,4974,8646
99,4894,8576
99,4942,8498
100,5025,8773
100,4923,8904
100,4984,8731
100,4894,8785
100,4929,8752
100,4923,8562
100,4830,8605
100,4943,8585
100,4885,8628
100,4884,8621
100,4862,8696
100,4875,8649
100,4912,8681
100,4902,8711
100,4777,8554
100,4928,8788
100,4896,8591
100,4899,8708
100,4943,8637
100,4861,8629

Median Slopes Analysis
========

Model:
Time ~=    4.925
    + t        0
              µs

Min Squares Analysis
========

Data points distribution:
    t   mean µs  sigma µs       %
    1         5     0.034    0.6%
    2     4.975     0.025    0.5%
    3      4.93     0.022    0.4%
    4     4.909     0.037    0.7%
    5     4.915     0.027    0.5%
    6     4.905     0.031    0.6%
    7     4.944     0.012    0.2%
    8     4.907     0.017    0.3%
    9     4.955     0.037    0.7%
   10     4.915     0.029    0.5%
   11     4.843     0.029    0.5%
   12     4.925     0.024    0.4%
   13     4.968     0.029    0.5%
   14     4.909     0.011    0.2%
   15     4.937     0.031    0.6%
   16      4.89     0.026    0.5%
   17      4.91     0.011    0.2%
   18     4.928     0.018    0.3%
   19     4.988     0.018    0.3%
   20     4.929     0.028    0.5%
   21     4.933     0.023    0.4%
   22     4.893     0.021    0.4%
   23     4.943     0.042    0.8%
   24     4.905     0.021    0.4%
   25     4.963     0.025    0.5%
   26     4.961     0.029    0.5%
   27     5.005     0.039    0.7%
   28     4.892     0.019    0.3%
   29     4.924     0.017    0.3%
   30     4.902     0.016    0.3%
   31     4.932     0.019    0.3%
   32     4.899     0.019    0.3%
   33     4.945     0.021    0.4%
   34     4.959     0.026    0.5%
   35     4.859     0.031    0.6%
   36     4.922     0.024    0.4%
   37     4.911      0.02    0.4%
   38      4.91     0.026    0.5%
   39      4.92     0.019    0.3%
   40     4.993     0.026    0.5%
   41     4.883     0.014    0.2%
   42     4.969     0.024    0.4%
   43       4.9     0.018    0.3%
   44     4.912     0.025    0.5%
   45     4.857     0.015    0.3%
   46     4.909     0.025    0.5%
   47      4.89     0.022    0.4%
   48     4.877     0.019    0.3%
   49     4.911     0.014    0.2%
   50     4.911     0.033    0.6%
   51     4.861     0.013    0.2%
   52     4.889     0.034    0.6%
   53     4.884     0.019    0.3%
   54     4.875     0.032    0.6%
   55     4.887     0.023    0.4%
   56     4.858     0.025    0.5%
   57     4.949     0.029    0.5%
   58     4.916     0.017    0.3%
   59     4.902     0.016    0.3%
   60     4.924     0.016    0.3%
   61     4.883     0.028    0.5%
   62     4.914     0.011    0.2%
   63     4.896     0.016    0.3%
   64     4.865      0.03    0.6%
   65     4.895     0.014    0.2%
   66     4.912      0.03    0.6%
   67     4.894     0.024    0.4%
   68     4.897     0.031    0.6%
   69     4.866     0.033    0.6%
   70     4.911     0.031    0.6%
   71     4.878     0.019    0.3%
   72     4.916     0.028    0.5%
   73     4.855     0.031    0.6%
   74     4.921     0.024    0.4%
   75     4.867     0.021    0.4%
   76     4.903     0.027    0.5%
   77      4.93     0.021    0.4%
   78     4.903     0.018    0.3%
   79     4.904     0.017    0.3%
   80     4.902     0.024    0.4%
   81     4.964     0.021    0.4%
   82     4.888      0.02    0.4%
   83     4.896     0.037    0.7%
   84     4.877     0.027    0.5%
   85     4.973     0.023    0.4%
   86     4.984      0.02    0.4%
   87     4.973     0.022    0.4%
   88     4.936     0.013    0.2%
   89     4.884     0.018    0.3%
   90     4.854     0.028    0.5%
   91      4.94     0.027    0.5%
   92     4.899     0.015    0.3%
   93     4.932     0.022    0.4%
   94      4.92     0.016    0.3%
   95     4.919     0.022    0.4%
   96     4.887     0.027    0.5%
   97      4.93      0.03    0.6%
   98     4.916     0.028    0.5%
   99     4.917     0.017    0.3%
  100     4.904     0.015    0.3%

Quality and confidence:
param     error
t             0

Model:
Time ~=    4.928
    + t        0
              µs

