Pallet: "democracy", Extrinsic: "external_propose", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
20,13679,8707
20,13557,8694
20,13556,8765
20,13556,8663
20,13623,10986
20,13821,8769
20,13829,8697
20,13545,8611
20,13652,8664
21,13860,8817
21,13705,8596
21,13703,8695
21,13415,8615
21,13669,8662
21,13634,8617
21,13629,8556
21,13524,8679
21,13884,8649
21,13778,8749
21,13508,8684
21,13440,8574
21,13414,8615
21,13533,8697
21,13504,8593
21,13636,8680
21,13335,8576
21,13631,8761
21,13563,8718
21,13637,8802
22,13595,8649
22,13582,8654
22,13533,8669
22,13486,8728
22,13620,8568
22,13475,8687
22,13566,8509
22,13522,8715
22,13531,8605
22,13650,8778
22,13606,8751
22,13793,8741
22,13517,8760
22,13794,8683
22,13439,8686
22,13482,8658
22,13596,8654
22,13548,8630
22,13567,8599
22,13749,8603
23,13691,8736
23,13528,8680
23,13772,8832
23,13596,8578
23,13612,8706
23,13530,8668
23,13699,8664
23,13630,8697
23,13600,8576
23,13551,8693
23,13657,8692
23,13433,8688
23,13632,8624
23,13606,8710
23,13645,8541
23,13740,8658
23,13605,8567
23,13614,8775
23,13565,8610
23,13593,8624
24,13831,8775
24,13477,8650
24,13560,8710
24,13473,8715
24,13428,8678
24,13635,8677
24,13384,8682
24,13527,8622
24,13360,8634
24,13404,8649
24,13549,8746
24,13507,8543
24,13515,8664
24,13367,8691
24,16329,23795
24,13811,8692
24,13702,8818
24,13674,8788
24,13507,8665
24,13623,8640
25,13792,8586
25,13549,8634
25,13434,8710
25,13485,8627
25,13564,8653
25,13509,8687
25,13618,8573
25,13467,8699
25,13504,8622
25,13481,8600
25,13575,8649
25,13506,8712
25,13373,8685
25,13490,8561
25,13443,8720
25,13416,8583
25,13357,8491
25,13415,8666
25,13603,8614
25,13614,8637
26,13770,8606
26,13611,8685
26,13418,8734
26,13360,8754
26,13411,8679
26,13540,8521
26,13376,8551
26,13617,8633
26,13404,8638
26,13457,8771
26,13498,8578
26,13517,8739
26,13521,8717
26,15270,8839
26,13540,8711
26,13510,8608
26,13394,8670
26,13516,8767
26,13470,8704
26,13635,8574
27,13704,8638
27,13623,8638
27,13523,8711
27,13573,8786
27,13637,8774
27,13369,8694
27,13408,8673
27,13627,8668
27,13488,8623
27,13485,8605
27,13520,8645
27,13578,8663
27,13626,8899
27,13635,8770
27,13437,8722
27,13489,8662
27,13482,8660
27,13344,8726
27,13378,8562
27,13444,8603
28,13594,8561
28,13427,8694
28,13459,8740
28,13511,8592
28,13519,8659
28,13610,8701
28,13454,8505
28,13314,8631
28,15223,8913
28,13625,8722
28,13394,8485
28,13298,8616
28,16644,8840
28,13489,8519
28,13304,8659
28,13415,8618
28,13482,8613
28,13428,8537
28,13603,8587
28,13404,8663
29,13562,8652
29,13441,8607
29,13517,8670
29,13561,8700
29,13415,8638
29,13473,8628
29,13421,8690
29,13721,8689
29,13474,8734
29,13477,8688
29,13665,8639
29,13422,8786
29,13452,8629
29,13467,8669
29,13646,8528
29,13617,8694
29,13434,8674
29,13669,8571
29,13489,8549
29,13524,8578
30,13803,8715
30,13698,8692
30,13539,8789
30,13452,8582
30,13525,8604
30,13475,8601
30,13636,8780
30,13497,8623
30,13533,8665
30,13474,8802
30,13708,8892
30,13496,8625
30,13463,8683
30,13735,8635
30,13514,8680
30,13553,8621
30,13695,8786
30,13530,8562
30,13543,8768
30,13559,8641
31,13786,8701
31,13753,8686
31,13638,8696
31,13626,8646
31,13508,8803
31,13645,8729
31,13500,8726
31,13455,8666
31,13446,8684
31,13400,8584
31,13496,8638
31,13498,8811
31,13532,8700
31,13644,8680
31,13373,8685
31,13572,8722
31,13384,8749
31,13462,8664
31,13351,8629
31,13352,8711
32,13723,8639
32,13459,8748
32,13503,8595
32,13446,8723
32,13465,8687
32,13566,8708
32,13677,8739
32,13553,8704
32,13450,8637
32,13398,8753
32,13505,8722
32,14253,8943
32,13518,8644
32,13410,8675
32,13382,8658
32,13597,8668
32,13735,8661
32,13500,8636
32,13525,8748
32,13467,8725
33,13865,8693
33,13632,8706
33,13518,8585
33,13640,8553
33,13590,8592
33,13462,8682
33,13569,8781
33,13505,8667
33,13475,8633
33,13513,8716
33,13541,8654
33,13459,8584
33,13510,8626
33,13447,8679
33,13441,8661
33,13272,8642
33,13528,8668
33,13502,8634
33,13466,8576
33,13509,8680
34,13722,8571
34,13647,8556
34,13421,8652
34,13555,8676
34,13449,8715
34,13501,8512
34,13572,8694
34,13499,8633
34,13762,8530
34,13600,8739
34,13852,8494
34,13680,8754
34,13445,8575
34,13462,8525
34,13544,8754
34,13400,8649
34,13596,8741
34,13451,8703
34,13469,8686
34,13509,8554
35,13645,8661
35,13543,8763
35,13576,8645
35,13557,8742
35,13572,8678
35,13373,8585
35,13313,8658
35,13336,8606
35,13367,8658
35,13597,8713
35,13583,8554
35,13601,8548
35,13517,8632
35,13539,8736
35,13533,8597
35,13567,8692
35,13457,8637
35,13401,8605
35,13403,8656
35,13660,8566
36,13712,8626
36,13718,8628
36,13690,8712
36,13670,8669
36,13707,8701
36,13597,8677
36,13662,8730
36,13687,8745
36,13577,8560
36,13651,8633
36,16307,8875
36,13577,8764
36,13523,8602
36,13462,8653
36,13553,8668
36,13616,8683
36,13827,8722
36,13471,8669
36,13696,8670
36,13720,8762
37,13476,8744
37,13488,8655
37,13359,8609
37,13418,8577
37,13435,8696
37,13501,8494
37,13494,8735
37,13644,8698
37,13499,8671
37,13436,8642
37,13283,8625
37,13488,8640
37,13475,8650
37,13575,8611
37,13485,8602
37,13521,8614
37,13623,8740
37,13616,8653
37,13597,8873
37,13238,8707
38,13444,8684
38,13472,8762
38,13489,8615
38,13600,8773
38,13557,8623
38,13558,8541
38,13557,8776
38,13539,8632
38,13535,8686
38,13467,8738
38,13659,8741
38,13394,8753
38,13291,8704
38,13318,8736
38,13321,8685
38,13642,8725
38,13444,8665
38,13546,8575
38,13373,8582
38,13463,8747
39,13731,8645
39,13714,8676
39,13448,8588
39,13511,8506
39,13403,8633
39,13509,8690
39,13514,8522
39,13406,8611
39,13371,8640
39,13468,8641
39,13424,8553
39,13449,8597
