Pallet: "staking", Extrinsic: "cancel_deferred_slash", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
s,extrinsic_time,storage_root_time
834,66118655,146779
834,65741859,150074
834,65606567,146808
834,66769582,149485
834,65869540,187519
834,66091220,159680
834,66189628,153447
834,66634989,149239
834,66828114,189022
834,65969959,141325
834,65754663,156458
883,67571202,154474
883,68276792,154228
883,67073388,141645
883,67148124,136695
883,68014279,162013
883,68269725,138594
883,67372220,139361
883,68819511,161978
883,68408137,154062
883,67942891,143069
883,66909906,141403
883,66528945,142152
883,66749553,142619
883,67650984,137872
883,66615145,149285
883,67144706,142146
883,68850184,138007
883,67132222,136505
883,66357107,136477
883,67909916,150249
932,67587245,140325
932,67917278,137414
932,68668681,152129
932,68808013,150308
932,68221519,136117
932,66934571,155768
932,67030756,152893
932,67645662,143906
932,67446599,137388
932,68374886,141769
932,68738462,131601
932,67210428,145311
932,69121708,161230
932,67748095,135897
932,66720564,128382
932,67062121,136484
932,67506496,140001
932,68748155,131209
932,69881148,138365
932,67118845,131889
981,68273416,125714
981,68204363,134456
981,70678475,137685
981,67180395,148673
981,76202500,135632
981,67298236,128948
981,66819870,157238
981,68119741,125633
981,67860697,125362
981,67073574,127844
981,66761933,136978
981,67956246,183699
981,67561011,165740
981,70355417,133991
981,66972604,123934
981,68089907,131462
981,68467758,148781
981,66059136,127055
981,66587260,148706
981,69086124,130285

Median Slopes Analysis
========

Model:
Time ~=    13280
    + s    67.95
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    1     871.5     12.39    1.4%
   50      7265     69.51    0.9%
   99     13580     237.9    1.7%
  148     18720     62.94    0.3%
  197     24720     283.6    1.1%
  246     29690     253.9    0.8%
  295     35440     260.9    0.7%
  344     39940     402.4    1.0%
  393     43510     217.3    0.4%
  442     47380     380.9    0.8%
  491     50980     427.8    0.8%
  540     53900     383.5    0.7%
  589     56970     338.9    0.5%
  638     59120     225.4    0.3%
  687     62070     360.3    0.5%
  736     63980     255.3    0.3%
  785     64880     370.9    0.5%
  834     65960     238.7    0.3%
  883     67490     352.1    0.5%
  932     67830     435.4    0.6%
  981     67760     425.1    0.6%

Quality and confidence:
param     error
s         1.276

Model:
Time ~=    11210
    + s    68.53
              µs

