Pallet: "collective", Extrinsic: "vote_disapproved", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
835,100,16384,1074307,150321
835,100,16384,1128279,154182
835,100,16384,1084182,154104
835,100,16384,1051891,151119
835,100,16384,1063118,151020
835,100,16384,1141756,150206
835,100,16384,1057805,153988
835,100,16384,1083507,157616
835,100,16384,1149904,152964
835,100,16384,1250615,192160
835,100,16384,1096774,155775
835,100,16384,1077810,150836
835,100,16384,1057975,150858
835,100,16384,1079943,160590
835,100,16384,1131103,164224
835,100,16384,1087792,157680
835,100,16384,1070367,159679
835,100,16384,1064076,147039
884,100,16384,1162280,156057
884,100,16384,1141891,162642
884,100,16384,1170105,152822
884,100,16384,1244744,155214
884,100,16384,1119738,159706
884,100,16384,1113857,152393
884,100,16384,1136461,157817
884,100,16384,1114630,162409
884,100,16384,1113049,171432
884,100,16384,1152733,159035
884,100,16384,1113300,155677
884,100,16384,1122147,148442
884,100,16384,1120362,152910
884,100,16384,1118087,154171
884,100,16384,1130245,155498
884,100,16384,1130214,156013
884,100,16384,1112199,173277
884,100,16384,1377074,181190
884,100,16384,1130961,160832
884,100,16384,1190491,158313
933,100,16384,1136028,151669
933,100,16384,1153039,150445
933,100,16384,1191450,156790
933,100,16384,1141898,154111
933,100,16384,1146479,152468
933,100,16384,1180481,152476
933,100,16384,1175064,161511
933,100,16384,1177125,162026
933,100,16384,1161272,172759
933,100,16384,1175804,156969
933,100,16384,1157714,149003
933,100,16384,1229321,169801
933,100,16384,1207039,153906
933,100,16384,1163608,148648
933,100,16384,1155172,160423
933,100,16384,1195015,167994
933,100,16384,1169075,156541
933,100,16384,1164365,153172
933,100,16384,1174476,153715
933,100,16384,1244825,172786
982,100,16384,1204559,173893
982,100,16384,1206348,152357
982,100,16384,1275158,174503
982,100,16384,1253159,150784
982,100,16384,1221493,155737
982,100,16384,1221907,153824
982,100,16384,1240266,178609
982,100,16384,1240416,149504
982,100,16384,1284593,174531
982,100,16384,1531448,159752
982,100,16384,1333466,208035
982,100,16384,1228577,155312
982,100,16384,1221137,154564
982,100,16384,1245548,157676
982,100,16384,1214021,175181
982,100,16384,1222871,155456
982,100,16384,1222400,153751
982,100,16384,1247807,155472
982,100,16384,1201074,157627
982,100,16384,1222477,208971
1000,1,16384,1483980,156672
1000,1,16384,1132414,109469
1000,1,16384,1090059,101211
1000,1,16384,1121859,99420
1000,1,16384,1153825,126038
1000,1,16384,1160543,111482
1000,1,16384,1138656,108352
1000,1,16384,1161534,108157
1000,1,16384,1118611,104183
1000,1,16384,1135403,108639
1000,1,16384,1118902,107512
1000,1,16384,1101967,102103
1000,1,16384,1524158,153822
1000,1,16384,1119714,119296
1000,1,16384,1102250,103097
1000,1,16384,1136396,116960
1000,1,16384,1075698,98382
1000,1,16384,1164097,104076
1000,1,16384,1101891,105214
1000,1,16384,1117699,106297
1000,5,16384,1111472,119388
1000,5,16384,1154802,120599
1000,5,16384,1204925,123748
1000,5,16384,1128047,134683
1000,5,16384,1214305,172343
1000,5,16384,1203943,136189
1000,5,16384,1186815,133223
1000,5,16384,1128500,117777
1000,5,16384,1142751,121943
1000,5,16384,1198315,156616
1000,5,16384,1138205,120659
1000,5,16384,1105890,133229
1000,5,16384,1154000,118821
1000,5,16384,1138458,128674
1000,5,16384,1203943,138155
1000,5,16384,1216968,125112
1000,5,16384,1113905,112787
1000,5,16384,1119453,123553
1000,5,16384,1161739,118421
1000,5,16384,1128409,117551
1000,9,16384,1140878,219336
1000,9,16384,1121535,184373
1000,9,16384,1211091,179714
1000,9,16384,1182993,189585
1000,9,16384,1122643,184239
1000,9,16384,1139100,186608
1000,9,16384,1124707,188285
1000,9,16384,1131859,183519
1000,9,16384,1503319,294814
1000,9,16384,1107225,182336
1000,9,16384,1168131,192211
1000,9,16384,1127218,187739
1000,9,16384,1131770,188051
1000,9,16384,1153436,190346
1000,9,16384,1125492,191437
1000,9,16384,1119328,182909
1000,9,16384,1129944,182643
1000,9,16384,1143316,190057
1000,9,16384,1153445,186282
1000,9,16384,1140912,187289
1000,13,16384,1159996,134675
1000,13,16384,1149458,139034
1000,13,16384,1154579,140295
1000,13,16384,1125922,138071
1000,13,16384,1138330,148865
1000,13,16384,1130054,137137
1000,13,16384,1155251,157065
1000,13,16384,1125684,157267
1000,13,16384,1156144,133411
1000,13,16384,1117789,131718
1000,13,16384,1139539,135360
1000,13,16384,1123165,136304
1000,13,16384,1206663,143597
1000,13,16384,1377043,140711
1000,13,16384,1112356,131213
1000,13,16384,1143254,133089
1000,13,16384,1191468,144040
1000,13,16384,1111090,128363
1000,13,16384,1126527,130601
1000,13,16384,1150486,138779
1000,17,16384,1171890,196126
1000,17,16384,1128559,195291
1000,17,16384,1132268,201692
1000,17,16384,1207953,224246
1000,17,16384,1152567,189218
1000,17,16384,1163777,213122
1000,17,16384,1147127,185898
1000,17,16384,1174958,190922
1000,17,16384,1266378,212502
1000,17,16384,1147370,210564
1000,17,16384,1151882,205166
1000,17,16384,1197606,223835
1000,17,16384,1139778,200182
1000,17,16384,1132122,191557
1000,17,16384,1179683,219623
1000,17,16384,1118837,184362
1000,17,16384,1197154,209359
1000,17,16384,1123428,183294
1000,17,16384,1163876,193355
1000,17,16384,1120884,192960
1000,21,16384,1144389,139361
1000,21,16384,1142425,139808
1000,21,16384,1179889,135280
1000,21,16384,1116647,135328
1000,21,16384,1142526,143225
1000,21,16384,1146056,151584
1000,21,16384,1123655,132489
1000,21,16384,1140181,137837
1000,21,16384,1128526,135857
1000,21,16384,1174723,199382
1000,21,16384,1135231,138497
1000,21,16384,1429344,212150
1000,21,16384,1184549,140180
1000,21,16384,1347273,189245
1000,21,16384,1302339,152190
1000,21,16384,1159588,150935
1000,21,16384,1139693,136616
1000,21,16384,1120309,136128
1000,21,16384,1143096,138568
1000,21,16384,1138233,143514
1000,25,16384,1159115,193428
1000,25,16384,1142346,198443
1000,25,16384,1160878,189757
1000,25,16384,1145176,199172
1000,25,16384,1141957,196091
1000,25,16384,1137285,209405
1000,25,16384,1198037,196775
1000,25,16384,1140764,190585
1000,25,16384,1141560,200128
1000,25,16384,1158410,204836
1000,25,16384,1130345,194565
1000,25,16384,1161319,196363
1000,25,16384,1115690,207392
1000,25,16384,1152799,188179
1000,25,16384,1121410,190424
1000,25,16384,1173596,197887
1000,25,16384,1151078,300698
1000,25,16384,1175138,186974
1000,25,16384,1150560,196491
1000,25,16384,1154071,202800
1000,29,16384,1166738,130193
1000,29,16384,1147212,126737
1000,29,16384,1130893,132080
1000,29,16384,1192959,137830
1000,29,16384,1143043,130211
1000,29,16384,1155990,130908
1000,29,16384,1146248,160185
1000,29,16384,1201620,138325
1000,29,16384,1144813,135913
1000,29,16384,1150060,133251
1000,29,16384,1179753,131524
1000,29,16384,1134711,133656
1000,29,16384,1681297,238792
1000,29,16384,1187288,186549
1000,29,16384,1168595,132285
1000,29,16384,1196228,139818
1000,29,16384,1140758,161580
1000,29,16384,1198246,159419
1000,29,16384,1208178,136338
1000,29,16384,1173269,130576
1000,33,16384,1170477,131968
1000,33,16384,1150070,131200
1000,33,16384,1166776,135675
1000,33,16384,1138495,125928
1000,33,16384,1177963,134848
1000,33,16384,1280618,137609
1000,33,16384,1136908,139408
1000,33,16384,1207876,132972
1000,33,16384,1346042,137415
1000,33,16384,1148981,155802
1000,33,16384,1145642,147763
1000,33,16384,1212940,132284
1000,33,16384,1185906,144643
1000,33,16384,1162341,167824
