Pallet: "collective", Extrinsic: "propose", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
u,extrinsic_time,storage_root_time
1,108272,49883
1,95033,40498
1,92493,38506
1,93866,37189
1,109762,39877
1,97936,39436
1,95465,38237
1,98450,38205
1,96571,38651
1,105252,39714
1,94691,37318
1,117484,39280
1,91485,37098
1,94180,36435
1,91856,37120
1,94440,37240
1,97307,39640
1,104856,42429
1,101595,40639
1,98897,41251
50,108215,41767
50,100193,41313
50,97692,39398
50,98915,39475
50,93138,37900
50,93371,38819
50,92331,38744
50,113632,39558
50,94696,37546
50,92721,37268
50,93769,38050
50,93081,37415
50,93359,38187
50,92338,37262
50,93272,39068
50,92960,37437
50,98518,37726
50,97740,37864
50,99080,38489
50,96268,38131
99,97679,38739
99,97172,38869
99,93203,38450
99,106522,54405
99,94589,37413
99,92435,37020
99,93512,38251
99,91971,36596
99,91883,36931
99,93551,37446
99,127394,40098
99,91882,36833
99,124809,40271
99,108345,40284
99,100184,38920
99,96615,38458
99,98064,38898
99,93084,37115
99,93324,38099
99,115754,39670
148,101709,40811
148,98640,39501
148,99772,40978
148,129786,39408
148,104725,39166
148,98187,37894
148,91738,38234
148,92739,38025
148,119077,38072
148,93140,36801
148,92214,38153
148,96231,38032
148,107586,37984
148,96360,38055
148,98067,38474
148,112871,54423
148,103328,38645
148,96286,37352
148,98753,37811
148,92442,37086
197,91462,37855
197,90887,36779
197,96371,38120
197,96350,37187
197,97495,49320
197,93530,37002
197,90727,36773
197,90077,36526
197,92339,36453
197,90635,37114
197,91400,37738
197,90942,53564
197,94786,37728
197,91762,37144
197,93366,37163
197,89674,36383
197,91513,37848
197,90885,36246
197,117042,42491
197,96327,37653
246,98798,39951
246,97406,37911
246,99632,39171
246,96998,39768
246,93691,37386
246,92440,37832
246,93208,37796
246,91873,36869
246,94824,38371
246,91952,37858
246,93716,37888
246,92672,37568
246,92480,37731
246,91815,37221
246,94134,38340
246,91611,37326
246,91547,37412
246,108000,39158
246,119792,39575
246,96864,38000
295,95718,39877
295,90890,37685
295,93551,37227
295,91903,36640
295,101211,40574
295,95733,38988
295,97789,37957
295,97024,38371
295,98032,39299
295,98830,37669
295,91818,37037
295,93471,37152
295,93095,37729
295,101720,38743
295,93787,37879
295,91391,36901
295,112407,49942
295,93238,38083
295,93884,37914
295,90796,37774
344,125882,39655
344,98677,37888
344,92884,37865
344,91949,51505
344,90345,54309
344,92430,37037
344,92661,37148
344,92952,37120
344,92967,38095
344,120055,38205
344,95349,37211
344,93853,51245
344,89383,54330
344,92675,37342
344,92224,38532
344,92006,37335
344,136061,41278
344,93649,37203
344,92951,38089
344,92738,36931
393,93572,37332
393,90633,36477
393,93591,38206
393,91486,36517
393,91712,37097
393,90547,36684
393,93289,38619
393,96460,52178
393,95200,38057
393,96788,37503
393,98471,38341
393,98698,38725
393,133348,40325
393,96792,52541
393,109945,45247
393,96942,37893
393,102828,59050
393,96843,37776
393,98203,38167
393,97376,38110
442,101976,39101
442,100406,39571
442,98167,38700
442,96387,37439
442,113260,36906
442,91683,36868
442,91620,38152
442,97705,73288
442,103077,39371
442,97067,38190
442,99661,38904
442,96671,37621
442,99061,38773
442,96170,38564
442,97486,38956
442,104626,38898
442,98230,52000
442,97485,37571
442,98509,50853
442,138076,56062
491,156705,65311
491,123581,42579
491,98057,47083
491,99598,40063
491,100000,41049
491,99286,40536
491,100448,41368
491,98634,39538
491,101877,41846
491,96835,37405
491,102880,57953
491,98775,39234
491,101295,39663
491,96582,38363
491,102349,40462
491,97171,46749
491,139422,58133
491,148056,63135
491,139781,46683
491,98627,39817
540,101307,39679
540,97772,37987
540,97950,38645
540,97810,41170
540,98907,41662
540,97831,38854
540,99822,39260
540,96754,38429
540,97684,39122
540,100515,39283
540,98824,38212
540,127921,41045
540,99815,38524
540,115402,38279
540,97687,38082
540,96498,37533
540,97669,37172
540,95719,37117
540,97291,38110
540,94715,38728
589,93677,53858
589,97176,37714
589,95608,54692
589,91854,37882
589,94383,37898
589,96274,38824
589,107164,37730
589,115841,39254
589,143932,37200
589,91447,36212
589,91458,37222
589,90046,36953
589,92840,37267
589,97254,38000
589,98141,38211
589,90115,36714
589,91883,53779
589,99107,60952
589,93544,37685
589,96785,38150
638,137571,53404
638,95456,37870
638,92623,37511
638,111486,38393
638,95666,38157
638,92549,37326
638,92630,37600
638,91515,36331
638,92077,37969
638,92012,36911
638,91752,37557
638,93657,37894
638,105882,39311
638,92754,37400
638,98312,38486
638,96001,37717
638,98318,37874
638,99606,57467
638,102235,40251
638,100268,39129
687,99153,39199
687,92099,36625
687,93022,38320
687,91682,37550
687,92900,38213
687,91627,36831
687,113753,38383
687,96570,37334
687,110451,39047
687,97226,37926
687,97368,39208
687,98675,37398
687,92662,37600
687,92210,37590
687,93030,38125
687,95417,38885
687,92559,37542
687,91997,36754
687,93689,37660
687,92098,36512
736,93160,37470
736,90452,37677
736,92309,37260
736,91470,37243
736,91821,37677
736,98586,39281
736,97211,37887
736,94379,38133
736,93627,37561
736,90865,37245
736,92243,37829
736,91730,56146
736,92683,38530
736,96649,38199
736,97795,38125
736,95441,38381
736,103083,38233
736,96520,38262
736,93623,37451
736,92184,37932
785,92860,37660
785,92415,37934
785,93043,37666
785,90981,38432
785,94658,38820
785,95816,38152
785,98517,38610
785,97949,37266
785,98337,38880
785,96875,38062
785,98161,38843
785,96014,37055
785,96290,38360
785,96442,37727
785,109368,40251
785,97302,37960
785,100794,39306
785,162176,41001
785,103313,38897
785,97786,38841
834,98011,38915
834,96906,37403
834,97388,37699
834,113260,39087
834,111542,40970
834,92504,36697
834,93723,39377
834,97476,37461
834,112948,39787
834,92660,37481
834,92682,37357
834,92334,36414
834,96608,49702
834,91003,40393
834,93712,38563
834,92590,37715
834,93019,37805
834,91603,37053
834,93075,37991
834,91539,57028
883,93160,37643
883,91809,36755
883,92205,36771
883,91695,36968
883,92993,37688
883,92435,36568
883,92590,37859
883,92538,37390
883,92632,37332
883,102479,39314
883,98221,38683
883,95598,37634
883,98515,38068
883,112772,38654
883,93181,38433
883,92814,37256
883,111339,39357
883,92080,36723
883,95440,37876
883,91778,37099
932,92038,36992
932,93031,37127
932,93370,37246
932,90791,36765
932,92251,37075
932,108861,47972
932,94712,39876
932,95554,37491
932,97507,38152
932,93090,51571
932,93816,37003
932,92024,37129
932,95489,40105
932,90087,55572
932,94500,37265
932,92226,37329
932,93528,38007
932,92959,37306
932,93763,36739
932,96106,39402
981,97859,40022
981,97186,38286
981,98269,39516
981,118962,39694
981,98334,38048
981,93854,37635
981,93108,55517
981,93224,38010
981,111674,39838
981,92483,37723
981,92814,37724
981,94284,37142
981,95085,38627
981,95014,38597
981,93389,37718
981,100795,52698
981,94341,38959
