Pallet: "identity", Extrinsic: "kill_identity", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
r,s,x,extrinsic_time,storage_root_time
50,100,25,770416,631995
50,100,25,790750,664306
50,100,25,789349,685689
50,100,25,785789,665715
50,100,25,908976,744779
50,100,25,921172,696806
50,100,25,769757,663277
50,100,25,761037,647186
50,100,25,779721,720031
50,100,25,793928,656516
50,100,25,840471,637160
50,100,25,790348,670655
50,100,29,793048,657940
50,100,29,796371,638049
50,100,29,831992,674360
50,100,29,796711,651093
50,100,29,870482,654422
50,100,29,798378,665116
50,100,29,811716,642660
50,100,29,788473,648573
50,100,29,857571,684604
50,100,29,817135,651773
50,100,29,797399,641001
50,100,29,783388,716739
50,100,29,809698,629841
50,100,29,799044,665705
50,100,29,782440,657570
50,100,29,808753,635786
50,100,29,876859,689122
50,100,29,834857,702820
50,100,29,771133,640483
50,100,29,823945,630047
50,100,33,875530,687557
50,100,33,804306,698205
50,100,33,862135,716249
50,100,33,814382,662475
50,100,33,815125,671671
50,100,33,795836,656045
50,100,33,878402,727108
50,100,33,797998,674775
50,100,33,816280,662325
50,100,33,866908,726544
50,100,33,816600,643045
50,100,33,793573,715032
50,100,33,831225,640742
50,100,33,825079,742318
50,100,33,844052,652941
50,100,33,825994,636928
50,100,33,797453,654233
50,100,33,835567,672680
50,100,33,915994,659274
50,100,33,803570,664526
50,100,37,797480,678649
50,100,37,1108952,634902
50,100,37,793565,634274
50,100,37,805556,684859
50,100,37,894055,628666
50,100,37,792982,633510
50,100,37,835879,653160
50,100,37,814599,630430
50,100,37,812533,711448
50,100,37,809562,624198
50,100,37,805269,718153
50,100,37,846525,739205
50,100,37,831506,655023
50,100,37,810804,639804
50,100,37,838634,695124
50,100,37,845625,646114
50,100,37,846375,666499
50,100,37,793699,646632
50,100,37,800970,639401
50,100,37,948122,656622
50,100,41,918763,685059
50,100,41,802546,660640
50,100,41,794652,628474
50,100,41,802168,648297
50,100,41,805825,625177
50,100,41,874588,654121
50,100,41,883588,650823
50,100,41,839829,661034
50,100,41,914421,668099
50,100,41,825719,696518
50,100,41,825617,670400
50,100,41,857354,679361
50,100,41,807149,631272
50,100,41,812556,647885
50,100,41,813719,646152
50,100,41,868977,689004
50,100,41,830415,636742
50,100,41,1096108,649215
50,100,41,807118,635335
50,100,41,823177,728854
50,100,45,846259,644317
50,100,45,872087,675525
50,100,45,829082,686375
50,100,45,804972,631938
50,100,45,845516,647206
50,100,45,1065225,680073
50,100,45,814298,640021
50,100,45,842923,657058
50,100,45,834111,687483
50,100,45,841358,658178
50,100,45,887964,691280
50,100,45,834366,675206
50,100,45,828127,653348
50,100,45,807316,636386
50,100,45,828026,656426
50,100,45,837145,715683
50,100,45,858417,660217
50,100,45,801179,630274
50,100,45,836122,658984
50,100,45,816738,629547
50,100,49,854608,673950
50,100,49,838798,642575
50,100,49,846920,650354
50,100,49,817234,682617
50,100,49,861807,664702
50,100,49,830879,658536
50,100,49,823615,647429
50,100,49,861309,660218
50,100,49,859884,623367
50,100,49,817520,678828
50,100,49,819565,641427
50,100,49,825280,627479
50,100,49,815227,641220
50,100,49,1130641,766345
50,100,49,816113,668561
50,100,49,851480,646457
50,100,49,884007,650205
50,100,49,827800,664736
50,100,49,851864,635813
50,100,49,821204,649482
50,100,53,822366,660064
50,100,53,832330,640247
50,100,53,848076,637665
50,100,53,987063,668045
50,100,53,833730,638894
50,100,53,855159,664811
50,100,53,847825,657165
50,100,53,839291,662488
50,100,53,840222,650666
50,100,53,910374,699824
50,100,53,827536,670813
50,100,53,845843,641096
50,100,53,845798,667519
50,100,53,917129,664447
50,100,53,823569,659863
50,100,53,825768,674811
50,100,53,878847,689006
50,100,53,855315,661775
50,100,53,823846,629274
50,100,53,864236,664344
50,100,57,850378,646994
50,100,57,847010,658103
50,100,57,920751,693720
50,100,57,854915,729398
50,100,57,936853,713110
50,100,57,828194,622100
50,100,57,969503,672162
50,100,57,892807,747594
50,100,57,918891,751006
50,100,57,887857,758537
50,100,57,948354,721338
50,100,57,953533,676209
50,100,57,968294,646323
50,100,57,837996,643115
50,100,57,838684,638891
50,100,57,917241,682471
50,100,57,973012,716843
50,100,57,1039925,703848
50,100,57,871850,791837
50,100,57,832023,692273
50,100,61,927802,757884
50,100,61,883100,699590
50,100,61,901985,681831
50,100,61,892651,628863
50,100,61,964438,657427
50,100,61,875536,653901
50,100,61,890222,631040
50,100,61,882086,646953
50,100,61,846920,647825
50,100,61,860685,648486
50,100,61,868357,658024
50,100,61,846439,661568
50,100,61,831780,649924
50,100,61,962385,658289
50,100,61,981183,697451
50,100,61,848384,689057
50,100,61,855736,635836
50,100,61,978024,697831
50,100,61,878314,675935
50,100,61,842328,668587
50,100,65,843240,651091
50,100,65,896472,656717
50,100,65,889775,652101
50,100,65,993869,646290
50,100,65,875799,629079
50,100,65,893809,650182
50,100,65,892443,707058
50,100,65,875195,637812
50,100,65,872217,642162
50,100,65,899949,648025
50,100,65,919562,695739
50,100,65,865259,742157
50,100,65,885240,658359
50,100,65,886126,706108
50,100,65,860490,667162
50,100,65,845111,689586
50,100,65,903506,729756
50,100,65,849347,703116
50,100,65,1019558,686420
50,100,65,842099,641245
50,100,69,1096150,648683
50,100,69,897248,646476
50,100,69,876810,646901
50,100,69,910180,671768
50,100,69,957091,629301
50,100,69,915783,643776
50,100,69,879787,733522
50,100,69,895797,666668
50,100,69,1012554,791568
50,100,69,938246,649318
50,100,69,954199,667319
50,100,69,879827,627607
50,100,69,906522,634169
50,100,69,913518,673872
50,100,69,951519,644842
50,100,69,905291,668457
50,100,69,952531,657458
50,100,69,852645,628954
50,100,69,941292,727079
50,100,69,924343,650587
50,100,73,870641,627056
50,100,73,870819,662188
50,100,73,962886,657042
50,100,73,1018605,755168
50,100,73,864278,640361
50,100,73,959436,713052
50,100,73,892576,651115
50,100,73,898559,684691
50,100,73,926119,661647
50,100,73,1463531,1078762
50,100,73,907911,637325
50,100,73,862636,643436
50,100,73,893716,670726
50,100,73,877348,683444
50,100,73,952401,659946
50,100,73,883471,630109
50,100,73,866810,680304
50,100,73,902231,787182
50,100,73,860070,683070
50,100,73,1204919,652819
50,100,77,1018707,663999
50,100,77,958934,697521
50,100,77,944023,676208
50,100,77,973324,650232
50,100,77,877998,647906
50,100,77,873335,750584
50,100,77,894365,687526
50,100,77,916167,689462
50,100,77,892388,669209
50,100,77,932218,647436
50,100,77,912905,722224
50,100,77,877654,644007
50,100,77,920268,654470
50,100,77,917138,683424
50,100,77,880263,651197
50,100,77,924773,663396
50,100,77,870670,651462
50,100,77,988978,665746
50,100,77,1010185,744511
50,100,77,950356,791716
50,100,81,918538,682717
50,100,81,890599,750113
50,100,81,924315,692229
50,100,81,935456,679541
50,100,81,900195,673948
50,100,81,1060005,699359
50,100,81,929681,697586
50,100,81,1004281,779170
50,100,81,896044,648942
50,100,81,1060013,675927
50,100,81,964653,669721
50,100,81,1031100,670153
50,100,81,889661,677550
50,100,81,918766,673135
50,100,81,880358,645958
50,100,81,1076955,648965
50,100,81,899090,705516
50,100,81,926704,690384
50,100,81,1001312,775907
50,100,81,949459,697107
50,100,85,913053,650289
50,100,85,870175,682378
50,100,85,889881,666175
50,100,85,906140,744908
50,100,85,886128,665853
50,100,85,931351,718608
50,100,85,884392,681696
50,100,85,926473,635798
50,100,85,947863,631531
50,100,85,902549,672258
50,100,85,948840,737210
50,100,85,888418,716907
50,100,85,999267,664185
50,100,85,945723,691044
50,100,85,1012639,688542
50,100,85,894701,681098
50,100,85,927071,763169
50,100,85,875337,648399
50,100,85,1010118,735477
50,100,85,979986,726837
50,100,89,933612,664044
50,100,89,953305,725890
50,100,89,1001747,679357
50,100,89,959872,658816
50,100,89,974122,667766
50,100,89,941785,756854
50,100,89,894824,699136
50,100,89,943313,650369
50,100,89,907987,643872
50,100,89,892079,684950
50,100,89,917739,692786
50,100,89,989492,717209
50,100,89,921583,699398
50,100,89,1010473,655220
50,100,89,1035497,696418
50,100,89,929251,694558
50,100,89,924804,667836
50,100,89,1042698,653793
50,100,89,1025587,740249
50,100,89,937249,664765
50,100,93,899519,720988
50,100,93,923141,681946
50,100,93,908080,676464
50,100,93,932040,717190
50,100,93,929956,698453
50,100,93,961181,682645
50,100,93,1029432,654348
50,100,93,977108,627099
50,100,93,920132,662360
50,100,93,905837,646312
50,100,93,983476,642572
50,100,93,904177,731020
50,100,93,904187,695678
50,100,93,953687,737129
50,100,93,929950,646882
50,100,93,906790,631756
50,100,93,902775,628278
50,100,93,910937,652251
50,100,93,888655,690204
50,100,93,940296,711527
50,100,97,928306,684128
50,100,97,1023001,720529
50,100,97,1113914,686222
50,100,97,966150,684070
50,100,97,1066758,708688
50,100,97,943910,647090
50,100,97,912257,644989
50,100,97,984524,677966
50,100,97,926373,646891
50,100,97,919751,651078
50,100,97,952137,709827
50,100,97,999175,737462
50,100,97,895799,730064
50,100,97,942765,662725
50,100,97,963954,767338
50,100,97,938846,660633
50,100,97,943774,653349
50,100,97,918552,721922
50,100,97,915944,703642
50,100,97,930722,649455

Median Slopes Analysis
========

Model:
Time ~=    197.3
    + r    0.724
    + s    5.183
    + x    1.957
              µs

Min Squares Analysis
========

Data points distribution:
    r     s     x   mean µs  sigma µs       %
    1   100   100     907.6     11.03    1.2%
    3   100   100     918.9     17.25    1.8%
    5   100   100     915.9     19.65    2.1%
    7   100   100     896.3     10.69    1.1%
    9   100   100       917     20.26    2.2%
   11   100   100     928.1     15.79    1.7%
   13   100   100     932.1     21.93    2.3%
   15   100   100     917.6     20.98    2.2%
   17   100   100     923.9     13.06    1.4%
   19   100   100     952.7     30.22    3.1%
   21   100   100     942.5     19.66    2.0%
   23   100   100     935.1     22.63    2.4%
   25   100   100     926.1     11.61    1.2%
   27   100   100     944.1     20.38    2.1%
   29   100   100     940.1     31.52    3.3%
   31   100   100     958.2     28.22    2.9%
   33   100   100       961        14    1.4%
   35   100   100     941.3     14.55    1.5%
   37   100   100     931.9     10.78    1.1%
   39   100   100     937.6     20.07    2.1%
   41   100   100     938.8     14.47    1.5%
   43   100   100     950.9     18.92    1.9%
   45   100   100     943.8     22.48    2.3%
   47   100   100     945.4     12.49    1.3%
   49   100   100     942.2     20.45    2.1%
   50     1   100     431.4     10.26    2.3%
   50     5   100     445.4     9.512    2.1%
   50     9   100     488.8     14.88    3.0%
   50    13   100     490.1     12.79    2.6%
   50    17   100     510.5     15.22    2.9%
   50    21   100     529.5     7.975    1.5%
   50    25   100     560.4     10.53    1.8%
   50    29   100     590.3     24.17    4.0%
   50    33   100     592.2     12.67    2.1%
   50    37   100     612.9     7.566    1.2%
   50    41   100     634.3     15.24    2.4%
   50    45   100     656.3     23.43    3.5%
   50    49   100     685.9     17.59    2.5%
   50    53   100     716.5     13.77    1.9%
   50    57   100     721.4     16.91    2.3%
   50    61   100     748.5     7.255    0.9%
   50    65   100     752.7     12.53    1.6%
   50    69   100       780     14.85    1.9%
   50    73   100     804.5     17.03    2.1%
   50    77   100     841.4     26.07    3.0%
   50    81   100     852.1     24.69    2.8%
   50    85   100     883.1     14.01    1.5%
   50    89   100     890.4     22.35    2.5%
   50    93   100     902.9      9.27    1.0%
   50    97   100     926.5     11.69    1.2%
   50   100     1     749.1     8.565    1.1%
   50   100     5     770.8     17.67    2.2%
   50   100     9     801.2     8.798    1.0%
   50   100    13     784.2     15.58    1.9%
   50   100    17     785.3     12.49    1.5%
   50   100    21     805.5     23.05    2.8%
   50   100    25     795.8      12.9    1.6%
   50   100    29     805.9     9.269    1.1%
   50   100    33     822.8     11.19    1.3%
   50   100    37     820.9     14.43    1.7%
   50   100    41     830.4      18.8    2.2%
   50   100    45     835.6     5.891    0.7%
   50   100    49     837.2     12.36    1.4%
   50   100    53     844.3     7.531    0.8%
   50   100    57     899.9     32.04    3.5%
   50   100    61     878.8     13.67    1.5%
   50   100    65     883.2     9.957    1.1%
   50   100    69     920.3     16.93    1.8%
   50   100    73     900.5     22.86    2.5%
   50   100    77     920.4     17.78    1.9%
   50   100    81     936.9     27.21    2.9%
   50   100    85     918.4      19.3    2.1%
   50   100    89     948.6     19.59    2.0%
   50   100    93     920.7     11.65    1.2%
   50   100    97     943.6     13.09    1.3%

Quality and confidence:
param     error
r         0.064
s         0.031
x         0.031

Model:
Time ~=    191.4
    + r    0.755
    + s    5.288
    + x    1.947
              µs

