Pallet: "proxy", Extrinsic: "remove_proxies", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
12,15339,19702
12,15330,19313
12,15286,19529
12,15088,19339
12,15059,19310
12,15099,19428
12,15177,19560
12,15392,19796
12,15091,19506
12,15480,19412
12,15196,19589
12,15387,19612
12,15697,19739
12,15280,19453
12,15627,19492
12,15213,19519
12,15497,19392
12,15251,19706
12,15066,19247
13,15286,19410
13,15306,19340
13,15285,19666
13,15337,19550
13,15483,19422
13,15436,19372
13,15433,19386
13,15372,19443
13,15354,19291
13,15640,19738
13,15527,19520
13,15616,19376
13,15629,19395
13,15620,19528
13,15498,19448
13,15476,19474
13,15307,19424
13,15458,19606
13,15410,19656
13,15303,19620
14,16013,20038
14,15905,20394
14,15756,19948
14,15685,20082
14,15563,20249
14,15527,19906
14,15640,19760
14,15277,19620
14,15485,19749
14,15628,20036
14,15704,19970
14,15661,20021
14,15977,20075
14,15835,19730
14,15650,19691
14,15613,19735
14,15526,19921
14,15536,19829
14,15410,19700
14,15525,19700
15,15855,19855
15,15726,19869
15,15750,19569
15,15748,19805
15,15845,19846
15,15824,20022
15,15724,19697
15,15523,19790
15,15854,20033
15,15987,19737
15,15949,20209
15,15774,19802
15,15913,19654
15,15898,19805
15,15914,20121
15,16048,20109
15,15775,19721
15,16025,19921
15,15784,19663
15,15606,20160
16,16455,19988
16,15992,20206
16,16096,20053
16,15919,19853
16,15893,20555
16,15888,19849
16,15653,19685
16,15976,19686
16,16029,19654
16,15871,19881
16,15701,19782
16,16022,19851
16,15892,19577
16,15922,19584
16,16139,19899
16,16047,19496
16,16102,19899
16,15921,19709
16,15900,19553
16,15932,19879
17,15984,20188
17,16522,20123
17,15987,20075
17,15942,19808
17,16138,19990
17,16312,19703
17,16278,20104
17,16205,19821
17,16169,20195
17,15962,19983
17,15811,19754
17,15848,19831
17,16152,19840
17,15972,19652
17,18773,20090
17,16024,19862
17,16116,20149
17,15968,19676
17,16119,19947
17,16052,19944
18,16294,19626
18,16085,19888
18,15999,20303
18,15943,19751
18,16020,19872
18,16201,19767
18,16149,20012
18,16097,19842
18,16040,19917
18,15909,20007
18,15922,19795
18,16082,20014
18,16167,20036
18,16112,19765
18,15813,19866
18,15892,19743
18,15879,20063
18,15891,19716
18,16040,19820
18,15937,19603
19,16292,20179
19,16277,19716
19,16212,19554
19,16285,20123
19,16168,19894
19,16373,19911
19,16218,20046
19,16040,19583
19,16281,19777
19,16290,19596
19,16302,19951
19,16051,19983
19,16000,19861
19,16080,19946
19,16322,19912
19,16070,19649
19,16181,19667
19,16430,19685
19,16240,19889
19,16092,19671
20,16709,19766
20,16371,20271
20,16497,20009
20,34326,33227
20,16551,20035
20,16385,19788
20,16215,19572
20,16227,19532
20,16351,19674
20,16322,19843
20,16575,19900
20,16357,19939
20,16293,20024
20,16460,19787
20,16325,19967
20,16471,19908
20,16481,19999
20,16498,20024
20,16514,19578
20,16364,19731
21,16518,19959
21,16397,19932
21,16383,19881
21,16362,19764
21,16197,19860
21,16240,20024
21,16575,19992
21,16546,19738
21,16178,19613
21,16359,19538
21,16233,19542
21,16298,19909
21,16362,19699
21,16079,19790
21,16278,19573
21,16485,19760
21,16500,19921
21,16499,19631
21,16268,19684
21,16138,19622
22,16768,19779
22,16435,19872
22,16473,19664
22,16413,19699
22,16688,19636
22,16353,19849
22,16464,20003
22,16531,19573
22,16542,19810
22,16440,20009
22,16577,19825
22,16504,19980
22,16420,19558
22,16393,19820
22,16491,19570
22,16566,19974
22,16262,19782
22,16064,19577
22,17048,20005
22,16500,19568
23,16581,20050
23,16756,20112
23,16448,19649
23,16732,19822
23,16943,19809
23,16506,19709
23,16310,19780
23,16613,19674
23,16702,19886
23,16710,19965
23,16855,19616
23,16552,20008
23,16765,19783
23,16594,19573
23,16769,19764
23,16532,19552
23,16656,20080
23,16495,19696
23,16471,19765
23,16654,19733
24,16798,20063
24,16646,20127
24,16536,19756
24,16872,19523
24,16540,19864
24,16597,19751
24,16537,19706
24,16529,19769
24,16530,19589
24,16715,19905
24,16647,19715
24,16318,19679
24,16622,19529
24,16338,19804
24,16582,19531
24,16702,19698
24,16709,19599
24,16597,19621
24,16476,19616
24,16471,19900
25,16742,20017
25,16589,19655
25,16343,19628
25,16463,19558
25,16564,19522
25,16489,19512
25,16682,19311
25,16714,19633
25,17420,19917
25,16839,19967
25,16510,19672
25,16761,19583
25,16538,19830
25,16703,19646
25,16710,19598
25,16680,19577
25,17092,19819
25,16752,19649
25,16991,19756
25,16822,19561
26,16842,19733
26,16738,20006
26,16762,19786
26,16876,19814
26,16889,19721
26,16625,19248
26,16832,20057
26,16975,19742
26,16732,19875
26,16817,19621
26,16844,19822
26,16672,19877
26,16827,19611
26,16839,20005
26,16764,19764
26,16762,19774
26,17113,19799
26,16907,19719
26,16735,19901
26,16939,19796
27,16919,19475
27,16874,19651
27,16922,19733
27,17201,19600
27,17109,19682
27,16979,19669
27,17030,19709
27,17035,20074
27,16791,19858
27,16939,19793
27,16820,19704
27,16873,19687
27,16732,19863
27,16844,19561
27,17360,19707
27,16815,19856
27,16793,19348
27,16953,19476
27,16988,20112
27,17073,19806
28,17284,19798
28,17249,19695
28,16984,19766
28,17237,19930
28,17022,19568
28,16940,19636
28,16931,20122
28,16963,19811
28,17119,19751
28,17022,19576
28,17020,19802
28,16898,19918
28,17058,20103
28,17236,20272
28,16999,19723
28,17201,20075
28,17259,19634
28,16964,19757
28,17237,20051
28,17047,19928
29,17951,19706
29,17505,19430
29,17726,19836
29,17611,19931
29,17471,19721
29,17598,19675
29,17638,19436
29,17547,19748
29,17515,19782
29,17956,19763
29,17874,19320
29,17534,19847
29,17534,19691
29,17759,19632
29,17867,19817
29,17344,19495
29,17815,19526
29,17721,19734
29,17834,19716
29,17907,19483
30,18238,19450
30,17751,19611
30,17983,19423
30,17863,19660
30,17832,19647
30,18004,19836
30,17826,19628
30,17596,19463
30,17595,19580
30,17707,19536
30,17875,19864
30,17834,19684
30,17728,19533
30,17861,19799
30,17732,19707
30,17680,19732
30,17787,19264
30,17703,19729
30,17907,19577
30,17758,19601
31,18794,19860
31,18550,20374
31,18369,19885
31,18732,19835
31,18496,19993
31,18163,19881
31,18251,19922
31,18349,19952
31,18311,20262
31,18311,19928
31,18347,19635
31,18344,19707
31,18230,19552
31,17935,19649
31,18617,19983
31,18300,19731
31,18168,19728
31,18196,20041
31,17836,19929
31,18195,20153

Median Slopes Analysis
========

Model:
Time ~=    13.75
    + p    0.127
              µs

Min Squares Analysis
========

Data points distribution:
    p   mean µs  sigma µs       %
    1     13.96     0.077    0.5%
    2     13.98     0.077    0.5%
    3     13.94     0.039    0.2%
    4     14.15     0.039    0.2%
    5      14.2     0.065    0.4%
    6      14.5     0.041    0.2%
    7     14.68     0.045    0.3%
    8     14.84     0.048    0.3%
    9     14.89     0.027    0.1%
   10     15.02      0.07    0.4%
   11     15.44     0.063    0.4%
   12     15.27     0.065    0.4%
   13     15.42     0.053    0.3%
   14     15.62     0.057    0.3%
   15     15.82     0.052    0.3%
   16     15.95     0.047    0.2%
   17     16.07     0.072    0.4%
   18     16.01     0.061    0.3%
   19     16.22      0.06    0.3%
   20     16.42     0.059    0.3%
   21     16.34     0.069    0.4%
   22     16.48     0.038    0.2%
   23     16.63     0.065    0.3%
   24     16.58     0.043    0.2%
   25     16.68     0.062    0.3%
   26     16.81     0.038    0.2%
   27     16.93     0.055    0.3%
   28     17.07     0.082    0.4%
   29     17.67     0.102    0.5%
   30     17.79     0.049    0.2%
   31      18.3     0.054    0.2%

Quality and confidence:
param     error
p         0.001

Model:
Time ~=    13.73
    + p    0.129
              µs

