Pallet: "democracy", Extrinsic: "remove_other_vote", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
r,extrinsic_time,storage_root_time
77,127097,52648
77,117230,53705
77,136372,54060
77,110235,76068
77,136113,53664
77,133085,53668
77,118214,72980
77,132781,53092
77,148396,56285
77,108098,51772
81,141850,65310
81,139798,55465
81,141610,56683
81,147858,50689
81,151214,53914
81,135798,53070
81,148154,75743
81,162380,56925
81,125407,53907
81,181174,63170
81,171193,53297
81,144133,54478
81,146509,55256
81,141101,55479
81,136498,51890
81,141998,55498
81,142731,55445
81,139311,54318
81,142627,52281
81,137237,53653
85,144779,55944
85,143017,54187
85,143629,60557
85,161495,58691
85,129347,53629
85,148928,56166
85,166061,55870
85,142897,55861
85,126250,55124
85,142290,53962
85,142062,53662
85,147113,56247
85,165908,55825
85,145291,56194
85,142966,53355
85,131440,54133
85,131589,59978
85,158307,61032
85,159368,58663
85,159751,57140
89,144147,55998
89,144755,62514
89,177148,57023
89,119369,52458
89,122961,55580
89,153309,63908
89,124152,54472
89,176877,60262
89,131800,60103
89,149739,56013
89,184102,56915
89,123398,55550
89,169340,87284
89,146532,55451
89,126984,56938
89,149488,55620
89,124419,56542
89,148255,55589
89,126987,56581
89,121320,54731
93,130651,57598
93,146240,56100
93,122828,56044
93,133960,59439
93,123159,55731
93,120767,56782
93,144012,58308
93,121287,56160
93,121761,55391
93,123457,57803
93,125226,56237
93,120854,54642
93,120001,69686
93,117673,55761
93,134189,59271
93,122468,57516
93,132523,62171
93,118283,55217
93,150352,55789
93,122755,54246
97,122033,56501
97,122545,52712
97,140943,56245
97,123875,71468
97,133197,58477
97,127487,55834
97,125956,57241
97,135623,57709
97,133007,54768
97,125539,57161
97,130751,57073
97,123998,53618
97,145793,55634
97,154307,55501
97,138362,55872
97,124131,52672
97,121607,53783
97,130109,58961
97,126756,56108
97,132531,58022

Median Slopes Analysis
========

Model:
Time ~=    61.92
    + r    0.902
              µs

Min Squares Analysis
========

Data points distribution:
    r   mean µs  sigma µs       %
    1     57.62     0.462    0.8%
    5     66.61     0.847    1.2%
    9     67.34     0.633    0.9%
   13     72.55     0.502    0.6%
   17     79.16     0.798    1.0%
   21     81.03     2.952    3.6%
   25      80.4      1.36    1.6%
   29     83.66     1.127    1.3%
   33     86.27     0.885    1.0%
   37     86.91     0.927    1.0%
   41     97.22     5.855    6.0%
   45     107.6     2.235    2.0%
   49     110.9     1.845    1.6%
   53     115.7     2.737    2.3%
   57     118.3     1.094    0.9%
   61     114.4     6.163    5.3%
   65     126.4     2.112    1.6%
   69     130.9      3.41    2.6%
   73     134.8     4.414    3.2%
   77     129.1     6.733    5.2%
   81       143     2.356    1.6%
   85     145.9     4.586    3.1%
   89     139.3     9.896    7.1%
   93     124.6      3.65    2.9%
   97     128.9     3.204    2.4%

Quality and confidence:
param     error
r         0.018

Model:
Time ~=    62.02
    + r    0.881
              µs

