Pallet: "utility", Extrinsic: "as_multi_create", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
26,10000,67368,27055
26,10000,67137,27756
26,10000,67099,26518
26,10000,67284,26583
26,10000,68450,27227
26,10000,67597,27221
27,10000,67116,26932
27,10000,66781,27133
27,10000,67307,26791
27,10000,67687,26913
27,10000,67726,27288
27,10000,66870,26717
27,10000,66662,26775
27,10000,67159,26433
27,10000,67443,26843
27,10000,67314,27079
27,10000,67302,26984
27,10000,67440,26672
27,10000,67732,26818
27,10000,67017,27375
27,10000,67268,26859
27,10000,67779,27109
27,10000,66922,26682
27,10000,67882,27335
27,10000,67575,27192
27,10000,67171,27035
28,10000,67569,26855
28,10000,68045,26765
28,10000,67912,27042
28,10000,67695,26896
28,10000,67405,26699
28,10000,68116,26913
28,10000,67930,26987
28,10000,67648,26715
28,10000,67293,26870
28,10000,67832,27024
28,10000,68374,27244
28,10000,67934,26874
28,10000,67688,26547
28,10000,67450,26868
28,10000,68050,27058
28,10000,67766,26891
28,10000,67357,26978
28,10000,68419,27240
28,10000,67691,27244
28,10000,67242,26919
29,10000,67664,27647
29,10000,68707,27633
29,10000,67899,27358
29,10000,67544,26653
29,10000,67365,26630
29,10000,68147,27169
29,10000,67585,27106
29,10000,67745,27269
29,10000,68357,27299
29,10000,67966,27179
29,10000,67829,26753
29,10000,67748,26865
29,10000,67985,27253
29,10000,67775,26994
29,10000,67639,27426
29,10000,68502,27194
29,10000,67895,27303
29,10000,67509,26943
29,10000,68021,26957
29,10000,68419,27128
30,10000,68761,27430
30,10000,67850,26989
30,10000,68872,27005
30,10000,68044,27210
30,10000,71335,27048
30,10000,68442,27243
30,10000,68260,26894
30,10000,67875,27298
30,10000,68499,27193
30,10000,67617,27025
30,10000,68041,27646
30,10000,68492,27437
30,10000,67955,27122
30,10000,67646,27492
30,10000,69237,27585
30,10000,68052,27331
30,10000,68046,26899
30,10000,68971,27428
30,10000,69024,27293
30,10000,68141,27329
31,10000,68866,27619
31,10000,68460,27103
31,10000,68568,27665
31,10000,68879,27142
31,10000,68170,27717
31,10000,68249,26869
31,10000,68869,27286
31,10000,68718,27324
31,10000,68862,26950
31,10000,68562,27140
31,10000,67921,27318
31,10000,69200,27513
31,10000,68282,27022
31,10000,68684,27688
31,10000,69144,27835
31,10000,67837,26963
31,10000,68270,27521
31,10000,68940,27604
31,10000,99400,27691
31,10000,68254,26897
32,10000,68549,28186
32,10000,68010,27758
32,10000,68914,27516
32,10000,67730,28023
32,10000,67973,27440
32,10000,68237,27452
32,10000,68259,27680
32,10000,68509,27547
32,10000,68144,26946
32,10000,68871,27679
32,10000,68791,27164
32,10000,67949,27400
32,10000,68713,27627
32,10000,67796,27205
32,10000,67776,27749
32,10000,68355,27763
32,10000,67998,27874
32,10000,68654,27730
32,10000,68231,27438
32,10000,68214,27646
33,10000,68439,27778
33,10000,67820,27403
33,10000,68891,27533
33,10000,68241,27599
33,10000,68898,27809
33,10000,68315,27225
33,10000,68655,27910
33,10000,68220,27700
33,10000,67714,27560
33,10000,68503,27621
33,10000,67927,27769
33,10000,68942,27652
33,10000,68072,28485
33,10000,68521,27438
33,10000,68505,27852
33,10000,67996,28024
33,10000,68626,27518
33,10000,67659,27627
33,10000,68331,27646
33,10000,67968,27843
34,10000,69258,27721
34,10000,71876,27435
34,10000,68735,27640
34,10000,68941,27326
34,10000,68484,27518
34,10000,68448,27396
34,10000,68026,27804
34,10000,68879,27400
34,10000,68003,27483
34,10000,68823,27477
34,10000,68043,27586
34,10000,69082,27508
34,10000,68573,27781
34,10000,69397,27648
34,10000,68469,27765
34,10000,68601,27826
34,10000,68740,27988
34,10000,69394,27382
34,10000,68271,27187
34,10000,68671,27695
35,10000,68978,27321
35,10000,68615,27720
35,10000,68970,27330
35,10000,68323,27949
35,10000,68435,27278
35,10000,68719,28207
35,10000,68351,27407
35,10000,69406,27696
35,10000,68072,28369
35,10000,68877,27274
35,10000,68361,28059
35,10000,68645,27712
35,10000,69176,28004
35,10000,68544,27474
35,10000,68701,27971
35,10000,68880,27338
35,10000,68986,28138
35,10000,75176,57655
35,10000,69610,28206
35,10000,69016,27692
36,10000,67925,27413
36,10000,68893,27849
36,10000,72127,27405
36,10000,69386,27437
36,10000,68653,27084
36,10000,69325,27637
36,10000,68697,27247
36,10000,71863,27476
36,10000,69231,27656
36,10000,68919,27360
36,10000,69157,27709
36,10000,67985,27137
36,10000,70160,27814
36,10000,68201,26948
36,10000,68730,27271
