Pallet: "staking", Extrinsic: "reap_stash", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
46,186132,161606
46,187115,161629
46,187951,162613
46,186149,161480
46,186367,161069
46,187056,161481
46,187495,162377
46,186234,167420
46,187739,161922
46,186803,162328
47,189172,172761
47,188031,170922
47,190020,173648
47,189732,170500
47,188903,171539
47,188456,170959
47,189985,169809
47,193781,170308
47,188692,169816
47,189442,169999
47,189568,169702
47,188835,169238
47,189992,169396
47,189383,170189
47,189817,170150
47,189470,169603
47,190786,170025
47,188825,170711
47,190370,169899
47,188878,170399
48,191553,172137
48,191771,172202
48,191433,172656
48,190890,175729
48,191723,173341
48,191015,171849
48,195394,172280
48,191291,171775
48,191128,174496
48,191048,174753
48,192306,175321
48,213189,174209
48,190821,172649
48,190449,172310
48,191797,171349
48,191421,171986
48,192204,172307
48,191503,172483
48,192207,174181
48,191255,172203
49,195174,177283
49,193688,173657
49,193663,174480
49,194174,173492
49,195829,174361
49,196571,173665
49,193899,174772
49,194892,174994
49,194238,174399
49,194679,174105
49,193973,173105
49,193973,173911
49,193630,173888
49,195041,174457
49,195471,176400
49,194439,173602
49,193428,174795
49,194595,174251
49,193480,174610
49,194507,173722
50,196353,175488
50,196908,174724
50,196574,176494
50,197031,174516
50,196342,174961
50,196321,174268
50,196306,174155
50,196541,176573
50,205370,176282
50,196926,175828
50,197031,176459
50,196614,175849
50,196507,175468
50,197215,175981
50,196027,175015
50,197140,174385
50,196915,175533
50,195496,206953
50,195900,174920
50,195901,175324
51,198570,177075
51,198944,177426
51,200863,176639
51,199237,177818
51,199044,175989
51,199104,177818
51,197901,208761
51,198109,177440
51,198797,177784
51,198544,177653
51,199045,177942
51,199958,176909
51,199980,177188
51,198992,176883
51,199165,177242
51,198525,180914
51,199078,176861
51,198498,176839
51,198983,177567
51,199701,177081
52,201844,179340
52,202477,178617
52,201396,178015
52,201190,179646
52,201381,181757
52,201486,178284
52,201259,177919
52,201412,178350
52,200492,178247
52,202553,178581
52,200760,179258
52,201334,177931
52,201332,179467
52,200846,183632
52,201880,178731
52,201430,178450
52,201543,178392
52,201610,177846
52,200453,179098
52,201368,178803
53,203839,181751
53,203598,181133
53,202893,184662
53,204148,181447
53,203908,180868
53,203272,181426
53,204200,180480
53,203272,181434
53,203972,180115
53,204117,180252
53,203319,182115
53,207906,181800
53,203390,180136
53,203009,181776
53,203111,180226
53,203606,180810
53,202502,182264
53,203318,181936
53,203571,181675
53,203124,180897
54,208730,182519
54,204995,181933
54,206020,182609
54,205739,181933
54,206366,181918
54,206061,182536
54,205426,181909
54,206645,183666
54,205551,182221
54,207470,185833
54,206255,180737
54,206106,182422
54,205932,182509
54,206080,185034
54,205738,182325
54,206603,182955
54,204835,183364
54,206329,185288
54,205482,182272
54,205718,183388
55,208348,184002
55,208719,184221
55,210544,183191
55,208481,184648
55,208125,184433
55,208583,184191
55,208874,187832
55,208068,184193
55,208112,184632
55,209336,184793
55,207871,184521
55,209514,183476
55,207760,185148
55,207832,184522
55,206740,184319
55,218233,185055
55,208562,184069
55,208082,184741
55,208190,186995
55,207933,183952
56,210261,186336
56,212145,186988
56,211474,185780
56,209561,185553
56,210189,186966
56,211248,189288
56,211805,187416
56,210465,186270
56,241579,187174
56,209406,185972
56,211145,185742
56,211150,186742
56,209807,189738
56,210585,185832
56,212281,186567
56,210012,187410
56,210703,187582
56,210646,187044
56,209306,186670
56,210026,187236
57,213636,188185
57,213967,187464
57,214964,187665
57,213628,189177
57,213451,188148
57,216413,188446
57,213631,188240
57,211907,187856
57,213719,188048
57,213177,187358
57,212894,186718
57,212004,187971
57,212912,188040
57,214019,188430
57,212387,187412
57,211802,187924
57,212582,188230
57,213532,187668
57,216720,188435
57,214227,188094
58,215166,189777
58,214982,188789
58,214226,192278
58,215520,189367
58,214823,189639
58,215009,188449
58,215118,188973
58,215392,188913
58,215459,189925
58,216429,189621
58,213740,190447
58,215526,189775
58,214924,189936
58,215343,188473
58,215211,189058
58,214467,190359
58,214418,190627
58,215284,189232
58,214601,189470
58,218073,189918
59,218966,191876
59,217131,190791
59,217593,191266
59,217502,193882
59,217715,194265
59,218279,191237
59,217904,190137
59,217932,190502
59,217904,191213
59,218406,191974
59,216135,190694
59,218422,191080
59,218676,191326
