Pallet: "elections", Extrinsic: "phragmen", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,v,e,extrinsic_time,storage_root_time
54,500,16,96559871,263658
54,500,16,96399424,265634
54,500,16,96838519,264748
54,500,16,96409751,265262
54,500,16,96415193,266715
54,500,16,97098098,265762
54,500,16,96545887,264516
54,500,16,97066036,263771
54,500,16,96497707,264452
54,500,16,96590854,263669
54,500,16,97159872,263628
54,500,16,96336378,264647
54,500,16,97215305,267896
54,500,16,96491977,264334
54,500,16,96751673,265250
55,500,16,97206932,263501
55,500,16,96948447,261824
55,500,16,97150544,259566
55,500,16,97322394,260000
55,500,16,97359754,263702
55,500,16,96887135,260436
55,500,16,96768325,263932
55,500,16,96820633,259987
55,500,16,96904199,260639
55,500,16,96744970,261805
55,500,16,97347989,263024
55,500,16,97312825,260833
55,500,16,97279957,260059
55,500,16,96789691,261703
55,500,16,97119074,262773
55,500,16,97025660,261847
55,500,16,97254402,262435
55,500,16,96783253,259582
55,500,16,96664101,260984
55,500,16,96827307,262724
56,500,16,98230151,272075
56,500,16,97541441,271185
56,500,16,97469020,272469
56,500,16,97685076,272227
56,500,16,98131023,271269
56,500,16,97742055,270012
56,500,16,98063462,273478
56,500,16,97611648,272061
56,500,16,97442840,270904
56,500,16,97586365,272217
56,500,16,97991690,270575
56,500,16,97723254,271148
56,500,16,97596930,272691
56,500,16,97629267,272825
56,500,16,98102475,272311
56,500,16,98246386,270249
56,500,16,97422498,270381
56,500,16,97505966,271477
56,500,16,98067404,272302
56,500,16,97557056,271899
57,500,16,97749399,278054
57,500,16,97409599,278914
57,500,16,97157951,276681
57,500,16,97237993,276776
57,500,16,97746302,278986
57,500,16,97305048,278875
57,500,16,97640335,280704
57,500,16,97465885,279183
57,500,16,97562492,277674
57,500,16,97601049,279247
57,500,16,97938441,278673
57,500,16,97213294,277676
57,500,16,97390892,279553
57,500,16,97938409,278315
57,500,16,97482531,282067
57,500,16,97406928,278378
57,500,16,97368147,278513
57,500,16,97278313,278474
57,500,16,98052858,280079
57,500,16,97476259,278513
58,500,16,98127942,269452
58,500,16,97640702,270380
58,500,16,97430735,270158
58,500,16,97538781,270425
58,500,16,97882206,270542
58,500,16,97553659,270157
58,500,16,97376596,272296
58,500,16,97555875,269261
58,500,16,97630766,268359
58,500,16,98067349,269814
58,500,16,98093198,269943
58,500,16,97657452,272314
58,500,16,98012406,268008
58,500,16,98025033,270153
58,500,16,98018265,271185
58,500,16,97591561,272610
58,500,16,97647413,270026
58,500,16,98097676,271544
58,500,16,97427095,269194
58,500,16,97591756,269824
59,500,16,97885386,286641
59,500,16,97998824,285290
59,500,16,98193678,287881
59,500,16,97879420,315802
59,500,16,97954103,286658
59,500,16,98081151,287403
59,500,16,97936875,285133
59,500,16,97986287,286489
59,500,16,97976134,285547
59,500,16,98569018,288311
59,500,16,97843075,286694
59,500,16,98605210,286658
59,500,16,98087342,287127
59,500,16,98602685,286189
59,500,16,98021161,285835
59,500,16,97992078,287523
59,500,16,98527305,287499
59,500,16,98043570,286604
59,500,16,97826960,287057
59,500,16,98460063,288270
60,500,16,97297449,284559
60,500,16,97438335,285518
60,500,16,97381822,289156
60,500,16,97981501,285457
60,500,16,97349738,285266
60,500,16,97424178,286085
60,500,16,97340436,285918
60,500,16,97304661,285220
60,500,16,97397218,285444
60,500,16,97403508,284470
60,500,16,97382158,285599
60,500,16,97834501,287833
60,500,16,97377399,285147
60,500,16,97305356,285049
60,500,16,97285138,287986
60,500,16,97382077,286796
60,500,16,97349158,284527
60,500,16,97348528,285635
60,500,16,97311299,285293
60,500,16,97378348,284385
61,500,16,98668252,294629
61,500,16,99046037,296374
61,500,16,98748880,292792
61,500,16,98828548,294000
61,500,16,98831026,293973
61,500,16,99412143,293534
61,500,16,99013713,297137
61,500,16,98930019,294187
61,500,16,98743145,292370
61,500,16,98794325,295025
61,500,16,98668382,294772
61,500,16,99332563,293358
61,500,16,99391103,294601
61,500,16,99446543,293899
61,500,16,98763418,293943
61,500,16,98832884,302356
61,500,16,98761493,294374
61,500,16,99424840,292754
61,500,16,99355031,293501
61,500,16,99140963,293600
62,500,16,98636832,298477
62,500,16,98745219,293871
62,500,16,98746183,294798
62,500,16,98808324,296754
62,500,16,98761065,293697
62,500,16,98781982,295179
62,500,16,98679074,295098
62,500,16,99177240,294014
62,500,16,98607947,296479
62,500,16,98627069,295149
62,500,16,99337586,296300
62,500,16,98666171,293484
62,500,16,98821847,309180
62,500,16,98913469,296081
62,500,16,98583245,294898
62,500,16,98937100,297062
62,500,16,98686385,295192
62,500,16,98687564,296219
62,500,16,99302663,295917
62,500,16,98753407,295933
63,500,16,99666891,320156
63,500,16,98986050,321977
63,500,16,98946893,319310
63,500,16,99104694,320334
63,500,16,99011485,315932
63,500,16,99694312,318426
63,500,16,98910330,316947
63,500,16,99075201,319889
63,500,16,99351209,322240
63,500,16,99080198,319177
63,500,16,99561774,318898
63,500,16,99040128,318062
63,500,16,99050725,318117
63,500,16,99309514,318953
63,500,16,99038814,318213
63,500,16,99038662,322734
63,500,16,99619270,319060
63,500,16,99016293,320542
63,500,16,99679597,318976
63,500,16,99134614,318069
64,500,16,98494341,316409
64,500,16,99059726,315608
64,500,16,98633037,316400
64,500,16,99010296,315499
64,500,16,98687661,314841
64,500,16,98704265,315681
64,500,16,98524847,315118
64,500,16,98634424,314594
64,500,16,98618656,319092
64,500,16,99343553,314477
64,500,16,98499017,317033
64,500,16,98706481,315703
64,500,16,98535769,314068
64,500,16,98683968,317270
64,500,16,98598264,315113
64,500,16,98463658,318273
64,500,16,98944502,316937
64,500,16,98766559,317752
64,500,16,98746554,315825
64,500,16,98636441,316649
65,500,16,98546235,334813
65,500,16,98239068,333690
65,500,16,98230763,333031
65,500,16,98444947,334611
65,500,16,98355691,334070
65,500,16,99262298,337823
65,500,16,98474841,335323
65,500,16,99227532,334916
65,500,16,98376173,335404
65,500,16,98395523,334887
65,500,16,98894793,333614
65,500,16,98794979,335353
65,500,16,99021705,333791
65,500,16,98380686,337497
65,500,16,98928418,335765
65,500,16,99108980,334564
65,500,16,98281149,334668
65,500,16,98787437,334371
65,500,16,98562213,334772
65,500,16,99160836,334805
66,500,16,99190472,329321
66,500,16,99096357,329802
66,500,16,98931567,327271
66,500,16,99318595,329789
66,500,16,99646398,327631
66,500,16,99098454,327665
66,500,16,99805382,324698
66,500,16,99015816,326152
66,500,16,99123668,328874
66,500,16,99122880,325375
66,500,16,99041258,325243
66,500,16,98960518,330645
66,500,16,98792033,326278
66,500,16,99910668,327182
66,500,16,98973863,327920
66,500,16,99393757,326000
66,500,16,99072359,326671
66,500,16,99050260,326488
66,500,16,99439211,327390
66,500,16,99011227,326499
67,500,16,99986209,327403
67,500,16,99273788,332133
67,500,16,99117038,330291
67,500,16,99925549,329039
67,500,16,99188195,328840
67,500,16,99302452,328277
67,500,16,99267448,329124
67,500,16,99350984,328284
67,500,16,99315944,327228
67,500,16,99379396,328416
67,500,16,99307408,331511
67,500,16,99401628,327653
67,500,16,99223265,341953
67,500,16,99330748,329570
67,500,16,99439550,328457
67,500,16,99354234,331279
67,500,16,99985604,329217
67,500,16,99714115,328252
67,500,16,99263023,325794
67,500,16,99630468,327834
68,500,16,99964601,343472
68,500,16,100226302,347056
68,500,16,99982385,345256
68,500,16,100139149,346313
68,500,16,100026965,349258
68,500,16,100086742,347624
68,500,16,99911749,345419
68,500,16,100265632,344947
68,500,16,100641937,346758
68,500,16,100052978,345268
68,500,16,99971573,345847
68,500,16,100055737,347010
68,500,16,99914937,345987
68,500,16,100016960,344532
68,500,16,100098669,345773
68,500,16,99940957,344343
68,500,16,100267530,344770
68,500,16,100053180,344112
68,500,16,100183749,348128
68,500,16,100197766,345782
69,500,16,100507264,346432
69,500,16,100336008,348591
69,500,16,99533411,349576
69,500,16,99888211,348348
69,500,16,99733534,347346
69,500,16,99710442,345371
69,500,16,99760385,349128
69,500,16,99873688,348480
69,500,16,100037309,349424
69,500,16,99693429,347176
69,500,16,100138174,350866
69,500,16,99805220,348135
69,500,16,99719302,348413
69,500,16,99889640,347335
69,500,16,99671191,345605
69,500,16,99828598,346421
69,500,16,100216013,349905
69,500,16,100119438,348560
69,500,16,100345223,346791
69,500,16,99662324,348099
70,500,16,100943551,346531
70,500,16,100292796,347448
70,500,16,100120877,347528
70,500,16,100806624,348325
70,500,16,100093474,348154
70,500,16,101122247,347179
70,500,16,100380748,346492
70,500,16,100317335,346670
70,500,16,100949625,346645
70,500,16,100882582,345399
70,500,16,100876807,347818
70,500,16,100284694,348821
70,500,16,100745633,352462
70,500,16,100355606,345924
70,500,16,100144713,348732
70,500,16,100983101,345640
70,500,16,100185067,348577
70,500,16,100236007,351469
70,500,16,100176260,346606
70,500,16,100204515,347798
71,500,16,100096335,362952
71,500,16,99924050,364798
71,500,16,100487321,360474
71,500,16,100575624,362617
71,500,16,99731665,363220
71,500,16,99953833,363725
71,500,16,100132257,363325
71,500,16,100571843,364808
71,500,16,99712290,364138
71,500,16,100630738,364354
71,500,16,99795208,363271
71,500,16,100435861,363021
71,500,16,99653748,366527
71,500,16,101257270,367864
71,500,16,99750849,364037
71,500,16,99803781,363576
71,500,16,100211810,364954
71,500,16,99857435,365046
71,500,16,100374741,363279
71,500,16,100089187,364475
72,500,16,100152243,364170
72,500,16,100121742,359121
72,500,16,99884072,360749
72,500,16,100036834,359511
72,500,16,99914508,360021
72,500,16,99952390,360249
72,500,16,99937529,360360
72,500,16,99951792,359392
72,500,16,99860299,361103
72,500,16,100110828,361277
72,500,16,100068384,363746
72,500,16,100706012,360029
72,500,16,99876892,361489
72,500,16,100701642,360233
72,500,16,99849839,358679
72,500,16,100115010,358292
72,500,16,99933170,360330
72,500,16,99972608,358744
72,500,16,100191200,360470
72,500,16,100140043,359081
73,500,16,99732296,360446
73,500,16,99820032,363181
73,500,16,100023414,363778
73,500,16,99720749,362164
73,500,16,99841151,362510
73,500,16,99842426,360732
73,500,16,100353496,364537
73,500,16,99980486,363015
73,500,16,99807424,364576
73,500,16,100759666,362764
73,500,16,99734002,364011
73,500,16,99797487,361379
73,500,16,100621301,363851
73,500,16,99927576,362452
73,500,16,100481774,362521
73,500,16,99896711,361858
73,500,16,99733509,361994
73,500,16,99890116,361836
73,500,16,99965649,363460
73,500,16,100503205,362072
74,500,16,100087249,373561
74,500,16,101149118,374370
74,500,16,100183173,375213
74,500,16,100699530,373479
74,500,16,100258664,372693
74,500,16,100137774,374649
74,500,16,100022397,374288
74,500,16,100989617,373491
74,500,16,101058293,373655
74,500,16,100304449,373776
74,500,16,100012280,374139
74,500,16,100155930,375689
74,500,16,100536409,372392
74,500,16,100278554,375056
74,500,16,100132139,375389
74,500,16,100383991,372712
74,500,16,100248769,376460
74,500,16,100319680,373380
74,500,16,100219596,374463
74,500,16,100272542,372822
75,500,16,100810545,370093
75,500,16,100082038,371700
75,500,16,100070316,370141
75,500,16,100577647,370263
75,500,16,100517841,370620
75,500,16,100921496,370416
75,500,16,100366955,370839
75,500,16,100408884,371165
75,500,16,100079339,368522
75,500,16,100176405,371257
75,500,16,100688370,369400
75,500,16,100920096,370035
75,500,16,100076817,369364
75,500,16,100320765,371585
75,500,16,100803286,368563
75,500,16,100122756,369665
75,500,16,99960306,369499
75,500,16,100130535,371175
75,500,16,100023489,370352
75,500,16,99993603,372017
76,500,16,100760404,377988
76,500,16,101719289,379344
76,500,16,100914874,383172
76,500,16,100902283,385626
76,500,16,100773231,383354
76,500,16,100980888,379634
76,500,16,101291664,380983
76,500,16,100777243,378795
76,500,16,101297743,379784
76,500,16,101688381,379632
76,500,16,100767162,379519
76,500,16,100950233,380535
76,500,16,101026248,381027
76,500,16,101005604,383502
76,500,16,100852862,380110
76,500,16,101247150,380208
76,500,16,100871535,380016
76,500,16,101096447,386239
76,500,16,101618574,380973
76,500,16,101145232,381351
77,500,16,100026325,375185
77,500,16,99894959,376384
77,500,16,99256331,376888
77,500,16,99307303,375774
77,500,16,99553935,378893
77,500,16,99380548,377297
77,500,16,99210661,375691
77,500,16,99560400,377888
77,500,16,99201106,376690
77,500,16,99248111,380691
77,500,16,99356561,377661
77,500,16,99669713,376382
77,500,16,99333857,376598
77,500,16,99346344,377738
77,500,16,99289196,378004
77,500,16,99421070,377278
77,500,16,99918046,376259
77,500,16,99208175,376388
77,500,16,99196426,376166
77,500,16,99406495,377282
78,500,16,100107111,388712
78,500,16,99403526,387654
78,500,16,100112035,384720
78,500,16,99504868,384978
78,500,16,99362807,397741
78,500,16,99464606,384214
78,500,16,99380450,387284
78,500,16,99426170,383880
78,500,16,100169929,389313
78,500,16,99646660,383587
78,500,16,99404542,386476
78,500,16,99437383,384563
78,500,16,99331046,385862
78,500,16,99294080,385309
78,500,16,99964785,384280
78,500,16,100346290,382976
78,500,16,100138933,386956
78,500,16,99558300,386031
78,500,16,99421123,385301
78,500,16,99828912,385756
79,500,16,100927244,396653
79,500,16,101326875,393975
79,500,16,101043496,394668
79,500,16,101452648,395754
79,500,16,101091935,397219
79,500,16,101079250,394237
79,500,16,101521759,393792
79,500,16,101000037,394400
79,500,16,101618814,396932
79,500,16,100977362,396598
79,500,16,101193949,393678
79,500,16,101396432,395039
79,500,16,100993296,396203
79,500,16,101138281,397585
79,500,16,100964396,396793
79,500,16,101773769,394469
79,500,16,101307816,393753
79,500,16,101368978,394234
79,500,16,101651088,394644
79,500,16,101050494,393157
80,500,16,101597972,387709
80,500,16,101789541,392456
80,500,16,100630841,389959
80,500,16,101434373,390840
80,500,16,100463927,388267
80,500,16,100592190,387569
80,500,16,101247244,390153
80,500,16,100618941,390138
80,500,16,101437535,387731
80,500,16,100676951,388414
80,500,16,101699213,390883
80,500,16,100617521,388930
80,500,16,100496273,388166
80,500,16,100826311,389863
80,500,16,100586683,389876
80,500,16,101456838,390736
80,500,16,100792297,391450
80,500,16,100486532,389489
80,500,16,100415261,390103
80,500,16,101137144,390183
81,500,16,99793475,398131
81,500,16,99640432,395550
81,500,16,100145229,395473
81,500,16,99936492,397549
81,500,16,99627147,397692
81,500,16,99706608,396447
81,500,16,99671864,396240
81,500,16,99857131,396813
81,500,16,99856582,398396
81,500,16,100544821,395110
81,500,16,99855497,395183
81,500,16,99759306,399285
81,500,16,100061477,397646
81,500,16,100380152,396404
81,500,16,99972029,400044
81,500,16,99879625,402023
81,500,16,99785895,396701
81,500,16,99844040,396415
81,500,16,99925431,395726
81,500,16,99879302,396094
82,500,16,100812167,395718
82,500,16,100829857,399893
82,500,16,100856352,397835
82,500,16,101577203,396983
82,500,16,101052819,400964
82,500,16,100936045,399955
82,500,16,100750240,397135
82,500,16,101732780,397138
82,500,16,100880494,397570
82,500,16,101123626,398569
82,500,16,100847265,398545
82,500,16,101375380,396822
82,500,16,100941216,397341
82,500,16,100765444,398162
82,500,16,100775945,397237
82,500,16,102476525,396868
82,500,16,100901441,397575
82,500,16,101604409,397296
82,500,16,100820001,402301
82,500,16,101638054,401812
83,500,16,100551127,403030
83,500,16,101077832,401389
83,500,16,100737811,403284
83,500,16,100650787,399831
83,500,16,100934082,400931
83,500,16,100734430,402446
83,500,16,100612079,402236
83,500,16,100497472,400597
83,500,16,100920759,401618
83,500,16,101286584,397942
83,500,16,100977285,398865
83,500,16,100795139,404136
83,500,16,101643464,400558
83,500,16,101730454,399807
83,500,16,100540062,400331
83,500,16,100751063,400165
83,500,16,101511250,398297
83,500,16,101018965,400005
83,500,16,100746730,402349
83,500,16,100950517,410006
84,500,16,101836919,403214
84,500,16,101950488,401305
84,500,16,102076689,402121
84,500,16,101748683,401971
84,500,16,102467201,400673
84,500,16,101941340,402967
84,500,16,101912629,400408
84,500,16,101912991,401229
84,500,16,102632456,404911
84,500,16,102369483,403018
84,500,16,101926842,403228
84,500,16,101888109,401699
84,500,16,101739038,400653
84,500,16,102262968,402607
84,500,16,102512519,406096
84,500,16,101790756,399755
84,500,16,101836050,404537
84,500,16,101829736,402513
84,500,16,101861253,434557
84,500,16,102624542,403308
85,500,16,100160245,412239
85,500,16,99270736,413381
85,500,16,99111968,411773
85,500,16,99241221,409579
85,500,16,100141555,408686
85,500,16,99836184,412571
85,500,16,99171129,409316
85,500,16,100210913,412612
85,500,16,99274078,410408
85,500,16,99322940,412085
85,500,16,99176646,410201
85,500,16,100224533,411004
85,500,16,99187244,410492
85,500,16,99300441,442575
85,500,16,99210124,412502
85,500,16,99360398,412382
85,500,16,100119795,411568
85,500,16,99383191,413335
85,500,16,99295277,411380
85,500,16,99993675,411170
86,500,16,100592454,417263
86,500,16,101032114,414414
86,500,16,100617382,414382
86,500,16,100840973,414978
86,500,16,100585862,416811
86,500,16,101065507,413290
86,500,16,100548416,413197
86,500,16,100863492,416305
86,500,16,100620128,414767
86,500,16,100670966,411155
86,500,16,101125880,414461
86,500,16,100604003,413342
86,500,16,100499978,412801
86,500,16,101165360,411369
86,500,16,100674332,416253
86,500,16,100848338,413959
86,500,16,100663564,412301
86,500,16,100690842,413387
86,500,16,100474828,413132
86,500,16,100673284,413248
87,500,16,100711564,412415
87,500,16,100701115,414154
87,500,16,100678710,412325
87,500,16,100941465,411530
87,500,16,100769129,411513
87,500,16,100661593,415625
87,500,16,100721800,413792
87,500,16,101665767,416151
87,500,16,100703135,413613
87,500,16,100820851,412506
87,500,16,100789216,412678
87,500,16,101112068,412881
87,500,16,100917422,413949
87,500,16,100805517,413190
87,500,16,101439294,410606
87,500,16,101707807,411691
87,500,16,100855398,411553
87,500,16,100863666,412648
87,500,16,101025366,411756
87,500,16,100855476,412967
88,500,16,102344035,417291
88,500,16,102044920,417546
88,500,16,101144153,419604
88,500,16,101632769,418328
88,500,16,102408122,417122
88,500,16,102492356,417518
88,500,16,101196298,416327
88,500,16,102157750,416984
88,500,16,101823075,417763
88,500,16,101355898,418503
88,500,16,102354806,421118
88,500,16,102146307,418300
88,500,16,101196612,416802
88,500,16,101238179,419965
88,500,16,102351749,415486
88,500,16,102245489,420009
88,500,16,101336342,417078
88,500,16,101810960,421129
88,500,16,101115102,414821
88,500,16,101481908,418230
89,500,16,101282247,417551
89,500,16,101302164,416841
89,500,16,101128567,417206
89,500,16,101414200,415484
89,500,16,101248404,413591
89,500,16,101250768,413985
89,500,16,101249219,415590
89,500,16,102405226,420227
89,500,16,102088215,415762
89,500,16,101250684,415409
89,500,16,101885025,415455
89,500,16,101503454,417456
89,500,16,101081069,415109
89,500,16,101239218,415518
89,500,16,101382027,415711
89,500,16,101221562,414913
89,500,16,101344085,415711
89,500,16,101572319,415335
89,500,16,101963902,415447
89,500,16,101316928,416440
90,500,16,102102886,462556
90,500,16,102273529,427165
90,500,16,102306032,428396
90,500,16,102194850,426888
90,500,16,102104524,429626
90,500,16,102223702,428172
90,500,16,103024202,427421
90,500,16,102774866,429170
90,500,16,102264162,429371
90,500,16,102236216,430151
90,500,16,102067788,428318
90,500,16,102152738,428509
90,500,16,102510162,426729
90,500,16,102148267,430971
90,500,16,102028464,427614
90,500,16,102760355,428193
90,500,16,102160298,425772
90,500,16,102322226,428661
90,500,16,102555036,430554
90,500,16,102242707,429081
91,500,16,101720452,435058
91,500,16,100753703,433006
91,500,16,100806570,435120
91,500,16,100966015,435657
91,500,16,100867241,434422
91,500,16,100967080,430658
91,500,16,101868641,435674
91,500,16,101584360,434327
91,500,16,100797936,433661
91,500,16,100969484,436162
91,500,16,101635697,432824
91,500,16,101541944,433312
91,500,16,100885361,433537
91,500,16,101631660,432939
91,500,16,100905146,438313
91,500,16,100903361,435439
91,500,16,101957333,433684
91,500,16,100971601,433704
91,500,16,100763854,435464
91,500,16,100966713,434234
92,500,16,100536344,457501
92,500,16,100547510,428098
92,500,16,101565548,429276
92,500,16,101599421,428181
92,500,16,100404038,431444
92,500,16,100665786,429018
92,500,16,101218904,427040
92,500,16,101357036,430807
92,500,16,101848171,429417
92,500,16,100672088,427352
92,500,16,101510437,429382
92,500,16,101694612,430049
92,500,16,101528681,427189
92,500,16,101744880,428394
92,500,16,101236563,427742
92,500,16,100471925,427649
92,500,16,101006070,428606
92,500,16,100636026,432140
92,500,16,100442647,427783
92,500,16,100535034,426671
93,500,16,101601673,434930
93,500,16,101688297,436421
93,500,16,101808627,435775
93,500,16,101983922,434642
93,500,16,101648510,436801
93,500,16,101680808,435774
93,500,16,102114549,433996
93,500,16,101811288,435110
93,500,16,101696094,435344
93,500,16,101801705,434037
93,500,16,101692929,434151
93,500,16,101763151,437339
93,500,16,102064467,437219
93,500,16,101617045,435524
93,500,16,102915611,436633
93,500,16,102790771,433314
93,500,16,102977341,435843
93,500,16,101675558,433975
93,500,16,101675337,433144
93,500,16,102435694,434129
94,500,16,100664984,438020
94,500,16,100784938,436800
94,500,16,101658167,436512
94,500,16,100727522,439765
94,500,16,101561887,439516
94,500,16,101546784,437319
94,500,16,100902388,440358
94,500,16,101087993,436930
94,500,16,100792268,437367
94,500,16,101098141,438873
94,500,16,101220950,441591
94,500,16,100742564,439039
94,500,16,100809725,442601
94,500,16,100729406,437144
94,500,16,100738909,440998
94,500,16,100773923,438977
94,500,16,100760245,436784
94,500,16,101620139,438590
94,500,16,101086608,438037
94,500,16,100717868,439439
95,500,16,101378386,439650
95,500,16,101358002,441980
95,500,16,102152023,441873
95,500,16,101675639,441866
95,500,16,101232383,446019
95,500,16,101362534,442013
95,500,16,102015243,441392
95,500,16,102256049,441620
95,500,16,102070124,440196
95,500,16,101351760,441201
95,500,16,101263052,440653
95,500,16,101501604,475575
95,500,16,102031569,443658
95,500,16,101429803,443031
95,500,16,101213870,442910
95,500,16,102894822,442960
95,500,16,102142379,472319
95,500,16,101516963,441509
95,500,16,101325369,443615
95,500,16,101800717,443196
96,500,16,101091799,445840
96,500,16,101508085,448441
96,500,16,101463162,445947
96,500,16,101299117,443929
96,500,16,100519504,446927
96,500,16,100414954,446156
96,500,16,101568491,444108
96,500,16,100229355,444430
96,500,16,100356473,445115
96,500,16,100372569,445892
96,500,16,100262765,448889
96,500,16,101439830,444559
96,500,16,101512985,445476
96,500,16,100384946,445282
96,500,16,100401378,444974
96,500,16,101674864,444398
96,500,16,100984079,444257
96,500,16,101777070,445654
96,500,16,100532204,445687
96,500,16,101311277,445845
97,500,16,101590769,459302
97,500,16,101716703,459329
97,500,16,101195887,457913
97,500,16,101078664,457014
97,500,16,101488111,459044
97,500,16,101099284,462002
97,500,16,101309272,459801
97,500,16,101181891,458635
97,500,16,101503815,459025
97,500,16,101143145,457759
97,500,16,101206831,457676
97,500,16,101066411,458065
97,500,16,101190875,456071
97,500,16,101356468,457345
97,500,16,101132742,459230
97,500,16,101299139,455764
97,500,16,102359926,458065
97,500,16,101125909,456564
97,500,16,101231325,460725
97,500,16,101433995,458335
98,500,16,100434212,458334
98,500,16,101069145,458119
98,500,16,100714708,462413
98,500,16,100613694,458021
98,500,16,100458760,457856
98,500,16,100502892,461281
98,500,16,101647374,458392
98,500,16,101026771,463243
98,500,16,100668321,458110
98,500,16,100653593,460219
98,500,16,100262120,458392
98,500,16,101014096,456264
98,500,16,100434632,457767
98,500,16,100385504,458574
98,500,16,101417810,463101
98,500,16,100670254,461084
98,500,16,100477088,458010
98,500,16,100479593,458118
98,500,16,101669387,457176
98,500,16,100641229,465403
99,500,16,101968459,465768
99,500,16,102188495,465413
99,500,16,101990947,463414
99,500,16,102000947,464677
99,500,16,101967096,465097
99,500,16,102016509,462672
99,500,16,101854767,465254
99,500,16,102270419,464570
99,500,16,101988703,464482
99,500,16,102366924,464893
99,500,16,101926424,463958
99,500,16,102110340,462133
99,500,16,101988720,463740
99,500,16,102095527,466688
99,500,16,101938220,465245
99,500,16,102140223,462994
99,500,16,102159983,465696
99,500,16,102021769,463786
99,500,16,101881034,465334
99,500,16,102057800,467408
100,500,16,100059711,463343
100,500,16,99689245,463282
100,500,16,99791347,466200
100,500,16,100384154,467200
100,500,16,100844369,463681
100,500,16,100232264,466079
100,500,16,100330948,464588
100,500,16,99614521,468204
100,500,16,100993554,465023
100,500,16,99695832,464736
100,500,16,99799685,465868
100,500,16,99766904,467545
100,500,16,99734734,463228
100,500,16,99632033,464281
100,500,16,100034773,464814
100,500,16,99728624,464433
100,500,16,99870294,467604
100,500,16,99801828,463141
100,500,16,99686823,465465
100,500,16,99662757,465320
100,1,16,2903662,339902
100,1,16,2896099,338759
100,1,16,2898470,338823
100,1,16,2911902,342516
100,1,16,2888855,337590
100,1,16,2903585,339706
100,1,16,2891587,338683
100,1,16,2893615,339629
100,1,16,2895200,337282
100,1,16,2887637,338317
100,1,16,2900003,337146
100,1,16,2885705,337190
100,1,16,2903702,340457
100,1,16,2887844,337645
100,1,16,2882198,337874
100,1,16,2923931,337590
100,1,16,2901877,337243
100,1,16,2898219,338189
100,1,16,2890830,339189
100,1,16,2881395,339619
100,10,16,4820045,347274
100,10,16,4812788,349606
100,10,16,4856276,349147
100,10,16,4820328,346234
100,10,16,4826282,347018
100,10,16,4795519,347504
100,10,16,4788135,348708
100,10,16,4812940,348173
100,10,16,4820640,348154
100,10,16,4834720,345881
100,10,16,4816568,348814
100,10,16,4824262,345808
100,10,16,4829745,346570
100,10,16,4818874,347872
100,10,16,4817708,350233
100,10,16,4812777,346485
100,10,16,4813813,347283
100,10,16,4834889,347970
100,10,16,4794064,347386
100,10,16,4801795,346398
100,19,16,6797609,349721
100,19,16,6805802,350524
100,19,16,6785312,350711
100,19,16,6798391,350647
100,19,16,6804853,350512
100,19,16,6799304,349191
100,19,16,6812380,350062
100,19,16,6817782,347796
100,19,16,6761717,349229
100,19,16,6792306,350049
100,19,16,6819252,349830
100,19,16,6815480,349345
100,19,16,6807941,349167
100,19,16,6816056,349786
100,19,16,6857902,349859
100,19,16,6810187,350794
100,19,16,6831682,349979
100,19,16,6802604,350684
100,19,16,6801679,353358
100,19,16,6799446,349146
100,28,16,8828493,359180
100,28,16,8809951,358818
100,28,16,8833948,360069
100,28,16,8795599,357865
100,28,16,8818481,358521
100,28,16,8867179,358794
100,28,16,8853758,357754
100,28,16,8818872,358700
100,28,16,8789960,356867
100,28,16,8793728,360056
100,28,16,8821039,360221
100,28,16,8825074,357896
100,28,16,8826832,359178
100,28,16,8778952,359586
100,28,16,8778813,358121
100,28,16,8895307,358312
100,28,16,8861581,356514
100,28,16,8750366,359751
100,28,16,8828245,358070
100,28,16,8816058,360799
100,37,16,10600671,352524
100,37,16,10591332,352982
100,37,16,10591177,352382
100,37,16,10609615,351587
100,37,16,10607569,352512
100,37,16,10624891,351127
100,37,16,10604065,352202
100,37,16,10626984,351660
100,37,16,10767492,354523
100,37,16,10591300,351037
100,37,16,10539368,351793
100,37,16,10531918,353687
100,37,16,10626207,352652
100,37,16,10561418,353397
100,37,16,10544324,352890
100,37,16,10569947,350462
100,37,16,10629493,351568
100,37,16,10587977,353930
100,37,16,10508959,351419
100,37,16,10539529,352080
100,46,16,12453727,357929
100,46,16,12392288,355952
100,46,16,12467428,355947
100,46,16,12478457,360823
100,46,16,12386115,358315
100,46,16,12453588,356806
100,46,16,12428416,357028
100,46,16,12375667,358363
100,46,16,12463701,358143
100,46,16,12504639,357236
100,46,16,12442332,357128
100,46,16,12464420,356619
100,46,16,12466068,360490
100,46,16,12479707,358350
100,46,16,12523104,356779
100,46,16,12495144,356811
100,46,16,12468998,357061
100,46,16,12446749,359383
100,46,16,12461128,357136
100,46,16,12502490,357173
100,55,16,14223942,361430
100,55,16,14217889,362494
100,55,16,14171904,360836
100,55,16,14121025,362794
100,55,16,14216666,361008
100,55,16,14211926,363694
100,55,16,14230708,362212
100,55,16,14096837,361053
100,55,16,14212907,362083
100,55,16,14221701,362146
100,55,16,14226785,363594
100,55,16,14253973,364161
100,55,16,14122151,361924
100,55,16,14219394,362044
100,55,16,14282366,362872
100,55,16,14172315,362526
