Pallet: "utility", Extrinsic: "approve_as_multi_create", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
13,10000,57984,53424
13,10000,57690,52909
13,10000,57600,53228
13,10000,57837,52753
13,10000,57556,52825
13,10000,57597,53108
13,10000,57600,52843
13,10000,57834,52985
13,10000,57404,53075
13,10000,57237,52996
13,10000,57782,52865
13,10000,57814,52748
13,10000,57373,52696
13,10000,57537,52871
13,10000,58004,52938
13,10000,57647,52783
13,10000,57506,53082
13,10000,57970,52995
13,10000,57499,53015
14,10000,59058,53398
14,10000,58016,53007
14,10000,57999,52637
14,10000,57942,52527
14,10000,57509,52389
14,10000,57646,52579
14,10000,58242,52481
14,10000,57120,52644
14,10000,57341,52663
14,10000,57927,52708
14,10000,57417,53062
14,10000,57725,53030
14,10000,57793,52501
14,10000,57803,52803
14,10000,57912,52620
14,10000,58267,52678
14,10000,57853,52405
14,10000,58396,52409
14,10000,57919,52641
14,10000,57932,52692
15,10000,58959,51630
15,10000,58458,51028
15,10000,58093,51104
15,10000,57590,51221
15,10000,57660,50875
15,10000,57902,50736
15,10000,58197,51296
15,10000,57447,50763
15,10000,57585,50731
15,10000,57834,50987
15,10000,58170,50736
15,10000,58255,50738
15,10000,58192,51004
15,10000,57460,50812
15,10000,57777,50589
15,10000,58027,50976
15,10000,57815,51013
15,10000,58277,50950
15,10000,57856,51250
15,10000,57886,50952
16,10000,60111,54344
16,10000,58329,53265
16,10000,60167,53663
16,10000,58991,53229
16,10000,59156,52874
16,10000,58310,53247
16,10000,58721,53106
16,10000,77640,66288
16,10000,58445,52953
16,10000,58364,53188
16,10000,59563,52841
16,10000,58875,54749
16,10000,58086,55968
16,10000,58962,53230
16,10000,58370,53080
16,10000,58439,52759
16,10000,58841,53246
16,10000,58508,53264
16,10000,58797,52806
16,10000,59027,53278
17,10000,60069,54694
17,10000,59207,53534
17,10000,59271,54311
17,10000,59174,53284
17,10000,58941,52889
17,10000,58381,53138
17,10000,59244,53451
17,10000,61631,54835
17,10000,58722,53468
17,10000,58142,53337
17,10000,58799,53132
17,10000,58591,52953
17,10000,59950,54334
17,10000,59183,53619
17,10000,58761,53024
17,10000,57760,53165
17,10000,58475,52879
17,10000,58640,53096
17,10000,58288,54485
17,10000,58417,52872
18,10000,59122,53638
18,10000,57892,53372
18,10000,59196,53947
18,10000,58775,54091
18,10000,57676,52902
18,10000,58454,53063
18,10000,59189,54066
18,10000,57978,52582
18,10000,58405,53201
18,10000,58424,54315
18,10000,57788,53031
18,10000,60012,53591
18,10000,58058,53339
18,10000,58780,54229
18,10000,58348,53261
18,10000,58984,54388
18,10000,59028,53992
18,10000,58104,53173
18,10000,58347,52893
18,10000,57881,52995
19,10000,60997,57728
19,10000,59416,53458
19,10000,60431,54486
19,10000,59718,52909
19,10000,59642,53113
19,10000,59211,54250
19,10000,59322,53052
19,10000,60306,54028
19,10000,59174,52918
19,10000,60595,53166
19,10000,59480,54478
19,10000,58560,53045
19,10000,60343,54094
19,10000,60299,53024
19,10000,60075,53210
19,10000,59674,53961
19,10000,59425,53180
19,10000,60504,53784
19,10000,60509,53807
19,10000,60025,53332
20,10000,60316,56447
20,10000,60645,52419
20,10000,59810,51423
20,10000,59835,51069
20,10000,59564,52016
20,10000,60481,51909
20,10000,59944,51437
20,10000,59753,50959
20,10000,59874,51793
20,10000,60126,51777
20,10000,60016,51857
20,10000,59692,50932
20,10000,59308,52219
20,10000,60018,50854
20,10000,60569,51869
20,10000,62360,51347
20,10000,60561,51607
20,10000,59333,51234
20,10000,60304,51957
20,10000,59627,51041
21,10000,59980,54691
21,10000,59573,54017
21,10000,60086,53891
21,10000,58955,54519
21,10000,58989,53207
21,10000,59927,53867
21,10000,58759,53177
21,10000,58974,54159
21,10000,59562,54279
21,10000,58708,53634
21,10000,59266,54164
21,10000,59062,53796
21,10000,61652,54755
21,10000,59349,53111
21,10000,58957,54080
21,10000,59800,55020
21,10000,59227,53317
21,10000,58364,54450
21,10000,59743,54135
21,10000,59194,53869
22,10000,60702,54952
22,10000,59246,54657
22,10000,59260,53983
22,10000,59250,54872
22,10000,60198,54719
22,10000,58992,54594
22,10000,59221,54227
22,10000,59800,54673
22,10000,60297,53111
22,10000,58920,54094
22,10000,59739,54349
22,10000,59087,53504
22,10000,59206,54522
22,10000,59301,54539
22,10000,59066,54335
22,10000,59443,53506
22,10000,60542,54069
22,10000,59553,54637
22,10000,59656,53927
22,10000,59736,54298
23,10000,59867,52210
23,10000,60240,51785
23,10000,59690,51013
23,10000,58558,52014
23,10000,59645,51915
23,10000,59030,51820
23,10000,59906,52166
23,10000,58712,51137
23,10000,59081,51876
23,10000,59333,52072
23,10000,59173,51669
23,10000,59520,55676
23,10000,58650,51350
23,10000,58587,52006
23,10000,59302,51957
23,10000,60032,52417
23,10000,59045,52060
23,10000,59408,50927
23,10000,59208,52001
23,10000,61049,52129
24,10000,62283,54445
24,10000,61883,54591
24,10000,60617,54768
24,10000,61224,54152
24,10000,60468,53527
24,10000,60027,54492
24,10000,60785,53549
24,10000,60421,53892
24,10000,61042,53965
24,10000,60458,54140
24,10000,61816,54296
24,10000,61387,54526
24,10000,61498,54612
24,10000,60421,54992
24,10000,61263,54650
24,10000,60281,53803
24,10000,60317,54176
24,10000,60719,53976
24,10000,60246,54404
24,10000,60824,54265
25,10000,61406,52902
25,10000,62049,52632
25,10000,60302,52857
25,10000,60973,52591
25,10000,60303,52564
25,10000,60816,52619
25,10000,60725,52293
25,10000,60909,52393
25,10000,60721,52585
25,10000,60923,52627
25,10000,60126,52342
25,10000,60995,52538
25,10000,60657,52812
25,10000,60543,52188
25,10000,60649,52281
25,10000,61004,52636
25,10000,60436,52638
25,10000,60842,52727
25,10000,60267,52577
25,10000,60983,52077
26,10000,61039,55379
26,10000,60238,54068
26,10000,60301,55962
26,10000,59756,54458
26,10000,60104,54282
26,10000,59709,54192
26,10000,61018,54949
26,10000,59846,54865
26,10000,60225,54733
26,10000,60479,55761
26,10000,59894,54670
26,10000,60142,54433
26,10000,58975,54540
26,10000,60463,54651
26,10000,59106,54337
26,10000,60376,54441
26,10000,60712,55275
26,10000,59755,55196
26,10000,60048,55165
26,10000,59565,57564
27,10000,62217,54773
27,10000,59394,54894
27,10000,60191,55245
27,10000,60974,54562
27,10000,59433,54113
27,10000,59688,54260
27,10000,59880,54781
27,10000,60397,54190
27,10000,60225,54246
27,10000,59966,54248
27,10000,60277,54254
27,10000,59582,54873
27,10000,59349,54056
27,10000,60160,54089
27,10000,58893,54201
27,10000,59647,55329
27,10000,60051,54190
27,10000,59496,54190
27,10000,60146,53828
27,10000,60429,54844
28,10000,62233,54853
28,10000,61616,54697
28,10000,61701,55839
28,10000,61050,55206
28,10000,62051,55405
28,10000,61811,55638
28,10000,60999,54411
28,10000,61030,54892
28,10000,61528,55285
28,10000,61385,55277
28,10000,61464,54921
28,10000,61084,55797
28,10000,61253,55257
28,10000,61404,54989
28,10000,61002,55418
28,10000,62331,54715
28,10000,61691,54958
28,10000,60567,55908
28,10000,61648,55476
28,10000,61063,54733
29,10000,61459,56042
29,10000,59896,54399
29,10000,59790,55077
29,10000,59524,54489
29,10000,60160,55808
29,10000,60003,55126
29,10000,60004,54251
29,10000,60957,55380
29,10000,59380,54619
29,10000,59708,55311
29,10000,62482,82804
29,10000,59780,55147
29,10000,59912,55009
29,10000,59692,54194
29,10000,60868,54947
29,10000,59124,54818
29,10000,61122,55111
29,10000,60510,54465
29,10000,59873,54937
29,10000,60212,54803
30,10000,62214,52559
30,10000,61402,53689
30,10000,61301,52969
30,10000,61051,52439
30,10000,61120,53115
30,10000,61590,52711
30,10000,61298,52885
30,10000,60314,52409
30,10000,61410,52873
30,10000,60939,52760
30,10000,60884,53310
30,10000,60852,53345
30,10000,61160,52843
30,10000,61178,52295
30,10000,61192,53467
30,10000,61034,53380
30,10000,60344,53532
30,10000,61995,53098
30,10000,61550,52475
30,10000,60545,53441
31,10000,62357,55066
31,10000,61052,54737
31,10000,61283,55316
31,10000,61109,54093
31,10000,61558,55471
31,10000,61506,55521
31,10000,78156,67869
31,10000,61231,54814
31,10000,60399,55168
31,10000,61878,54554
31,10000,61645,55336
31,10000,61044,55901
31,10000,61084,54294
31,10000,61452,55258
31,10000,60572,54123
31,10000,61579,55113
31,10000,62296,55039
31,10000,61314,55125
31,10000,61663,54805
31,10000,61706,55095
32,10000,60716,51879
32,10000,59927,53096
32,10000,60441,53123
32,10000,60009,52604
32,10000,60437,53019
32,10000,59890,52657
32,10000,59880,52576
32,10000,60733,52681
32,10000,60259,51962
32,10000,60639,52833
32,10000,59713,52533
32,10000,60136,52581
32,10000,60552,52834
32,10000,60050,52550
32,10000,59807,52547
32,10000,61267,52892
32,10000,59957,52001
32,10000,59830,52410
32,10000,60573,52447
32,10000,59826,53252
33,10000,62193,56199
33,10000,61499,55927
33,10000,61557,55775
33,10000,64351,55337
33,10000,61743,54965
33,10000,60939,54846
33,10000,62201,55343
33,10000,61095,55188
33,10000,60691,54246
33,10000,61787,54732
33,10000,61711,55353
33,10000,60998,55311
33,10000,61850,55471
33,10000,61666,55007
33,10000,64557,55876
33,10000,61251,55813
33,10000,61241,55132
33,10000,62252,55609
33,10000,60776,54790
33,10000,60933,55060
34,10000,62567,55407
34,10000,61676,55592
34,10000,61403,55601
34,10000,62493,55489
34,10000,61486,55432
34,10000,62901,56232
34,10000,62077,55080
34,10000,61349,55464
34,10000,62045,54930
34,10000,61676,55384
34,10000,61576,55320
34,10000,62764,55547
34,10000,61974,55102
34,10000,62340,55690
34,10000,61648,55407
34,10000,61616,55518
34,10000,62010,55958
34,10000,62143,55656
34,10000,62721,55196
34,10000,61489,55555
35,10000,62620,55600
35,10000,61194,55364
35,10000,60581,55548
35,10000,60668,55659
35,10000,61038,55636
35,10000,60785,54987
35,10000,60809,55286
35,10000,60897,55572
35,10000,61215,55037
35,10000,60734,54938
35,10000,60724,55595
35,10000,60919,55124
35,10000,61809,55467
35,10000,61143,55277
35,10000,61600,54940
35,10000,60430,55069
35,10000,60355,55015
35,10000,61171,55399
35,10000,60383,55056
35,10000,60521,58382
36,10000,64319,55817
36,10000,62800,55990
36,10000,63431,56290
36,10000,62663,55612
36,10000,62792,55392
36,10000,62280,55676
36,10000,62054,56347
36,10000,63146,55229
36,10000,62966,54806
36,10000,63762,55191
36,10000,62719,54800
36,10000,62737,55219
36,10000,63262,55298
36,10000,62434,55975
36,10000,62769,55686
36,10000,63675,54266
36,10000,62495,55272
36,10000,62693,55652
36,10000,61879,55723
36,10000,61745,55129
37,10000,61993,51659
37,10000,61453,52209
37,10000,61780,52792
37,10000,61372,53061
37,10000,60452,52036
37,10000,60814,52083
37,10000,60054,51854
37,10000,61747,52392
37,10000,60648,51647
37,10000,60792,52196
37,10000,61206,52414
37,10000,60618,53492
37,10000,61448,52368
37,10000,60396,52398
37,10000,60273,51970
37,10000,60348,52428
37,10000,60293,51931
37,10000,60841,52755
37,10000,60547,53017
37,10000,60170,52939
38,10000,63629,55225
38,10000,62467,55212
38,10000,62702,54761
38,10000,61946,55716
38,10000,61328,55673
38,10000,62986,54970
38,10000,62633,55076
38,10000,63771,54935
38,10000,62240,54369
38,10000,62339,55579
38,10000,62646,56014
38,10000,62504,55185
38,10000,62901,55062
38,10000,62519,54936
38,10000,61911,59122
38,10000,62004,56606
38,10000,62530,55046
38,10000,62331,55334
38,10000,63218,55357
38,10000,62829,55318
39,10000,63266,54917
39,10000,61847,54575
39,10000,62579,54587
39,10000,61627,53594
39,10000,62473,55095
39,10000,62078,54897
39,10000,62125,54438
39,10000,63249,55269
39,10000,61562,54525
39,10000,62120,55294
39,10000,61737,54328
39,10000,62789,55270
39,10000,62060,54209
39,10000,62181,55126
39,10000,61804,55511
39,10000,62202,53946
39,10000,62392,54226
39,10000,61507,54805
39,10000,62153,58498
39,10000,62124,54617
40,10000,62169,52327
40,10000,61197,51909
40,10000,61417,53842
40,10000,61983,52452
40,10000,60422,52188
40,10000,60944,53054
40,10000,60901,52102
40,10000,61313,52979
40,10000,61617,52527
40,10000,61318,53475
40,10000,62148,52891
40,10000,62485,52158
40,10000,61386,52760
40,10000,61837,53136
40,10000,61157,52476
40,10000,60916,52150
40,10000,61314,53299
40,10000,62520,52523
40,10000,61717,53043
40,10000,60714,51717
41,10000,62861,53196
41,10000,60308,52639
41,10000,60792,51873
41,10000,61068,53720
41,10000,61904,52502
41,10000,61030,51662
41,10000,60984,53143
41,10000,61254,52705
41,10000,61436,52256
41,10000,61727,53427
41,10000,61312,52131
41,10000,61830,51758
41,10000,61126,53394
41,10000,61199,55347
41,10000,62017,52571
41,10000,61126,53142
41,10000,61593,51879
41,10000,60761,51892
41,10000,61275,52751
41,10000,61189,51953
42,10000,64175,54899
42,10000,62561,55311
42,10000,62473,54815
42,10000,63305,54966
42,10000,62314,54676
42,10000,63680,54658
42,10000,63432,55063
42,10000,63056,54945
42,10000,63206,54603
42,10000,62991,56051
42,10000,62658,55463
42,10000,62726,54394
42,10000,63022,54982
42,10000,62859,54515
42,10000,62947,55573
42,10000,62332,55690
42,10000,63784,54377
42,10000,62751,55829
42,10000,64259,55140
42,10000,62669,54382
43,10000,63579,54786
43,10000,62539,54615
43,10000,62783,55375
43,10000,62236,54869
43,10000,61787,55288
43,10000,62377,54913
43,10000,62629,54465
43,10000,63131,54860
43,10000,62223,54475
43,10000,66299,55587
43,10000,62514,54598
43,10000,62359,55388
43,10000,62565,54659
43,10000,61654,54482
43,10000,61967,54772
43,10000,62413,54801
43,10000,62655,55528
43,10000,62747,54574
43,10000,63140,54700
43,10000,62391,54919
44,10000,63438,54277
44,10000,63011,54252
44,10000,62429,54633
44,10000,62589,54155
44,10000,62249,54606
44,10000,62544,55335
44,10000,62723,54535
44,10000,63273,55043
44,10000,62877,54621
44,10000,63319,56321
44,10000,62333,54491
44,10000,63297,55401
44,10000,63308,54750
44,10000,62642,54929
44,10000,62758,55119
44,10000,62807,54631
44,10000,62553,53944
44,10000,62492,54415
44,10000,62968,54659
44,10000,62892,54405
45,10000,63710,52331
45,10000,61974,52752
45,10000,63030,52426
45,10000,61598,52287
45,10000,63377,52664
45,10000,62548,52524
45,10000,61863,53006
45,10000,62290,52263
45,10000,63170,52136
45,10000,62035,52957
45,10000,62899,52610
45,10000,62383,53243
45,10000,62665,52124
45,10000,61852,53797
45,10000,62083,52142
45,10000,62162,53566
45,10000,62010,51872
45,10000,63247,53507
45,10000,61783,52322
45,10000,62748,52678
46,10000,62587,54688
46,10000,76579,54658
46,10000,61626,54354
46,10000,62830,54438
46,10000,62619,54809
46,10000,62303,53902
46,10000,62708,54515
46,10000,62264,54064
46,10000,62051,54247
46,10000,62233,54847
46,10000,62658,54436
46,10000,62167,54723
46,10000,62501,54615
46,10000,61744,54653
46,10000,62416,54135
46,10000,62412,54335
46,10000,62319,54251
46,10000,63112,54188
46,10000,62709,54813
46,10000,62049,54258
47,10000,64217,55522
47,10000,62423,54729
47,10000,63979,54767
47,10000,61985,55715
47,10000,62810,54801
47,10000,61931,54994
47,10000,62573,55554
47,10000,61745,54865
47,10000,61777,57954
47,10000,62123,55209
47,10000,62726,54786
47,10000,62254,55314
47,10000,61978,54517
47,10000,62246,54777
47,10000,61844,54942
47,10000,62599,54614
47,10000,62297,55269
47,10000,61985,54649
47,10000,62455,54381
47,10000,62412,54518
48,10000,63419,54342
48,10000,62171,53978
48,10000,61897,54549
48,10000,62793,53845
48,10000,61977,54367
48,10000,62646,54347
48,10000,62894,54395
48,10000,62732,54035
48,10000,62407,54464
48,10000,62406,53772
48,10000,63387,54211
48,10000,62555,53977
48,10000,62535,54350
48,10000,62421,54276
48,10000,62279,54899
48,10000,63470,54421
48,10000,63152,55095
48,10000,62423,54657
48,10000,62949,54267
48,10000,63001,55201
49,10000,63311,54671
49,10000,62056,55077
49,10000,62823,55437
49,10000,62639,54609
49,10000,61784,54634
49,10000,63283,54556
49,10000,62497,54865
49,10000,61802,54243
49,10000,62055,55253
49,10000,62320,54369
49,10000,62570,54409
49,10000,61762,55107
49,10000,61935,55114
49,10000,62670,54890
49,10000,62178,54066
49,10000,62412,54870
49,10000,62982,54591
49,10000,63170,54503
49,10000,62424,54639
49,10000,62500,55029
50,10000,62799,54452
50,10000,62259,54306
50,10000,61381,54184
50,10000,61634,54873
50,10000,62312,54283
50,10000,62229,54723
50,10000,62521,54544
50,10000,61665,54478
50,10000,62033,54862
50,10000,62971,54382
50,10000,62213,54441
50,10000,61636,54735
50,10000,62431,54916
50,10000,62882,54124
50,10000,62253,54259
50,10000,61785,54282
50,10000,62107,54574
50,10000,62200,54975
50,10000,65964,54671
50,10000,63017,54484
51,10000,64166,54499
51,10000,62666,54160
51,10000,63456,54612
51,10000,62651,54372
51,10000,63323,54168
51,10000,62698,53884
51,10000,62812,54171
51,10000,62673,54751
51,10000,64098,54492
51,10000,62814,54165
51,10000,63611,53822
51,10000,62408,54391
51,10000,62989,54360
51,10000,63590,54579
51,10000,63559,54188
51,10000,63594,54399
51,10000,63621,54589
51,10000,62125,54240
51,10000,63214,53813
51,10000,63443,54784
52,10000,64714,54592
52,10000,66638,54778
52,10000,63399,54127
52,10000,63349,54676
52,10000,63024,54938
52,10000,63082,55149
52,10000,63746,55557
52,10000,63775,54545
52,10000,63305,54585
52,10000,63876,54431
52,10000,63505,54080
52,10000,63418,54149
52,10000,63228,53833
52,10000,63422,54363
52,10000,63772,54357
52,10000,64254,54709
52,10000,64110,54718
52,10000,63191,54527
52,10000,67135,54512
52,10000,63266,53999
53,10000,64309,54375
53,10000,61922,53921
53,10000,62325,55354
53,10000,62434,53961
53,10000,62868,54865
53,10000,62965,54592
53,10000,62879,54479
53,10000,62684,54257
53,10000,62507,54352
53,10000,62250,54876
53,10000,62454,54556
53,10000,62630,54696
53,10000,61708,53885
53,10000,62560,54570
53,10000,61830,53872
53,10000,62355,55228
53,10000,61771,53938
53,10000,62780,54801
53,10000,62679,54466
53,10000,62912,54805
54,10000,62869,52344
54,10000,63202,52180
54,10000,62840,52279
54,10000,62698,52285
54,10000,62791,52708
54,10000,61960,52428
54,10000,62829,52668
54,10000,61858,51910
54,10000,62460,52236
54,10000,62733,52778
54,10000,62924,52525
54,10000,62293,52285
54,10000,62677,52413
54,10000,62319,55040
54,10000,61892,51972
54,10000,62346,51872
54,10000,61781,52191
54,10000,61959,52145
54,10000,61736,53162
54,10000,62075,52185
55,10000,63230,54671
55,10000,64004,54789
55,10000,62174,54985
55,10000,62743,55124
55,10000,62890,54700
55,10000,62145,54577
55,10000,63781,55748
55,10000,62899,55110
55,10000,63784,54952
55,10000,63197,54839
55,10000,63171,54720
55,10000,62753,54203
55,10000,66535,54893
55,10000,64015,55086
55,10000,63066,55028
55,10000,64572,54990
55,10000,63689,54929
55,10000,64708,55590
55,10000,63115,54956
55,10000,63778,55627
56,10000,67726,55242
56,10000,64045,55256
56,10000,64776,55511
56,10000,63158,55005
56,10000,63205,55337
56,10000,63199,54193
56,10000,64149,54549
56,10000,62979,55417
56,10000,64205,54594
56,10000,63416,55467
56,10000,63473,54841
56,10000,63551,54257
56,10000,62439,54908
56,10000,62803,55228
56,10000,62828,55086
56,10000,63505,55233
56,10000,63427,55163
56,10000,63355,55112
56,10000,63777,54969
56,10000,63194,54759
57,10000,62810,52335
57,10000,62031,53336
57,10000,62389,52150
57,10000,62579,52978
57,10000,62610,52152
57,10000,63438,52690
57,10000,62900,53398
57,10000,63284,52265
57,10000,62140,52518
57,10000,62552,51796
57,10000,64034,52305
57,10000,63311,52409
57,10000,62701,52373
57,10000,62780,52044
57,10000,62607,52835
57,10000,62443,52857
57,10000,62441,52882
57,10000,62492,52633
57,10000,62297,53069
57,10000,63023,52502
58,10000,63526,52355
58,10000,63268,53076
58,10000,66408,53226
58,10000,62690,52397
58,10000,63457,52378
58,10000,63396,52041
58,10000,63212,52437
58,10000,62726,52454
58,10000,62999,53367
58,10000,63535,53767
58,10000,63160,52913
58,10000,62998,52829
58,10000,62955,52807
58,10000,63075,52582
58,10000,63679,53372
58,10000,63470,52073
58,10000,62941,52535
58,10000,63720,52444
58,10000,63734,52054
58,10000,63625,52955
59,10000,63305,55176
59,10000,63551,54659
59,10000,62419,54314
59,10000,62579,54582
59,10000,62664,54630
59,10000,62480,54362
59,10000,62880,54053
59,10000,62357,54547
59,10000,62177,55189
59,10000,63247,55454
59,10000,62096,54423
59,10000,62736,54571
59,10000,62488,54121
59,10000,62149,54872
59,10000,65977,54728
59,10000,62918,54407
59,10000,62398,54446
59,10000,62063,54355
59,10000,62767,55118
59,10000,62907,58110
60,10000,64880,54840
60,10000,63797,54984
60,10000,63807,55324
60,10000,64452,54785
60,10000,63916,55265
60,10000,63753,54622
60,10000,64027,54552
60,10000,63094,54336
60,10000,63374,54746
60,10000,63866,54905
60,10000,63857,54485
60,10000,63628,54457
60,10000,63656,54742
60,10000,64271,55567
60,10000,64961,54740
60,10000,64562,54293
60,10000,79574,142429
60,10000,72478,59628
60,10000,71437,67822
60,10000,65455,55053
61,10000,65386,52855
61,10000,68079,54348
61,10000,64745,52701
61,10000,63328,52509
61,10000,64053,52361
61,10000,63860,53259
61,10000,63435,52701
61,10000,63534,52590
61,10000,62745,77289
61,10000,63622,52222
61,10000,64051,53025
61,10000,62998,52013
61,10000,63133,53204
61,10000,64262,53142
61,10000,63231,52877
61,10000,62816,52187
61,10000,63512,52791
61,10000,63643,52250
61,10000,63352,51730
61,10000,63767,52970
62,10000,66205,55828
62,10000,64292,55191
62,10000,64455,56915
62,10000,63382,56122
62,10000,63126,86885
62,10000,63926,56073
62,10000,64245,56166
62,10000,64129,56031
62,10000,63986,55811
62,10000,63676,56232
62,10000,63470,56775
62,10000,64015,55370
62,10000,63791,56606
62,10000,63656,55709
62,10000,64036,55650
62,10000,63793,56669
62,10000,64025,56096
62,10000,63550,56551
62,10000,63759,56352
62,10000,64074,55661
63,10000,65745,56484
63,10000,63812,54858
63,10000,63157,55932
63,10000,64451,55777
63,10000,63092,55034
63,10000,63105,56143
63,10000,64192,54578
63,10000,63699,55001
63,10000,64468,55434
63,10000,63643,54726
63,10000,63619,56292
63,10000,63605,56255
63,10000,63780,56209
63,10000,63044,55638
63,10000,63524,58586
63,10000,65122,55257
63,10000,63838,55009
63,10000,63107,55774
63,10000,63660,54761
63,10000,64297,55148
64,10000,63942,52538
64,10000,84999,60606
64,10000,62711,52545
64,10000,62199,52858
64,10000,62181,52774
64,10000,63073,52177
64,10000,62945,52483
64,10000,63052,52293
64,10000,62415,53434
64,10000,61655,52001
64,10000,63458,53086
64,10000,65925,53370
64,10000,62309,52444
64,10000,62665,52100
64,10000,62192,52368
64,10000,62449,52393
64,10000,62980,51819
64,10000,62172,52320
